"board","experiment_id","game_index","window_first_turn","window_last_turn","window_turns","placements","normalized_entropy","largest_region_share","hhi","region_coverage"
"4x4","uct-0500-self-play","52","1","4","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","52","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","52","3","6","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","52","4","7","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","52","5","8","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","52","6","9","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","52","7","10","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","52","8","11","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","52","9","12","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","52","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","52","11","14","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","52","12","15","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","52","13","16","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","52","14","17","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","52","15","18","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","52","16","19","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","52","17","20","4","12","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-0500-self-play","52","18","21","4","12","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","52","19","22","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","52","20","23","4","12","0.618042","0.333333","0.263889","0.444444"
"4x4","uct-0500-self-play","52","21","24","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","53","1","4","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","53","2","5","4","12","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","53","3","6","4","12","0.585310","0.333333","0.291667","0.444444"
"4x4","uct-0500-self-play","53","4","7","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","53","5","8","4","12","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","53","6","9","4","12","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","53","7","10","4","12","0.605155","0.333333","0.277778","0.444444"
"4x4","uct-0500-self-play","53","8","11","4","12","0.545620","0.500000","0.347222","0.444444"
"4x4","uct-0500-self-play","53","9","12","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","53","10","13","4","12","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","53","11","14","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","53","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","53","13","16","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","53","14","17","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","53","15","18","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","53","16","19","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","53","17","20","4","12","0.670620","0.500000","0.305556","0.666667"
"4x4","uct-0500-self-play","53","18","21","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","53","19","22","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","53","20","23","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","53","21","24","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","54","1","4","4","12","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","54","2","5","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","54","3","6","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","54","4","7","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","54","5","8","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","54","6","9","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","54","7","10","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","54","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","54","9","12","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","54","10","13","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","54","11","14","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","54","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","54","13","16","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","54","14","17","4","12","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-0500-self-play","54","15","18","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","54","16","19","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","54","17","20","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","54","18","21","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","54","19","22","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","54","20","23","4","12","0.605155","0.333333","0.277778","0.444444"
"4x4","uct-0500-self-play","54","21","24","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","55","1","4","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","55","2","5","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","55","3","6","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","55","4","7","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","55","5","8","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","55","6","9","4","12","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","55","7","10","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","55","8","11","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","55","9","12","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","55","10","13","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","55","11","14","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","55","12","15","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","55","13","16","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","55","14","17","4","12","0.615417","0.416667","0.305556","0.555556"
"4x4","uct-0500-self-play","55","15","18","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","55","16","19","4","12","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","55","17","20","4","12","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","55","18","21","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","55","19","22","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","55","20","23","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","55","21","24","4","12","0.618042","0.500000","0.319444","0.555556"
"4x4","uct-0500-self-play","56","1","4","4","12","0.667994","0.416667","0.263889","0.555556"
"4x4","uct-0500-self-play","56","2","5","4","12","0.670620","0.500000","0.305556","0.666667"
"4x4","uct-0500-self-play","56","3","6","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","56","4","7","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","56","5","8","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","56","6","9","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","56","7","10","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","56","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","56","9","12","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","56","10","13","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","56","11","14","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","56","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","56","13","16","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","56","14","17","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","56","15","18","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","56","16","19","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","56","17","20","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","56","18","21","4","12","0.710310","0.333333","0.222222","0.555556"
"4x4","uct-0500-self-play","56","19","22","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","56","20","23","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","56","21","24","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","57","1","4","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","57","2","5","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","57","3","6","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","57","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","57","5","8","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","57","6","9","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","57","7","10","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","57","8","11","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","57","9","12","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","57","10","13","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","57","11","14","4","12","0.670620","0.500000","0.305556","0.666667"
"4x4","uct-0500-self-play","57","12","15","4","12","0.598197","0.500000","0.333333","0.555556"
"4x4","uct-0500-self-play","57","13","16","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","57","14","17","4","12","0.575727","0.416667","0.305556","0.444444"
"4x4","uct-0500-self-play","57","15","18","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","57","16","19","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","57","17","20","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","57","18","21","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","57","19","22","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","57","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","57","21","24","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","58","1","4","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","58","2","5","4","12","0.815465","0.166667","0.166667","0.666667"
"4x4","uct-0500-self-play","58","3","6","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","58","4","7","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","58","5","8","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","58","6","9","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","58","7","10","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","58","8","11","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","58","9","12","4","12","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","58","10","13","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","58","11","14","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","58","12","15","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","58","13","16","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","58","14","17","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","58","15","18","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","58","16","19","4","12","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","58","17","20","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","58","18","21","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","58","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","58","20","23","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","58","21","24","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","59","1","4","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","59","2","5","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","59","3","6","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","59","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","59","5","8","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","59","6","9","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","59","7","10","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","59","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","59","9","12","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","59","10","13","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","59","11","14","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","59","12","15","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","59","13","16","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","59","14","17","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","59","15","18","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","59","16","19","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","59","17","20","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","59","18","21","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","59","19","22","4","12","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","59","20","23","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","59","21","24","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","60","1","4","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","60","2","5","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","60","3","6","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","60","4","7","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","60","5","8","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","60","6","9","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","60","7","10","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","60","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","60","9","12","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","60","10","13","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","60","11","14","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","60","12","15","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","60","13","16","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","60","14","17","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","60","15","18","4","12","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","60","16","19","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","60","17","20","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","60","18","21","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","60","19","22","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","60","20","23","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","60","21","24","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","61","1","4","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","61","2","5","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","61","3","6","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","61","4","7","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","61","5","8","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","61","6","9","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","61","7","10","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","61","8","11","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","61","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","61","10","13","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","61","11","14","4","12","0.703352","0.250000","0.222222","0.555556"
"4x4","uct-0500-self-play","61","12","15","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","61","13","16","4","12","0.710310","0.333333","0.222222","0.555556"
"4x4","uct-0500-self-play","61","14","17","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","61","15","18","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","61","16","19","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","61","17","20","4","12","0.667994","0.416667","0.263889","0.555556"
"4x4","uct-0500-self-play","61","18","21","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","61","19","22","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","61","20","23","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","61","21","24","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","62","1","4","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","3","6","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","62","4","7","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","5","8","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","6","9","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","62","7","10","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","62","8","11","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","62","9","12","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","62","10","13","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","62","11","14","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","62","12","15","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","62","13","16","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","62","14","17","4","12","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","62","15","18","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","16","19","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","17","20","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","62","18","21","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","62","19","22","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","62","20","23","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","62","21","24","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","63","1","4","4","12","0.700727","0.416667","0.263889","0.666667"
"4x4","uct-0500-self-play","63","2","5","4","12","0.773149","0.416667","0.236111","0.777778"
"4x4","uct-0500-self-play","63","3","6","4","12","0.795620","0.333333","0.208333","0.777778"
"4x4","uct-0500-self-play","63","4","7","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","63","5","8","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","63","6","9","4","12","0.868042","0.166667","0.152778","0.777778"
"4x4","uct-0500-self-play","63","7","10","4","12","0.920620","0.166667","0.138889","0.888889"
"4x4","uct-0500-self-play","63","8","11","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","63","9","12","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","63","10","13","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","63","11","14","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","63","12","15","4","12","0.773149","0.416667","0.236111","0.777778"
"4x4","uct-0500-self-play","63","13","16","4","12","0.670620","0.500000","0.305556","0.666667"
"4x4","uct-0500-self-play","63","14","17","4","12","0.598197","0.500000","0.333333","0.555556"
"4x4","uct-0500-self-play","63","15","18","4","12","0.755930","0.250000","0.208333","0.666667"
"4x4","uct-0500-self-play","63","16","19","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","63","17","20","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","63","18","21","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","63","19","22","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","63","20","23","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","63","21","24","4","12","0.795620","0.250000","0.180556","0.666667"
"4x4","uct-0500-self-play","64","1","4","4","12","0.512887","0.500000","0.375000","0.444444"
"4x4","uct-0500-self-play","64","2","5","4","12","0.489317","0.583333","0.416667","0.444444"
"4x4","uct-0500-self-play","64","3","6","4","12","0.618042","0.500000","0.319444","0.555556"
"4x4","uct-0500-self-play","64","4","7","4","12","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","64","5","8","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","64","6","9","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","64","7","10","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","64","8","11","4","12","0.562840","0.416667","0.319444","0.444444"
"4x4","uct-0500-self-play","64","9","12","4","12","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","64","10","13","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","64","11","14","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","64","12","15","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","64","13","16","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","64","14","17","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","64","15","18","4","12","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","64","16","19","4","12","0.562840","0.416667","0.319444","0.444444"
"4x4","uct-0500-self-play","64","17","20","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","64","18","21","4","12","0.545620","0.500000","0.347222","0.444444"
"4x4","uct-0500-self-play","64","19","22","4","12","0.512887","0.500000","0.375000","0.444444"
"4x4","uct-0500-self-play","64","20","23","4","12","0.605155","0.333333","0.277778","0.444444"
"4x4","uct-0500-self-play","64","21","24","4","12","0.585310","0.333333","0.291667","0.444444"
"4x4","uct-0500-self-play","65","1","4","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","65","2","5","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","65","3","6","4","12","0.595572","0.416667","0.291667","0.444444"
"4x4","uct-0500-self-play","65","4","7","4","12","0.562840","0.416667","0.319444","0.444444"
"4x4","uct-0500-self-play","65","5","8","4","12","0.605155","0.333333","0.277778","0.444444"
"4x4","uct-0500-self-play","65","6","9","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","65","7","10","4","12","0.657732","0.333333","0.263889","0.555556"
"4x4","uct-0500-self-play","65","8","11","4","12","0.815465","0.333333","0.194444","0.777778"
"4x4","uct-0500-self-play","65","9","12","4","12","0.828352","0.250000","0.180556","0.777778"
"4x4","uct-0500-self-play","65","10","13","4","12","0.880930","0.250000","0.166667","0.888889"
"4x4","uct-0500-self-play","65","11","14","4","12","0.900775","0.250000","0.152778","0.888889"
"4x4","uct-0500-self-play","65","12","15","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","65","13","16","4","12","0.595572","0.416667","0.291667","0.444444"
"4x4","uct-0500-self-play","65","14","17","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","65","15","18","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","65","16","19","4","12","0.762887","0.333333","0.208333","0.666667"
"4x4","uct-0500-self-play","65","17","20","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","65","18","21","4","12","0.775775","0.250000","0.194444","0.666667"
"4x4","uct-0500-self-play","65","19","22","4","12","0.670620","0.333333","0.250000","0.555556"
"4x4","uct-0500-self-play","65","20","23","4","12","0.690465","0.333333","0.236111","0.555556"
"4x4","uct-0500-self-play","65","21","24","4","12","0.648149","0.416667","0.277778","0.555556"
"4x4","uct-0500-self-play","66","1","4","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","66","2","5","4","12","0.848197","0.250000","0.166667","0.777778"
"4x4","uct-0500-self-play","66","3","6","4","12","0.720572","0.416667","0.250000","0.666667"
"4x4","uct-0500-self-play","66","4","7","4","12","0.670620","0.500000","0.305556","0.666667"
"4x4","uct-0500-self-play","66","5","8","4","12","0.615417","0.416667","0.305556","0.555556"
"4x4","uct-0500-self-play","66","6","9","4","12","0.615417","0.416667","0.305556","0.555556"
"4x4","uct-0500-self-play","66","7","10","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","66","8","11","4","12","0.743042","0.333333","0.222222","0.666667"
"4x4","uct-0500-self-play","66","9","12","4","12","0.670620","0.500000","0.305556","0.666667"
