"board","experiment_id","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements","mixed_layers"
"6x6","6x6-uct-1000","12","24","0.500000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","12","25","0.520833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","26","0.541667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","28","0.583333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","29","0.604167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","30","0.625000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","31","0.645833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","32","0.666667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","12","33","0.687500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","12","34","0.708333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","35","0.729167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","36","0.750000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","12","37","0.770833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","12","38","0.791667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","39","0.812500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","40","0.833333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","12","41","0.854167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","42","0.875000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","12","43","0.895833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","12","44","0.916667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","12","45","0.937500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","12","46","0.958333","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","12","47","0.979167","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","12","48","1.000000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","1","0.020833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","13","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","13","3","0.062500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","13","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","5","0.104167","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","13","6","0.125000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","7","0.145833","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","13","8","0.166667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","9","0.187500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","13","10","0.208333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","11","0.229167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","12","0.250000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","13","0.270833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","14","0.291667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","15","0.312500","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","13","16","0.333333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","17","0.354167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","13","18","0.375000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","13","19","0.395833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","20","0.416667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","21","0.437500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","13","22","0.458333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","13","23","0.479167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","13","24","0.500000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","13","25","0.520833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","13","26","0.541667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","28","0.583333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","29","0.604167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","30","0.625000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","31","0.645833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","32","0.666667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","33","0.687500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","13","34","0.708333","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","13","35","0.729167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","36","0.750000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","37","0.770833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","38","0.791667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","39","0.812500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","13","40","0.833333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","41","0.854167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","13","42","0.875000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","43","0.895833","1","3","1","1","2","true"
"6x6","6x6-uct-1000","13","44","0.916667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","13","45","0.937500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","13","46","0.958333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","13","47","0.979167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","13","48","1.000000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","1","0.020833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","14","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","14","3","0.062500","1","3","1","2","1","true"
"6x6","6x6-uct-1000","14","4","0.083333","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","14","5","0.104167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","6","0.125000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","14","7","0.145833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","14","8","0.166667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","14","9","0.187500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","10","0.208333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","11","0.229167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","12","0.250000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","13","0.270833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","14","0.291667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","14","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","16","0.333333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","17","0.354167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","18","0.375000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","14","19","0.395833","1","3","1","1","2","true"
"6x6","6x6-uct-1000","14","20","0.416667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","14","21","0.437500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","14","22","0.458333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","23","0.479167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","24","0.500000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","14","25","0.520833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","26","0.541667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","28","0.583333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","14","29","0.604167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","30","0.625000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","31","0.645833","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","14","32","0.666667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","14","33","0.687500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","14","34","0.708333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","14","35","0.729167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","14","36","0.750000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","37","0.770833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","38","0.791667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","14","39","0.812500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","40","0.833333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","14","41","0.854167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","42","0.875000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","43","0.895833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","44","0.916667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","14","45","0.937500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","14","46","0.958333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","14","47","0.979167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","14","48","1.000000","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","15","1","0.020833","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","15","2","0.041667","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","15","3","0.062500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","5","0.104167","1","2+1","2","3","0","false"
"6x6","6x6-uct-1000","15","6","0.125000","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","15","7","0.145833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","8","0.166667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","10","0.208333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","11","0.229167","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","15","12","0.250000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","13","0.270833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","14","0.291667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","16","0.333333","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","15","17","0.354167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","18","0.375000","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","15","19","0.395833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","15","20","0.416667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","15","21","0.437500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","15","22","0.458333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","23","0.479167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","24","0.500000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","25","0.520833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","15","26","0.541667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","27","0.562500","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","15","28","0.583333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","15","29","0.604167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","30","0.625000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","15","31","0.645833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","15","32","0.666667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","15","33","0.687500","1","3","1","0","3","false"
"6x6","6x6-uct-1000","15","34","0.708333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","35","0.729167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","36","0.750000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","15","37","0.770833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","38","0.791667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","39","0.812500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","15","40","0.833333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","41","0.854167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","15","42","0.875000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","43","0.895833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","44","0.916667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","15","45","0.937500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","15","46","0.958333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","47","0.979167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","15","48","1.000000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","16","1","0.020833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","16","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","16","3","0.062500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","5","0.104167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","16","6","0.125000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","7","0.145833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","8","0.166667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","10","0.208333","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","11","0.229167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","12","0.250000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","13","0.270833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","16","14","0.291667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","15","0.312500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","16","0.333333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","17","0.354167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","16","18","0.375000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","19","0.395833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","20","0.416667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","16","21","0.437500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","22","0.458333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","23","0.479167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","24","0.500000","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","16","25","0.520833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","26","0.541667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","28","0.583333","2","2+1","2","2","1","true"
"6x6","6x6-uct-1000","16","29","0.604167","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","30","0.625000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","31","0.645833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","32","0.666667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","16","33","0.687500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","34","0.708333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","16","35","0.729167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","36","0.750000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","37","0.770833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","38","0.791667","2","3","1","0","3","false"
"6x6","6x6-uct-1000","16","39","0.812500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","40","0.833333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","16","41","0.854167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","16","42","0.875000","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","16","43","0.895833","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","16","44","0.916667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","16","45","0.937500","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","16","46","0.958333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","16","47","0.979167","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","16","48","1.000000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","1","0.020833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","17","2","0.041667","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","17","3","0.062500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","4","0.083333","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","17","5","0.104167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","6","0.125000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","7","0.145833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","17","8","0.166667","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","9","0.187500","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","17","10","0.208333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","11","0.229167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","17","12","0.250000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","13","0.270833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","14","0.291667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","15","0.312500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","16","0.333333","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","17","17","0.354167","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","17","18","0.375000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","17","19","0.395833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","20","0.416667","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","17","21","0.437500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","22","0.458333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","23","0.479167","1","3","1","2","1","true"
"6x6","6x6-uct-1000","17","24","0.500000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","25","0.520833","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","26","0.541667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","27","0.562500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","28","0.583333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","29","0.604167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","30","0.625000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","31","0.645833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","32","0.666667","2","2+1","2","0","3","false"
"6x6","6x6-uct-1000","17","33","0.687500","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","34","0.708333","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","17","35","0.729167","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","36","0.750000","2","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","17","37","0.770833","1","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","38","0.791667","2","2+1","2","3","0","false"
"6x6","6x6-uct-1000","17","39","0.812500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","40","0.833333","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","41","0.854167","1","2+1","2","2","1","true"
"6x6","6x6-uct-1000","17","42","0.875000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","43","0.895833","1","2+1","2","0","3","false"
"6x6","6x6-uct-1000","17","44","0.916667","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","17","45","0.937500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","46","0.958333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","47","0.979167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","17","48","1.000000","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","18","1","0.020833","1","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","18","2","0.041667","2","1+1+1","3","3","0","false"
"6x6","6x6-uct-1000","18","3","0.062500","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","18","4","0.083333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","18","5","0.104167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","18","6","0.125000","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","18","7","0.145833","1","1+1+1","3","0","3","false"
"6x6","6x6-uct-1000","18","8","0.166667","2","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","18","9","0.187500","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","18","10","0.208333","2","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","18","11","0.229167","1","1+1+1","3","2","1","true"
"6x6","6x6-uct-1000","18","12","0.250000","2","2+1","2","1","2","true"
"6x6","6x6-uct-1000","18","13","0.270833","1","1+1+1","3","1","2","true"
"6x6","6x6-uct-1000","18","14","0.291667","2","3","1","1","2","true"
