experiment_id,checkpoint_turn,model_name,cv_fold,feature,training_mean,training_population_std,active,zero_variance_policy
uct-10000-self-play,8,combined,4,leader_primary_important_control_margin,-0.266666666667,1.376791761871,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_recent_4_supply_source_usage_margin,0.4,0.8,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_cumulative_objective_share_margin,0.045833333333,0.067056153914,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_recent_4_objective_placement_margin,0.4,0.8,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_trend_4_secured_objective_margin,0.616666666667,0.48619840486,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_trend_4_advantage_objective_margin,-0.716666666667,1.126819516259,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_trend_4_support_edge_margin,-2.0,3.172801075811,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,4,leader_recent_4_objective_allocation_change_margin,-0.033333333333,0.342647643225,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_secured_objective_margin,0.616666666667,0.48619840486,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_advantage_objective_margin,-0.633333333333,1.182746333281,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_objective_piece_margin,0.533333333333,0.784573486396,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,live_objectives,14.85,0.9456038635,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_secured_supply_margin,-0.016666666667,1.056593057373,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_unsecured_controlled_supply_margin,-0.516666666667,1.217807684142,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_usable_supply_support_edge_margin,-2.65,3.198046278589,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_primary_important_control_margin,-0.183333333333,1.431685098834,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_recent_4_supply_source_usage_margin,0.283333333333,0.797739862918,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_cumulative_objective_share_margin,0.044444444444,0.065381123866,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_recent_4_objective_placement_margin,0.283333333333,0.797739862918,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_trend_4_secured_objective_margin,0.616666666667,0.48619840486,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_trend_4_advantage_objective_margin,-0.75,1.104913269598,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_trend_4_support_edge_margin,-1.583333333333,3.417073146552,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,8,combined,5,leader_recent_4_objective_allocation_change_margin,-0.05,0.379204821035,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,decisive_margin_only,1,decisive_margin,1.122807017544,0.328215560243,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,decisive_margin_only,2,decisive_margin,1.122807017544,0.328215560243,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,decisive_margin_only,3,decisive_margin,1.103448275862,0.304543478149,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,decisive_margin_only,4,decisive_margin,1.068965517241,0.253395490633,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,decisive_margin_only,5,decisive_margin,1.068965517241,0.253395490633,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,current_objective_state,1,leader_secured_objective_margin,0.754385964912,0.656431120487,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,current_objective_state,1,leader_advantage_objective_margin,-0.561403508772,1.270689049981,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,current_objective_state,1,leader_objective_piece_margin,0.40350877193,0.745975144753,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,current_objective_state,2,leader_secured_objective_margin,0.701754385965,0.674469571465,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,current_objective_state,2,leader_advantage_objective_margin,-0.543859649123,1.351674405913,1,exclude_feature_when_training_fold_standard_deviation_is_zero
uct-10000-self-play,12,current_objective_state,2,leader_objective_piece_margin,0.385964912281,0.74349544212,1,exclude_feature_when_training_fold_standard_deviation_is_zero
