"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","region","p1_placements_before","p2_placements_before","p1_placements_after","p2_placements_after","target_state_before","target_state_after_move","target_state_turn_end","target_p1_before","target_p2_before","target_p1_after_move","target_p2_after_move","target_p1_turn_end","target_p2_turn_end","objective_snapshot_before","objective_snapshot_after_move","objective_snapshot_turn_end"
"7x7","7x7-uct-0500","500","1","17","0.354167","3","1","O14","LM","26","24","27","24","1","3","3","2","0","3","0","3","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","18","0.375000","2","2","O06","LH","27","25","27","26","2","2","2","0","1","0","2","0","2","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","19","0.395833","1","1","O25","MH","27","27","28","27","1","1","3","2","0","3","0","3","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","20","0.416667","1","2","O40","ML","30","27","30","28","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","20","0.416667","2","2","O13","LM","30","28","30","29","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|0:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","21","0.437500","1","1","O50","HL","30","30","31","30","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","22","0.458333","1","2","O06","LH","33","30","33","31","2","2","4","0","2","0","3","0","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","22","0.458333","3","2","O40","ML","33","32","33","33","2","2","2","0","1","0","2","0","2","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","23","0.479167","3","1","O20","ML","35","33","36","33","1","1","1","1","0","2","0","2","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","24","0.500000","2","2","O02","LM","36","34","36","35","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","24","0.500000","3","2","O50","HL","36","35","36","36","1","0","0","1","0","1","1","1","1","0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","25","0.520833","1","1","O04","LM","36","36","37","36","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","27","0.562500","1","1","O54","HM","39","39","40","39","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-uct-0500","500","1","27","0.562500","3","1","O15","LH","41","39","42","39","0","1","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|0:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:0:1|4:0:3|0:0:0|0:0:0|2:0:2|2:0:1|3:3:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
