source_key,source_issue,dataset_id,minimum_gate,board,iteration_limit,game_index,experiment_id,seed,trial_path,trial_sha256,recorded_winner,status,unresolved_reason,objective_sites,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,previous_p1_objective_pieces,previous_p2_objective_pieces,corrected_p1_objective_pieces,corrected_p2_objective_pieces,previous_objective_piece_margin,corrected_objective_piece_margin,old_reconstructed_winner,old_deciding_layer,corrected_winner,corrected_deciding_layer,reaches_advantage_comparison,reaches_objective_piece_tiebreak,p1_excluded_own_secured,p2_excluded_own_secured,p1_excluded_opponent_secured,p2_excluded_opponent_secured,p1_excluded_opponent_advantage,p2_excluded_opponent_advantage,p1_excluded_neutral,p2_excluded_neutral,source_previous_p1_pieces_match,source_previous_p2_pieces_match,source_p1_secured_match,source_p2_secured_match,source_p1_advantage_match,source_p2_advantage_match,old_winner_reproduced,winner_changed,margin_changed,margin_sign_changed,winner_transition
issue-77-7x7-p96-seeded-random-g0058,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,58,7x7-p96-seeded-random,770960057,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0058.trl,df6769f220d377418cb2c53185639aac499a4d562486a3baa8f2c0ab45c5af73,2,resolved,,49,3,4,16,14,38,40,22,21,-2,1,2,secured_objectives,2,secured_objectives,False,False,9,12,2,1,2,3,3,3,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-seeded-random-g0059,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,59,7x7-p96-seeded-random,770960058,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0059.trl,44282832664589723707a4406af715c2c204fd05ee33abba19dd8b3fa8f30be3,1,resolved,,49,3,2,11,16,29,32,14,20,-3,-6,1,secured_objectives,1,secured_objectives,False,False,9,6,0,3,3,0,3,3,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0060,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,60,7x7-p96-seeded-random,770960059,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0060.trl,ca2e5985931fc70a03110a39ee5ef85513810b7faddd13401d11b5ba4b6c3dc6,1,resolved,,49,5,1,15,16,45,33,23,21,12,2,1,secured_objectives,1,secured_objectives,False,False,15,3,0,0,0,2,7,7,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0061,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,61,7x7-p96-seeded-random,770960060,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0061.trl,cedcabce4a34c3a01be01b5d233103fc0286db621c98df44a70b6dc425d2e207,1,resolved,,49,7,6,13,10,46,42,18,17,4,1,1,secured_objectives,1,secured_objectives,False,False,21,18,0,1,3,2,4,4,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0062,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,62,7x7-p96-seeded-random,770960061,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0062.trl,9c9823f1a106bacdb57b8489ce15f1c433ccd3656dee60d70b601b7d644aae3c,1,resolved,,49,4,2,11,10,38,33,15,17,5,-2,1,secured_objectives,1,secured_objectives,False,False,12,6,1,4,4,0,6,6,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0063,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,63,7x7-p96-seeded-random,770960062,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0063.trl,6f2064ab982093b95c3b0a5ab6dbc5b20b055bd0bfbc1f7cb7535d78700e4f45,2,resolved,,49,1,3,17,13,34,34,26,20,0,6,2,secured_objectives,2,secured_objectives,False,False,3,9,0,0,2,2,3,3,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-seeded-random-g0064,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,64,7x7-p96-seeded-random,770960063,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0064.trl,cd3e45b791cb679cd1ac53e88e9062eb24c9b6213e879456418c9cb87b346295,2,resolved,,49,4,4,9,15,33,45,12,21,-12,-9,2,advantage_objectives,2,advantage_objectives,True,False,12,12,1,4,1,1,7,7,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0065,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,65,7x7-p96-seeded-random,770960064,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0065.trl,6f309ffe344ca903d1cb6be85ba71d7e7bf829717a76a11503b7379264001349,1,resolved,,49,5,4,13,9,44,36,18,15,8,3,1,secured_objectives,1,secured_objectives,False,False,15,12,1,0,2,1,8,8,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0066,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,66,7x7-p96-seeded-random,770960065,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0066.trl,5b1d9284645d481aa16e6e69b73d66b3f7fa78f7520458c716ef74f48881be10,1,resolved,,49,3,1,15,15,38,30,20,20,8,0,1,secured_objectives,1,secured_objectives,False,False,9,3,1,0,3,2,5,5,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0067,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,67,7x7-p96-seeded-random,770960066,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0067.trl,06eb5c5135e4e29a4b99538046869373ab8dfa851edbb187794de5fce4784225,1,resolved,,49,3,1,11,18,33,38,15,27,-5,-12,1,secured_objectives,1,secured_objectives,False,False,9,3,1,1,2,1,6,6,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0068,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,68,7x7-p96-seeded-random,770960067,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0068.trl,83cd6f73b3472ec51fa44859265031c8acaa3d79b16073aa7808a7edb1bbce95,2,resolved,,49,4,8,11,9,40,48,18,14,-8,4,2,secured_objectives,2,secured_objectives,False,False,12,24,5,2,0,3,5,5,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-seeded-random-g0069,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,69,7x7-p96-seeded-random,770960068,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0069.trl,cb511ca9340eeae5f2c6beb550fcedf726b2973b62824084ffb1ce7617eef05e,2,resolved,,49,3,3,12,14,35,37,19,21,-2,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,2,2,1,4,4,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-77-7x7-p96-seeded-random-g0070,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,70,7x7-p96-seeded-random,770960069,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0070.trl,c6edbcd41622d1e7dd9687f7366f1e371ba4cfa6291fc96807b233dc5d6e5c54,1,resolved,,49,4,3,11,11,35,32,16,14,3,2,1,secured_objectives,1,secured_objectives,False,False,12,9,0,2,2,2,5,5,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0071,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,71,7x7-p96-seeded-random,770960070,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0071.trl,773f68df0c06a5ad0a34110d4728d4aaa83e342372ed7c45fd6a566892484d1d,1,resolved,,49,2,2,18,12,42,35,26,16,7,10,1,advantage_objectives,1,advantage_objectives,True,False,6,6,1,1,1,4,8,8,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0072,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,72,7x7-p96-seeded-random,770960071,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0072.trl,68f738dc8781602d8038d1c2b4d514cfb2980a5bd97cb080a2a5fe66007df016,1,resolved,,49,3,2,18,13,43,33,24,19,10,5,1,secured_objectives,1,secured_objectives,False,False,9,6,2,1,3,2,5,5,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0073,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,73,7x7-p96-seeded-random,770960072,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0073.trl,688ef8bf01c55dad691e82c428ae0279470dcca86e9cc17037bc379c15db660f,1,resolved,,49,3,0,15,15,38,30,24,21,8,3,1,secured_objectives,1,secured_objectives,False,False,9,0,0,1,2,5,3,3,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0074,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,74,7x7-p96-seeded-random,770960073,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0074.trl,b16c2239b7d846bde432c9b66cde504670501b2ed91371d884ea320315e99aba,1,resolved,,49,8,1,14,17,43,30,17,25,13,-8,1,secured_objectives,1,secured_objectives,False,False,24,3,0,0,1,1,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0075,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,75,7x7-p96-seeded-random,770960074,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0075.trl,83d975da265a0c1554cb93007232943361b7717ec8ff1efcc93925c3f26a6262,1,resolved,,49,3,3,21,14,43,37,27,23,6,4,1,advantage_objectives,1,advantage_objectives,True,False,9,9,1,1,3,1,3,3,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0076,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,76,7x7-p96-seeded-random,770960075,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0076.trl,386c63cb58714880ee655ce2cf56006e352acd13f0c4ff5aa27ef3fb43925e05,2,resolved,,49,2,4,17,7,41,34,30,9,7,21,2,secured_objectives,2,secured_objectives,False,False,6,12,0,2,0,6,5,5,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0077,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,77,7x7-p96-seeded-random,770960076,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0077.trl,3f3fb847b623af954f98df949990dd4f8fe38819c1a20a2700609a9ab2a7dbae,2,resolved,,49,5,7,17,6,42,38,21,8,4,13,2,secured_objectives,2,secured_objectives,False,False,15,21,1,4,1,1,4,4,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0078,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,78,7x7-p96-seeded-random,770960077,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0078.trl,0200881894a9de7de67145ad299bf5538e05b582ef6a60d100f72d8f24380fb6,1,resolved,,49,6,4,8,14,37,35,13,19,2,-6,1,secured_objectives,1,secured_objectives,False,False,18,12,1,1,2,0,3,3,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0079,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,79,7x7-p96-seeded-random,770960078,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0079.trl,6f34522a755ef7ac65f1651bfd1c2b1b99b58c3203f9fc2476ce6946ef83fd3b,2,resolved,,49,2,4,13,16,30,42,16,23,-12,-7,2,secured_objectives,2,secured_objectives,False,False,6,12,0,1,4,2,4,4,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0080,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,80,7x7-p96-seeded-random,770960079,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0080.trl,f9a4cb5df55cc573ec42eeca4df8b911372436ce6a26dba35685d33a30a2c454,1,resolved,,49,3,0,15,16,41,38,22,23,3,-1,1,secured_objectives,1,secured_objectives,False,False,9,0,0,4,2,3,8,8,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0081,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,81,7x7-p96-seeded-random,770960080,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0081.trl,da3614045395e5c2d6feae1464c4f1b2330d53ea990f5444eeb40af97b9ed586,1,resolved,,49,2,2,16,15,37,38,23,26,-1,-3,1,advantage_objectives,1,advantage_objectives,True,False,6,6,2,1,2,1,4,4,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0082,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,82,7x7-p96-seeded-random,770960081,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0082.trl,fdc5b82bd1e078e2d34cf07fa6f11f68f8d0155153154cfd1d8583bbe7cff928,1,resolved,,49,3,2,9,12,33,34,12,18,-1,-6,1,secured_objectives,1,secured_objectives,False,False,9,6,1,0,2,1,9,9,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0083,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,83,7x7-p96-seeded-random,770960082,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0083.trl,18e1d9bf5da1b5a1d5fcc5ab7220884f0bf29dffafa960ea61b39e5e4afa275a,1,resolved,,49,5,5,15,11,44,35,26,15,9,11,1,advantage_objectives,1,advantage_objectives,True,False,15,15,2,0,0,4,1,1,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0084,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,84,7x7-p96-seeded-random,770960083,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0084.trl,1517d69697572b1ebd7975478a5fd792f6d17830ce8fb40c4f85fff12d40fa0f,2,resolved,,49,4,5,16,10,38,36,22,17,2,5,2,secured_objectives,2,secured_objectives,False,False,12,15,0,0,1,1,3,3,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0085,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,85,7x7-p96-seeded-random,770960084,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0085.trl,6209346fcadfa4a449bb1e86815acb2e4e1b696de6fcd8eb9c5dbc42425f4792,2,resolved,,49,3,5,12,15,35,45,18,21,-10,-3,2,secured_objectives,2,secured_objectives,False,False,9,15,0,1,3,3,5,5,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0086,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,86,7x7-p96-seeded-random,770960085,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0086.trl,66f9b0b4f10d2ab062e086f26c41b54f42ea7dc09338029b40fb824d26592909,1,resolved,,49,5,4,13,12,38,38,19,18,0,1,1,secured_objectives,1,secured_objectives,False,False,15,12,0,2,2,4,2,2,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0087,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,87,7x7-p96-seeded-random,770960086,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0087.trl,2335c7cc82251f4f2f6b9be01a5b547c69f35ebd11525f15c9e88020773bc2e9,2,resolved,,49,3,4,16,15,42,39,24,21,3,3,2,secured_objectives,2,secured_objectives,False,False,9,12,2,1,2,0,5,5,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-77-7x7-p96-seeded-random-g0088,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,88,7x7-p96-seeded-random,770960087,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0088.trl,618e8b701e1d07bb2ae4d97f1198c30d53de107c46a2047e4969c508f5586766,2,resolved,,49,2,3,11,12,36,39,17,18,-3,-1,2,secured_objectives,2,secured_objectives,False,False,6,9,1,0,3,3,9,9,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0089,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,89,7x7-p96-seeded-random,770960088,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0089.trl,10c8014190ccd94a487d3220eabeaced5b3a1669c9fea68070c5b2469b68d4b4,1,resolved,,49,4,2,15,13,38,34,18,21,4,-3,1,secured_objectives,1,secured_objectives,False,False,12,6,1,1,2,1,5,5,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0090,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,90,7x7-p96-seeded-random,770960089,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0090.trl,09ca59cf25192a1d1030111e16c1323d5ed07570b5cf9e6c2991895a7d209f43,2,resolved,,49,2,2,14,15,30,34,19,21,-4,-2,2,advantage_objectives,2,advantage_objectives,True,False,6,6,0,1,1,2,4,4,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0091,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,91,7x7-p96-seeded-random,770960090,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0091.trl,81ab07be6784f2308d767cbab38b39285f7a2f811e36595884b18bded879a079,1,resolved,,49,6,4,13,11,37,32,16,16,5,0,1,secured_objectives,1,secured_objectives,False,False,18,12,0,0,1,2,2,2,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0092,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,92,7x7-p96-seeded-random,770960091,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0092.trl,b56007c1acd52f6596d0da0435f971feeeb9e96020653b093a485ee17e4d8769,2,resolved,,49,5,6,14,12,41,42,19,18,-1,1,2,secured_objectives,2,secured_objectives,False,False,15,18,2,2,2,1,3,3,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-seeded-random-g0093,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,93,7x7-p96-seeded-random,770960092,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0093.trl,8c4279c1fd99c381615339aeb5d6467ee4dbb0f4b25a9234fc231e8aa22b2681,2,resolved,,49,2,4,12,13,31,39,14,17,-8,-3,2,secured_objectives,2,secured_objectives,False,False,6,12,0,0,1,0,10,10,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0094,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,94,7x7-p96-seeded-random,770960093,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0094.trl,54c0c0082802c047a8d6f9692a8d3941c8bc5742abe4372320859fe853bae4de,2,resolved,,49,4,5,19,9,44,33,27,13,11,14,2,secured_objectives,2,secured_objectives,False,False,12,15,0,1,1,0,4,4,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0095,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,95,7x7-p96-seeded-random,770960094,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0095.trl,e004da6310f631832078221449ba8b6a77b0db193cb79c8e19d483f26d705c0c,1,resolved,,49,5,3,13,17,40,36,20,22,4,-2,1,secured_objectives,1,secured_objectives,False,False,15,9,0,0,2,2,3,3,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-77-7x7-p96-seeded-random-g0096,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,96,7x7-p96-seeded-random,770960095,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0096.trl,f065117a0d755f02fba0aa5758e24e81aeba18b1733f1ce184bed5b0cad96060,2,resolved,,49,4,5,11,12,42,42,19,16,0,3,2,secured_objectives,2,secured_objectives,False,False,12,15,3,1,1,3,7,7,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-seeded-random-g0097,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,97,7x7-p96-seeded-random,770960096,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0097.trl,bb5f3c43356fb8be7c429a0c5f5062c9833a2be7b823498079875647fc1d103c,2,resolved,,49,2,3,12,16,33,43,18,23,-10,-5,2,secured_objectives,2,secured_objectives,False,False,6,9,1,1,1,3,7,7,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0098,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,98,7x7-p96-seeded-random,770960097,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0098.trl,d77f6b39bef80edef9035a391e6463018242b8a40e40f7002dd77bb6c0ffac2e,1,resolved,,49,3,1,17,14,44,38,25,20,6,5,1,secured_objectives,1,secured_objectives,False,False,9,3,0,4,2,3,8,8,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-seeded-random-g0099,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,99,7x7-p96-seeded-random,770960098,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0099.trl,ea900d85fa2b2c7c2fbf8802ede6eaa385236f35f4b42fce1c9bc1310f47518d,2,resolved,,49,3,3,12,15,38,42,15,22,-4,-7,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,2,1,10,10,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-seeded-random-g0100,77,issue-77:7x7-p96-seeded-random,False,7x7,-1,100,7x7-p96-seeded-random,770960099,experiments/issue-77/results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0100.trl,6b924ea05a34a75f70387aeea1a9182dac7b405e2b81e0705a675efcbafb1e71,2,resolved,,49,2,6,16,15,40,44,23,21,-4,2,2,secured_objectives,2,secured_objectives,False,False,6,18,5,0,2,1,4,4,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-uct-0100-g0001,77,issue-77:7x7-p96-uct-0100,False,7x7,100,1,7x7-p96-uct-0100,770961000,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0001.trl,662f0da153f0249faac0f2a4716bc0239ebaeac80fcc509cfd7b0b45657d0553,1,resolved,,49,8,4,7,15,42,44,9,23,-2,-14,1,secured_objectives,1,secured_objectives,False,False,24,12,3,3,0,0,6,6,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-77-7x7-p96-uct-0100-g0002,77,issue-77:7x7-p96-uct-0100,False,7x7,100,2,7x7-p96-uct-0100,770961001,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0002.trl,1c861eab60bcf1701fd0fc15947f3c5b5a045dae1a48a96a4411c86047bb09b0,2,resolved,,49,6,6,11,12,38,43,15,18,-5,-3,2,advantage_objectives,2,advantage_objectives,True,False,18,18,1,3,2,2,2,2,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0003,77,issue-77:7x7-p96-uct-0100,False,7x7,100,3,7x7-p96-uct-0100,770961002,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0003.trl,b3e0801e923ef601a3d9b79e6d798f266d1e80b4492321de9ce18a2da41cac04,2,resolved,,49,10,11,6,2,46,40,7,3,6,4,2,secured_objectives,2,secured_objectives,False,False,30,33,5,1,1,0,3,3,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0004,77,issue-77:7x7-p96-uct-0100,False,7x7,100,4,7x7-p96-uct-0100,770961003,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0004.trl,bc513b2ae642bdea59a6124175d330a0f28cb7f2724a133a7a679292d4baeb8c,2,resolved,,49,10,11,11,6,49,47,13,7,2,6,2,secured_objectives,2,secured_objectives,False,False,30,33,2,3,0,0,4,4,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0005,77,issue-77:7x7-p96-uct-0100,False,7x7,100,5,7x7-p96-uct-0100,770961004,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0005.trl,db39cb2dd441a8cd8d9902b7f807687e5f15d1b977626ccc74735336baa7b818,2,resolved,,49,8,8,10,13,40,44,11,17,-4,-6,2,advantage_objectives,2,advantage_objectives,True,False,24,24,2,2,2,0,1,1,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0006,77,issue-77:7x7-p96-uct-0100,False,7x7,100,6,7x7-p96-uct-0100,770961005,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0006.trl,0db1a3135b28a51aade3b174fa2e49f958008000213231bc8b01cb6c28c7347b,2,resolved,,49,9,9,7,7,43,46,9,10,-3,-1,2,objective_pieces,2,objective_pieces,True,True,27,27,0,4,2,0,5,5,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0007,77,issue-77:7x7-p96-uct-0100,False,7x7,100,7,7x7-p96-uct-0100,770961006,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0007.trl,13c9d400cd537ccfd39e18c1f2576300f0bf9472b0a917ae12bf789dac6528ff,2,resolved,,49,9,9,8,9,46,47,12,12,-1,0,2,advantage_objectives,2,advantage_objectives,True,False,27,27,2,2,1,2,4,4,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-77-7x7-p96-uct-0100-g0008,77,issue-77:7x7-p96-uct-0100,False,7x7,100,8,7x7-p96-uct-0100,770961007,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0008.trl,d32e49817c095b2ae755614e07b03d64408268b6434d2d60f417fcb16b1f5766,2,resolved,,49,10,10,9,11,44,46,9,13,-2,-4,2,advantage_objectives,2,advantage_objectives,True,False,30,30,2,1,1,0,2,2,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0009,77,issue-77:7x7-p96-uct-0100,False,7x7,100,9,7x7-p96-uct-0100,770961008,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0009.trl,0a5b451faaf61e868f78a3c6d3ff8fbe7949bc9ce7c21173a79a55a032c425f9,2,resolved,,49,9,9,7,7,41,47,7,9,-6,-2,2,objective_pieces,2,objective_pieces,True,True,27,27,3,9,2,0,2,2,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-77-7x7-p96-uct-0100-g0010,77,issue-77:7x7-p96-uct-0100,False,7x7,100,10,7x7-p96-uct-0100,770961009,experiments/issue-77/results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0010.trl,78c78fae93fcf9d9670a6a0eec25b0ab0060b8d9ef1406070819a0fdc7b34cd9,2,resolved,,49,8,9,7,11,40,49,9,14,-9,-5,2,secured_objectives,2,secured_objectives,False,False,24,27,0,1,0,0,7,7,True,True,True,True,True,True,True,False,True,False,P2->P2
