experiment_id,checkpoint_turn,feature,reversal_n,lead_preserved_n,reversal_mean,reversal_median,lead_preserved_mean,lead_preserved_median,standardized_mean_difference,effect_direction,absolute_standardized_difference,absolute_effect_rank
uct-100000-self-play,16,leader_trend_4_objective_piece_margin,29,49,0.103448,0.0,0.244898,0.0,-0.165152,lower_in_reversal,0.165152,49
uct-100000-self-play,16,leader_recent_2_important_site_usage_margin,29,49,0.172414,0.0,0.367347,1.0,-0.162381,lower_in_reversal,0.162381,50
uct-100000-self-play,16,leader_cumulative_objective_share_margin,29,49,0.011494,0.0,0.017007,0.041667,-0.157495,lower_in_reversal,0.157495,51
uct-100000-self-play,16,leader_cumulative_supply_source_usage_margin,29,49,0.275862,0.0,0.408163,1.0,-0.157495,lower_in_reversal,0.157495,52
uct-100000-self-play,16,leader_objective_piece_margin,29,49,0.275862,0.0,0.408163,1.0,-0.157495,lower_in_reversal,0.157495,53
uct-100000-self-play,16,opponent_recent_4_supply_allocation_change,29,49,0.057471,-0.0,0.108844,-0.0,-0.153199,lower_in_reversal,0.153199,54
uct-100000-self-play,16,leader_recent_2_important_site_usage,29,49,1.172414,1.0,1.285714,1.0,-0.152161,lower_in_reversal,0.152161,55
uct-100000-self-play,16,leader_trend_2_usable_support_edges,29,49,-1.724138,-2.0,-2.0,-2.0,0.150368,higher_in_reversal,0.150368,56
uct-100000-self-play,16,S13_leader_relative_state,29,49,-0.137931,0.0,0.020408,0.0,-0.150228,lower_in_reversal,0.150228,57
uct-100000-self-play,16,leader_recent_4_important_site_usage_margin,29,49,0.241379,0.0,0.591837,1.0,-0.146462,lower_in_reversal,0.146462,58
uct-100000-self-play,16,decisive_layer_advantage_objectives,29,49,0.310345,0.0,0.244898,0.0,0.146017,higher_in_reversal,0.146017,59
uct-100000-self-play,16,S21_leader_relative_state,29,49,0.241379,0.0,0.040816,0.0,0.14125,higher_in_reversal,0.14125,60
uct-100000-self-play,16,leader_secured_supply,29,49,2.034483,2.0,1.918367,2.0,0.134505,higher_in_reversal,0.134505,61
uct-100000-self-play,16,opponent_recent_4_important_site_usage,29,49,2.206897,2.0,2.0,2.0,0.13342,higher_in_reversal,0.13342,62
uct-100000-self-play,16,leader_trend_4_advantage_objective_margin,29,49,-0.37931,0.0,-0.163265,0.0,-0.133339,lower_in_reversal,0.133339,63
uct-100000-self-play,16,leader_unsecured_controlled_supply,29,49,0.689655,1.0,0.795918,1.0,-0.125871,lower_in_reversal,0.125871,64
uct-100000-self-play,16,leader_advantage_objective_margin,29,49,-0.448276,-1.0,-0.591837,-1.0,0.124527,higher_in_reversal,0.124527,65
uct-100000-self-play,16,leader_trend_4_usable_support_edges,29,49,-2.862069,-3.0,-3.163265,-3.0,0.116028,higher_in_reversal,0.116028,66
uct-100000-self-play,16,leader_secured_objective_margin,29,49,0.655172,1.0,0.714286,1.0,-0.113676,lower_in_reversal,0.113676,67
uct-100000-self-play,16,leader_recent_2_objective_placements,29,49,2.034483,2.0,2.122449,2.0,-0.112786,lower_in_reversal,0.112786,68
uct-100000-self-play,16,leader_recent_2_supply_placements,29,49,0.965517,1.0,0.877551,1.0,0.112786,higher_in_reversal,0.112786,69
uct-100000-self-play,16,opponent_recent_2_important_site_usage,29,49,1.0,1.0,0.918367,1.0,0.097138,higher_in_reversal,0.097138,70
uct-100000-self-play,16,leader_recent_4_important_site_usage,29,49,2.448276,2.0,2.591837,2.0,-0.095705,lower_in_reversal,0.095705,71
uct-100000-self-play,16,leader_recent_4_objective_allocation_change_margin,29,49,0.034483,0.0,0.068027,0.0,-0.095354,lower_in_reversal,0.095354,72
uct-100000-self-play,16,leader_recent_4_supply_allocation_change_margin,29,49,-0.034483,0.0,-0.068027,0.0,0.095354,higher_in_reversal,0.095354,73
uct-100000-self-play,16,leader_unsecured_controlled_supply_margin,29,49,-0.655172,-1.0,-0.755102,-1.0,0.077729,higher_in_reversal,0.077729,74
uct-100000-self-play,16,S23_leader_relative_state,29,49,0.551724,0.0,0.44898,0.0,0.077582,higher_in_reversal,0.077582,75
uct-100000-self-play,16,opponent_advantage_objectives,29,49,1.793103,2.0,1.734694,2.0,0.076497,higher_in_reversal,0.076497,76
uct-100000-self-play,16,leader_recent_4_all_supply_turn_margin,29,49,-0.034483,0.0,-0.061224,0.0,0.074539,higher_in_reversal,0.074539,77
uct-100000-self-play,16,opponent_recent_4_objective_placements,29,49,4.034483,4.0,4.122449,4.0,-0.065226,lower_in_reversal,0.065226,78
uct-100000-self-play,16,opponent_recent_4_supply_placements,29,49,1.965517,2.0,1.877551,2.0,0.065226,higher_in_reversal,0.065226,79
uct-100000-self-play,16,leader_primary_important_sites_controlled,29,49,1.517241,1.0,1.571429,2.0,-0.060364,lower_in_reversal,0.060364,80
uct-100000-self-play,16,leader_trend_2_important_control_margin,29,49,-0.137931,0.0,-0.102041,0.0,-0.057184,lower_in_reversal,0.057184,81
uct-100000-self-play,16,leader_recent_4_supply_allocation_change,29,49,0.022989,-0.0,0.040816,-0.0,-0.053793,lower_in_reversal,0.053793,82
uct-100000-self-play,16,leader_recent_2_all_supply_turn_margin,29,49,-0.034483,0.0,-0.020408,0.0,-0.050323,lower_in_reversal,0.050323,83
uct-100000-self-play,16,leader_trend_2_advantage_objective_margin,29,49,0.034483,0.0,-0.040816,0.0,0.048541,higher_in_reversal,0.048541,84
uct-100000-self-play,16,opponent_recent_2_objective_placements,29,49,1.931034,2.0,1.897959,2.0,0.038411,higher_in_reversal,0.038411,85
uct-100000-self-play,16,opponent_recent_2_supply_placements,29,49,1.068966,1.0,1.102041,1.0,-0.038411,lower_in_reversal,0.038411,86
uct-100000-self-play,16,decisive_layer_secured_objectives,29,49,0.655172,1.0,0.673469,1.0,-0.03832,lower_in_reversal,0.03832,87
uct-100000-self-play,16,leader_usable_supply_support_edges,29,49,4.172414,4.0,4.22449,4.0,-0.028448,lower_in_reversal,0.028448,88
uct-100000-self-play,16,leader_secured_supply_margin,29,49,0.37931,0.0,0.387755,0.0,-0.006653,lower_in_reversal,0.006653,89
uct-100000-self-play,20,leader_advantage_objective_margin,32,54,-0.6875,-1.0,0.407407,1.0,-0.901489,lower_in_reversal,0.901489,1
uct-100000-self-play,20,leader_trend_4_advantage_objective_margin,32,54,-0.9375,-1.0,0.537037,1.0,-0.797309,lower_in_reversal,0.797309,2
uct-100000-self-play,20,leader_recent_4_all_objective_turn_margin,32,54,-0.09375,0.0,0.296296,0.0,-0.730044,lower_in_reversal,0.730044,3
uct-100000-self-play,20,leader_advantage_objectives,32,54,1.15625,1.0,1.851852,2.0,-0.717125,lower_in_reversal,0.717125,4
uct-100000-self-play,20,leader_cumulative_objective_share_margin,32,54,0.00625,0.0,0.028395,0.033333,-0.650224,lower_in_reversal,0.650224,5
uct-100000-self-play,20,leader_cumulative_supply_source_usage_margin,32,54,0.1875,0.0,0.851852,1.0,-0.650224,lower_in_reversal,0.650224,6
uct-100000-self-play,20,leader_objective_piece_margin,32,54,0.1875,0.0,0.851852,1.0,-0.650224,lower_in_reversal,0.650224,7
uct-100000-self-play,20,leader_trend_4_unsecured_control_margin,32,54,0.1875,0.0,-0.481481,0.0,0.624616,higher_in_reversal,0.624616,8
uct-100000-self-play,20,leader_recent_4_mixed_turn_margin,32,54,0.25,0.0,-0.166667,0.0,0.607617,higher_in_reversal,0.607617,9
uct-100000-self-play,20,leader_unsecured_controlled_supply_margin,32,54,-0.28125,0.0,-0.962963,-1.0,0.560196,higher_in_reversal,0.560196,10
uct-100000-self-play,20,leader_trend_4_secured_objective_margin,32,54,0.6875,1.0,0.148148,0.0,0.54035,higher_in_reversal,0.54035,11
uct-100000-self-play,20,decisive_layer_advantage_objectives,32,54,0.25,0.0,0.5,0.5,-0.518875,lower_in_reversal,0.518875,12
uct-100000-self-play,20,leader_recent_4_important_site_usage_margin,32,54,-0.40625,-0.5,0.574074,1.0,-0.512855,lower_in_reversal,0.512855,13
uct-100000-self-play,20,decisive_layer_secured_objectives,32,54,0.6875,1.0,0.444444,0.0,0.495541,higher_in_reversal,0.495541,14
uct-100000-self-play,20,opponent_advantage_objectives,32,54,1.84375,2.0,1.444444,1.0,0.482408,higher_in_reversal,0.482408,15
uct-100000-self-play,20,leader_secured_objective_margin,32,54,0.71875,1.0,0.462963,0.0,0.479587,higher_in_reversal,0.479587,16
uct-100000-self-play,20,leader_recent_4_objective_placement_margin,32,54,0.125,0.0,0.555556,0.0,-0.462385,lower_in_reversal,0.462385,17
uct-100000-self-play,20,leader_recent_4_objective_share_margin,32,54,0.020833,0.0,0.092593,0.0,-0.462385,lower_in_reversal,0.462385,18
uct-100000-self-play,20,leader_recent_4_supply_source_usage_margin,32,54,0.125,0.0,0.555556,0.0,-0.462385,lower_in_reversal,0.462385,19
uct-100000-self-play,20,leader_trend_4_objective_piece_margin,32,54,0.125,0.0,0.555556,0.0,-0.462385,lower_in_reversal,0.462385,20
uct-100000-self-play,20,leader_trend_2_secured_objective_margin,32,54,0.6875,1.0,0.296296,0.0,0.454859,higher_in_reversal,0.454859,21
uct-100000-self-play,20,leader_trend_2_usable_support_edges,32,54,-0.1875,0.0,-1.092593,-1.0,0.447636,higher_in_reversal,0.447636,22
uct-100000-self-play,20,leader_trend_2_advantage_objective_margin,32,54,-0.53125,-1.0,0.092593,0.0,-0.430363,lower_in_reversal,0.430363,23
uct-100000-self-play,20,leader_recent_4_important_site_usage,32,54,1.6875,2.0,2.277778,2.0,-0.420266,lower_in_reversal,0.420266,24
uct-100000-self-play,20,opponent_unsecured_controlled_supply,32,54,1.375,1.0,1.759259,2.0,-0.400384,lower_in_reversal,0.400384,25
uct-100000-self-play,20,leader_recent_2_important_site_usage_margin,32,54,0.0,0.0,0.407407,0.0,-0.371474,lower_in_reversal,0.371474,26
uct-100000-self-play,20,leader_unsecured_controlled_supply,32,54,1.09375,1.0,0.796296,1.0,0.353493,higher_in_reversal,0.353493,27
uct-100000-self-play,20,leader_trend_2_unsecured_control_margin,32,54,0.03125,0.0,-0.259259,0.0,0.35162,higher_in_reversal,0.35162,28
uct-100000-self-play,20,leader_recent_2_all_objective_turn_margin,32,54,0.03125,0.0,0.166667,0.0,-0.35148,lower_in_reversal,0.35148,29
uct-100000-self-play,20,leader_cumulative_objective_placements,32,54,14.1875,14.0,14.722222,15.0,-0.350319,lower_in_reversal,0.350319,30
uct-100000-self-play,20,leader_cumulative_objective_share,32,54,0.472917,0.466667,0.490741,0.5,-0.350319,lower_in_reversal,0.350319,31
uct-100000-self-play,20,leader_cumulative_supply_placements,32,54,15.8125,16.0,15.277778,15.0,0.350319,higher_in_reversal,0.350319,32
uct-100000-self-play,20,leader_cumulative_supply_source_usage,32,54,14.1875,14.0,14.722222,15.0,-0.350319,lower_in_reversal,0.350319,33
uct-100000-self-play,20,leader_objective_pieces,32,54,14.1875,14.0,14.722222,15.0,-0.350319,lower_in_reversal,0.350319,34
uct-100000-self-play,20,leader_recent_2_important_site_usage,32,54,0.875,1.0,1.148148,1.0,-0.346119,lower_in_reversal,0.346119,35
uct-100000-self-play,20,leader_recent_2_mixed_turn_margin,32,54,0.09375,0.0,-0.074074,0.0,0.324827,higher_in_reversal,0.324827,36
uct-100000-self-play,20,decisive_margin,32,54,1.0625,1.0,1.185185,1.0,-0.324282,lower_in_reversal,0.324282,37
uct-100000-self-play,20,leader_recent_4_objective_placements,32,54,3.75,4.0,4.148148,4.0,-0.324041,lower_in_reversal,0.324041,38
uct-100000-self-play,20,leader_recent_4_supply_placements,32,54,2.25,2.0,1.851852,2.0,0.324041,higher_in_reversal,0.324041,39
uct-100000-self-play,20,opponent_recent_4_important_site_usage,32,54,2.09375,2.0,1.703704,2.0,0.295878,higher_in_reversal,0.295878,40
uct-100000-self-play,20,leader_trend_4_secured_supply_margin,32,54,-0.28125,0.0,-0.055556,0.0,-0.288797,lower_in_reversal,0.288797,41
uct-100000-self-play,20,leader_trend_4_important_control_margin,32,54,0.09375,0.0,-0.12963,0.0,0.281721,higher_in_reversal,0.281721,42
uct-100000-self-play,20,leader_trend_2_support_edge_margin,32,54,-0.84375,-1.0,-1.481481,-1.5,0.275623,higher_in_reversal,0.275623,43
uct-100000-self-play,20,contested_supply_count,32,54,7.71875,8.0,7.444444,7.0,0.233623,higher_in_reversal,0.233623,44
uct-100000-self-play,20,leader_trend_2_secured_supply_margin,32,54,-0.3125,0.0,-0.185185,0.0,-0.224466,lower_in_reversal,0.224466,45
uct-100000-self-play,20,opponent_trend_4_usable_support_edges,32,54,-0.65625,-0.5,-0.092593,0.0,-0.209551,lower_in_reversal,0.209551,46
uct-100000-self-play,20,leader_recent_2_objective_share_margin,32,54,0.104167,0.0,0.154321,0.0,-0.207187,lower_in_reversal,0.207187,47
uct-100000-self-play,20,leader_recent_2_supply_source_usage_margin,32,54,0.3125,0.0,0.462963,0.0,-0.207187,lower_in_reversal,0.207187,48
uct-100000-self-play,20,leader_trend_2_objective_piece_margin,32,54,0.3125,0.0,0.462963,0.0,-0.207187,lower_in_reversal,0.207187,49
uct-100000-self-play,20,leader_recent_2_objective_placements,32,54,1.96875,2.0,2.111111,2.0,-0.205526,lower_in_reversal,0.205526,50
uct-100000-self-play,20,leader_recent_2_supply_placements,32,54,1.03125,1.0,0.888889,1.0,0.205526,higher_in_reversal,0.205526,51
uct-100000-self-play,20,opponent_secured_objectives,32,54,3.4375,3.0,3.574074,4.0,-0.200234,lower_in_reversal,0.200234,52
uct-100000-self-play,20,leader_trend_4_support_edge_margin,32,54,-0.53125,-0.5,-1.148148,-1.0,0.194527,higher_in_reversal,0.194527,53
uct-100000-self-play,20,S12_leader_relative_state,32,54,0.0,0.0,-0.240741,0.0,0.185244,higher_in_reversal,0.185244,54
uct-100000-self-play,20,leader_secured_objectives,32,54,4.15625,4.0,4.037037,4.0,0.181736,higher_in_reversal,0.181736,55
uct-100000-self-play,20,opponent_recent_2_important_site_usage,32,54,0.875,1.0,0.740741,1.0,0.181684,higher_in_reversal,0.181684,56
uct-100000-self-play,20,S23_leader_relative_state,32,54,0.0625,0.0,0.296296,0.0,-0.150344,lower_in_reversal,0.150344,57
uct-100000-self-play,20,leader_trend_2_important_control_margin,32,54,-0.03125,0.0,-0.12963,0.0,0.144268,higher_in_reversal,0.144268,58
uct-100000-self-play,20,leader_recent_4_objective_allocation_change_margin,32,54,0.166667,0.0,0.123457,0.0,0.119653,higher_in_reversal,0.119653,59
uct-100000-self-play,20,leader_recent_4_supply_allocation_change_margin,32,54,-0.166667,0.0,-0.123457,0.0,-0.119653,lower_in_reversal,0.119653,60
uct-100000-self-play,20,leader_recent_4_supply_allocation_change,32,54,-0.0625,-0.0,-0.024691,-0.0,-0.118795,lower_in_reversal,0.118795,61
uct-100000-self-play,20,opponent_trend_2_usable_support_edges,32,54,0.65625,0.0,0.388889,0.0,0.106034,higher_in_reversal,0.106034,62
uct-100000-self-play,20,leader_recent_2_all_supply_turn_margin,32,54,-0.125,0.0,-0.092593,0.0,-0.10477,lower_in_reversal,0.10477,63
uct-100000-self-play,20,opponent_primary_important_sites_controlled,32,54,1.625,2.0,1.703704,2.0,-0.085752,lower_in_reversal,0.085752,64
uct-100000-self-play,20,opponent_cumulative_objective_placements,32,54,14.0,14.0,13.87037,14.0,0.085721,higher_in_reversal,0.085721,65
uct-100000-self-play,20,opponent_cumulative_objective_share,32,54,0.466667,0.466667,0.462346,0.466667,0.085721,higher_in_reversal,0.085721,66
uct-100000-self-play,20,opponent_cumulative_supply_placements,32,54,16.0,16.0,16.12963,16.0,-0.085721,lower_in_reversal,0.085721,67
uct-100000-self-play,20,opponent_cumulative_supply_source_usage,32,54,14.0,14.0,13.87037,14.0,0.085721,higher_in_reversal,0.085721,68
uct-100000-self-play,20,opponent_objective_pieces,32,54,14.0,14.0,13.87037,14.0,0.085721,higher_in_reversal,0.085721,69
uct-100000-self-play,20,S22_leader_relative_state,32,54,-0.03125,0.0,0.092593,0.0,-0.076264,lower_in_reversal,0.076264,70
uct-100000-self-play,20,opponent_secured_supply,32,54,2.09375,2.0,2.037037,2.0,0.074525,higher_in_reversal,0.074525,71
uct-100000-self-play,20,leader_primary_important_sites_controlled,32,54,1.53125,1.5,1.592593,2.0,-0.070829,lower_in_reversal,0.070829,72
uct-100000-self-play,20,leader_recent_4_all_supply_turn_margin,32,54,-0.15625,0.0,-0.12963,0.0,-0.064493,lower_in_reversal,0.064493,73
uct-100000-self-play,20,S21_leader_relative_state,32,54,0.0625,0.0,-0.018519,0.0,0.053749,higher_in_reversal,0.053749,74
uct-100000-self-play,20,leader_secured_supply_margin,32,54,0.09375,0.0,0.148148,0.0,-0.046384,lower_in_reversal,0.046384,75
uct-100000-self-play,20,decisive_layer_objective_pieces,32,54,0.0625,0.0,0.055556,0.0,0.029332,higher_in_reversal,0.029332,76
uct-100000-self-play,20,opponent_recent_4_objective_placements,32,54,3.625,4.0,3.592593,4.0,0.024878,higher_in_reversal,0.024878,77
uct-100000-self-play,20,opponent_recent_4_supply_placements,32,54,2.375,2.0,2.407407,2.0,-0.024878,lower_in_reversal,0.024878,78
uct-100000-self-play,20,leader_trend_4_usable_support_edges,32,54,-1.1875,-2.0,-1.240741,-1.0,0.022027,higher_in_reversal,0.022027,79
uct-100000-self-play,20,S13_leader_relative_state,32,54,-0.125,0.0,-0.148148,0.0,0.018877,higher_in_reversal,0.018877,80
uct-100000-self-play,20,leader_usable_supply_support_edge_margin,32,54,-1.3125,-1.0,-1.351852,-1.0,0.018235,higher_in_reversal,0.018235,81
uct-100000-self-play,20,opponent_recent_4_supply_allocation_change,32,54,0.104167,0.333333,0.098765,-0.0,0.014281,higher_in_reversal,0.014281,82
uct-100000-self-play,20,live_objectives,32,54,8.40625,9.0,8.388889,8.0,0.014144,higher_in_reversal,0.014144,83
uct-100000-self-play,20,leader_usable_supply_support_edges,32,54,3.5625,3.5,3.537037,3.0,0.013964,higher_in_reversal,0.013964,84
uct-100000-self-play,20,leader_primary_important_control_margin,32,54,-0.09375,0.0,-0.111111,0.0,0.011422,higher_in_reversal,0.011422,85
uct-100000-self-play,20,opponent_recent_2_objective_placements,32,54,1.65625,2.0,1.648148,2.0,0.009316,higher_in_reversal,0.009316,86
uct-100000-self-play,20,opponent_recent_2_supply_placements,32,54,1.34375,1.0,1.351852,1.0,-0.009316,lower_in_reversal,0.009316,87
uct-100000-self-play,20,opponent_usable_supply_support_edges,32,54,4.875,5.0,4.888889,5.0,-0.006957,lower_in_reversal,0.006957,88
uct-100000-self-play,20,leader_secured_supply,32,54,2.1875,2.0,2.185185,2.0,0.003162,higher_in_reversal,0.003162,89
uct-30000-self-play,8,decisive_layer_secured_objectives,29,51,0.241379,0.0,0.470588,0.0,-0.476921,lower_in_reversal,0.476921,1
uct-30000-self-play,8,leader_secured_objective_margin,29,51,0.241379,0.0,0.470588,0.0,-0.476921,lower_in_reversal,0.476921,2
uct-30000-self-play,8,leader_trend_4_secured_objective_margin,29,51,0.241379,0.0,0.470588,0.0,-0.476921,lower_in_reversal,0.476921,3
uct-30000-self-play,8,leader_trend_4_advantage_objective_margin,29,51,-0.275862,0.0,-0.843137,-1.0,0.460163,higher_in_reversal,0.460163,4
uct-30000-self-play,8,leader_secured_objectives,29,51,0.344828,0.0,0.568627,1.0,-0.452719,lower_in_reversal,0.452719,5
uct-30000-self-play,8,leader_advantage_objective_margin,29,51,0.137931,0.0,-0.352941,0.0,0.439963,higher_in_reversal,0.439963,6
uct-30000-self-play,8,leader_trend_4_support_edge_margin,29,51,-1.586207,0.0,-0.215686,0.0,-0.402652,lower_in_reversal,0.402652,7
uct-30000-self-play,8,leader_advantage_objectives,29,51,1.275862,1.0,0.941176,1.0,0.392837,higher_in_reversal,0.392837,8
uct-30000-self-play,8,S23_leader_relative_state,29,51,0.0,0.0,-0.352941,0.0,0.353742,higher_in_reversal,0.353742,9
uct-30000-self-play,8,leader_trend_4_important_control_margin,29,51,-0.551724,0.0,-0.078431,0.0,-0.3473,lower_in_reversal,0.3473,10
uct-30000-self-play,8,opponent_trend_4_usable_support_edges,29,51,3.793103,4.0,2.470588,3.0,0.340099,higher_in_reversal,0.340099,11
uct-30000-self-play,8,leader_recent_4_objective_placement_margin,29,51,0.344828,0.0,0.058824,0.0,0.33347,higher_in_reversal,0.33347,12
uct-30000-self-play,8,leader_recent_4_objective_share_margin,29,51,0.057471,0.0,0.009804,0.0,0.33347,higher_in_reversal,0.33347,13
uct-30000-self-play,8,leader_recent_4_supply_source_usage_margin,29,51,0.344828,0.0,0.058824,0.0,0.33347,higher_in_reversal,0.33347,14
uct-30000-self-play,8,leader_trend_4_objective_piece_margin,29,51,0.344828,0.0,0.058824,0.0,0.33347,higher_in_reversal,0.33347,15
uct-30000-self-play,8,live_objectives,29,51,15.551724,16.0,15.333333,15.0,0.328349,higher_in_reversal,0.328349,16
uct-30000-self-play,8,decisive_margin,29,51,1.034483,1.0,1.0,1.0,0.309934,higher_in_reversal,0.309934,17
uct-30000-self-play,8,leader_trend_2_secured_objective_margin,29,51,0.206897,0.0,0.352941,0.0,-0.300647,lower_in_reversal,0.300647,18
uct-30000-self-play,8,leader_primary_important_control_margin,29,51,-0.896552,-1.0,-0.509804,-1.0,-0.300227,lower_in_reversal,0.300227,19
uct-30000-self-play,8,S21_leader_relative_state,29,51,-0.310345,0.0,0.0,0.0,-0.291837,lower_in_reversal,0.291837,20
uct-30000-self-play,8,leader_trend_2_support_edge_margin,29,51,-0.62069,0.0,0.117647,0.0,-0.28483,lower_in_reversal,0.28483,21
uct-30000-self-play,8,decisive_layer_advantage_objectives,29,51,0.448276,0.0,0.313725,0.0,0.278908,higher_in_reversal,0.278908,22
uct-30000-self-play,8,leader_trend_4_unsecured_control_margin,29,51,-0.344828,0.0,-0.019608,0.0,-0.271972,lower_in_reversal,0.271972,23
uct-30000-self-play,8,leader_trend_2_important_control_margin,29,51,-0.241379,0.0,0.019608,0.0,-0.267423,lower_in_reversal,0.267423,24
uct-30000-self-play,8,leader_unsecured_controlled_supply,29,51,0.724138,1.0,0.941176,1.0,-0.254749,lower_in_reversal,0.254749,25
uct-30000-self-play,8,opponent_trend_2_usable_support_edges,29,51,1.724138,0.0,0.882353,0.0,0.253943,higher_in_reversal,0.253943,26
uct-30000-self-play,8,opponent_primary_important_sites_controlled,29,51,1.724138,2.0,1.509804,1.0,0.251749,higher_in_reversal,0.251749,27
uct-30000-self-play,8,leader_recent_4_all_supply_turn_margin,29,51,-0.241379,0.0,-0.078431,0.0,-0.250531,lower_in_reversal,0.250531,28
uct-30000-self-play,8,leader_recent_2_all_objective_turn_margin,29,51,0.0,0.0,-0.039216,0.0,0.24985,higher_in_reversal,0.24985,29
uct-30000-self-play,8,opponent_recent_2_important_site_usage,29,51,0.758621,1.0,0.607843,1.0,0.24531,higher_in_reversal,0.24531,30
uct-30000-self-play,8,leader_secured_supply,29,51,1.068966,1.0,0.901961,1.0,0.244564,higher_in_reversal,0.244564,31
uct-30000-self-play,8,opponent_advantage_objectives,29,51,1.137931,1.0,1.294118,1.0,-0.243707,lower_in_reversal,0.243707,32
uct-30000-self-play,8,leader_primary_important_sites_controlled,29,51,0.827586,1.0,1.0,1.0,-0.229199,lower_in_reversal,0.229199,33
uct-30000-self-play,8,leader_cumulative_objective_placements,29,51,2.896552,3.0,3.137255,3.0,-0.228269,lower_in_reversal,0.228269,34
uct-30000-self-play,8,leader_cumulative_objective_share,29,51,0.241379,0.25,0.261438,0.25,-0.228269,lower_in_reversal,0.228269,35
uct-30000-self-play,8,leader_cumulative_supply_placements,29,51,9.103448,9.0,8.862745,9.0,0.228269,higher_in_reversal,0.228269,36
uct-30000-self-play,8,leader_cumulative_supply_source_usage,29,51,2.896552,3.0,3.137255,3.0,-0.228269,lower_in_reversal,0.228269,37
uct-30000-self-play,8,leader_objective_pieces,29,51,2.896552,3.0,3.137255,3.0,-0.228269,lower_in_reversal,0.228269,38
uct-30000-self-play,8,decisive_layer_objective_pieces,29,51,0.310345,0.0,0.215686,0.0,0.217057,higher_in_reversal,0.217057,39
uct-30000-self-play,8,leader_recent_4_mixed_turn_margin,29,51,0.241379,0.0,0.098039,0.0,0.21152,higher_in_reversal,0.21152,40
uct-30000-self-play,8,leader_recent_2_objective_share_margin,29,51,0.034483,0.0,-0.006536,0.0,0.206607,higher_in_reversal,0.206607,41
uct-30000-self-play,8,leader_recent_2_supply_source_usage_margin,29,51,0.103448,0.0,-0.019608,0.0,0.206607,higher_in_reversal,0.206607,42
uct-30000-self-play,8,leader_trend_2_objective_piece_margin,29,51,0.103448,0.0,-0.019608,0.0,0.206607,higher_in_reversal,0.206607,43
uct-30000-self-play,8,leader_trend_2_unsecured_control_margin,29,51,-0.068966,0.0,0.098039,0.0,-0.193052,lower_in_reversal,0.193052,44
uct-30000-self-play,8,opponent_unsecured_controlled_supply,29,51,1.551724,2.0,1.745098,2.0,-0.187619,lower_in_reversal,0.187619,45
uct-30000-self-play,8,leader_trend_2_advantage_objective_margin,29,51,-0.344828,-1.0,-0.529412,-1.0,0.185469,higher_in_reversal,0.185469,46
uct-30000-self-play,8,opponent_recent_4_objective_placements,29,51,1.482759,1.0,1.666667,1.0,-0.163593,lower_in_reversal,0.163593,47
uct-30000-self-play,8,opponent_recent_4_supply_placements,29,51,4.517241,5.0,4.333333,5.0,0.163593,higher_in_reversal,0.163593,48
uct-30000-self-play,8,S13_leader_relative_state,29,51,0.0,0.0,0.137255,0.0,-0.159116,lower_in_reversal,0.159116,49
uct-30000-self-play,8,opponent_cumulative_objective_placements,29,51,2.206897,2.0,2.392157,2.0,-0.144104,lower_in_reversal,0.144104,50
uct-30000-self-play,8,opponent_cumulative_objective_share,29,51,0.183908,0.166667,0.199346,0.166667,-0.144104,lower_in_reversal,0.144104,51
uct-30000-self-play,8,opponent_cumulative_supply_placements,29,51,9.793103,10.0,9.607843,10.0,0.144104,higher_in_reversal,0.144104,52
uct-30000-self-play,8,opponent_cumulative_supply_source_usage,29,51,2.206897,2.0,2.392157,2.0,-0.144104,lower_in_reversal,0.144104,53
uct-30000-self-play,8,opponent_objective_pieces,29,51,2.206897,2.0,2.392157,2.0,-0.144104,lower_in_reversal,0.144104,54
uct-30000-self-play,8,S12_leader_relative_state,29,51,-0.172414,0.0,-0.039216,0.0,-0.134887,lower_in_reversal,0.134887,55
uct-30000-self-play,8,S22_leader_relative_state,29,51,-0.482759,-1.0,-0.333333,0.0,-0.12438,lower_in_reversal,0.12438,56
uct-30000-self-play,8,leader_recent_2_important_site_usage_margin,29,51,-0.206897,0.0,-0.098039,0.0,-0.122825,lower_in_reversal,0.122825,57
uct-30000-self-play,8,opponent_secured_supply,29,51,0.931034,1.0,0.843137,1.0,0.10505,higher_in_reversal,0.10505,58
uct-30000-self-play,8,leader_recent_4_all_objective_turn_margin,29,51,0.0,0.0,-0.019608,0.0,0.100309,higher_in_reversal,0.100309,59
uct-30000-self-play,8,opponent_recent_4_important_site_usage,29,51,1.068966,1.0,0.980392,1.0,0.100288,higher_in_reversal,0.100288,60
uct-30000-self-play,8,leader_recent_4_objective_placements,29,51,1.827586,1.0,1.72549,1.0,0.099396,higher_in_reversal,0.099396,61
uct-30000-self-play,8,leader_recent_4_supply_placements,29,51,4.172414,5.0,4.27451,5.0,-0.099396,lower_in_reversal,0.099396,62
uct-30000-self-play,8,leader_recent_2_objective_placements,29,51,1.103448,1.0,1.039216,1.0,0.099339,higher_in_reversal,0.099339,63
uct-30000-self-play,8,leader_recent_2_supply_placements,29,51,1.896552,2.0,1.960784,2.0,-0.099339,lower_in_reversal,0.099339,64
uct-30000-self-play,8,opponent_recent_2_objective_placements,29,51,1.0,1.0,1.058824,1.0,-0.079388,lower_in_reversal,0.079388,65
