experiment_id,iteration_limit,supply_point,spatial_category,player_games,player_games_with_placement,placement_player_game_frequency,pieces_placed,pieces_placed_per_player_game,mean_first_placement_turn,player_games_with_unsecured_control,unsecured_control_frequency,mean_first_unsecured_control_turn,player_games_with_controlled_or_secured,controlled_or_secured_frequency,mean_first_control_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turn_share,contested_turn_share,player_games_secured,secured_frequency,mean_first_securing_turn,legal_securable_opportunities,securing_opportunities_taken,securing_rate_per_repeated_opportunity,ever_securable_player_sites,ever_securable_eventually_secured,eventual_securing_rate_per_ever_securable_player_site,supply_usage_turns,objective_placements_supplied,objective_placements_supplied_per_player_game,player_games_with_supply_usage,supply_usage_player_game_frequency,mean_objective_sites_supplied,mean_objective_coverage,usage_after_first_control,usage_after_securing,mean_usage_after_securing_per_secured_player_site,final_unsecured_control_rate,final_secured_rate,final_controlled_or_secured_rate,player_result_status
uct-100000-self-play,100000,S03,edge,93,18,0.193548,21,0.225806,20.444444,8,0.086022,19.625,8,0.086022,19.625,41,0,41,0.018369,0.0,0.018369,0.948477,0.018369,0,0.0,0.0,25,0,0.0,11,0,0.0,7,7,0.075269,4,0.043011,0.053763,0.026882,7,0,0.0,0.075269,0.0,0.075269,winner
uct-100000-self-play,100000,S03,edge,93,25,0.268817,29,0.311828,21.04,24,0.258065,20.958333,24,0.258065,20.958333,71,3,74,0.03181,0.001344,0.033154,0.948477,0.018369,1,0.010753,22,32,1,0.03125,16,1,0.0625,13,13,0.139785,8,0.086022,0.107527,0.053763,13,1,1.0,0.16129,0.010753,0.172043,loser
uct-100000-self-play,100000,S03,edge,8,2,0.25,2,0.25,19.5,1,0.125,19,1,0.125,19,1,0,1,0.005208,0.0,0.005208,0.989583,0.052083,0,0.0,0.0,4,0,0.0,2,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-100000-self-play,100000,S04,corner,93,11,0.11828,12,0.129032,21.818182,7,0.075269,23.285714,7,0.075269,23.285714,11,0,11,0.004928,0.0,0.004928,0.978495,0.010753,0,0.0,0.0,7,0,0.0,2,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.064516,0.0,0.064516,winner
uct-100000-self-play,100000,S04,corner,93,16,0.172043,20,0.215054,21.625,15,0.16129,21.466667,15,0.16129,21.466667,34,3,37,0.015233,0.001344,0.016577,0.978495,0.010753,1,0.010753,22,16,1,0.0625,7,1,0.142857,4,4,0.043011,4,0.043011,0.043011,0.043011,4,0,0.0,0.139785,0.010753,0.150538,loser
uct-100000-self-play,100000,S04,corner,8,3,0.375,3,0.375,22,2,0.25,21,2,0.25,21,7,0,7,0.036458,0.0,0.036458,0.927083,0.010417,0,0.0,0.0,2,0,0.0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.125,0.0,0.125,draw
uct-100000-self-play,100000,S10,edge,93,16,0.172043,21,0.225806,20.875,12,0.129032,21.5,12,0.129032,21.5,29,7,36,0.012993,0.003136,0.016129,0.96819,0.017473,2,0.021505,21.5,17,2,0.117647,10,2,0.2,5,5,0.053763,4,0.043011,0.043011,0.021505,5,2,1.0,0.107527,0.021505,0.129032,winner
uct-100000-self-play,100000,S10,edge,93,15,0.16129,20,0.215054,20.466667,13,0.139785,20.923077,13,0.139785,20.923077,31,4,35,0.013889,0.001792,0.015681,0.96819,0.017473,1,0.010753,21,20,1,0.05,10,1,0.1,4,4,0.043011,4,0.043011,0.043011,0.021505,4,1,1.0,0.107527,0.010753,0.11828,loser
uct-100000-self-play,100000,S10,edge,8,1,0.125,1,0.125,24,1,0.125,24,1,0.125,24,1,0,1,0.005208,0.0,0.005208,0.989583,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.125,0.0,0.125,draw
uct-100000-self-play,100000,S11,interior,93,74,0.795699,150,1.612903,7.743243,40,0.430108,6.825,45,0.483871,7.377778,180,326,506,0.080645,0.146057,0.226703,0.578853,0.526434,25,0.268817,11.96,343,25,0.072886,71,25,0.352113,170,170,1.827957,36,0.387097,0.989247,0.247312,170,120,4.8,0.064516,0.268817,0.333333,winner
uct-100000-self-play,100000,S11,interior,93,80,0.860215,144,1.548387,8.2875,54,0.580645,7.888889,57,0.612903,7.859649,240,194,434,0.107527,0.086918,0.194444,0.578853,0.526434,14,0.150538,11.142857,366,14,0.038251,75,14,0.186667,127,127,1.365591,33,0.354839,0.806452,0.201613,127,61,4.357143,0.107527,0.150538,0.258065,loser
uct-100000-self-play,100000,S11,interior,8,6,0.75,13,1.625,10.5,4,0.5,13,5,0.625,11.6,10,30,40,0.052083,0.15625,0.208333,0.583333,0.416667,2,0.25,10,11,2,0.181818,6,2,0.333333,12,12,1.5,2,0.25,0.625,0.15625,12,10,5.0,0.125,0.25,0.375,draw
uct-100000-self-play,100000,S12,interior,93,75,0.806452,142,1.526882,6.253333,47,0.505376,4.468085,51,0.548387,5.117647,261,233,494,0.116935,0.104391,0.221326,0.546147,0.562724,19,0.204301,12.736842,396,19,0.04798,69,19,0.275362,148,148,1.591398,33,0.354839,0.989247,0.247312,148,65,3.421053,0.075269,0.204301,0.27957,winner
