"board","experiment_id","search_level","game_index","window_turns","turns","mean_active_regions","multi_active_turn_rate","longest_multi_active_run","longest_multi_active_run_fraction","mean_multi_active_run","mean_multi_active_run_fraction","mean_both_invested_regions","multi_both_invested_turn_rate","mixed_leadership_turn_rate","longest_mixed_leadership_run","longest_mixed_leadership_run_fraction","mean_mixed_leadership_run","mean_mixed_leadership_run_fraction","mean_p1_led_regions","mean_p2_led_regions","mean_led_regions","mean_opposition_breadth","mean_opportunity_adjusted_activity","opportunity_adjustment_regions","focus_switches","focus_eligible_pairs","focus_eligible_fraction","focus_switch_rate","no_dominant_turn_rate","mean_focus_persistence","mean_focus_switch_distance"
"3x3","3x3-uct-0100","uct-0100","34","4","18","3.333333","0.944444","17","0.944444","17.000000","0.944444","1.388889","0.500000","0.666667","12","0.666667","12.000000","0.666667","1.388889","1.777778","3.166667","1.277778","3.879948","9","2","3","0.176471","0.666667","0.611111","1.166667","1.500000"
"3x3","3x3-uct-0100","uct-0100","35","4","18","3.388889","0.944444","17","0.944444","17.000000","0.944444","2.333333","0.888889","0.500000","9","0.500000","9.000000","0.500000","2.222222","1.333333","3.555556","1.333333","3.191986","9","0","0","0.000000","","0.666667","1.000000",""
"3x3","3x3-uct-0100","uct-0100","36","4","18","3.666667","0.944444","17","0.944444","17.000000","0.944444","2.111111","0.833333","0.833333","15","0.833333","15.000000","0.833333","2.055556","1.888889","3.944444","1.611111","3.997943","9","1","1","0.058824","1.000000","0.722222","1.000000","1.000000"
"3x3","3x3-uct-0100","uct-0100","37","4","18","2.611111","0.833333","13","0.722222","7.500000","0.416667","1.611111","0.555556","0.722222","13","0.722222","13.000000","0.722222","1.833333","1.833333","3.666667","1.555556","2.752195","9","4","4","0.235294","1.000000","0.388889","1.000000","2.250000"
"3x3","3x3-uct-0100","uct-0100","38","4","18","3.833333","0.888889","16","0.888889","16.000000","0.888889","2.111111","0.777778","0.722222","13","0.722222","13.000000","0.722222","2.055556","2.111111","4.166667","1.777778","3.787443","9","1","1","0.058824","1.000000","0.833333","1.000000","3.000000"
"3x3","3x3-uct-0100","uct-0100","39","4","18","3.611111","0.888889","16","0.888889","16.000000","0.888889","2.333333","0.833333","0.666667","12","0.666667","12.000000","0.666667","2.277778","0.944444","3.222222","0.833333","3.640795","9","2","2","0.117647","1.000000","0.500000","1.000000","2.000000"
"3x3","3x3-uct-0100","uct-0100","40","4","18","3.722222","0.833333","15","0.833333","15.000000","0.833333","2.111111","0.777778","0.833333","15","0.833333","15.000000","0.833333","2.444444","1.722222","4.166667","1.555556","4.018076","9","2","5","0.294118","0.400000","0.555556","1.600000","1.000000"
"3x3","3x3-uct-0100","uct-0100","41","4","18","4.222222","0.888889","16","0.888889","16.000000","0.888889","1.777778","0.611111","0.833333","15","0.833333","15.000000","0.833333","2.833333","2.333333","5.166667","2.222222","5.137330","9","0","2","0.117647","0.000000","0.611111","1.400000",""
"3x3","3x3-uct-0100","uct-0100","42","4","18","2.277778","0.777778","10","0.555556","7.000000","0.388889","1.833333","0.666667","0.777778","14","0.777778","14.000000","0.777778","2.666667","2.055556","4.722222","1.944444","2.081329","9","4","4","0.235294","1.000000","0.555556","1.000000","2.250000"
"3x3","3x3-uct-0100","uct-0100","43","4","18","2.388889","0.666667","12","0.666667","12.000000","0.666667","1.222222","0.277778","0.833333","15","0.833333","15.000000","0.833333","2.500000","2.055556","4.555556","2.000000","2.254951","9","2","2","0.117647","1.000000","0.611111","1.000000","2.500000"
"3x3","3x3-uct-0100","uct-0100","44","4","18","4.444444","0.833333","15","0.833333","15.000000","0.833333","2.055556","0.722222","0.611111","11","0.611111","11.000000","0.611111","2.166667","1.888889","4.055556","1.277778","4.659943","9","0","0","0.000000","","0.722222","1.000000",""
"3x3","3x3-uct-0100","uct-0100","45","4","18","3.166667","0.722222","13","0.722222","13.000000","0.722222","1.388889","0.500000","0.777778","14","0.777778","14.000000","0.777778","1.944444","2.388889","4.333333","1.722222","3.353911","9","3","4","0.235294","0.750000","0.555556","1.142857","1.333333"
"3x3","3x3-uct-0100","uct-0100","46","4","18","2.944444","0.722222","13","0.722222","13.000000","0.722222","1.055556","0.222222","0.833333","15","0.833333","15.000000","0.833333","2.888889","2.500000","5.388889","2.333333","3.133565","9","2","2","0.117647","1.000000","0.611111","1.000000","2.500000"
