"board","experiment_id","search_level","game_index","window_turns","region","active_turns","active_turn_rate","both_invested_turns","both_invested_turn_rate","mean_regional_opportunity_share","opportunity_adjusted_activity","regional_capacity_share","total_points","supply_points","objectives"
"4x4","uct-1000-self-play","uct-1000","16","2","LH","7","0.291667","4","0.166667","0.120241","2.425688","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","16","2","ML","14","0.583333","3","0.125000","0.072989","7.992122","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","16","2","MM","7","0.291667","2","0.083333","0.098843","2.950810","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","16","2","MH","14","0.583333","1","0.041667","0.093209","6.258345","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","16","2","HL","4","0.166667","0","0.000000","0.146060","1.141082","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","16","2","HM","4","0.166667","2","0.083333","0.093269","1.786940","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","16","2","HH","2","0.083333","1","0.041667","0.138668","0.600954","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","17","2","LL","10","0.416667","2","0.083333","0.145654","2.860666","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","17","2","LM","9","0.375000","2","0.083333","0.088270","4.248341","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","17","2","LH","10","0.416667","3","0.125000","0.141272","2.949398","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","17","2","ML","0","0.000000","0","0.000000","0.076387","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","17","2","MM","14","0.583333","3","0.125000","0.078694","7.412686","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","17","2","MH","1","0.041667","0","0.000000","0.094666","0.440145","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","17","2","HL","11","0.458333","4","0.166667","0.136527","3.357082","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","17","2","HM","8","0.333333","0","0.000000","0.094035","3.544794","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","17","2","HH","0","0.000000","0","0.000000","0.144496","0.000000","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","18","2","LL","2","0.083333","0","0.000000","0.138242","0.602808","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","18","2","LM","0","0.000000","0","0.000000","0.069816","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","18","2","LH","12","0.500000","3","0.125000","0.147989","3.378640","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","18","2","ML","11","0.458333","2","0.083333","0.088858","5.158016","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","18","2","MM","15","0.625000","7","0.291667","0.078114","8.001152","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","18","2","MH","7","0.291667","4","0.166667","0.096300","3.028728","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","18","2","HL","13","0.541667","6","0.250000","0.136828","3.958729","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","18","2","HM","11","0.458333","4","0.166667","0.091299","5.020110","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","18","2","HH","4","0.166667","2","0.083333","0.152554","1.092511","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","19","2","LL","1","0.041667","0","0.000000","0.137107","0.303900","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","19","2","LM","4","0.166667","0","0.000000","0.096765","1.722384","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","19","2","LH","8","0.333333","1","0.041667","0.138569","2.405541","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","19","2","ML","0","0.000000","0","0.000000","0.086020","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","19","2","MM","0","0.000000","0","0.000000","0.064826","0.000000","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","19","2","MH","11","0.458333","4","0.166667","0.078958","5.804786","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","19","2","HL","9","0.375000","1","0.041667","0.148221","2.530004","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","19","2","HM","6","0.250000","2","0.083333","0.099694","2.507684","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","19","2","HH","8","0.333333","1","0.041667","0.149841","2.224586","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","20","2","LL","16","0.666667","5","0.208333","0.147802","4.510550","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","20","2","LM","6","0.250000","3","0.125000","0.073440","3.404139","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","20","2","LH","2","0.083333","0","0.000000","0.140983","0.591087","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","20","2","ML","5","0.208333","1","0.041667","0.088098","2.364792","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","20","2","MM","17","0.708333","5","0.208333","0.074043","9.566508","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","20","2","MH","5","0.208333","0","0.000000","0.098330","2.118719","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","20","2","HL","7","0.291667","4","0.166667","0.148158","1.968621","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","20","2","HM","0","0.000000","0","0.000000","0.087405","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","20","2","HH","3","0.125000","1","0.041667","0.141741","0.881891","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","21","2","LL","13","0.541667","2","0.083333","0.147203","3.679726","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","21","2","LM","4","0.166667","2","0.083333","0.078696","2.117857","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","21","2","LH","2","0.083333","1","0.041667","0.133704","0.623269","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","21","2","ML","9","0.375000","6","0.250000","0.087506","4.285418","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","21","2","MM","10","0.416667","5","0.208333","0.079746","5.224942","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","21","2","MH","7","0.291667","3","0.125000","0.092078","3.167607","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","21","2","HL","5","0.208333","2","0.083333","0.142464","1.462360","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","21","2","HM","0","0.000000","0","0.000000","0.096140","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","21","2","HH","12","0.500000","2","0.083333","0.142463","3.509674","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","22","2","LL","8","0.333333","0","0.000000","0.145703","2.287756","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","22","2","LM","0","0.000000","0","0.000000","0.081534","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","22","2","LH","8","0.333333","4","0.166667","0.145584","2.289627","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","22","2","ML","6","0.250000","3","0.125000","0.084649","2.953361","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","22","2","MM","3","0.125000","2","0.083333","0.085152","1.467956","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","22","2","MH","13","0.541667","4","0.166667","0.087716","6.175220","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","22","2","HL","10","0.416667","5","0.208333","0.139711","2.982337","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","22","2","HM","10","0.416667","2","0.083333","0.088937","4.684938","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","22","2","HH","1","0.041667","0","0.000000","0.141011","0.295485","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","23","2","LL","2","0.083333","0","0.000000","0.140425","0.593437","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","23","2","LM","11","0.458333","2","0.083333","0.093200","4.917722","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","23","2","LH","9","0.375000","2","0.083333","0.121459","3.087463","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","23","2","ML","4","0.166667","1","0.041667","0.104068","1.601515","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","23","2","MM","4","0.166667","0","0.000000","0.092179","1.808086","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","23","2","MH","0","0.000000","0","0.000000","0.098414","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","23","2","HL","6","0.250000","0","0.000000","0.143336","1.744152","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","23","2","HM","10","0.416667","8","0.333333","0.060213","6.919927","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","23","2","HH","9","0.375000","1","0.041667","0.146706","2.556124","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","24","2","LL","10","0.416667","2","0.083333","0.136975","3.041918","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","24","2","LM","6","0.250000","3","0.125000","0.091841","2.722102","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","24","2","LH","3","0.125000","1","0.041667","0.133197","0.938457","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","24","2","ML","6","0.250000","0","0.000000","0.099615","2.509651","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","24","2","MM","4","0.166667","3","0.125000","0.081292","2.050214","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","24","2","MH","9","0.375000","3","0.125000","0.088222","4.250634","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","24","2","HL","5","0.208333","0","0.000000","0.142355","1.463478","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","24","2","HM","0","0.000000","0","0.000000","0.088969","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","24","2","HH","11","0.458333","6","0.250000","0.137533","3.332544","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","25","2","LL","11","0.458333","2","0.083333","0.146474","3.129116","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","25","2","LM","8","0.333333","2","0.083333","0.088522","3.765555","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","25","2","LH","0","0.000000","0","0.000000","0.132964","0.000000","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","25","2","ML","14","0.583333","5","0.208333","0.090755","6.427561","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","25","2","MM","6","0.250000","4","0.166667","0.084676","2.952423","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","25","2","MH","4","0.166667","3","0.125000","0.096021","1.735729","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","25","2","HL","13","0.541667","1","0.041667","0.139291","3.888744","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","25","2","HM","11","0.458333","6","0.250000","0.082769","5.537517","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","25","2","HH","9","0.375000","2","0.083333","0.138528","2.707025","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","26","2","LL","2","0.083333","0","0.000000","0.137066","0.607979","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","26","2","LM","15","0.625000","3","0.125000","0.081829","7.637871","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","26","2","LH","8","0.333333","1","0.041667","0.146734","2.271688","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","26","2","ML","8","0.333333","1","0.041667","0.099127","3.362690","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","26","2","MM","19","0.791667","6","0.250000","0.094179","8.405997","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","26","2","MH","2","0.083333","0","0.000000","0.080007","1.041572","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","26","2","HL","6","0.250000","4","0.166667","0.140769","1.775959","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","26","2","HM","8","0.333333","3","0.125000","0.080870","4.121825","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","26","2","HH","4","0.166667","3","0.125000","0.139419","1.195437","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","27","2","LL","10","0.416667","5","0.208333","0.149047","2.795529","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","27","2","LM","0","0.000000","0","0.000000","0.078788","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","27","2","LH","0","0.000000","0","0.000000","0.149301","0.000000","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","27","2","ML","0","0.000000","0","0.000000","0.095526","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","27","2","MM","6","0.250000","6","0.250000","0.067230","3.718587","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","27","2","MH","5","0.208333","1","0.041667","0.095886","2.172712","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","27","2","HL","11","0.458333","5","0.208333","0.137101","3.343034","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","27","2","HM","2","0.083333","1","0.041667","0.086051","0.968413","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","27","2","HH","0","0.000000","0","0.000000","0.141069","0.000000","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","28","2","LL","10","0.416667","0","0.000000","0.151600","2.748464","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","28","2","LM","7","0.291667","4","0.166667","0.090016","3.240150","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","28","2","LH","3","0.125000","1","0.041667","0.142350","0.878119","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","28","2","ML","4","0.166667","3","0.125000","0.076026","2.192219","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","28","2","MM","12","0.500000","3","0.125000","0.081301","6.149951","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","28","2","MH","8","0.333333","4","0.166667","0.096074","3.469564","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","28","2","HL","0","0.000000","0","0.000000","0.136917","0.000000","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","28","2","HM","5","0.208333","1","0.041667","0.087822","2.372233","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","28","2","HH","4","0.166667","0","0.000000","0.137893","1.208663","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","29","2","LL","13","0.541667","6","0.250000","0.143062","3.786244","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","29","2","LM","13","0.541667","3","0.125000","0.098273","5.511873","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","29","2","LH","10","0.416667","3","0.125000","0.140371","2.968324","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","29","2","ML","2","0.083333","1","0.041667","0.077970","1.068789","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","29","2","MM","17","0.708333","7","0.291667","0.092705","7.640704","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","29","2","MH","14","0.583333","1","0.041667","0.085269","6.841078","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","29","2","HL","3","0.125000","1","0.041667","0.133675","0.935101","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","29","2","HM","7","0.291667","2","0.083333","0.086684","3.364707","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","29","2","HH","0","0.000000","0","0.000000","0.141990","0.000000","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","30","2","LL","11","0.458333","2","0.083333","0.152308","3.009247","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","30","2","LM","8","0.333333","4","0.166667","0.069879","4.770165","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","30","2","LH","9","0.375000","1","0.041667","0.137597","2.725346","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","30","2","ML","9","0.375000","4","0.166667","0.091888","4.081039","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","30","2","MM","14","0.583333","6","0.250000","0.084311","6.918791","0.121951","5","1","4"
"4x4","uct-1000-self-play","uct-1000","30","2","MH","0","0.000000","0","0.000000","0.090000","0.000000","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","30","2","HL","7","0.291667","2","0.083333","0.152393","1.913914","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","30","2","HM","3","0.125000","2","0.083333","0.078603","1.590265","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","30","2","HH","5","0.208333","0","0.000000","0.143019","1.456682","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","31","2","LL","2","0.083333","0","0.000000","0.140131","0.594682","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","31","2","LM","5","0.208333","3","0.125000","0.082302","2.531335","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","31","2","LH","7","0.291667","2","0.083333","0.142350","2.048945","0.121951","5","4","1"
"4x4","uct-1000-self-play","uct-1000","31","2","ML","1","0.041667","1","0.041667","0.089996","0.462984","0.097561","4","2","2"
"4x4","uct-1000-self-play","uct-1000","31","2","MM","16","0.666667","3","0.125000","0.079285","8.408475","0.121951","5","1","4"
