experiment_id,iteration_limit,game_index,player,player_result_status,supply_point,spatial_category,first_piece_placement_turn,first_control_turn,first_unsecured_control_turn,first_securing_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turns,contested_turns,own_pieces_placed,opponent_pieces_placed,supply_usage_turns,objective_placements_supplied,objective_sites_supplied,objective_sites_supplied_count,adjacent_objective_count,objective_coverage,usage_after_first_control,usage_after_securing,adjacent_live_objectives_at_first_control,adjacent_live_objectives_at_securing,legal_securable_opportunities,ever_securable,securing_opportunities_taken,final_state,final_own_pieces,final_opponent_pieces,final_is_unsecured_controlled,final_is_secured,final_is_controlled_or_secured
uct-100000-self-play,100000,15,2,draw,S12,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S13,interior,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-100000-self-play,100000,15,2,draw,S13,interior,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,4,0.0,0,0,2,,0,false,0,2,1,0,true,false,true
uct-100000-self-play,100000,15,1,draw,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S20,edge,,,,,0,0,0,0.0,0.0,0.0,19,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-100000-self-play,100000,15,2,draw,S20,edge,20,20,20,,5,0,5,0.208333,0.0,0.208333,19,0,1,0,1,1,O20,1,2,0.5,1,0,1,,2,true,0,2,1,0,true,false,true
uct-100000-self-play,100000,15,1,draw,S21,interior,11,,,,0,0,0,0.0,0.0,0.0,5,14,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,4,2,3,false,false,false
uct-100000-self-play,100000,15,2,draw,S21,interior,4,4,4,14,8,11,19,0.333333,0.458333,0.791667,5,14,3,2,6,6,O10;O11;O20;O21,4,4,1.0,6,3,4,3,5,true,1,4,3,2,false,true,true
uct-100000-self-play,100000,15,1,draw,S22,interior,1,1,1,,2,0,2,0.083333,0.0,0.083333,1,23,2,3,0,0,,0,4,0.0,0,0,4,,1,true,0,4,2,3,false,false,false
uct-100000-self-play,100000,15,2,draw,S22,interior,2,4,,4,0,21,21,0.0,0.875,0.875,1,23,3,2,5,5,O12;O21,2,4,0.5,5,5,4,4,1,true,1,4,3,2,false,true,true
uct-100000-self-play,100000,15,1,draw,S23,interior,1,1,1,19,16,6,22,0.666667,0.25,0.916667,2,23,3,2,6,6,O13;O22;O23,3,4,0.75,6,1,4,1,9,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,15,2,draw,S23,interior,2,,,,0,0,0,0.0,0.0,0.0,2,23,2,3,0,0,,0,4,0.0,0,0,,,8,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,15,1,draw,S24,edge,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,2,0.0,0,0,0,,0,false,0,1,1,0,true,false,true
uct-100000-self-play,100000,15,2,draw,S24,edge,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-100000-self-play,100000,15,1,draw,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S31,interior,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,4,0.0,0,0,1,,0,false,0,1,1,0,true,false,true
uct-100000-self-play,100000,15,2,draw,S31,interior,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-100000-self-play,100000,15,1,draw,S32,interior,3,3,3,19,14,6,20,0.583333,0.25,0.833333,4,9,3,2,6,6,O22;O31;O32,3,4,0.75,6,1,4,1,8,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,15,2,draw,S32,interior,16,,,,0,0,0,0.0,0.0,0.0,4,9,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,15,1,draw,S33,interior,1,1,1,19,14,6,20,0.583333,0.25,0.833333,4,23,3,2,6,6,O23;O32;O33,3,4,0.75,6,1,4,1,9,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,15,2,draw,S33,interior,2,,,,0,0,0,0.0,0.0,0.0,4,23,2,3,0,0,,0,4,0.0,0,0,,,8,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,15,1,draw,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,1,draw,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,15,2,draw,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S02,edge,19,,,,0,0,0,0.0,0.0,0.0,21,6,1,1,0,0,,0,2,0.0,0,0,,,2,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,16,2,loser,S02,edge,16,16,16,,3,0,3,0.125,0.0,0.125,21,6,1,1,1,1,O01,1,2,0.5,1,0,2,,4,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,16,1,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S04,corner,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,1,0.0,0,0,1,,0,false,0,1,1,0,true,false,true
uct-100000-self-play,100000,16,2,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-100000-self-play,100000,16,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S11,interior,15,,,,0,0,0,0.0,0.0,0.0,15,10,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,4,2,3,false,false,false
uct-100000-self-play,100000,16,2,loser,S11,interior,14,14,14,18,2,7,9,0.083333,0.291667,0.375,15,10,3,2,3,3,O00;O01;O10,3,4,0.75,3,3,3,3,2,true,1,4,3,2,false,true,true
uct-100000-self-play,100000,16,1,winner,S12,interior,13,,,,0,0,0,0.0,0.0,0.0,8,12,1,3,0,0,,0,4,0.0,0,0,,,3,true,0,4,1,3,false,false,false
uct-100000-self-play,100000,16,2,loser,S12,interior,6,6,6,20,11,5,16,0.458333,0.208333,0.666667,8,12,3,1,6,6,O01;O02;O11;O12,4,4,1.0,6,1,4,1,7,true,1,4,3,1,false,true,true
uct-100000-self-play,100000,16,1,winner,S13,interior,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-100000-self-play,100000,16,2,loser,S13,interior,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,4,0.0,0,0,2,,0,false,0,2,1,0,true,false,true
uct-100000-self-play,100000,16,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S21,interior,9,13,,13,0,12,12,0.0,0.5,0.5,8,16,3,2,2,2,O20,1,4,0.25,2,2,3,3,2,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,16,2,loser,S21,interior,6,6,6,,4,0,4,0.166667,0.0,0.166667,8,16,2,3,1,1,O11,1,4,0.25,1,0,4,,3,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,16,1,winner,S22,interior,7,,,,0,0,0,0.0,0.0,0.0,4,18,1,2,0,0,,0,4,0.0,0,0,,,8,true,0,2,1,2,false,false,false
uct-100000-self-play,100000,16,2,loser,S22,interior,4,4,4,,20,0,20,0.833333,0.0,0.833333,4,18,2,1,4,4,O11;O12;O21,3,4,0.75,4,0,4,,10,true,0,2,2,1,true,false,true
uct-100000-self-play,100000,16,1,winner,S23,interior,1,1,1,,3,0,3,0.125,0.0,0.125,21,21,1,1,1,1,O22,1,4,0.25,1,0,4,,11,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,16,2,loser,S23,interior,4,,,,0,0,0,0.0,0.0,0.0,21,21,1,1,0,0,,0,4,0.0,0,0,,,10,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,16,1,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S31,interior,11,11,11,21,1,4,5,0.041667,0.166667,0.208333,18,13,3,2,1,1,O30,1,4,0.25,1,1,4,3,5,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,16,2,loser,S31,interior,12,14,14,,1,0,1,0.041667,0.0,0.041667,18,13,2,3,0,0,,0,4,0.0,0,0,4,,4,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,16,1,winner,S32,interior,1,1,1,5,1,20,21,0.041667,0.833333,0.875,2,23,3,2,8,8,O21;O22;O31;O32,4,4,1.0,8,8,4,4,2,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,16,2,loser,S32,interior,2,4,4,,1,0,1,0.041667,0.0,0.041667,2,23,2,3,0,0,,0,4,0.0,0,0,4,,1,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,16,1,winner,S33,interior,1,1,1,3,1,22,23,0.041667,0.916667,0.958333,0,23,3,2,5,5,O22;O23;O32;O33,4,4,1.0,5,5,4,4,1,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,16,2,loser,S33,interior,2,2,2,,1,0,1,0.041667,0.0,0.041667,0,23,2,3,0,0,,0,4,0.0,0,0,4,,0,false,0,3,2,3,false,false,false
uct-100000-self-play,100000,16,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,16,1,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,21,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-100000-self-play,100000,16,2,loser,S44,corner,22,22,22,,3,0,3,0.125,0.0,0.125,21,0,1,0,1,1,O33,1,1,1.0,1,0,1,,1,true,0,2,1,0,true,false,true
uct-100000-self-play,100000,17,1,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S11,interior,13,13,13,,5,0,5,0.208333,0.0,0.208333,19,7,1,1,1,1,O11,1,4,0.25,1,0,4,,5,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,17,2,winner,S11,interior,18,,,,0,0,0,0.0,0.0,0.0,19,7,1,1,0,0,,0,4,0.0,0,0,,,3,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,17,1,loser,S12,interior,21,21,21,,1,0,1,0.041667,0.0,0.041667,23,3,1,1,0,0,,0,4,0.0,0,0,4,,1,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,17,2,winner,S12,interior,22,,,,0,0,0,0.0,0.0,0.0,23,3,1,1,0,0,,0,4,0.0,0,0,,,1,true,0,0,1,1,false,false,false
uct-100000-self-play,100000,17,1,loser,S13,interior,9,19,19,,3,0,3,0.125,0.0,0.125,20,16,2,2,1,1,O12,1,4,0.25,1,0,4,,7,true,0,0,2,2,false,false,false
uct-100000-self-play,100000,17,2,winner,S13,interior,8,8,8,,1,0,1,0.041667,0.0,0.041667,20,16,2,2,0,0,,0,4,0.0,0,0,4,,8,true,0,0,2,2,false,false,false
uct-100000-self-play,100000,17,1,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,19,0,0,2,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,2,false,false,false
uct-100000-self-play,100000,17,2,winner,S14,edge,20,20,20,,5,0,5,0.208333,0.0,0.208333,19,0,2,0,0,0,,0,2,0.0,0,0,2,,2,true,0,2,2,0,true,false,true
uct-100000-self-play,100000,17,1,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S21,interior,5,5,5,,1,0,1,0.041667,0.0,0.041667,22,19,1,2,0,0,,0,4,0.0,0,0,4,,9,true,0,2,1,2,false,false,false
uct-100000-self-play,100000,17,2,winner,S21,interior,6,24,24,,1,0,1,0.041667,0.0,0.041667,22,19,2,1,0,0,,0,4,0.0,0,0,3,,9,true,0,2,2,1,true,false,true
uct-100000-self-play,100000,17,1,loser,S22,interior,1,1,1,,6,0,6,0.25,0.0,0.25,18,21,2,2,2,2,O12;O21,2,4,0.5,2,0,4,,11,true,0,0,2,2,false,false,false
uct-100000-self-play,100000,17,2,winner,S22,interior,4,,,,0,0,0,0.0,0.0,0.0,18,21,2,2,0,0,,0,4,0.0,0,0,,,10,true,0,0,2,2,false,false,false
uct-100000-self-play,100000,17,1,loser,S23,interior,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,4,0.0,0,0,2,,0,false,0,1,1,0,true,false,true
uct-100000-self-play,100000,17,2,winner,S23,interior,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-100000-self-play,100000,17,1,loser,S24,edge,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,2,0.0,0,0,1,,0,false,0,1,1,0,true,false,true
uct-100000-self-play,100000,17,2,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-100000-self-play,100000,17,1,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S30,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S31,interior,1,1,1,,3,0,3,0.125,0.0,0.125,7,21,2,3,1,1,O21,1,4,0.25,1,0,4,,5,true,0,4,2,3,false,false,false
uct-100000-self-play,100000,17,2,winner,S31,interior,4,10,10,12,1,13,14,0.041667,0.541667,0.583333,7,21,3,2,4,4,O30;O31,2,4,0.5,4,4,3,3,4,true,1,4,3,2,false,true,true
uct-100000-self-play,100000,17,1,loser,S32,interior,1,1,1,5,1,20,21,0.041667,0.833333,0.875,0,23,3,2,3,3,O21;O22,2,4,0.5,3,3,4,4,2,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,17,2,winner,S32,interior,2,2,2,,3,0,3,0.125,0.0,0.125,0,23,2,3,1,1,O32,1,4,0.25,1,0,4,,1,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,17,1,loser,S33,interior,3,7,,7,0,18,18,0.0,0.75,0.75,4,22,3,2,5,5,O22;O23;O33,3,4,0.75,5,5,4,4,2,true,1,3,3,2,false,true,true
uct-100000-self-play,100000,17,2,winner,S33,interior,2,2,2,,2,0,2,0.083333,0.0,0.083333,4,22,2,3,0,0,,0,4,0.0,0,0,4,,2,true,0,3,2,3,false,false,false
uct-100000-self-play,100000,17,1,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,2,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,17,1,loser,S41,edge,13,,,,0,0,0,0.0,0.0,0.0,20,12,2,2,0,0,,0,2,0.0,0,0,,,5,true,0,0,2,2,false,false,false
uct-100000-self-play,100000,17,2,winner,S41,edge,12,12,12,,4,0,4,0.166667,0.0,0.166667,20,12,2,2,1,1,O31,1,2,0.5,1,0,2,,6,true,0,0,2,2,false,false,false
uct-100000-self-play,100000,17,1,loser,S42,edge,11,23,23,,2,0,2,0.083333,0.0,0.083333,19,14,2,1,0,0,,0,2,0.0,0,0,0,,6,true,0,1,2,1,true,false,true
uct-100000-self-play,100000,17,2,winner,S42,edge,8,8,8,,3,0,3,0.125,0.0,0.125,19,14,1,2,1,1,O31,1,2,0.5,1,0,2,,8,true,0,1,1,2,false,false,false
uct-100000-self-play,100000,17,1,loser,S43,edge,15,,,,0,0,0,0.0,0.0,0.0,7,10,2,3,0,0,,0,2,0.0,0,0,,,1,true,0,4,2,3,false,false,false
uct-100000-self-play,100000,17,2,winner,S43,edge,6,6,6,18,10,7,17,0.416667,0.291667,0.708333,7,10,3,2,5,5,O32;O33,2,2,1.0,5,1,2,1,6,true,1,4,3,2,false,true,true
uct-100000-self-play,100000,17,1,loser,S44,corner,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-100000-self-play,100000,17,2,winner,S44,corner,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,1,0.0,0,0,0,,0,false,0,2,1,0,true,false,true
uct-100000-self-play,100000,18,1,loser,S00,corner,23,23,23,,2,0,2,0.083333,0.0,0.083333,22,0,1,0,0,0,,0,1,0.0,0,0,0,,0,false,0,1,1,0,true,false,true
uct-100000-self-play,100000,18,2,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,22,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-100000-self-play,100000,18,1,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,18,2,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,18,1,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-100000-self-play,100000,18,2,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
