"board","experiment_id","search_level","game_index","region","threshold","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","duration","normalized_duration","revisit_lag","normalized_revisit_lag","active_lapsed","right_censored"
"6x6","6x6-seeded-random","seeded-random","92","HH","3","1","9","0.187500","11","12","persistent_revisit","12","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","92","HH","3","2","13","0.270833","15","16","persistent_revisit","16","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","92","HH","3","3","31","0.645833","33","37","reactivation_revisit","37","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","92","HH","3","4","39","0.812500","41","45","reactivation_revisit","45","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","92","HH","3","5","46","0.958333","48","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","LL","2","1","12","0.250000","13","22","reactivation_revisit","22","10","0.208333","10","0.208333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","2","2","24","0.500000","25","30","reactivation_revisit","30","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","2","3","31","0.645833","32","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","2","4","38","0.791667","39","40","persistent_revisit","40","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","2","5","41","0.854167","42","43","persistent_revisit","43","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","2","1","13","0.270833","14","20","reactivation_revisit","20","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","2","2","22","0.458333","23","28","reactivation_revisit","28","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","2","3","29","0.604167","30","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","2","4","33","0.687500","34","35","persistent_revisit","35","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","2","5","36","0.750000","37","38","persistent_revisit","38","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","2","6","39","0.812500","40","47","reactivation_revisit","47","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","1","14","0.291667","15","16","persistent_revisit","16","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","2","19","0.395833","20","22","persistent_revisit","22","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","3","25","0.520833","26","29","reactivation_revisit","29","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","4","30","0.625000","31","32","persistent_revisit","32","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","5","34","0.708333","35","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","6","38","0.791667","39","41","persistent_revisit","41","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","7","42","0.875000","43","46","reactivation_revisit","46","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","2","8","47","0.979167","48","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","ML","2","1","20","0.416667","21","23","persistent_revisit","23","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","2","2","28","0.583333","29","30","persistent_revisit","30","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","2","3","35","0.729167","36","38","persistent_revisit","38","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","2","4","39","0.812500","40","44","reactivation_revisit","44","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","2","5","45","0.937500","46","48","persistent_revisit","48","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","2","1","20","0.416667","21","24","reactivation_revisit","24","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","2","2","25","0.520833","26","27","persistent_revisit","27","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","2","3","29","0.604167","30","33","reactivation_revisit","33","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","2","4","34","0.708333","35","39","reactivation_revisit","39","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","2","5","40","0.833333","41","45","reactivation_revisit","45","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","2","1","6","0.125000","7","15","reactivation_revisit","15","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","2","2","16","0.333333","17","27","never_revisited_nonfront_return","","11","0.229167","","","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","2","3","43","0.895833","44","47","reactivation_revisit","47","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","2","1","7","0.145833","8","9","persistent_revisit","9","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","2","2","10","0.208333","11","14","reactivation_revisit","14","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","2","3","29","0.604167","30","31","persistent_revisit","31","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","2","4","32","0.666667","33","34","persistent_revisit","34","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","2","5","35","0.729167","36","43","reactivation_revisit","43","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","2","6","46","0.958333","47","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","HM","2","1","11","0.229167","12","29","reactivation_revisit","29","18","0.375000","18","0.375000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","2","2","30","0.625000","31","36","reactivation_revisit","36","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","2","3","38","0.791667","39","43","reactivation_revisit","43","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","2","4","45","0.937500","46","48","right_censored","","3","0.062500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","1","8","0.166667","9","13","reactivation_revisit","13","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","2","14","0.291667","15","20","reactivation_revisit","20","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","3","22","0.458333","23","24","persistent_revisit","24","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","4","27","0.562500","28","30","persistent_revisit","30","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","5","31","0.645833","32","35","reactivation_revisit","35","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","6","36","0.750000","37","39","persistent_revisit","39","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","2","7","43","0.895833","44","47","reactivation_revisit","47","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","1","12","0.250000","12","22","reactivation_revisit","22","10","0.208333","10","0.208333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","2","24","0.500000","24","30","reactivation_revisit","30","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","3","31","0.645833","31","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","4","38","0.791667","38","40","persistent_revisit","40","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","5","41","0.854167","41","43","persistent_revisit","43","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","6","45","0.937500","45","46","persistent_revisit","46","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","1","7","47","0.979167","47","48","persistent_revisit","48","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","1","13","0.270833","13","20","reactivation_revisit","20","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","2","22","0.458333","22","28","reactivation_revisit","28","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","3","29","0.604167","29","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","4","33","0.687500","33","35","persistent_revisit","35","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","5","36","0.750000","36","38","persistent_revisit","38","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","6","39","0.812500","39","47","reactivation_revisit","47","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","1","7","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","1","14","0.291667","14","16","persistent_revisit","16","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","2","19","0.395833","19","22","persistent_revisit","22","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","3","23","0.479167","23","24","persistent_revisit","24","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","4","25","0.520833","25","29","reactivation_revisit","29","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","5","30","0.625000","30","32","persistent_revisit","32","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","6","34","0.708333","34","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","7","38","0.791667","38","41","persistent_revisit","41","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","8","42","0.875000","42","46","reactivation_revisit","46","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","1","9","47","0.979167","47","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","1","20","0.416667","20","23","persistent_revisit","23","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","2","24","0.500000","24","25","persistent_revisit","25","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","3","28","0.583333","28","30","persistent_revisit","30","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","4","32","0.666667","32","33","persistent_revisit","33","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","5","35","0.729167","35","38","persistent_revisit","38","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","6","39","0.812500","39","44","reactivation_revisit","44","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","1","7","45","0.937500","45","48","persistent_revisit","48","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","1","8","0.166667","8","9","persistent_revisit","9","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","2","10","0.208333","10","11","persistent_revisit","11","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","3","12","0.250000","12","13","persistent_revisit","13","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","4","14","0.291667","14","15","persistent_revisit","15","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","5","16","0.333333","16","17","persistent_revisit","17","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","6","18","0.375000","18","19","persistent_revisit","19","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","7","20","0.416667","20","24","reactivation_revisit","24","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","8","25","0.520833","25","27","persistent_revisit","27","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","9","29","0.604167","29","33","reactivation_revisit","33","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","10","34","0.708333","34","39","reactivation_revisit","39","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","11","40","0.833333","40","45","reactivation_revisit","45","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","1","12","47","0.979167","47","48","persistent_revisit","48","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","1","1","6","0.125000","6","15","reactivation_revisit","15","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","1","2","16","0.333333","16","27","never_revisited_nonfront_return","","11","0.229167","","","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","1","3","43","0.895833","43","47","reactivation_revisit","47","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","1","4","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","1","7","0.145833","7","9","persistent_revisit","9","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","2","10","0.208333","10","14","reactivation_revisit","14","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","3","15","0.312500","15","16","persistent_revisit","16","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","4","21","0.437500","21","22","persistent_revisit","22","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","5","24","0.500000","24","25","persistent_revisit","25","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","6","27","0.562500","27","28","persistent_revisit","28","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","7","29","0.604167","29","31","persistent_revisit","31","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","8","32","0.666667","32","34","persistent_revisit","34","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","9","35","0.729167","35","43","reactivation_revisit","43","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","10","44","0.916667","44","45","persistent_revisit","45","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","1","11","46","0.958333","46","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","HM","1","1","11","0.229167","11","29","reactivation_revisit","29","18","0.375000","18","0.375000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","1","2","30","0.625000","30","36","reactivation_revisit","36","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","1","3","38","0.791667","38","43","reactivation_revisit","43","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","1","4","45","0.937500","45","48","right_censored","","3","0.062500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","1","8","0.166667","8","13","reactivation_revisit","13","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","2","14","0.291667","14","20","reactivation_revisit","20","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","3","22","0.458333","22","24","persistent_revisit","24","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","4","27","0.562500","27","30","persistent_revisit","30","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","5","31","0.645833","31","35","reactivation_revisit","35","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","6","36","0.750000","36","39","persistent_revisit","39","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","7","41","0.854167","41","42","persistent_revisit","42","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","8","43","0.895833","43","47","reactivation_revisit","47","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","1","9","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","LL","3","1","12","0.250000","14","22","reactivation_revisit","22","10","0.208333","10","0.208333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","3","2","24","0.500000","26","30","reactivation_revisit","30","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LL","3","3","31","0.645833","33","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","3","1","13","0.270833","15","20","reactivation_revisit","20","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","3","2","22","0.458333","24","28","reactivation_revisit","28","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","3","3","29","0.604167","31","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LM","3","4","39","0.812500","41","47","reactivation_revisit","47","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","3","1","19","0.395833","21","22","persistent_revisit","22","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","3","2","25","0.520833","27","29","reactivation_revisit","29","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","3","3","34","0.708333","36","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","3","4","38","0.791667","40","41","persistent_revisit","41","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","LH","3","5","42","0.875000","44","46","reactivation_revisit","46","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","3","1","20","0.416667","22","23","persistent_revisit","23","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","3","2","35","0.729167","37","38","persistent_revisit","38","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","3","3","39","0.812500","41","44","reactivation_revisit","44","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","ML","3","4","45","0.937500","47","48","persistent_revisit","48","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","3","1","20","0.416667","22","24","reactivation_revisit","24","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","3","2","29","0.604167","31","33","reactivation_revisit","33","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","3","3","34","0.708333","36","39","reactivation_revisit","39","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MM","3","4","40","0.833333","42","45","reactivation_revisit","45","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","3","1","6","0.125000","8","15","reactivation_revisit","15","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","3","2","16","0.333333","18","27","never_revisited_nonfront_return","","11","0.229167","","","true","false"
"6x6","6x6-seeded-random","seeded-random","93","MH","3","3","43","0.895833","45","47","reactivation_revisit","47","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","3","1","10","0.208333","12","14","reactivation_revisit","14","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","3","2","35","0.729167","37","43","reactivation_revisit","43","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HL","3","3","46","0.958333","48","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","93","HM","3","1","11","0.229167","13","29","reactivation_revisit","29","18","0.375000","18","0.375000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","3","2","30","0.625000","32","36","reactivation_revisit","36","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","3","3","38","0.791667","40","43","reactivation_revisit","43","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HM","3","4","45","0.937500","47","48","right_censored","","3","0.062500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","93","HH","3","1","8","0.166667","10","13","reactivation_revisit","13","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","3","2","14","0.291667","16","20","reactivation_revisit","20","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","3","3","27","0.562500","29","30","persistent_revisit","30","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","3","4","31","0.645833","33","35","reactivation_revisit","35","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","3","5","36","0.750000","38","39","persistent_revisit","39","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","93","HH","3","6","43","0.895833","45","47","reactivation_revisit","47","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","1","11","0.229167","12","13","persistent_revisit","13","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","2","14","0.291667","15","19","reactivation_revisit","19","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","3","22","0.458333","23","25","persistent_revisit","25","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","4","26","0.541667","27","29","persistent_revisit","29","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","5","30","0.625000","31","32","persistent_revisit","32","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","6","35","0.729167","36","37","persistent_revisit","37","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","7","41","0.854167","42","45","reactivation_revisit","45","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","2","8","46","0.958333","47","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","1","17","0.354167","18","23","reactivation_revisit","23","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","2","24","0.500000","25","28","reactivation_revisit","28","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","3","31","0.645833","32","33","persistent_revisit","33","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","4","34","0.708333","35","38","reactivation_revisit","38","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","5","39","0.812500","40","41","persistent_revisit","41","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","6","43","0.895833","44","46","persistent_revisit","46","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","2","7","47","0.979167","48","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","LH","2","1","15","0.312500","16","21","reactivation_revisit","21","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","2","2","26","0.541667","27","28","persistent_revisit","28","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","2","3","32","0.666667","33","38","reactivation_revisit","38","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","2","4","40","0.833333","41","42","persistent_revisit","42","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","1","13","0.270833","14","15","persistent_revisit","15","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","2","16","0.333333","17","18","persistent_revisit","18","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","3","22","0.458333","23","24","persistent_revisit","24","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","4","27","0.562500","28","32","reactivation_revisit","32","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","5","33","0.687500","34","35","persistent_revisit","35","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","6","38","0.791667","39","40","persistent_revisit","40","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","7","41","0.854167","42","43","persistent_revisit","43","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","2","8","44","0.916667","45","47","persistent_revisit","47","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","2","1","7","0.145833","8","15","reactivation_revisit","15","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","2","2","16","0.333333","17","30","reactivation_revisit","30","14","0.291667","14","0.291667","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","2","3","31","0.645833","32","33","persistent_revisit","33","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","2","4","34","0.708333","35","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","2","5","38","0.791667","39","47","reactivation_revisit","47","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","1","9","0.187500","10","14","reactivation_revisit","14","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","2","15","0.312500","16","17","persistent_revisit","17","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","3","18","0.375000","19","27","reactivation_revisit","27","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","4","28","0.583333","29","31","persistent_revisit","31","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","5","32","0.666667","33","41","reactivation_revisit","41","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","6","42","0.875000","43","44","persistent_revisit","44","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","2","7","45","0.937500","46","48","right_censored","","3","0.062500","","","true","true"
