"board","experiment_id","search_level","game_index","focus_switches","unresolved_carryover_switches","unresolved_carryover_rate","mean_carryover_duration","carryover_later_revisited","carryover_later_revisit_rate"
"4x4","uct-0500-self-play","uct-0500","64","9","4","0.444444","5.000000","3","0.750000"
"4x4","uct-0500-self-play","uct-0500","65","3","3","1.000000","6.666667","3","1.000000"
"4x4","uct-0500-self-play","uct-0500","66","5","4","0.800000","4.000000","3","0.750000"
"4x4","uct-0500-self-play","uct-0500","67","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","68","1","1","1.000000","5.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","69","3","2","0.666667","9.500000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","70","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","71","8","7","0.875000","7.571429","7","1.000000"
"4x4","uct-0500-self-play","uct-0500","72","3","2","0.666667","3.500000","1","0.500000"
"4x4","uct-0500-self-play","uct-0500","73","1","1","1.000000","6.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","74","1","1","1.000000","1.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","75","1","1","1.000000","3.000000","0","0.000000"
"4x4","uct-0500-self-play","uct-0500","76","3","3","1.000000","5.666667","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","77","4","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","78","2","1","0.500000","16.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","79","1","1","1.000000","4.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","80","4","1","0.250000","9.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","81","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","82","0","0","","","0",""
"4x4","uct-0500-self-play","uct-0500","83","1","1","1.000000","3.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","84","6","3","0.500000","4.000000","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","85","2","1","0.500000","3.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","86","4","3","0.750000","3.333333","2","0.666667"
"4x4","uct-0500-self-play","uct-0500","87","1","0","0.000000","","0",""
"4x4","uct-0500-self-play","uct-0500","88","4","2","0.500000","11.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","89","2","2","1.000000","6.500000","1","0.500000"
"4x4","uct-0500-self-play","uct-0500","90","2","1","0.500000","8.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","91","5","2","0.400000","9.000000","2","1.000000"
"4x4","uct-0500-self-play","uct-0500","92","7","1","0.142857","8.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","93","1","1","1.000000","7.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","94","0","0","","","0",""
"4x4","uct-0500-self-play","uct-0500","95","4","2","0.500000","3.000000","1","0.500000"
"4x4","uct-0500-self-play","uct-0500","96","1","1","1.000000","5.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","97","6","3","0.500000","11.000000","3","1.000000"
"4x4","uct-0500-self-play","uct-0500","98","5","3","0.600000","7.333333","3","1.000000"
"4x4","uct-0500-self-play","uct-0500","99","4","1","0.250000","7.000000","1","1.000000"
"4x4","uct-0500-self-play","uct-0500","100","3","3","1.000000","8.000000","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","1","3","1","0.333333","11.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","2","2","2","1.000000","4.500000","1","0.500000"
"4x4","uct-1000-self-play","uct-1000","3","6","5","0.833333","3.400000","3","0.600000"
"4x4","uct-1000-self-play","uct-1000","4","3","3","1.000000","2.333333","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","5","2","2","1.000000","7.000000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","6","8","4","0.500000","2.500000","2","0.500000"
"4x4","uct-1000-self-play","uct-1000","7","9","3","0.333333","5.333333","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","8","5","3","0.600000","5.333333","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","9","9","6","0.666667","7.500000","6","1.000000"
"4x4","uct-1000-self-play","uct-1000","10","5","4","0.800000","7.500000","3","0.750000"
"4x4","uct-1000-self-play","uct-1000","11","0","0","","","0",""
"4x4","uct-1000-self-play","uct-1000","12","2","0","0.000000","","0",""
"4x4","uct-1000-self-play","uct-1000","13","7","5","0.714286","2.800000","3","0.600000"
"4x4","uct-1000-self-play","uct-1000","14","4","1","0.250000","10.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","15","5","1","0.200000","2.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","16","4","2","0.500000","5.500000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","17","6","5","0.833333","5.200000","4","0.800000"
"4x4","uct-1000-self-play","uct-1000","18","2","2","1.000000","11.000000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","19","6","4","0.666667","3.750000","3","0.750000"
"4x4","uct-1000-self-play","uct-1000","20","3","1","0.333333","2.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","21","5","4","0.800000","4.250000","3","0.750000"
"4x4","uct-1000-self-play","uct-1000","22","6","3","0.500000","5.333333","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","23","2","2","1.000000","7.000000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","24","5","4","0.800000","4.500000","2","0.500000"
"4x4","uct-1000-self-play","uct-1000","25","2","1","0.500000","1.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","26","1","1","1.000000","20.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","27","4","0","0.000000","","0",""
"4x4","uct-1000-self-play","uct-1000","28","1","1","1.000000","1.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","29","2","2","1.000000","2.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","30","0","0","","","0",""
"4x4","uct-1000-self-play","uct-1000","31","10","6","0.600000","7.333333","5","0.833333"
"4x4","uct-1000-self-play","uct-1000","32","4","3","0.750000","4.666667","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","33","4","3","0.750000","4.333333","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","34","5","3","0.600000","10.000000","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","35","1","1","1.000000","3.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","36","3","1","0.333333","1.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","37","7","3","0.428571","5.000000","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","38","3","2","0.666667","4.000000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","39","4","3","0.750000","7.000000","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","40","3","3","1.000000","5.666667","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","41","3","3","1.000000","8.000000","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","42","2","1","0.500000","4.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","43","4","4","1.000000","2.250000","1","0.250000"
"4x4","uct-1000-self-play","uct-1000","44","7","3","0.428571","5.666667","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","45","0","0","","","0",""
"4x4","uct-1000-self-play","uct-1000","46","5","4","0.800000","4.750000","3","0.750000"
"4x4","uct-1000-self-play","uct-1000","47","9","3","0.333333","3.666667","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","48","7","4","0.571429","5.500000","4","1.000000"
"4x4","uct-1000-self-play","uct-1000","49","6","4","0.666667","6.500000","4","1.000000"
"4x4","uct-1000-self-play","uct-1000","50","4","3","0.750000","3.000000","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","51","2","2","1.000000","8.500000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","52","2","1","0.500000","2.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","53","2","2","1.000000","4.500000","1","0.500000"
"4x4","uct-1000-self-play","uct-1000","54","1","1","1.000000","2.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","55","4","3","0.750000","9.000000","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","56","3","1","0.333333","4.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","57","5","4","0.800000","5.250000","2","0.500000"
"4x4","uct-1000-self-play","uct-1000","58","5","3","0.600000","7.000000","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","59","5","5","1.000000","4.000000","3","0.600000"
"4x4","uct-1000-self-play","uct-1000","60","5","3","0.600000","4.333333","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","61","3","1","0.333333","5.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","62","7","3","0.428571","3.666667","1","0.333333"
"4x4","uct-1000-self-play","uct-1000","63","2","0","0.000000","","0",""
"4x4","uct-1000-self-play","uct-1000","64","8","7","0.875000","5.000000","5","0.714286"
"4x4","uct-1000-self-play","uct-1000","65","3","2","0.666667","7.500000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","66","4","2","0.500000","6.500000","1","0.500000"
"4x4","uct-1000-self-play","uct-1000","67","3","1","0.333333","3.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","68","1","1","1.000000","3.000000","0","0.000000"
"4x4","uct-1000-self-play","uct-1000","69","3","2","0.666667","4.000000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","70","9","3","0.333333","4.333333","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","71","5","2","0.400000","3.500000","1","0.500000"
"4x4","uct-1000-self-play","uct-1000","72","6","4","0.666667","9.250000","4","1.000000"
"4x4","uct-1000-self-play","uct-1000","73","4","1","0.250000","3.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","74","3","3","1.000000","7.666667","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","75","7","5","0.714286","5.200000","5","1.000000"
"4x4","uct-1000-self-play","uct-1000","76","3","2","0.666667","7.500000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","77","6","4","0.666667","7.000000","4","1.000000"
"4x4","uct-1000-self-play","uct-1000","78","7","5","0.714286","8.200000","4","0.800000"
"4x4","uct-1000-self-play","uct-1000","79","2","0","0.000000","","0",""
"4x4","uct-1000-self-play","uct-1000","80","5","3","0.600000","3.333333","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","81","0","0","","","0",""
"4x4","uct-1000-self-play","uct-1000","82","5","5","1.000000","4.400000","4","0.800000"
"4x4","uct-1000-self-play","uct-1000","83","6","5","0.833333","9.200000","5","1.000000"
"4x4","uct-1000-self-play","uct-1000","84","8","5","0.625000","5.000000","4","0.800000"
"4x4","uct-1000-self-play","uct-1000","85","3","2","0.666667","4.500000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","86","5","3","0.600000","7.333333","2","0.666667"
"4x4","uct-1000-self-play","uct-1000","87","1","0","0.000000","","0",""
"4x4","uct-1000-self-play","uct-1000","88","4","3","0.750000","4.666667","3","1.000000"
"4x4","uct-1000-self-play","uct-1000","89","1","1","1.000000","5.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","90","8","4","0.500000","8.500000","3","0.750000"
"4x4","uct-1000-self-play","uct-1000","91","2","2","1.000000","6.500000","2","1.000000"
"4x4","uct-1000-self-play","uct-1000","92","2","1","0.500000","11.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","93","3","1","0.333333","5.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","94","3","1","0.333333","3.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","95","3","0","0.000000","","0",""
"4x4","uct-1000-self-play","uct-1000","96","4","2","0.500000","4.500000","1","0.500000"
"4x4","uct-1000-self-play","uct-1000","97","4","3","0.750000","3.000000","1","0.333333"
"4x4","uct-1000-self-play","uct-1000","98","3","1","0.333333","15.000000","1","1.000000"
"4x4","uct-1000-self-play","uct-1000","99","6","5","0.833333","6.800000","5","1.000000"
"4x4","uct-1000-self-play","uct-1000","100","5","3","0.600000","7.666667","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","1","1","1","1.000000","5.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","2","3","3","1.000000","4.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","3","3","3","1.000000","12.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","4","7","6","0.857143","10.666667","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","5","6","6","1.000000","11.333333","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","6","1","1","1.000000","7.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","7","4","4","1.000000","8.500000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","8","4","4","1.000000","11.500000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","9","2","2","1.000000","13.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","10","6","4","0.666667","8.250000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","11","4","3","0.750000","6.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","12","0","0","","","0",""
"6x6","6x6-seeded-random","seeded-random","13","1","0","0.000000","","0",""
"6x6","6x6-seeded-random","seeded-random","14","3","3","1.000000","7.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","15","1","0","0.000000","","0",""
"6x6","6x6-seeded-random","seeded-random","16","4","2","0.500000","9.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","17","0","0","","","0",""
"6x6","6x6-seeded-random","seeded-random","18","5","3","0.600000","19.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","19","2","0","0.000000","","0",""
"6x6","6x6-seeded-random","seeded-random","20","0","0","","","0",""
"6x6","6x6-seeded-random","seeded-random","21","4","4","1.000000","11.500000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","22","4","2","0.500000","15.500000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","23","2","1","0.500000","1.000000","0","0.000000"
"6x6","6x6-seeded-random","seeded-random","24","1","1","1.000000","12.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","25","3","3","1.000000","3.666667","2","0.666667"
"6x6","6x6-seeded-random","seeded-random","26","3","3","1.000000","4.333333","2","0.666667"
"6x6","6x6-seeded-random","seeded-random","27","5","5","1.000000","9.000000","5","1.000000"
"6x6","6x6-seeded-random","seeded-random","28","9","8","0.888889","7.250000","8","1.000000"
"6x6","6x6-seeded-random","seeded-random","29","1","1","1.000000","4.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","30","8","5","0.625000","11.000000","5","1.000000"
"6x6","6x6-seeded-random","seeded-random","31","6","6","1.000000","13.333333","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","32","4","4","1.000000","7.000000","3","0.750000"
"6x6","6x6-seeded-random","seeded-random","33","5","4","0.800000","7.750000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","34","5","2","0.400000","4.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","35","9","7","0.777778","8.571429","7","1.000000"
"6x6","6x6-seeded-random","seeded-random","36","8","7","0.875000","14.142857","6","0.857143"
"6x6","6x6-seeded-random","seeded-random","37","5","4","0.800000","6.500000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","38","6","3","0.500000","4.000000","1","0.333333"
"6x6","6x6-seeded-random","seeded-random","39","7","6","0.857143","5.000000","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","40","6","4","0.666667","10.250000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","41","8","7","0.875000","5.857143","6","0.857143"
"6x6","6x6-seeded-random","seeded-random","42","4","4","1.000000","9.000000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","43","4","3","0.750000","6.000000","2","0.666667"
"6x6","6x6-seeded-random","seeded-random","44","4","4","1.000000","5.000000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","45","5","5","1.000000","11.000000","5","1.000000"
"6x6","6x6-seeded-random","seeded-random","46","2","2","1.000000","4.500000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","47","5","5","1.000000","6.200000","5","1.000000"
"6x6","6x6-seeded-random","seeded-random","48","3","3","1.000000","17.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","49","3","3","1.000000","5.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","50","4","3","0.750000","13.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","51","1","1","1.000000","8.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","52","6","5","0.833333","10.800000","5","1.000000"
"6x6","6x6-seeded-random","seeded-random","53","7","6","0.857143","11.000000","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","54","2","2","1.000000","5.000000","1","0.500000"
"6x6","6x6-seeded-random","seeded-random","55","6","6","1.000000","10.333333","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","56","1","1","1.000000","3.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","57","3","3","1.000000","5.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","58","6","5","0.833333","4.400000","5","1.000000"
"6x6","6x6-seeded-random","seeded-random","59","3","2","0.666667","8.500000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","60","5","4","0.800000","19.000000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","61","4","4","1.000000","8.500000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","62","6","6","1.000000","12.166667","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","63","3","3","1.000000","4.666667","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","64","13","6","0.461538","15.500000","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","65","1","1","1.000000","3.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","66","9","9","1.000000","7.111111","9","1.000000"
"6x6","6x6-seeded-random","seeded-random","67","3","2","0.666667","24.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","68","6","5","0.833333","7.200000","4","0.800000"
"6x6","6x6-seeded-random","seeded-random","69","5","5","1.000000","10.600000","4","0.800000"
"6x6","6x6-seeded-random","seeded-random","70","5","4","0.800000","6.750000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","71","3","3","1.000000","8.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","72","8","2","0.250000","7.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","73","6","6","1.000000","5.000000","6","1.000000"
"6x6","6x6-seeded-random","seeded-random","74","6","5","0.833333","6.200000","4","0.800000"
"6x6","6x6-seeded-random","seeded-random","75","9","6","0.666667","4.833333","5","0.833333"
"6x6","6x6-seeded-random","seeded-random","76","1","0","0.000000","","0",""
"6x6","6x6-seeded-random","seeded-random","77","5","4","0.800000","7.250000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","78","4","4","1.000000","4.500000","3","0.750000"
"6x6","6x6-seeded-random","seeded-random","79","3","3","1.000000","18.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","80","2","2","1.000000","27.500000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","81","0","0","","","0",""
"6x6","6x6-seeded-random","seeded-random","82","1","1","1.000000","15.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","83","6","6","1.000000","12.666667","4","0.666667"
"6x6","6x6-seeded-random","seeded-random","84","3","3","1.000000","2.666667","1","0.333333"
"6x6","6x6-seeded-random","seeded-random","85","3","2","0.666667","5.500000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","86","3","3","1.000000","14.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","87","2","2","1.000000","3.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","88","2","2","1.000000","5.000000","2","1.000000"
"6x6","6x6-seeded-random","seeded-random","89","5","4","0.800000","10.250000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","90","0","0","","","0",""
"6x6","6x6-seeded-random","seeded-random","91","1","1","1.000000","3.000000","1","1.000000"
"6x6","6x6-seeded-random","seeded-random","92","5","5","1.000000","6.200000","4","0.800000"
"6x6","6x6-seeded-random","seeded-random","93","6","4","0.666667","7.750000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","94","3","3","1.000000","12.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","95","4","4","1.000000","7.750000","4","1.000000"
"6x6","6x6-seeded-random","seeded-random","96","5","4","0.800000","8.000000","3","0.750000"
"6x6","6x6-seeded-random","seeded-random","97","3","3","1.000000","9.333333","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","98","8","7","0.875000","8.285714","5","0.714286"
"6x6","6x6-seeded-random","seeded-random","99","3","3","1.000000","8.000000","3","1.000000"
"6x6","6x6-seeded-random","seeded-random","100","5","5","1.000000","9.200000","5","1.000000"
"6x6","6x6-uct-0100","uct-0100","1","4","3","0.750000","10.333333","3","1.000000"
"6x6","6x6-uct-0100","uct-0100","2","6","5","0.833333","3.600000","4","0.800000"
"6x6","6x6-uct-0100","uct-0100","3","4","3","0.750000","5.000000","3","1.000000"
"6x6","6x6-uct-0100","uct-0100","4","2","2","1.000000","4.000000","1","0.500000"
"6x6","6x6-uct-0100","uct-0100","5","4","4","1.000000","6.750000","3","0.750000"
"6x6","6x6-uct-0100","uct-0100","6","1","1","1.000000","3.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","7","4","3","0.750000","19.666667","3","1.000000"
"6x6","6x6-uct-0100","uct-0100","8","2","2","1.000000","2.500000","1","0.500000"
"6x6","6x6-uct-0100","uct-0100","9","2","2","1.000000","6.000000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","10","2","2","1.000000","8.000000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","11","3","3","1.000000","17.000000","3","1.000000"
"6x6","6x6-uct-0100","uct-0100","12","2","1","0.500000","3.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","13","0","0","","","0",""
"6x6","6x6-uct-0100","uct-0100","14","7","6","0.857143","8.000000","6","1.000000"
"6x6","6x6-uct-0100","uct-0100","15","4","4","1.000000","8.250000","4","1.000000"
"6x6","6x6-uct-0100","uct-0100","16","2","1","0.500000","3.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","17","1","1","1.000000","2.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","18","3","3","1.000000","4.333333","2","0.666667"
"6x6","6x6-uct-0100","uct-0100","19","4","4","1.000000","15.000000","4","1.000000"
"6x6","6x6-uct-0100","uct-0100","20","5","5","1.000000","15.200000","5","1.000000"
"6x6","6x6-uct-0100","uct-0100","21","1","1","1.000000","7.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","22","6","5","0.833333","10.600000","5","1.000000"
"6x6","6x6-uct-0100","uct-0100","23","1","1","1.000000","8.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","24","5","5","1.000000","11.800000","5","1.000000"
"6x6","6x6-uct-0100","uct-0100","25","7","4","0.571429","9.000000","4","1.000000"
"6x6","6x6-uct-0100","uct-0100","26","3","2","0.666667","15.500000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","27","3","2","0.666667","8.000000","1","0.500000"
"6x6","6x6-uct-0100","uct-0100","28","4","2","0.500000","11.000000","1","0.500000"
"6x6","6x6-uct-0100","uct-0100","29","5","5","1.000000","11.000000","4","0.800000"
"6x6","6x6-uct-0100","uct-0100","30","4","3","0.750000","4.333333","2","0.666667"
"6x6","6x6-uct-0100","uct-0100","31","9","7","0.777778","12.428571","7","1.000000"
"6x6","6x6-uct-0100","uct-0100","32","9","7","0.777778","5.285714","7","1.000000"
"6x6","6x6-uct-0100","uct-0100","33","5","5","1.000000","7.000000","5","1.000000"
"6x6","6x6-uct-0100","uct-0100","34","1","1","1.000000","8.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","35","6","6","1.000000","14.833333","6","1.000000"
"6x6","6x6-uct-0100","uct-0100","36","7","6","0.857143","7.500000","6","1.000000"
"6x6","6x6-uct-0100","uct-0100","37","2","2","1.000000","12.500000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","38","5","4","0.800000","6.000000","3","0.750000"
"6x6","6x6-uct-0100","uct-0100","39","3","3","1.000000","3.000000","2","0.666667"
"6x6","6x6-uct-0100","uct-0100","40","2","1","0.500000","3.000000","1","1.000000"
"6x6","6x6-uct-0100","uct-0100","41","2","2","1.000000","15.500000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","42","4","4","1.000000","13.000000","4","1.000000"
"6x6","6x6-uct-0100","uct-0100","43","3","2","0.666667","8.500000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","44","3","0","0.000000","","0",""
"6x6","6x6-uct-0100","uct-0100","45","7","6","0.857143","7.833333","6","1.000000"
"6x6","6x6-uct-0100","uct-0100","46","2","2","1.000000","4.500000","1","0.500000"
"6x6","6x6-uct-0100","uct-0100","47","2","2","1.000000","5.500000","2","1.000000"
"6x6","6x6-uct-0100","uct-0100","48","3","3","1.000000","17.333333","3","1.000000"
"6x6","6x6-uct-0100","uct-0100","49","6","5","0.833333","5.600000","5","1.000000"
"6x6","6x6-uct-0100","uct-0100","50","2","2","1.000000","9.000000","2","1.000000"
"6x6","6x6-uct-0500","uct-0500","1","4","4","1.000000","4.500000","2","0.500000"
"6x6","6x6-uct-0500","uct-0500","2","5","3","0.600000","8.000000","3","1.000000"
"6x6","6x6-uct-0500","uct-0500","3","12","11","0.916667","7.909091","10","0.909091"
"6x6","6x6-uct-0500","uct-0500","4","5","4","0.800000","7.250000","4","1.000000"
"6x6","6x6-uct-0500","uct-0500","5","9","5","0.555556","7.200000","4","0.800000"
"6x6","6x6-uct-0500","uct-0500","6","5","4","0.800000","10.000000","4","1.000000"
"6x6","6x6-uct-0500","uct-0500","7","8","7","0.875000","12.571429","6","0.857143"
"6x6","6x6-uct-0500","uct-0500","8","13","8","0.615385","8.750000","8","1.000000"
"6x6","6x6-uct-0500","uct-0500","9","7","5","0.714286","6.400000","5","1.000000"
"6x6","6x6-uct-0500","uct-0500","10","2","2","1.000000","4.500000","2","1.000000"
"6x6","6x6-uct-0500","uct-0500","11","7","7","1.000000","9.142857","7","1.000000"
"6x6","6x6-uct-0500","uct-0500","12","6","4","0.666667","9.250000","4","1.000000"
"6x6","6x6-uct-0500","uct-0500","13","11","9","0.818182","3.333333","4","0.444444"
"6x6","6x6-uct-0500","uct-0500","14","6","3","0.500000","16.666667","2","0.666667"
"6x6","6x6-uct-0500","uct-0500","15","3","3","1.000000","3.333333","3","1.000000"
"6x6","6x6-uct-0500","uct-0500","16","5","5","1.000000","8.000000","3","0.600000"
"6x6","6x6-uct-0500","uct-0500","17","4","4","1.000000","4.250000","3","0.750000"
"6x6","6x6-uct-0500","uct-0500","18","5","3","0.600000","7.000000","2","0.666667"
"6x6","6x6-uct-0500","uct-0500","19","2","2","1.000000","7.000000","2","1.000000"
"6x6","6x6-uct-0500","uct-0500","20","9","9","1.000000","12.333333","8","0.888889"
"6x6","6x6-uct-0500","uct-0500","21","8","8","1.000000","4.500000","4","0.500000"
"6x6","6x6-uct-0500","uct-0500","22","5","4","0.800000","5.000000","3","0.750000"
"6x6","6x6-uct-0500","uct-0500","23","6","6","1.000000","8.000000","6","1.000000"
"6x6","6x6-uct-0500","uct-0500","24","9","6","0.666667","14.500000","6","1.000000"
"6x6","6x6-uct-0500","uct-0500","25","4","1","0.250000","3.000000","0","0.000000"
"6x6","6x6-uct-0500","uct-0500","26","8","8","1.000000","5.375000","7","0.875000"
"6x6","6x6-uct-0500","uct-0500","27","3","2","0.666667","8.500000","2","1.000000"
"6x6","6x6-uct-0500","uct-0500","28","9","7","0.777778","10.571429","6","0.857143"
