"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge1_turn_rate","dormant_ge2_turn_rate","longest_dormant_run","longest_dormant_run_fraction","mean_backlog_size","max_backlog_size","backlog_ge1_turn_rate","backlog_ge2_turn_rate","longest_backlog_run","longest_backlog_run_fraction","qualifying_departures","persistent_revisits","reactivation_revisits","never_revisited","right_censored","revisit_rate_observed","never_revisited_rate_observed","right_censored_rate","simple_end_revisit_rate","mean_revisit_lag","median_revisit_lag","mean_normalized_revisit_lag","distinct_revisited_regions","repeated_revisit_regions","fixed_four_turn_eligible","revisit_within_four_turns_rate","early_departures","early_revisit_within_quarter_rate"
"6x6","6x6-seeded-random","seeded-random","68","2","48","1.833333","0.833333","0.604167","31","0.645833","3.416667","7","0.958333","0.854167","46","0.958333","51","23","23","0","5","1.000000","0.000000","0.098039","0.901961","3.978261","3.500000","0.082880","9","8","47","0.659574","22","1.000000"
"6x6","6x6-seeded-random","seeded-random","68","1","48","3.416667","0.958333","0.854167","46","0.958333","3.416667","7","0.958333","0.854167","46","0.958333","76","46","23","0","7","1.000000","0.000000","0.092105","0.907895","2.985507","2.000000","0.062198","9","8","68","0.764706","31","1.000000"
"6x6","6x6-seeded-random","seeded-random","68","3","48","0.770833","0.562500","0.187500","5","0.104167","3.416667","7","0.958333","0.854167","46","0.958333","37","10","23","0","4","1.000000","0.000000","0.108108","0.891892","4.757576","4.000000","0.099116","9","8","35","0.542857","13","1.000000"
"6x6","6x6-seeded-random","seeded-random","69","2","48","1.562500","0.812500","0.500000","19","0.395833","3.104167","6","0.937500","0.854167","45","0.937500","43","22","16","0","5","1.000000","0.000000","0.116279","0.883721","4.210526","3.000000","0.087719","9","9","40","0.625000","16","0.937500"
"6x6","6x6-seeded-random","seeded-random","69","1","48","3.104167","0.937500","0.854167","45","0.937500","3.104167","6","0.937500","0.854167","45","0.937500","74","52","16","0","6","1.000000","0.000000","0.081081","0.918919","2.794118","2.000000","0.058211","9","9","67","0.776119","25","0.960000"
"6x6","6x6-seeded-random","seeded-random","69","3","48","0.666667","0.500000","0.166667","8","0.166667","3.104167","6","0.937500","0.854167","45","0.937500","32","13","16","0","3","1.000000","0.000000","0.093750","0.906250","4.896552","4.000000","0.102011","9","9","31","0.516129","9","0.888889"
"6x6","6x6-seeded-random","seeded-random","70","2","48","1.687500","0.854167","0.583333","31","0.645833","3.250000","6","0.937500","0.875000","45","0.937500","48","23","20","0","5","1.000000","0.000000","0.104167","0.895833","4.395349","3.000000","0.091570","9","9","44","0.590909","20","0.950000"
"6x6","6x6-seeded-random","seeded-random","70","1","48","3.250000","0.937500","0.875000","45","0.937500","3.250000","6","0.937500","0.875000","45","0.937500","75","48","20","1","6","0.985507","0.014493","0.080000","0.906667","3.147059","2.000000","0.065564","9","9","69","0.724638","32","0.937500"
"6x6","6x6-seeded-random","seeded-random","70","3","48","0.687500","0.541667","0.145833","5","0.104167","3.250000","6","0.937500","0.875000","45","0.937500","33","9","20","0","4","1.000000","0.000000","0.121212","0.878788","5.551724","5.000000","0.115661","9","8","32","0.437500","13","0.923077"
"6x6","6x6-seeded-random","seeded-random","71","2","48","1.958333","0.812500","0.687500","12","0.250000","3.500000","6","0.895833","0.854167","43","0.895833","54","30","20","0","4","1.000000","0.000000","0.074074","0.925926","3.820000","3.000000","0.079583","9","9","50","0.760000","22","1.000000"
"6x6","6x6-seeded-random","seeded-random","71","1","48","3.500000","0.895833","0.854167","43","0.895833","3.500000","6","0.895833","0.854167","43","0.895833","74","48","20","0","6","1.000000","0.000000","0.081081","0.918919","3.073529","3.000000","0.064032","9","9","66","0.818182","28","1.000000"
"6x6","6x6-seeded-random","seeded-random","71","3","48","0.833333","0.604167","0.229167","9","0.187500","3.500000","6","0.895833","0.854167","43","0.895833","40","18","20","0","2","1.000000","0.000000","0.050000","0.950000","4.394737","4.000000","0.091557","9","9","39","0.692308","14","1.000000"
"6x6","6x6-seeded-random","seeded-random","72","2","48","1.479167","0.729167","0.479167","12","0.250000","2.979167","6","0.916667","0.729167","44","0.916667","41","17","20","1","3","0.973684","0.026316","0.073171","0.902439","4.162162","4.000000","0.086712","9","8","39","0.564103","16","0.937500"
"6x6","6x6-seeded-random","seeded-random","72","1","48","2.979167","0.916667","0.729167","44","0.916667","2.979167","6","0.916667","0.729167","44","0.916667","72","44","20","2","6","0.969697","0.030303","0.083333","0.888889","2.828125","2.000000","0.058919","9","9","64","0.718750","23","0.956522"
"6x6","6x6-seeded-random","seeded-random","72","3","48","0.625000","0.416667","0.187500","5","0.104167","2.979167","6","0.916667","0.729167","44","0.916667","30","7","20","0","3","1.000000","0.000000","0.100000","0.900000","4.962963","5.000000","0.103395","9","8","28","0.428571","11","1.000000"
"6x6","6x6-seeded-random","seeded-random","73","2","48","1.770833","0.833333","0.562500","25","0.520833","3.395833","6","0.937500","0.895833","44","0.916667","50","26","19","1","4","0.978261","0.021739","0.080000","0.900000","3.866667","3.000000","0.080556","9","9","47","0.617021","21","0.952381"
"6x6","6x6-seeded-random","seeded-random","73","1","48","3.395833","0.937500","0.895833","44","0.916667","3.395833","6","0.937500","0.895833","44","0.916667","78","52","19","1","6","0.986111","0.013889","0.076923","0.910256","2.816901","2.000000","0.058685","9","9","72","0.750000","35","0.971429"
"6x6","6x6-seeded-random","seeded-random","73","3","48","0.729167","0.562500","0.125000","9","0.187500","3.395833","6","0.937500","0.895833","44","0.916667","35","12","19","1","3","0.968750","0.031250","0.085714","0.885714","4.709677","4.000000","0.098118","9","8","34","0.470588","15","0.933333"
"6x6","6x6-seeded-random","seeded-random","74","2","48","1.791667","0.854167","0.583333","39","0.812500","3.395833","7","0.916667","0.854167","41","0.854167","50","31","14","0","5","1.000000","0.000000","0.100000","0.900000","3.600000","3.000000","0.075000","9","9","48","0.729167","18","1.000000"
"6x6","6x6-seeded-random","seeded-random","74","1","48","3.395833","0.916667","0.854167","41","0.854167","3.395833","7","0.916667","0.854167","41","0.854167","77","56","14","0","7","1.000000","0.000000","0.090909","0.909091","2.671429","2.000000","0.055655","9","9","72","0.819444","29","1.000000"
"6x6","6x6-seeded-random","seeded-random","74","3","48","0.750000","0.604167","0.145833","7","0.145833","3.395833","7","0.916667","0.854167","41","0.854167","36","17","14","0","5","1.000000","0.000000","0.138889","0.861111","4.322581","3.000000","0.090054","9","8","34","0.617647","12","1.000000"
"6x6","6x6-seeded-random","seeded-random","75","2","48","1.625000","0.791667","0.562500","24","0.500000","3.083333","7","0.916667","0.750000","44","0.916667","45","20","20","0","5","1.000000","0.000000","0.111111","0.888889","4.600000","3.500000","0.095833","9","9","41","0.585366","16","0.937500"
"6x6","6x6-seeded-random","seeded-random","75","1","48","3.083333","0.916667","0.750000","44","0.916667","3.083333","7","0.916667","0.750000","44","0.916667","70","44","20","0","6","1.000000","0.000000","0.085714","0.914286","3.250000","2.000000","0.067708","9","9","63","0.730159","26","0.961538"
"6x6","6x6-seeded-random","seeded-random","75","3","48","0.687500","0.562500","0.125000","6","0.125000","3.083333","7","0.916667","0.750000","44","0.916667","33","9","20","0","4","1.000000","0.000000","0.121212","0.878788","5.586207","5.000000","0.116379","9","9","30","0.433333","12","0.916667"
"6x6","6x6-seeded-random","seeded-random","76","2","48","1.645833","0.895833","0.541667","30","0.625000","3.145833","5","0.958333","0.895833","46","0.958333","47","26","17","0","4","1.000000","0.000000","0.085106","0.914894","4.093023","3.000000","0.085271","9","9","42","0.714286","19","0.947368"
"6x6","6x6-seeded-random","seeded-random","76","1","48","3.145833","0.958333","0.895833","46","0.958333","3.145833","5","0.958333","0.895833","46","0.958333","72","50","17","0","5","1.000000","0.000000","0.069444","0.930556","2.985075","2.000000","0.062189","9","9","65","0.815385","29","0.965517"
"6x6","6x6-seeded-random","seeded-random","76","3","48","0.666667","0.520833","0.145833","4","0.083333","3.145833","5","0.958333","0.895833","46","0.958333","32","11","17","0","4","1.000000","0.000000","0.125000","0.875000","5.214286","4.000000","0.108631","9","9","29","0.586207","14","0.928571"
"6x6","6x6-seeded-random","seeded-random","77","2","48","1.708333","0.854167","0.520833","33","0.687500","3.187500","6","0.958333","0.895833","46","0.958333","50","22","25","0","3","1.000000","0.000000","0.060000","0.940000","4.787234","4.000000","0.099734","9","9","46","0.543478","25","0.920000"
"6x6","6x6-seeded-random","seeded-random","77","1","48","3.187500","0.958333","0.895833","46","0.958333","3.187500","6","0.958333","0.895833","46","0.958333","71","40","25","0","6","1.000000","0.000000","0.084507","0.915493","3.738462","2.000000","0.077885","9","9","62","0.661290","30","0.933333"
"6x6","6x6-seeded-random","seeded-random","77","3","48","0.666667","0.500000","0.145833","4","0.083333","3.187500","6","0.958333","0.895833","46","0.958333","32","6","25","0","1","1.000000","0.000000","0.031250","0.968750","6.225806","5.000000","0.129704","9","9","32","0.343750","16","0.875000"
"6x6","6x6-seeded-random","seeded-random","78","2","48","1.895833","0.854167","0.687500","19","0.395833","3.708333","6","0.937500","0.916667","45","0.937500","53","27","22","0","4","1.000000","0.000000","0.075472","0.924528","4.040816","3.000000","0.084184","9","9","49","0.653061","22","1.000000"
"6x6","6x6-seeded-random","seeded-random","78","1","48","3.708333","0.937500","0.916667","45","0.937500","3.708333","6","0.937500","0.916667","45","0.937500","87","59","22","0","6","1.000000","0.000000","0.068966","0.931034","2.839506","2.000000","0.059156","9","9","79","0.784810","38","1.000000"
"6x6","6x6-seeded-random","seeded-random","78","3","48","0.791667","0.604167","0.187500","8","0.166667","3.708333","6","0.937500","0.916667","45","0.937500","38","13","22","0","3","1.000000","0.000000","0.078947","0.921053","4.857143","4.000000","0.101190","9","9","37","0.540541","15","1.000000"
"6x6","6x6-seeded-random","seeded-random","79","2","48","1.791667","0.875000","0.604167","33","0.687500","3.333333","5","0.958333","0.875000","46","0.958333","48","19","24","0","5","1.000000","0.000000","0.104167","0.895833","4.604651","4.000000","0.095930","9","9","43","0.627907","22","1.000000"
"6x6","6x6-seeded-random","seeded-random","79","1","48","3.333333","0.958333","0.875000","46","0.958333","3.333333","5","0.958333","0.875000","46","0.958333","74","44","24","0","6","1.000000","0.000000","0.081081","0.918919","3.279412","2.500000","0.068321","9","9","66","0.757576","35","1.000000"
"6x6","6x6-seeded-random","seeded-random","79","3","48","0.791667","0.604167","0.187500","6","0.125000","3.333333","5","0.958333","0.875000","46","0.958333","38","10","24","0","4","1.000000","0.000000","0.105263","0.894737","5.294118","4.000000","0.110294","9","9","35","0.542857","17","1.000000"
"6x6","6x6-seeded-random","seeded-random","80","2","48","1.729167","0.833333","0.625000","20","0.416667","3.458333","5","0.937500","0.895833","45","0.937500","50","26","20","0","4","1.000000","0.000000","0.080000","0.920000","3.934783","3.000000","0.081975","9","8","47","0.680851","24","1.000000"
"6x6","6x6-seeded-random","seeded-random","80","1","48","3.458333","0.937500","0.895833","45","0.937500","3.458333","5","0.937500","0.895833","45","0.937500","83","57","20","0","6","1.000000","0.000000","0.072289","0.927711","2.753247","2.000000","0.057359","9","8","76","0.802632","35","1.000000"
"6x6","6x6-seeded-random","seeded-random","80","3","48","0.687500","0.583333","0.104167","13","0.270833","3.458333","5","0.937500","0.895833","45","0.937500","33","10","20","0","3","1.000000","0.000000","0.090909","0.909091","4.966667","4.000000","0.103472","9","8","32","0.531250","14","1.000000"
"6x6","6x6-seeded-random","seeded-random","81","2","48","1.562500","0.833333","0.541667","37","0.770833","3.312500","5","0.916667","0.875000","39","0.812500","43","20","20","0","3","1.000000","0.000000","0.069767","0.930233","4.050000","3.500000","0.084375","9","8","39","0.589744","16","1.000000"
"6x6","6x6-seeded-random","seeded-random","81","1","48","3.312500","0.916667","0.875000","39","0.812500","3.312500","5","0.916667","0.875000","39","0.812500","84","58","20","0","6","1.000000","0.000000","0.071429","0.928571","2.564103","2.000000","0.053419","9","9","74","0.783784","30","1.000000"
"6x6","6x6-seeded-random","seeded-random","81","3","48","0.666667","0.562500","0.104167","7","0.145833","3.312500","5","0.916667","0.875000","39","0.812500","32","10","20","0","2","1.000000","0.000000","0.062500","0.937500","4.733333","4.500000","0.098611","9","7","30","0.466667","13","1.000000"
"6x6","6x6-seeded-random","seeded-random","82","2","48","1.812500","0.833333","0.666667","32","0.666667","3.333333","6","0.895833","0.854167","43","0.895833","51","32","12","1","6","0.977778","0.022222","0.117647","0.862745","3.318182","3.000000","0.069129","9","8","47","0.765957","23","1.000000"
"6x6","6x6-seeded-random","seeded-random","82","1","48","3.333333","0.895833","0.854167","43","0.895833","3.333333","6","0.895833","0.854167","43","0.895833","73","53","12","1","7","0.984848","0.015152","0.095890","0.890411","2.569231","2.000000","0.053526","9","8","67","0.835821","28","1.000000"
"6x6","6x6-seeded-random","seeded-random","82","3","48","0.750000","0.541667","0.208333","5","0.104167","3.333333","6","0.895833","0.854167","43","0.895833","36","19","12","0","5","1.000000","0.000000","0.138889","0.861111","3.870968","3.000000","0.080645","9","8","33","0.696970","14","1.000000"
"6x6","6x6-seeded-random","seeded-random","83","2","48","1.416667","0.791667","0.437500","30","0.625000","2.854167","5","0.937500","0.833333","45","0.937500","43","26","13","0","4","1.000000","0.000000","0.093023","0.906977","3.487179","3.000000","0.072650","8","7","41","0.731707","16","1.000000"
"6x6","6x6-seeded-random","seeded-random","83","1","48","2.854167","0.937500","0.833333","45","0.937500","2.854167","5","0.937500","0.833333","45","0.937500","69","50","13","0","6","1.000000","0.000000","0.086957","0.913043","2.539683","2.000000","0.052910","8","7","64","0.828125","30","1.000000"
"6x6","6x6-seeded-random","seeded-random","83","3","48","0.520833","0.437500","0.062500","3","0.062500","2.854167","5","0.937500","0.833333","45","0.937500","25","8","13","0","4","1.000000","0.000000","0.160000","0.840000","4.761905","4.000000","0.099206","8","7","23","0.521739","8","1.000000"
"6x6","6x6-seeded-random","seeded-random","84","2","48","1.812500","0.833333","0.562500","28","0.583333","3.333333","6","0.916667","0.875000","44","0.916667","50","25","19","0","6","1.000000","0.000000","0.120000","0.880000","4.113636","3.000000","0.085701","9","9","45","0.688889","18","0.944444"
"6x6","6x6-seeded-random","seeded-random","84","1","48","3.333333","0.916667","0.875000","44","0.916667","3.333333","6","0.916667","0.875000","44","0.916667","73","48","19","0","6","1.000000","0.000000","0.082192","0.917808","3.044776","2.000000","0.063433","9","9","68","0.794118","31","0.967742"
"6x6","6x6-seeded-random","seeded-random","84","3","48","0.770833","0.541667","0.187500","9","0.187500","3.333333","6","0.916667","0.875000","44","0.916667","37","13","19","0","5","1.000000","0.000000","0.135135","0.864865","4.906250","4.000000","0.102214","9","8","33","0.575758","11","0.909091"
"6x6","6x6-seeded-random","seeded-random","85","2","48","1.958333","0.937500","0.729167","45","0.937500","3.562500","5","0.958333","0.937500","46","0.958333","56","23","28","1","4","0.980769","0.019231","0.071429","0.910714","4.098039","4.000000","0.085376","9","9","53","0.660377","28","0.964286"
"6x6","6x6-seeded-random","seeded-random","85","1","48","3.562500","0.958333","0.937500","46","0.958333","3.562500","5","0.958333","0.937500","46","0.958333","77","42","28","1","6","0.985915","0.014085","0.077922","0.909091","3.257143","2.000000","0.067857","9","9","69","0.739130","38","0.973684"
"6x6","6x6-seeded-random","seeded-random","85","3","48","0.791667","0.687500","0.104167","8","0.166667","3.562500","5","0.958333","0.937500","46","0.958333","38","6","28","1","3","0.971429","0.028571","0.078947","0.894737","5.147059","4.000000","0.107230","9","9","36","0.500000","17","0.941176"
"6x6","6x6-seeded-random","seeded-random","86","2","48","1.500000","0.833333","0.458333","18","0.375000","3.125000","5","0.958333","0.812500","46","0.958333","43","25","15","0","3","1.000000","0.000000","0.069767","0.930233","4.275000","3.000000","0.089062","9","9","38","0.710526","16","0.937500"
"6x6","6x6-seeded-random","seeded-random","86","1","48","3.125000","0.958333","0.812500","46","0.958333","3.125000","5","0.958333","0.812500","46","0.958333","78","57","15","0","6","1.000000","0.000000","0.076923","0.923077","2.819444","2.000000","0.058738","9","9","68","0.838235","25","0.960000"
"6x6","6x6-seeded-random","seeded-random","86","3","48","0.604167","0.520833","0.083333","4","0.083333","3.125000","5","0.958333","0.812500","46","0.958333","29","12","15","0","2","1.000000","0.000000","0.068966","0.931034","5.370370","4.000000","0.111883","9","8","27","0.592593","11","0.909091"
"6x6","6x6-seeded-random","seeded-random","87","2","48","2.020833","0.895833","0.645833","26","0.541667","3.750000","7","0.958333","0.916667","46","0.958333","58","32","23","0","3","1.000000","0.000000","0.051724","0.948276","4.181818","3.000000","0.087121","9","9","52","0.653846","25","1.000000"
"6x6","6x6-seeded-random","seeded-random","87","1","48","3.750000","0.958333","0.916667","46","0.958333","3.750000","7","0.958333","0.916667","46","0.958333","83","54","23","0","6","1.000000","0.000000","0.072289","0.927711","3.272727","2.000000","0.068182","9","9","74","0.756757","35","1.000000"
"6x6","6x6-seeded-random","seeded-random","87","3","48","0.812500","0.541667","0.187500","5","0.104167","3.750000","7","0.958333","0.916667","46","0.958333","39","13","23","0","3","1.000000","0.000000","0.076923","0.923077","5.333333","4.500000","0.111111","9","9","35","0.485714","16","1.000000"
"6x6","6x6-seeded-random","seeded-random","88","2","48","1.750000","0.812500","0.625000","14","0.291667","3.270833","6","0.916667","0.875000","44","0.916667","49","25","21","0","3","1.000000","0.000000","0.061224","0.938776","4.260870","3.000000","0.088768","9","9","47","0.638298","20","1.000000"
"6x6","6x6-seeded-random","seeded-random","88","1","48","3.270833","0.916667","0.875000","44","0.916667","3.270833","6","0.916667","0.875000","44","0.916667","73","46","21","0","6","1.000000","0.000000","0.082192","0.917808","3.238806","2.000000","0.067475","9","9","65","0.738462","31","1.000000"
"6x6","6x6-seeded-random","seeded-random","88","3","48","0.729167","0.562500","0.166667","7","0.145833","3.270833","6","0.916667","0.875000","44","0.916667","35","11","21","0","3","1.000000","0.000000","0.085714","0.914286","5.250000","4.000000","0.109375","9","9","34","0.500000","15","1.000000"
"6x6","6x6-seeded-random","seeded-random","89","2","48","1.520833","0.854167","0.562500","33","0.687500","2.875000","5","0.937500","0.875000","43","0.895833","44","19","20","0","5","1.000000","0.000000","0.113636","0.886364","4.128205","4.000000","0.086004","9","9","41","0.609756","19","0.947368"
"6x6","6x6-seeded-random","seeded-random","89","1","48","2.875000","0.937500","0.875000","43","0.895833","2.875000","5","0.937500","0.875000","43","0.895833","65","38","20","0","7","1.000000","0.000000","0.107692","0.892308","3.103448","2.000000","0.064655","9","9","59","0.728814","28","0.964286"
"6x6","6x6-seeded-random","seeded-random","89","3","48","0.604167","0.562500","0.041667","4","0.083333","2.875000","5","0.937500","0.875000","43","0.895833","29","6","20","0","3","1.000000","0.000000","0.103448","0.896552","5.192308","4.500000","0.108173","9","7","29","0.448276","12","0.916667"
"6x6","6x6-seeded-random","seeded-random","90","2","48","1.645833","0.895833","0.541667","43","0.895833","3.229167","6","0.958333","0.895833","46","0.958333","47","23","20","0","4","1.000000","0.000000","0.085106","0.914894","3.883721","3.000000","0.080911","9","8","45","0.666667","20","1.000000"
"6x6","6x6-seeded-random","seeded-random","90","1","48","3.229167","0.958333","0.895833","46","0.958333","3.229167","6","0.958333","0.895833","46","0.958333","76","50","20","0","6","1.000000","0.000000","0.078947","0.921053","2.771429","2.000000","0.057738","9","8","70","0.785714","31","1.000000"
"6x6","6x6-seeded-random","seeded-random","90","3","48","0.666667","0.562500","0.104167","4","0.083333","3.229167","6","0.958333","0.895833","46","0.958333","32","8","20","0","4","1.000000","0.000000","0.125000","0.875000","4.892857","4.000000","0.101935","9","7","30","0.500000","14","1.000000"
"6x6","6x6-seeded-random","seeded-random","91","2","48","1.750000","0.875000","0.666667","28","0.583333","3.166667","6","0.916667","0.833333","44","0.916667","49","23","21","0","5","1.000000","0.000000","0.102041","0.897959","4.340909","3.000000","0.090436","9","9","42","0.619048","18","0.944444"
"6x6","6x6-seeded-random","seeded-random","91","1","48","3.166667","0.916667","0.833333","44","0.916667","3.166667","6","0.916667","0.833333","44","0.916667","68","40","21","0","7","1.000000","0.000000","0.102941","0.897059","3.409836","3.000000","0.071038","9","9","58","0.724138","26","0.961538"
"6x6","6x6-seeded-random","seeded-random","91","3","48","0.729167","0.625000","0.104167","9","0.187500","3.166667","6","0.916667","0.833333","44","0.916667","35","12","21","0","2","1.000000","0.000000","0.057143","0.942857","5.121212","4.000000","0.106692","9","8","34","0.529412","15","0.933333"
"6x6","6x6-seeded-random","seeded-random","92","2","48","1.937500","0.916667","0.562500","43","0.895833","3.645833","7","0.958333","0.833333","46","0.958333","57","30","22","0","5","1.000000","0.000000","0.087719","0.912281","4.000000","3.000000","0.083333","9","9","51","0.588235","24","1.000000"
"6x6","6x6-seeded-random","seeded-random","92","1","48","3.645833","0.958333","0.833333","46","0.958333","3.645833","7","0.958333","0.833333","46","0.958333","82","53","22","0","7","1.000000","0.000000","0.085366","0.914634","3.080000","2.000000","0.064167","9","9","72","0.708333","34","1.000000"
"6x6","6x6-seeded-random","seeded-random","92","3","48","0.750000","0.562500","0.187500","7","0.145833","3.645833","7","0.958333","0.833333","46","0.958333","36","10","22","0","4","1.000000","0.000000","0.111111","0.888889","5.250000","5.000000","0.109375","9","8","33","0.363636","15","1.000000"
"6x6","6x6-seeded-random","seeded-random","93","2","48","1.770833","0.854167","0.541667","29","0.604167","3.229167","6","0.895833","0.812500","43","0.895833","49","22","23","1","3","0.978261","0.021739","0.061224","0.918367","4.333333","4.000000","0.090278","9","9","45","0.644444","16","0.875000"
"6x6","6x6-seeded-random","seeded-random","93","1","48","3.229167","0.895833","0.812500","43","0.895833","3.229167","6","0.895833","0.812500","43","0.895833","70","40","23","1","6","0.984375","0.015625","0.085714","0.900000","3.380952","3.000000","0.070437","9","9","60","0.733333","27","0.925926"
"6x6","6x6-seeded-random","seeded-random","93","3","48","0.750000","0.562500","0.187500","5","0.104167","3.229167","6","0.895833","0.812500","43","0.895833","36","10","23","1","2","0.970588","0.029412","0.055556","0.916667","5.181818","4.000000","0.107955","9","9","33","0.515152","13","0.846154"
"6x6","6x6-seeded-random","seeded-random","94","2","48","1.937500","0.875000","0.666667","27","0.562500","3.645833","6","0.937500","0.895833","45","0.937500","57","30","23","0","4","1.000000","0.000000","0.070175","0.929825","4.075472","3.000000","0.084906","9","9","52","0.653846","23","0.956522"
"6x6","6x6-seeded-random","seeded-random","94","1","48","3.645833","0.937500","0.895833","45","0.937500","3.645833","6","0.937500","0.895833","45","0.937500","82","53","23","0","6","1.000000","0.000000","0.073171","0.926829","3.144737","2.000000","0.065515","9","9","74","0.756757","34","0.970588"
"6x6","6x6-seeded-random","seeded-random","94","3","48","0.750000","0.562500","0.166667","7","0.145833","3.645833","6","0.937500","0.895833","45","0.937500","36","10","23","0","3","1.000000","0.000000","0.083333","0.916667","5.333333","5.000000","0.111111","9","9","33","0.454545","16","0.937500"
"6x6","6x6-seeded-random","seeded-random","95","2","48","1.729167","0.854167","0.604167","20","0.416667","3.291667","5","0.937500","0.833333","45","0.937500","49","27","18","0","4","1.000000","0.000000","0.081633","0.918367","4.133333","3.000000","0.086111","9","9","45","0.622222","19","1.000000"
"6x6","6x6-seeded-random","seeded-random","95","1","48","3.291667","0.937500","0.833333","45","0.937500","3.291667","5","0.937500","0.833333","45","0.937500","75","49","18","1","7","0.985294","0.014706","0.093333","0.893333","3.104478","2.000000","0.064677","9","9","66","0.727273","30","0.966667"
"6x6","6x6-seeded-random","seeded-random","95","3","48","0.708333","0.562500","0.145833","5","0.104167","3.291667","5","0.937500","0.833333","45","0.937500","34","13","18","0","3","1.000000","0.000000","0.088235","0.911765","5.096774","5.000000","0.106183","9","9","31","0.451613","14","1.000000"
"6x6","6x6-seeded-random","seeded-random","96","2","48","1.541667","0.750000","0.500000","11","0.229167","3.104167","6","0.916667","0.812500","44","0.916667","43","19","21","0","3","1.000000","0.000000","0.069767","0.930233","4.200000","4.000000","0.087500","9","8","39","0.589744","15","1.000000"
"6x6","6x6-seeded-random","seeded-random","96","1","48","3.104167","0.916667","0.812500","44","0.916667","3.104167","6","0.916667","0.812500","44","0.916667","75","47","21","1","6","0.985507","0.014493","0.080000","0.906667","2.882353","2.000000","0.060049","9","9","66","0.742424","28","0.964286"
"6x6","6x6-seeded-random","seeded-random","96","3","48","0.645833","0.500000","0.145833","6","0.125000","3.104167","6","0.916667","0.812500","44","0.916667","31","7","21","0","3","1.000000","0.000000","0.096774","0.903226","5.142857","5.000000","0.107143","8","7","29","0.448276","11","1.000000"
"6x6","6x6-seeded-random","seeded-random","97","2","48","1.333333","0.729167","0.479167","18","0.375000","2.625000","5","0.895833","0.770833","42","0.875000","41","21","15","1","4","0.972973","0.027027","0.097561","0.878049","3.972222","3.000000","0.082755","8","7","39","0.666667","14","0.928571"
"6x6","6x6-seeded-random","seeded-random","97","1","48","2.625000","0.895833","0.770833","42","0.875000","2.625000","5","0.895833","0.770833","42","0.875000","62","40","15","1","6","0.982143","0.017857","0.096774","0.887097","2.945455","2.000000","0.061364","8","7","56","0.767857","25","0.960000"
"6x6","6x6-seeded-random","seeded-random","97","3","48","0.479167","0.395833","0.083333","4","0.083333","2.625000","5","0.895833","0.770833","42","0.875000","23","4","15","0","4","1.000000","0.000000","0.173913","0.826087","5.736842","5.000000","0.119518","8","6","21","0.428571","7","0.857143"
"6x6","6x6-seeded-random","seeded-random","98","2","48","1.729167","0.833333","0.520833","29","0.604167","3.291667","6","0.916667","0.854167","44","0.916667","50","22","22","0","6","1.000000","0.000000","0.120000","0.880000","4.409091","3.500000","0.091856","9","9","44","0.590909","18","0.888889"
"6x6","6x6-seeded-random","seeded-random","98","1","48","3.291667","0.916667","0.854167","44","0.916667","3.291667","6","0.916667","0.854167","44","0.916667","75","46","22","0","7","1.000000","0.000000","0.093333","0.906667","3.205882","2.000000","0.066789","9","9","67","0.731343","29","0.931034"
"6x6","6x6-seeded-random","seeded-random","98","3","48","0.687500","0.541667","0.145833","5","0.104167","3.291667","6","0.916667","0.854167","44","0.916667","33","7","22","0","4","1.000000","0.000000","0.121212","0.878788","5.655172","5.000000","0.117816","9","9","30","0.400000","12","0.833333"
"6x6","6x6-seeded-random","seeded-random","99","2","48","1.645833","0.833333","0.520833","19","0.395833","3.125000","6","0.937500","0.791667","42","0.875000","45","20","21","0","4","1.000000","0.000000","0.088889","0.911111","4.195122","4.000000","0.087398","9","8","42","0.571429","18","1.000000"
"6x6","6x6-seeded-random","seeded-random","99","1","48","3.125000","0.937500","0.791667","42","0.875000","3.125000","6","0.937500","0.791667","42","0.875000","71","44","21","0","6","1.000000","0.000000","0.084507","0.915493","3.015385","2.000000","0.062821","9","8","64","0.718750","27","1.000000"
"6x6","6x6-seeded-random","seeded-random","99","3","48","0.708333","0.541667","0.166667","7","0.145833","3.125000","6","0.937500","0.791667","42","0.875000","34","9","21","0","4","1.000000","0.000000","0.117647","0.882353","5.000000","5.000000","0.104167","9","8","31","0.419355","14","1.000000"
"6x6","6x6-seeded-random","seeded-random","100","2","48","2.083333","0.895833","0.770833","23","0.479167","3.687500","6","0.958333","0.916667","46","0.958333","57","29","24","0","4","1.000000","0.000000","0.070175","0.929825","3.981132","3.000000","0.082940","9","9","53","0.698113","26","0.961538"
"6x6","6x6-seeded-random","seeded-random","100","1","48","3.687500","0.958333","0.916667","46","0.958333","3.687500","6","0.958333","0.916667","46","0.958333","77","47","24","0","6","1.000000","0.000000","0.077922","0.922078","3.225352","3.000000","0.067195","9","9","71","0.774648","35","0.971429"
"6x6","6x6-seeded-random","seeded-random","100","3","48","0.895833","0.687500","0.208333","6","0.125000","3.687500","6","0.958333","0.916667","46","0.958333","43","15","24","0","4","1.000000","0.000000","0.093023","0.906977","4.692308","4.000000","0.097756","9","9","39","0.589744","18","0.944444"
