"board","experiment_id","search_level","game_index","seed","source_issue","trial_file","trial_sha256"
"4x4","uct-1000-self-play","uct-1000","94","300293","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0094.trl","9a7e4020ac8546fdf94b6d60c34e9084f8ccfb8e3589f2a9c1bf02b4fd29705e"
"4x4","uct-1000-self-play","uct-1000","95","300294","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0095.trl","6e34e3266db7b6a596e2dbb52b6b5b0e125e9c8a8d8ba88bf5dd3482d967465b"
"4x4","uct-1000-self-play","uct-1000","96","300295","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0096.trl","6079b412576fe76db1e6bf56cd52981cc430b0c3a3b5d030a620e24c80a79a6e"
"4x4","uct-1000-self-play","uct-1000","97","300296","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0097.trl","01bb4f5e4b6ad1231edb77d27c6b40da903c2650ea5a18e9778cc6ff89f05e10"
"4x4","uct-1000-self-play","uct-1000","98","300297","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0098.trl","e122f5368a3be15ecd45d5faff26d0d567b63c787239348fbe25c615ee7df2c6"
"4x4","uct-1000-self-play","uct-1000","99","300298","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0099.trl","cf12f825a8d8b36cecad6a05d1e7ca4d96efa56b860e97b710ecb1afd7b9b7e9"
"4x4","uct-1000-self-play","uct-1000","100","300299","30","experiments/issue-30/results/trials/uct-1000-self-play/uct-1000-self-play-0100.trl","38ce20dbe5c469c4ad11eb4ccd6c8b257167eeffe319a71f13e8514a2f7c579e"
"6x6","6x6-seeded-random","seeded-random","1","560000","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0001.trl","d320c5d64b73140f48e25ee7e4c3d080ddf030ee43c3cd3a48cb213c8691c7cc"
"6x6","6x6-seeded-random","seeded-random","2","560001","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0002.trl","06740b37907b128564a5302ede4fcc7992244e88d1d2cccd7bebf66421643f73"
"6x6","6x6-seeded-random","seeded-random","3","560002","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0003.trl","011eba370e74251e538f85dcfa3de3c6d53d39bef805e426c6a4f062a041dd37"
"6x6","6x6-seeded-random","seeded-random","4","560003","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0004.trl","e5a84a5108765c828313ea45eec36b533c958cd5fa19a626740549649d9a9810"
"6x6","6x6-seeded-random","seeded-random","5","560004","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0005.trl","6d36e5389f35d3cfb3ca1465de9df9ffe27ac3e69d4e5b35a33a640cbb105800"
"6x6","6x6-seeded-random","seeded-random","6","560005","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0006.trl","976259cfabe0fa6527e5d582af8f77ada4dbd005452c706715597308bf6b11b7"
"6x6","6x6-seeded-random","seeded-random","7","560006","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0007.trl","09c6c7e50cc38643ae6bae49e5841e569eb394022c52d4d6ad42e190e6c25bff"
"6x6","6x6-seeded-random","seeded-random","8","560007","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0008.trl","1ae2942779707d9ed2b6f6e18e7943c46e0bf483f7fd60a7dfa5e824fcd1bd42"
"6x6","6x6-seeded-random","seeded-random","9","560008","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0009.trl","b36367f84cc8a69d3d5c3653d7577701ea86b33fdd1d4d7f047da47ede6e5d9c"
"6x6","6x6-seeded-random","seeded-random","10","560009","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0010.trl","aa438dd4ac5a548b11a416c11540836e17fd46b95031b6118748e7bc81043216"
"6x6","6x6-seeded-random","seeded-random","11","560010","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0011.trl","50962bb1ae5e973b6993753e835a0c17778c12a173eb4914cfb4cebfd04b5ad3"
"6x6","6x6-seeded-random","seeded-random","12","560011","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0012.trl","f729222ebe9c166cc55b703af8dad8634e9af1675d719c82dba6d05758722576"
"6x6","6x6-seeded-random","seeded-random","13","560012","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0013.trl","a8756697ccd2e325002f75f81569db5243a2d280f71b5b3cad8d7c01f19bf230"
"6x6","6x6-seeded-random","seeded-random","14","560013","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0014.trl","2d4e73ee052cf70196464c1562453f80ca6442135eb0544cb58bd1b2a2bf2698"
"6x6","6x6-seeded-random","seeded-random","15","560014","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0015.trl","2505079f2e12c6cdb5f0919b3bcf5d9e1197ffe4f151c92aacb7b5fdeb45ac42"
"6x6","6x6-seeded-random","seeded-random","16","560015","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0016.trl","2aa13a4bea7b9df47503e01a431c365df09bfc5c08ed0b711ba64b56f5b6f967"
"6x6","6x6-seeded-random","seeded-random","17","560016","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0017.trl","14c00b65d7a5418a30e82e36c69ded2a58e5e26c750e5bb80c0d1b9a829a83f7"
"6x6","6x6-seeded-random","seeded-random","18","560017","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0018.trl","4b3975ec42786e676482fe64b5ce796f51f083943fd5b39e576db4a32d0b28a8"
"6x6","6x6-seeded-random","seeded-random","19","560018","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0019.trl","fb0f1a7e8c8f7dd352062fadf3630bd24fc70f3636286477d295cf916f9a64da"
"6x6","6x6-seeded-random","seeded-random","20","560019","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0020.trl","04f760d02d3124f58e5c1169dca862119f753a040e340ed4df8f31d13fdbf699"
"6x6","6x6-seeded-random","seeded-random","21","560020","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0021.trl","00869bd510c8cb3836733de597af15635a6977cc5d659eb47b805b3f7dbb9827"
"6x6","6x6-seeded-random","seeded-random","22","560021","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0022.trl","9e85ad68147876b6cdf3d90f69d3b866589f3ed375646f83fde622a5366cd41e"
"6x6","6x6-seeded-random","seeded-random","23","560022","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0023.trl","ef717a8580a92e0315704adda5bacd441a0d36cceea0c3f6b5730bd16aa46b6b"
"6x6","6x6-seeded-random","seeded-random","24","560023","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0024.trl","5ab144e2fd5b61f7a9306a0c8c93aa7e0ca6f53b58d2c3ce0110da3ce6aa9051"
"6x6","6x6-seeded-random","seeded-random","25","560024","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0025.trl","a3c12c4ad3cfbda4f890f203800f757bb34eb5bb80c33df75d3960794117687d"
"6x6","6x6-seeded-random","seeded-random","26","560025","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0026.trl","f824f6b63343e8aa4467a42ec812b6bed1d5e1c99fe3dfa9ca5cd7cdf976b3ac"
"6x6","6x6-seeded-random","seeded-random","27","560026","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0027.trl","effaec1bb41c0caa485fcc20dcacce1d61166026ce8b800249b408e24da172cf"
"6x6","6x6-seeded-random","seeded-random","28","560027","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0028.trl","6d5a9ae850bdf451fa7166517a25ec778958842790d8fe14767eb07e13fae2f5"
"6x6","6x6-seeded-random","seeded-random","29","560028","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0029.trl","772489b1ab1d67e9be12e1d2c403da83006ae26c319035c82c2660c55fb8c05f"
"6x6","6x6-seeded-random","seeded-random","30","560029","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0030.trl","54001ddd879f734327f1d5fffee00623599da55516e3c7b274e1cef103654c8f"
"6x6","6x6-seeded-random","seeded-random","31","560030","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0031.trl","b3f838145b10093ced5107247a2831c17b99c5cc56b4f92610dc88bffdd7c74b"
"6x6","6x6-seeded-random","seeded-random","32","560031","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0032.trl","455b768986b432ef198d4dbfe267d422b01df25fadd723a739327dc2954d4970"
"6x6","6x6-seeded-random","seeded-random","33","560032","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0033.trl","8fb893d7180e25bc9de0be27bc6271efb0ddef81006961d9713628301c2d3037"
"6x6","6x6-seeded-random","seeded-random","34","560033","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0034.trl","61ed7dc8a90e726494d8a8ca09c9f6ae7caf0fd0d32010fd2d1d3048f4adee27"
"6x6","6x6-seeded-random","seeded-random","35","560034","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0035.trl","8c96de477ffbf732a4ef25854063198df72673345dcdeede4484bda5d86f49e7"
"6x6","6x6-seeded-random","seeded-random","36","560035","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0036.trl","2283b7c386cf07f7ba47e43be53d8e876d94e83ae2a173ad012c756bbaea0045"
"6x6","6x6-seeded-random","seeded-random","37","560036","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0037.trl","f5124f259b0d37e716947d549d859d4978a4091fb0e30c32a8a0c460ff8397a1"
"6x6","6x6-seeded-random","seeded-random","38","560037","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0038.trl","33c24528fddf370b2fb272610a702bc70a429417df4cf5eeea8557c80fdf3f6c"
"6x6","6x6-seeded-random","seeded-random","39","560038","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0039.trl","a4812b9f46563614cc642ea407850e7bd2c63d89c96217be7b5fa884d927fd99"
"6x6","6x6-seeded-random","seeded-random","40","560039","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0040.trl","a000eacd109923b85b7823e8ac736c03d00cba4bb6998e1aa1f4997b58ca5ff5"
"6x6","6x6-seeded-random","seeded-random","41","560040","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0041.trl","69564b14f6ce7482c3f4181b7f8a3f133f1f7066230d115fb208a3647a17b72b"
"6x6","6x6-seeded-random","seeded-random","42","560041","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0042.trl","39699aa4addb8f51b24564711501b5458b8b010ccad65717af7b57067331c8e1"
"6x6","6x6-seeded-random","seeded-random","43","560042","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0043.trl","493e9c74781ce457727e1b2ea3ea56e1b6939ca5aadf666fc945d89c3d413e2f"
"6x6","6x6-seeded-random","seeded-random","44","560043","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0044.trl","3d79589d4cc0a6fddc62a7d8ea660c90f14351c654af7325ad2b73186717d166"
"6x6","6x6-seeded-random","seeded-random","45","560044","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0045.trl","b59d238aefc0c10309af7d7cb01b11d09d5aacada461626377a3c79864919a72"
"6x6","6x6-seeded-random","seeded-random","46","560045","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0046.trl","5a197cf74eab6842ed673cd1f83d89902b5fefd340efab8834f21f420c779045"
"6x6","6x6-seeded-random","seeded-random","47","560046","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0047.trl","4a5cd146077bda95c485bc09df418822a206bee66c1d3ee8fd880bf9c358e345"
"6x6","6x6-seeded-random","seeded-random","48","560047","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0048.trl","3227327658bf7fa178bb0a1949b6091501bcc23a74a3d53e5e6bd61c5cd2ec7d"
"6x6","6x6-seeded-random","seeded-random","49","560048","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0049.trl","1367014e97cb752a4c2fa8708988483630b8639874ad41dae50292d8f9a7425a"
"6x6","6x6-seeded-random","seeded-random","50","560049","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0050.trl","c63e2bad09233eba55abec66a2f1d5227c5b8825b8c9496afe9716d483955b3c"
"6x6","6x6-seeded-random","seeded-random","51","560050","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0051.trl","0eb05a52522b1cea85f41dd5ad5765aeaa793b3f93b18ee6e6a3fb0e02f5002c"
"6x6","6x6-seeded-random","seeded-random","52","560051","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0052.trl","e195b8566fc8ea7404ee6caa55b5ba8d277ef7208dbfc8a0aeef643be68134c8"
"6x6","6x6-seeded-random","seeded-random","53","560052","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0053.trl","fe67f13476577fe46b6d1ca572944cf12ae523e8943f398dc468be38bd8b48c8"
"6x6","6x6-seeded-random","seeded-random","54","560053","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0054.trl","98c9834aa896cc51896a1b89bbaccda2255bb24cd8812021e96d50d20bb05c85"
"6x6","6x6-seeded-random","seeded-random","55","560054","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0055.trl","a4cfd0ce0ee83eb8e21358bf6dbe1ea6a33002bd5b12b7efd6f2f6df04f11c58"
"6x6","6x6-seeded-random","seeded-random","56","560055","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0056.trl","aee8c41495d3ef697c01f169b60aed594445809b68c87d5b0c3e2f244a5cccac"
"6x6","6x6-seeded-random","seeded-random","57","560056","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0057.trl","bd57e46e09a377a9b64735bb7c62ea3f559564be3b8706681162fcdc8cf46716"
"6x6","6x6-seeded-random","seeded-random","58","560057","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0058.trl","1cf4afe2f484266542bfede579f8bf46aa27dd7fd3a6298cfb4049a36770f632"
"6x6","6x6-seeded-random","seeded-random","59","560058","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0059.trl","2683f39033a079e39bc0f52967a50025b9a861c216721c7bea46425d9c5c5f33"
"6x6","6x6-seeded-random","seeded-random","60","560059","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0060.trl","ee36860c0a71d2ade5fae32599f8fc4c0256206d730913709928185f63af99c7"
"6x6","6x6-seeded-random","seeded-random","61","560060","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0061.trl","db251fe12a1fa2a5606d23c31b7d3a925a089fe6e8a815b892cf0e20b1a36390"
"6x6","6x6-seeded-random","seeded-random","62","560061","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0062.trl","83e662de0ffa52a8533be063a4bd009199499f6ad5f11ea4c17e58169c3d7471"
"6x6","6x6-seeded-random","seeded-random","63","560062","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0063.trl","91f4deaaa8c15d9d7b718a98506e53c4d6c1acabb742216da52354b76ac23b06"
"6x6","6x6-seeded-random","seeded-random","64","560063","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0064.trl","51c13a5fa1368a1675c4cad7e059998bd519f15ee07ba7ebc07346e7a2186407"
"6x6","6x6-seeded-random","seeded-random","65","560064","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0065.trl","11260690c8fb6eef54cb477395bea9bc437a8d59ee957d0bdc397d18d7554216"
"6x6","6x6-seeded-random","seeded-random","66","560065","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0066.trl","1091c3693882762a397c7e28868363d7b92003c47a171522e0d30d9c18bbd468"
"6x6","6x6-seeded-random","seeded-random","67","560066","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0067.trl","a1796035cefd812ad8f307a561d121a31b727d737681a975e823761bfecf0e43"
"6x6","6x6-seeded-random","seeded-random","68","560067","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0068.trl","fa523f3bf52b8e1da1a2b9b37d7842ae819f7b894315dc2d672df14b145eea29"
"6x6","6x6-seeded-random","seeded-random","69","560068","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0069.trl","89947f4497a7b74c74f277119a465e48330d9769d1c8a690073a81f7d653d7d7"
"6x6","6x6-seeded-random","seeded-random","70","560069","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0070.trl","dceb19e92b4d6bc1acfe40adb7dcbd11e28bc82f7ae349161e29595ae47dd57d"
"6x6","6x6-seeded-random","seeded-random","71","560070","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0071.trl","2964c2d0e9fa3f9f6d51bb54096e45542b40eae235cc70aa296df071144e38d5"
"6x6","6x6-seeded-random","seeded-random","72","560071","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0072.trl","0343f7e7cf1742c2a6674dd783dad8e1cf833a0ea902050ed9ea597ac9a696c1"
"6x6","6x6-seeded-random","seeded-random","73","560072","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0073.trl","0498b480f62b153c5ef8ae22951ed10a575879f88bf6d9560ffaf8e1e9577728"
"6x6","6x6-seeded-random","seeded-random","74","560073","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0074.trl","84b213eb12e2043b0ff777dc41c2d16e60b7364b09d44def50843c423276f146"
"6x6","6x6-seeded-random","seeded-random","75","560074","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0075.trl","fdc19497ee9ab956795b1babd6def1b0dfac32d898e1383a0cdc8a025bbd0fdf"
"6x6","6x6-seeded-random","seeded-random","76","560075","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0076.trl","761032a65be023b86bee16d6feeb3865d4ffcb37648708d310704061858e197a"
"6x6","6x6-seeded-random","seeded-random","77","560076","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0077.trl","55eda0fcd95d2953e033ffcfe934107a824cf0fd814f7147e0bdde6218d727c9"
"6x6","6x6-seeded-random","seeded-random","78","560077","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0078.trl","5e67053dca5d62ffc7fb3030a271691ed506143e3a451995cf2b286a7889646c"
"6x6","6x6-seeded-random","seeded-random","79","560078","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0079.trl","683e308baf8422758f26a6ec6a885ff90f498705ff20b21a341bfedf94324936"
"6x6","6x6-seeded-random","seeded-random","80","560079","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0080.trl","b5473ef4f27a7c9a7cd2958f47ff1f0841af47c82ea223e1c80a6a18487f4095"
"6x6","6x6-seeded-random","seeded-random","81","560080","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0081.trl","a80204294fdbfc5aa7520f06ad6feb77d256613079b8c9ba997301e8095d5bee"
"6x6","6x6-seeded-random","seeded-random","82","560081","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0082.trl","90b96deef9075ebe04e197b46c16935a951bbcee2eb954095feac47c2e4a1a11"
"6x6","6x6-seeded-random","seeded-random","83","560082","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0083.trl","db66aa399437539b7fab32c5f86b48b9b0951baf80e48f66ae313fbf3b1b5b60"
"6x6","6x6-seeded-random","seeded-random","84","560083","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0084.trl","ec9cbd7b07381e6c005ac0f0aca3d195e846b0b36cd4f7c23cc27ba72bad47d8"
"6x6","6x6-seeded-random","seeded-random","85","560084","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0085.trl","de6f55c58d1656097be280619ae0b9a5d851f25b2dbef77c09c797cbfba0ed1e"
"6x6","6x6-seeded-random","seeded-random","86","560085","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0086.trl","638752152e01f48b6690cbe5d5e425e567fd2cefb9d3ee23e13db20ef2640a55"
"6x6","6x6-seeded-random","seeded-random","87","560086","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0087.trl","520f18c7c26ea30ede5e0f10136a2c53631599eb9d5f6817a7c2b7d7b036e13a"
"6x6","6x6-seeded-random","seeded-random","88","560087","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0088.trl","29bd0b237877c21b15e3a9ffcc4c5d849b73f7eec343b25910ddbafab6c4ffee"
"6x6","6x6-seeded-random","seeded-random","89","560088","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0089.trl","7ddbc0055f14dc7f9d56c4f48f27f978bb9a69f8dd2262fd8eb336f43cc0a985"
"6x6","6x6-seeded-random","seeded-random","90","560089","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0090.trl","3415fcf62bb0fd581a6bc61d1b3d4814639c434132f6c2cc518d586a2b9665a4"
"6x6","6x6-seeded-random","seeded-random","91","560090","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0091.trl","566fcb822194ab24a000e70311581e8cadc08f5501ae3d811b6298cd22582c76"
"6x6","6x6-seeded-random","seeded-random","92","560091","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0092.trl","276706062b1808fbca860f9d2927708fb59e757cbcb263018470d14c811b2acf"
"6x6","6x6-seeded-random","seeded-random","93","560092","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0093.trl","8de2278cb94209138026448432006fd27064cfa96909b96272aa1125e43b4cdc"
"6x6","6x6-seeded-random","seeded-random","94","560093","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0094.trl","6b791f9ea88a0ed8a52ff63ead28030a3e27e6f762f40ad28c200cf8c433c9d5"
"6x6","6x6-seeded-random","seeded-random","95","560094","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0095.trl","d2ee3592fcefc0c1cbabd188c1723f93b03188bf2d79cbb3a965335f2a9d62d1"
"6x6","6x6-seeded-random","seeded-random","96","560095","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0096.trl","426ae79c5c5844e3ed7189369bf3f0670eb5d19569fd4997deb4af36b23e1580"
"6x6","6x6-seeded-random","seeded-random","97","560096","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0097.trl","8dc55b7849c1171830b7fe7d9e51720e29c92c3fcb661e31b4e8b1f2393112c8"
"6x6","6x6-seeded-random","seeded-random","98","560097","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0098.trl","e1cf279715b0b793d24a705b024cce08f71167a2098afcd594da6d898987ee40"
"6x6","6x6-seeded-random","seeded-random","99","560098","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0099.trl","74b506963dfdbab0d5e82284dba5d26bf401bad67f26043e2ca4b881731feb58"
"6x6","6x6-seeded-random","seeded-random","100","560099","56","experiments/issue-56/results/trials/6x6-seeded-random/6x6-seeded-random-0100.trl","34105a98748a4de9947e659ac0b8fa1ec7ef9b636c0a4ec1145b36bb6044bbfd"
"6x6","6x6-uct-0100","uct-0100","1","560100","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0001.trl","24bc81ffaed5e903305abdb8e046b6f6bef2ae1b80c47e60d82eb650b697da6d"
"6x6","6x6-uct-0100","uct-0100","2","560101","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0002.trl","d31daf59608788b72cfe3980d1e6b1b6cb512404b0e2b811f6653893212f9ee5"
"6x6","6x6-uct-0100","uct-0100","3","560102","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0003.trl","4f0184fe656f1031bf5de6b83988e7c64e0da29a4b356572aa68abb4de3d2fc3"
"6x6","6x6-uct-0100","uct-0100","4","560103","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0004.trl","d571cd1f5e4471ba8471e09fb63f84017b76f22728c8b676e55bec7c80986cf9"
"6x6","6x6-uct-0100","uct-0100","5","560104","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0005.trl","f84702bb479f7dc87ec527622f92fc509db26f9949db0949a51fad9d2b27a672"
"6x6","6x6-uct-0100","uct-0100","6","560105","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0006.trl","30f200e8a0f096a98f0f743ee7bad957f6fd49540932a529c7d98c5d6ca29c23"
"6x6","6x6-uct-0100","uct-0100","7","560106","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0007.trl","5b2bdaae6ab746fe72d2ad9b897df8bf6141b03e6d571281b862d04526f77bf4"
"6x6","6x6-uct-0100","uct-0100","8","560107","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0008.trl","4b4fcedfa91ea26498abbc504fe90c6459f1419c82261d61361c959ea81b4d50"
"6x6","6x6-uct-0100","uct-0100","9","560108","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0009.trl","891b859b119de1cef2375f34941cf939c4221cce2eda7fcf8d1fcd957f547ad8"
"6x6","6x6-uct-0100","uct-0100","10","560109","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0010.trl","276d8b8f5c5aaee0d41b1bf48bd56b8de2f8730ae5c1bda15cab0f594c04ae9b"
"6x6","6x6-uct-0100","uct-0100","11","560110","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0011.trl","76b10e1dbb3e7966dc417cc6f6c21cc326cbd075fa3b538fccd4f3b7118a87de"
"6x6","6x6-uct-0100","uct-0100","12","560111","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0012.trl","578b2e58fa772620807db11c95a9d18d53c4baec6da5e64a5403223537b4d28f"
"6x6","6x6-uct-0100","uct-0100","13","560112","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0013.trl","e0eb49c93e8594c3b17b86a64c56730f1873835c2eaa611d59a3f9affe505b30"
"6x6","6x6-uct-0100","uct-0100","14","560113","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0014.trl","70e8f8ce2347ab6ea76514e6b4886d18725e3ff3948e8a77d4e31187323c92e4"
"6x6","6x6-uct-0100","uct-0100","15","560114","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0015.trl","690aec20aeb9f8d8359f9a4a244d4601c4d2c0228182f4f4848dc25907fc9192"
"6x6","6x6-uct-0100","uct-0100","16","560115","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0016.trl","6f0a68e1824e8c20d529ee4d3b3c21a34335ebe7b18d6407b33c1e1314d1d413"
"6x6","6x6-uct-0100","uct-0100","17","560116","56","experiments/issue-56/results/trials/6x6-uct-0100/6x6-uct-0100-0017.trl","d04d33d3d721c704d6b2891dd3a62b8ad5cdc110e5dec44f440a70d290812810"
