"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","p1_placements","p2_placements","trial_file"
"7x7-p84","7x7-p84-uct-1000","1000","34","2","168","56","NaturalEnd","51470","51473","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0034.trl"
"7x7-p84","7x7-p84-uct-1000","1000","35","1","168","56","NaturalEnd","51298","47306","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0035.trl"
"7x7-p84","7x7-p84-uct-1000","1000","36","1","168","56","NaturalEnd","55723","55378","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0036.trl"
"7x7-p84","7x7-p84-uct-1000","1000","37","2","168","56","NaturalEnd","55465","55897","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0037.trl"
"7x7-p84","7x7-p84-uct-1000","1000","38","2","168","56","NaturalEnd","55637","55809","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0038.trl"
"7x7-p84","7x7-p84-uct-1000","1000","39","2","168","56","NaturalEnd","55553","55639","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0039.trl"
"7x7-p84","7x7-p84-uct-1000","1000","40","2","168","56","NaturalEnd","55894","59888","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0040.trl"
"7x7-p84","7x7-p84-uct-1000","1000","41","2","168","56","NaturalEnd","51647","55725","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0041.trl"
"7x7-p84","7x7-p84-uct-1000","1000","42","2","168","56","NaturalEnd","55896","59717","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0042.trl"
"7x7-p84","7x7-p84-uct-1000","1000","43","2","168","56","NaturalEnd","55806","55895","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0043.trl"
"7x7-p84","7x7-p84-uct-1000","1000","44","2","168","56","NaturalEnd","55727","55811","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0044.trl"
"7x7-p84","7x7-p84-uct-1000","1000","45","2","168","56","NaturalEnd","55808","55811","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0045.trl"
"7x7-p84","7x7-p84-uct-1000","1000","46","2","168","56","NaturalEnd","55978","55980","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0046.trl"
"7x7-p84","7x7-p84-uct-1000","1000","47","2","168","56","NaturalEnd","47647","51642","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0047.trl"
"7x7-p84","7x7-p84-uct-1000","1000","48","2","168","56","NaturalEnd","47559","51383","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0048.trl"
"7x7-p84","7x7-p84-uct-1000","1000","49","2","168","56","NaturalEnd","55985","59975","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0049.trl"
"7x7-p84","7x7-p84-uct-1000","1000","50","2","168","56","NaturalEnd","55981","59888","84","84","results/trials/7x7-p84-uct-1000/7x7-p84-uct-1000-0050.trl"
"7x7-p96","7x7-p96-seeded-random","-1","1","2","192","64","NaturalEnd","16136","29810","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0001.trl"
"7x7-p96","7x7-p96-seeded-random","-1","2","1","192","64","NaturalEnd","30014","25359","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0002.trl"
"7x7-p96","7x7-p96-seeded-random","-1","3","1","192","64","NaturalEnd","29817","20895","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0003.trl"
"7x7-p96","7x7-p96-seeded-random","-1","4","1","192","64","NaturalEnd","30206","20698","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0004.trl"
"7x7-p96","7x7-p96-seeded-random","-1","5","2","192","64","NaturalEnd","6433","6635","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0005.trl"
"7x7-p96","7x7-p96-seeded-random","-1","6","2","192","64","NaturalEnd","11291","25357","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0006.trl"
"7x7-p96","7x7-p96-seeded-random","-1","7","1","192","64","NaturalEnd","30694","11185","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0007.trl"
"7x7-p96","7x7-p96-seeded-random","-1","8","1","192","64","NaturalEnd","20601","11191","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0008.trl"
"7x7-p96","7x7-p96-seeded-random","-1","9","2","192","64","NaturalEnd","11484","34569","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0009.trl"
"7x7-p96","7x7-p96-seeded-random","-1","10","1","192","64","NaturalEnd","20895","20696","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0010.trl"
"7x7-p96","7x7-p96-seeded-random","-1","11","1","192","64","NaturalEnd","16241","15851","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0011.trl"
"7x7-p96","7x7-p96-seeded-random","-1","12","2","192","64","NaturalEnd","15848","20504","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0012.trl"
"7x7-p96","7x7-p96-seeded-random","-1","13","1","192","64","NaturalEnd","15945","11385","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0013.trl"
"7x7-p96","7x7-p96-seeded-random","-1","14","2","192","64","NaturalEnd","15651","21193","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0014.trl"
"7x7-p96","7x7-p96-seeded-random","-1","15","1","192","64","NaturalEnd","25746","25648","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0015.trl"
"7x7-p96","7x7-p96-seeded-random","-1","16","1","192","64","NaturalEnd","15948","10901","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0016.trl"
"7x7-p96","7x7-p96-seeded-random","-1","17","1","192","64","NaturalEnd","16045","1684","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0017.trl"
"7x7-p96","7x7-p96-seeded-random","-1","18","2","192","64","NaturalEnd","15753","20702","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0018.trl"
"7x7-p96","7x7-p96-seeded-random","-1","19","1","192","64","NaturalEnd","16143","15847","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0019.trl"
"7x7-p96","7x7-p96-seeded-random","-1","20","2","192","64","NaturalEnd","1293","25451","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0020.trl"
"7x7-p96","7x7-p96-seeded-random","-1","21","1","192","64","NaturalEnd","20993","6437","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0021.trl"
"7x7-p96","7x7-p96-seeded-random","-1","22","1","192","64","NaturalEnd","15750","6436","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0022.trl"
"7x7-p96","7x7-p96-seeded-random","-1","23","1","192","64","NaturalEnd","16138","6336","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0023.trl"
"7x7-p96","7x7-p96-seeded-random","-1","24","2","192","64","NaturalEnd","15748","15943","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0024.trl"
"7x7-p96","7x7-p96-seeded-random","-1","25","2","192","64","NaturalEnd","1580","16235","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0025.trl"
"7x7-p96","7x7-p96-seeded-random","-1","26","2","192","64","NaturalEnd","25357","30010","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0026.trl"
"7x7-p96","7x7-p96-seeded-random","-1","27","1","192","64","NaturalEnd","25547","11386","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0027.trl"
"7x7-p96","7x7-p96-seeded-random","-1","28","1","192","64","NaturalEnd","29915","1782","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0028.trl"
"7x7-p96","7x7-p96-seeded-random","-1","29","2","192","64","NaturalEnd","16332","20406","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0029.trl"
"7x7-p96","7x7-p96-seeded-random","-1","30","2","192","64","NaturalEnd","25650","30306","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0030.trl"
"7x7-p96","7x7-p96-seeded-random","-1","31","2","192","64","NaturalEnd","10901","25653","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0031.trl"
"7x7-p96","7x7-p96-seeded-random","-1","32","1","192","64","NaturalEnd","24767","11093","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0032.trl"
"7x7-p96","7x7-p96-seeded-random","-1","33","1","192","64","NaturalEnd","25069","15752","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0033.trl"
"7x7-p96","7x7-p96-seeded-random","-1","34","2","192","64","NaturalEnd","25456","29817","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0034.trl"
"7x7-p96","7x7-p96-seeded-random","-1","35","1","192","64","NaturalEnd","21091","16039","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0035.trl"
"7x7-p96","7x7-p96-seeded-random","-1","36","2","192","64","NaturalEnd","10900","10998","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0036.trl"
"7x7-p96","7x7-p96-seeded-random","-1","37","2","192","64","NaturalEnd","20505","25452","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0037.trl"
"7x7-p96","7x7-p96-seeded-random","-1","38","1","192","64","NaturalEnd","30109","25356","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0038.trl"
"7x7-p96","7x7-p96-seeded-random","-1","39","1","192","64","NaturalEnd","34964","25250","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0039.trl"
"7x7-p96","7x7-p96-seeded-random","-1","40","2","192","64","NaturalEnd","20498","25254","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0040.trl"
"7x7-p96","7x7-p96-seeded-random","-1","41","1","192","64","NaturalEnd","16045","10995","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0041.trl"
"7x7-p96","7x7-p96-seeded-random","-1","42","1","192","64","NaturalEnd","16239","11188","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0042.trl"
"7x7-p96","7x7-p96-seeded-random","-1","43","2","192","64","NaturalEnd","11186","20596","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0043.trl"
"7x7-p96","7x7-p96-seeded-random","-1","44","2","192","64","NaturalEnd","11289","30400","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0044.trl"
"7x7-p96","7x7-p96-seeded-random","-1","45","2","192","64","NaturalEnd","16043","20797","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0045.trl"
"7x7-p96","7x7-p96-seeded-random","-1","46","1","192","64","NaturalEnd","30203","15945","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0046.trl"
"7x7-p96","7x7-p96-seeded-random","-1","47","1","192","64","NaturalEnd","20409","11288","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0047.trl"
"7x7-p96","7x7-p96-seeded-random","-1","48","2","192","64","NaturalEnd","15655","25064","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0048.trl"
"7x7-p96","7x7-p96-seeded-random","-1","49","2","192","64","NaturalEnd","15846","30207","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0049.trl"
"7x7-p96","7x7-p96-seeded-random","-1","50","1","192","64","NaturalEnd","15168","6441","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0050.trl"
"7x7-p96","7x7-p96-seeded-random","-1","51","1","192","64","NaturalEnd","16043","16042","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0051.trl"
"7x7-p96","7x7-p96-seeded-random","-1","52","1","192","64","NaturalEnd","15944","6535","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0052.trl"
"7x7-p96","7x7-p96-seeded-random","-1","53","1","192","64","NaturalEnd","20500","6635","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0053.trl"
"7x7-p96","7x7-p96-seeded-random","-1","54","1","192","64","NaturalEnd","25158","11090","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0054.trl"
"7x7-p96","7x7-p96-seeded-random","-1","55","2","192","64","NaturalEnd","15950","39718","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0055.trl"
"7x7-p96","7x7-p96-seeded-random","-1","56","1","192","64","NaturalEnd","25161","15753","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0056.trl"
"7x7-p96","7x7-p96-seeded-random","-1","57","1","192","64","NaturalEnd","24969","11195","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0057.trl"
"7x7-p96","7x7-p96-seeded-random","-1","58","2","192","64","NaturalEnd","16140","20798","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0058.trl"
"7x7-p96","7x7-p96-seeded-random","-1","59","1","192","64","NaturalEnd","15646","11284","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0059.trl"
"7x7-p96","7x7-p96-seeded-random","-1","60","1","192","64","NaturalEnd","25750","6435","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0060.trl"
"7x7-p96","7x7-p96-seeded-random","-1","61","1","192","64","NaturalEnd","35257","30112","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0061.trl"
"7x7-p96","7x7-p96-seeded-random","-1","62","1","192","64","NaturalEnd","20505","10703","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0062.trl"
"7x7-p96","7x7-p96-seeded-random","-1","63","2","192","64","NaturalEnd","6533","15845","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0063.trl"
"7x7-p96","7x7-p96-seeded-random","-1","64","2","192","64","NaturalEnd","20306","20900","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0064.trl"
"7x7-p96","7x7-p96-seeded-random","-1","65","1","192","64","NaturalEnd","25555","20309","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0065.trl"
"7x7-p96","7x7-p96-seeded-random","-1","66","1","192","64","NaturalEnd","16043","6335","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0066.trl"
"7x7-p96","7x7-p96-seeded-random","-1","67","1","192","64","NaturalEnd","15650","6634","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0067.trl"
"7x7-p96","7x7-p96-seeded-random","-1","68","2","192","64","NaturalEnd","20507","39721","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0068.trl"
"7x7-p96","7x7-p96-seeded-random","-1","69","2","192","64","NaturalEnd","15749","15945","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0069.trl"
"7x7-p96","7x7-p96-seeded-random","-1","70","1","192","64","NaturalEnd","20502","15649","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0070.trl"
"7x7-p96","7x7-p96-seeded-random","-1","71","1","192","64","NaturalEnd","11488","10899","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0071.trl"
"7x7-p96","7x7-p96-seeded-random","-1","72","1","192","64","NaturalEnd","16339","10994","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0072.trl"
"7x7-p96","7x7-p96-seeded-random","-1","73","1","192","64","NaturalEnd","16043","1485","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0073.trl"
"7x7-p96","7x7-p96-seeded-random","-1","74","1","192","64","NaturalEnd","40201","6529","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0074.trl"
"7x7-p96","7x7-p96-seeded-random","-1","75","1","192","64","NaturalEnd","16630","15945","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0075.trl"
"7x7-p96","7x7-p96-seeded-random","-1","76","2","192","64","NaturalEnd","11390","20113","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0076.trl"
"7x7-p96","7x7-p96-seeded-random","-1","77","2","192","64","NaturalEnd","25941","34570","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0077.trl"
"7x7-p96","7x7-p96-seeded-random","-1","78","1","192","64","NaturalEnd","29913","20793","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0078.trl"
"7x7-p96","7x7-p96-seeded-random","-1","79","2","192","64","NaturalEnd","10991","20994","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0079.trl"
"7x7-p96","7x7-p96-seeded-random","-1","80","1","192","64","NaturalEnd","16046","1590","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0080.trl"
"7x7-p96","7x7-p96-seeded-random","-1","81","1","192","64","NaturalEnd","11289","11193","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0081.trl"
"7x7-p96","7x7-p96-seeded-random","-1","82","1","192","64","NaturalEnd","15456","10898","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0082.trl"
"7x7-p96","7x7-p96-seeded-random","-1","83","1","192","64","NaturalEnd","25749","25352","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0083.trl"
"7x7-p96","7x7-p96-seeded-random","-1","84","2","192","64","NaturalEnd","20990","25256","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0084.trl"
"7x7-p96","7x7-p96-seeded-random","-1","85","2","192","64","NaturalEnd","15749","25750","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0085.trl"
"7x7-p96","7x7-p96-seeded-random","-1","86","1","192","64","NaturalEnd","25549","20602","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0086.trl"
"7x7-p96","7x7-p96-seeded-random","-1","87","2","192","64","NaturalEnd","16144","20894","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0087.trl"
"7x7-p96","7x7-p96-seeded-random","-1","88","2","192","64","NaturalEnd","10803","15753","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0088.trl"
"7x7-p96","7x7-p96-seeded-random","-1","89","1","192","64","NaturalEnd","20893","10995","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0089.trl"
"7x7-p96","7x7-p96-seeded-random","-1","90","2","192","64","NaturalEnd","11088","11189","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0090.trl"
"7x7-p96","7x7-p96-seeded-random","-1","91","1","192","64","NaturalEnd","30398","20499","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0091.trl"
"7x7-p96","7x7-p96-seeded-random","-1","92","2","192","64","NaturalEnd","25649","30306","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0092.trl"
"7x7-p96","7x7-p96-seeded-random","-1","93","2","192","64","NaturalEnd","10895","20700","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0093.trl"
"7x7-p96","7x7-p96-seeded-random","-1","94","2","192","64","NaturalEnd","21287","25156","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0094.trl"
"7x7-p96","7x7-p96-seeded-random","-1","95","1","192","64","NaturalEnd","25551","16235","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0095.trl"
"7x7-p96","7x7-p96-seeded-random","-1","96","2","192","64","NaturalEnd","20509","25456","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0096.trl"
"7x7-p96","7x7-p96-seeded-random","-1","97","2","192","64","NaturalEnd","10897","16145","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0097.trl"
"7x7-p96","7x7-p96-seeded-random","-1","98","1","192","64","NaturalEnd","16243","6246","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0098.trl"
"7x7-p96","7x7-p96-seeded-random","-1","99","2","192","64","NaturalEnd","15752","16047","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0099.trl"
"7x7-p96","7x7-p96-seeded-random","-1","100","2","192","64","NaturalEnd","11292","30599","96","96","results/trials/7x7-p96-seeded-random/7x7-p96-seeded-random-0100.trl"
"7x7-p96","7x7-p96-uct-0100","100","1","1","192","64","NaturalEnd","39521","20899","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0001.trl"
"7x7-p96","7x7-p96-uct-0100","100","2","2","192","64","NaturalEnd","30205","30307","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0002.trl"
"7x7-p96","7x7-p96-uct-0100","100","3","2","192","64","NaturalEnd","49128","53584","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0003.trl"
"7x7-p96","7x7-p96-uct-0100","100","4","2","192","64","NaturalEnd","49616","53979","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0004.trl"
"7x7-p96","7x7-p96-uct-0100","100","5","2","192","64","NaturalEnd","39810","40105","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0005.trl"
"7x7-p96","7x7-p96-uct-0100","100","6","2","192","64","NaturalEnd","44372","44375","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0006.trl"
"7x7-p96","7x7-p96-uct-0100","100","7","2","192","64","NaturalEnd","44472","44570","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0007.trl"
"7x7-p96","7x7-p96-uct-0100","100","8","2","192","64","NaturalEnd","49417","49613","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0008.trl"
"7x7-p96","7x7-p96-uct-0100","100","9","2","192","64","NaturalEnd","44370","44376","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0009.trl"
"7x7-p96","7x7-p96-uct-0100","100","10","2","192","64","NaturalEnd","39519","44766","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0010.trl"
"7x7-p96","7x7-p96-uct-0100","100","11","2","192","64","NaturalEnd","49418","53877","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0011.trl"
"7x7-p96","7x7-p96-uct-0100","100","12","2","192","64","NaturalEnd","30404","35056","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0012.trl"
"7x7-p96","7x7-p96-uct-0100","100","13","2","192","64","NaturalEnd","44956","49513","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0013.trl"
"7x7-p96","7x7-p96-uct-0100","100","14","2","192","64","NaturalEnd","44664","44666","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0014.trl"
"7x7-p96","7x7-p96-uct-0100","100","15","2","192","64","NaturalEnd","34958","34962","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0015.trl"
"7x7-p96","7x7-p96-uct-0100","100","16","2","192","64","NaturalEnd","54271","58834","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0016.trl"
"7x7-p96","7x7-p96-uct-0100","100","17","2","192","64","NaturalEnd","48731","49514","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0017.trl"
"7x7-p96","7x7-p96-uct-0100","100","18","2","192","64","NaturalEnd","30403","44764","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0018.trl"
"7x7-p96","7x7-p96-uct-0100","100","19","2","192","64","NaturalEnd","49222","49323","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0019.trl"
"7x7-p96","7x7-p96-uct-0100","100","20","2","192","64","NaturalEnd","39525","44180","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0020.trl"
"7x7-p96","7x7-p96-uct-0100","100","21","2","192","64","NaturalEnd","43979","44469","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0021.trl"
"7x7-p96","7x7-p96-uct-0100","100","22","2","192","64","NaturalEnd","49420","54172","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0022.trl"
"7x7-p96","7x7-p96-uct-0100","100","23","2","192","64","NaturalEnd","44175","44372","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0023.trl"
"7x7-p96","7x7-p96-uct-0100","100","24","1","192","64","NaturalEnd","49320","49028","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0024.trl"
"7x7-p96","7x7-p96-uct-0100","100","25","2","192","64","NaturalEnd","39911","44470","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0025.trl"
"7x7-p96","7x7-p96-uct-0100","100","26","2","192","64","NaturalEnd","44569","44571","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0026.trl"
"7x7-p96","7x7-p96-uct-0100","100","27","2","192","64","NaturalEnd","34770","35257","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0027.trl"
"7x7-p96","7x7-p96-uct-0100","100","28","2","192","64","NaturalEnd","44273","44276","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0028.trl"
"7x7-p96","7x7-p96-uct-0100","100","29","1","192","64","NaturalEnd","35353","25158","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0029.trl"
"7x7-p96","7x7-p96-uct-0100","100","30","2","192","64","NaturalEnd","34666","40008","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0030.trl"
"7x7-p96","7x7-p96-uct-0100","100","31","2","192","64","NaturalEnd","54172","58825","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0031.trl"
"7x7-p96","7x7-p96-uct-0100","100","32","2","192","64","NaturalEnd","44567","48928","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0032.trl"
"7x7-p96","7x7-p96-uct-0100","100","33","2","192","64","NaturalEnd","44563","44564","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0033.trl"
"7x7-p96","7x7-p96-uct-0100","100","34","2","192","64","NaturalEnd","39715","39813","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0034.trl"
"7x7-p96","7x7-p96-uct-0100","100","35","2","192","64","NaturalEnd","49519","58734","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0035.trl"
"7x7-p96","7x7-p96-uct-0100","100","36","2","192","64","NaturalEnd","40009","44374","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0036.trl"
"7x7-p96","7x7-p96-uct-0100","100","37","2","192","64","NaturalEnd","44762","49223","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0037.trl"
"7x7-p96","7x7-p96-uct-0100","100","38","2","192","64","NaturalEnd","35259","39817","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0038.trl"
"7x7-p96","7x7-p96-uct-0100","100","39","1","192","64","NaturalEnd","44760","44468","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0039.trl"
"7x7-p96","7x7-p96-uct-0100","100","40","1","192","64","NaturalEnd","44375","39619","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0040.trl"
"7x7-p96","7x7-p96-uct-0100","100","41","1","192","64","NaturalEnd","58926","53973","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0041.trl"
