experiment_id,checkpoint_turn,feature,reversal_n,lead_preserved_n,reversal_mean,reversal_median,lead_preserved_mean,lead_preserved_median,standardized_mean_difference,effect_direction,absolute_standardized_difference
uct-3000-self-play,16,leader_recent_4_supply_allocation_change,41,48,0.02439,-0.0,0.090278,-0.0,-0.187915,lower_in_reversal,0.187915
uct-3000-self-play,16,opponent_recent_4_supply_allocation_change,41,48,0.056911,-0.0,-0.048611,-0.0,0.298599,higher_in_reversal,0.298599
uct-3000-self-play,16,leader_recent_4_supply_allocation_change_margin,41,48,-0.03252,0.0,0.138889,0.0,-0.387416,lower_in_reversal,0.387416
uct-3000-self-play,16,leader_trend_2_secured_objective_margin,41,48,0.146341,0.0,0.1875,0.0,-0.046407,lower_in_reversal,0.046407
uct-3000-self-play,16,leader_trend_2_advantage_objective_margin,41,48,0.073171,0.0,-0.395833,-0.5,0.289549,higher_in_reversal,0.289549
uct-3000-self-play,16,leader_trend_2_objective_piece_margin,41,48,-0.02439,0.0,-0.166667,0.0,0.1434,higher_in_reversal,0.1434
uct-3000-self-play,16,leader_trend_2_secured_supply_margin,41,48,-0.219512,0.0,-0.0625,0.0,-0.328818,lower_in_reversal,0.328818
uct-3000-self-play,16,leader_trend_2_unsecured_control_margin,41,48,0.243902,0.0,0.229167,0.0,0.014327,higher_in_reversal,0.014327
uct-3000-self-play,16,leader_trend_2_support_edge_margin,41,48,-0.463415,-1.0,0.354167,0.0,-0.262935,lower_in_reversal,0.262935
uct-3000-self-play,16,leader_trend_2_usable_support_edges,41,48,-1.146341,-2.0,-0.875,-1.0,-0.116945,lower_in_reversal,0.116945
uct-3000-self-play,16,opponent_trend_2_usable_support_edges,41,48,-0.682927,-1.0,-1.229167,-1.0,0.222712,higher_in_reversal,0.222712
uct-3000-self-play,16,leader_trend_2_important_control_margin,41,48,-0.219512,0.0,0.1875,0.0,-0.689258,lower_in_reversal,0.689258
uct-3000-self-play,16,leader_trend_4_secured_objective_margin,41,48,0.414634,0.0,0.270833,0.0,0.156525,higher_in_reversal,0.156525
uct-3000-self-play,16,leader_trend_4_advantage_objective_margin,41,48,-0.487805,0.0,-0.3125,0.0,-0.088867,lower_in_reversal,0.088867
uct-3000-self-play,16,leader_trend_4_objective_piece_margin,41,48,-0.146341,0.0,0.083333,0.0,-0.162973,lower_in_reversal,0.162973
uct-3000-self-play,16,leader_trend_4_secured_supply_margin,41,48,-0.390244,0.0,-0.1875,0.0,-0.319336,lower_in_reversal,0.319336
uct-3000-self-play,16,leader_trend_4_unsecured_control_margin,41,48,0.560976,0.0,0.145833,0.0,0.267158,higher_in_reversal,0.267158
uct-3000-self-play,16,leader_trend_4_support_edge_margin,41,48,-0.926829,-1.0,0.083333,0.0,-0.237007,lower_in_reversal,0.237007
uct-3000-self-play,16,leader_trend_4_usable_support_edges,41,48,-2.317073,-2.0,-1.5625,-2.0,-0.291569,lower_in_reversal,0.291569
uct-3000-self-play,16,opponent_trend_4_usable_support_edges,41,48,-1.390244,-2.0,-1.645833,-2.0,0.073827,higher_in_reversal,0.073827
uct-3000-self-play,16,leader_trend_4_important_control_margin,41,48,-0.268293,0.0,0.083333,0.0,-0.439393,lower_in_reversal,0.439393
uct-3000-self-play,16,S23_leader_relative_state,41,48,0.02439,0.0,0.125,0.0,-0.110422,lower_in_reversal,0.110422
uct-3000-self-play,16,S21_leader_relative_state,41,48,-0.365854,0.0,0.1875,0.0,-0.473488,lower_in_reversal,0.473488
uct-3000-self-play,16,S12_leader_relative_state,41,48,-0.146341,0.0,0.166667,0.0,-0.298303,lower_in_reversal,0.298303
uct-3000-self-play,16,S13_leader_relative_state,41,48,-0.219512,0.0,0.020833,0.0,-0.257145,lower_in_reversal,0.257145
uct-3000-self-play,16,S22_leader_relative_state,41,48,0.463415,1.0,0.145833,0.0,0.305245,higher_in_reversal,0.305245
uct-3000-self-play,20,leader_secured_objective_margin,42,50,0.5,0.0,0.42,0.0,0.141717,higher_in_reversal,0.141717
uct-3000-self-play,20,leader_advantage_objective_margin,42,50,-0.142857,0.0,0.12,1.0,-0.158855,lower_in_reversal,0.158855
uct-3000-self-play,20,leader_objective_piece_margin,42,50,0.428571,1.0,0.42,1.0,0.005553,higher_in_reversal,0.005553
uct-3000-self-play,20,live_objectives,42,50,7.642857,8.0,6.98,7.0,0.460319,higher_in_reversal,0.460319
uct-3000-self-play,20,leader_secured_objectives,42,50,4.428571,4.0,4.72,5.0,-0.374965,lower_in_reversal,0.374965
uct-3000-self-play,20,opponent_secured_objectives,42,50,3.928571,4.0,4.3,4.0,-0.482715,lower_in_reversal,0.482715
uct-3000-self-play,20,leader_advantage_objectives,42,50,1.571429,1.5,1.88,2.0,-0.259185,lower_in_reversal,0.259185
uct-3000-self-play,20,opponent_advantage_objectives,42,50,1.714286,2.0,1.76,2.0,-0.046849,lower_in_reversal,0.046849
uct-3000-self-play,20,leader_objective_pieces,42,50,16.357143,17.0,17.08,17.0,-0.346662,lower_in_reversal,0.346662
uct-3000-self-play,20,opponent_objective_pieces,42,50,15.928571,16.0,16.66,17.0,-0.332313,lower_in_reversal,0.332313
uct-3000-self-play,20,decisive_margin,42,50,1.190476,1.0,1.32,1.0,-0.265894,lower_in_reversal,0.265894
uct-3000-self-play,20,decisive_layer_secured_objectives,42,50,0.47619,0.0,0.38,0.0,0.193432,higher_in_reversal,0.193432
uct-3000-self-play,20,decisive_layer_advantage_objectives,42,50,0.404762,0.0,0.52,1.0,-0.229971,lower_in_reversal,0.229971
uct-3000-self-play,20,decisive_layer_objective_pieces,42,50,0.119048,0.0,0.1,0.0,0.060555,higher_in_reversal,0.060555
uct-3000-self-play,20,leader_secured_supply,42,50,0.714286,1.0,1.0,1.0,-0.327327,lower_in_reversal,0.327327
uct-3000-self-play,20,opponent_secured_supply,42,50,1.142857,1.0,0.68,0.0,0.517408,higher_in_reversal,0.517408
uct-3000-self-play,20,leader_secured_supply_margin,42,50,-0.428571,-1.0,0.32,0.0,-0.577601,lower_in_reversal,0.577601
uct-3000-self-play,20,leader_unsecured_controlled_supply,42,50,3.428571,3.0,3.14,3.0,0.161231,higher_in_reversal,0.161231
uct-3000-self-play,20,opponent_unsecured_controlled_supply,42,50,3.428571,3.0,3.78,4.0,-0.232929,lower_in_reversal,0.232929
uct-3000-self-play,20,leader_unsecured_controlled_supply_margin,42,50,0.0,0.0,-0.64,-1.0,0.387488,higher_in_reversal,0.387488
uct-3000-self-play,20,contested_supply_count,42,50,6.761905,7.0,6.46,7.0,0.165903,higher_in_reversal,0.165903
uct-3000-self-play,20,leader_usable_supply_support_edges,42,50,4.214286,4.0,4.34,4.0,-0.052386,lower_in_reversal,0.052386
uct-3000-self-play,20,opponent_usable_supply_support_edges,42,50,5.809524,6.0,4.1,4.0,0.726033,higher_in_reversal,0.726033
uct-3000-self-play,20,leader_usable_supply_support_edge_margin,42,50,-1.595238,-2.0,0.24,0.0,-0.613552,lower_in_reversal,0.613552
uct-3000-self-play,20,leader_primary_important_sites_controlled,42,50,1.309524,1.0,1.76,2.0,-0.477515,lower_in_reversal,0.477515
uct-3000-self-play,20,opponent_primary_important_sites_controlled,42,50,1.761905,2.0,1.38,1.0,0.374891,higher_in_reversal,0.374891
uct-3000-self-play,20,leader_primary_important_control_margin,42,50,-0.452381,0.0,0.38,1.0,-0.501252,lower_in_reversal,0.501252
uct-3000-self-play,20,leader_cumulative_supply_source_usage,42,50,16.357143,17.0,17.08,17.0,-0.346662,lower_in_reversal,0.346662
uct-3000-self-play,20,opponent_cumulative_supply_source_usage,42,50,15.928571,16.0,16.66,17.0,-0.332313,lower_in_reversal,0.332313
uct-3000-self-play,20,leader_cumulative_supply_source_usage_margin,42,50,0.428571,1.0,0.42,1.0,0.005553,higher_in_reversal,0.005553
uct-3000-self-play,20,leader_cumulative_objective_share,42,50,0.545238,0.566667,0.569333,0.566667,-0.346662,lower_in_reversal,0.346662
uct-3000-self-play,20,opponent_cumulative_objective_share,42,50,0.530952,0.533333,0.555333,0.566667,-0.332313,lower_in_reversal,0.332313
uct-3000-self-play,20,leader_cumulative_objective_share_margin,42,50,0.014286,0.033333,0.014,0.033333,0.005553,higher_in_reversal,0.005553
uct-3000-self-play,20,leader_cumulative_supply_placements,42,50,13.642857,13.0,12.92,13.0,0.346662,higher_in_reversal,0.346662
uct-3000-self-play,20,opponent_cumulative_supply_placements,42,50,14.071429,14.0,13.34,13.0,0.332313,higher_in_reversal,0.332313
uct-3000-self-play,20,leader_cumulative_objective_placements,42,50,16.357143,17.0,17.08,17.0,-0.346662,lower_in_reversal,0.346662
uct-3000-self-play,20,opponent_cumulative_objective_placements,42,50,15.928571,16.0,16.66,17.0,-0.332313,lower_in_reversal,0.332313
uct-3000-self-play,20,leader_recent_2_supply_placements,42,50,1.452381,1.0,1.28,1.0,0.186992,higher_in_reversal,0.186992
uct-3000-self-play,20,opponent_recent_2_supply_placements,42,50,1.666667,2.0,1.44,1.0,0.240939,higher_in_reversal,0.240939
uct-3000-self-play,20,leader_recent_2_objective_placements,42,50,1.547619,2.0,1.72,2.0,-0.186992,lower_in_reversal,0.186992
uct-3000-self-play,20,opponent_recent_2_objective_placements,42,50,1.333333,1.0,1.56,2.0,-0.240939,lower_in_reversal,0.240939
uct-3000-self-play,20,leader_recent_2_supply_source_usage_margin,42,50,0.214286,0.0,0.16,0.0,0.05839,higher_in_reversal,0.05839
uct-3000-self-play,20,leader_recent_2_important_site_usage,42,50,0.47619,0.0,0.84,1.0,-0.513386,lower_in_reversal,0.513386
uct-3000-self-play,20,opponent_recent_2_important_site_usage,42,50,0.714286,1.0,0.5,0.0,0.317208,higher_in_reversal,0.317208
uct-3000-self-play,20,leader_recent_2_important_site_usage_margin,42,50,-0.238095,0.0,0.34,0.0,-0.551641,lower_in_reversal,0.551641
uct-3000-self-play,20,leader_recent_2_objective_share_margin,42,50,0.071429,0.0,0.053333,0.0,0.05839,higher_in_reversal,0.05839
uct-3000-self-play,20,leader_recent_2_all_supply_turn_margin,42,50,-0.02381,0.0,-0.04,0.0,0.035334,higher_in_reversal,0.035334
uct-3000-self-play,20,leader_recent_2_mixed_turn_margin,42,50,-0.047619,0.0,0.06,0.0,-0.173257,lower_in_reversal,0.173257
uct-3000-self-play,20,leader_recent_2_all_objective_turn_margin,42,50,0.071429,0.0,-0.02,0.0,0.218447,higher_in_reversal,0.218447
uct-3000-self-play,20,leader_recent_4_supply_placements,42,50,2.619048,3.0,2.38,2.0,0.165536,higher_in_reversal,0.165536
uct-3000-self-play,20,opponent_recent_4_supply_placements,42,50,2.857143,3.0,2.54,2.0,0.233827,higher_in_reversal,0.233827
uct-3000-self-play,20,leader_recent_4_objective_placements,42,50,3.380952,3.0,3.62,4.0,-0.165536,lower_in_reversal,0.165536
uct-3000-self-play,20,opponent_recent_4_objective_placements,42,50,3.142857,3.0,3.46,4.0,-0.233827,lower_in_reversal,0.233827
uct-3000-self-play,20,leader_recent_4_objective_placement_margin,42,50,0.238095,0.0,0.16,0.0,0.059636,higher_in_reversal,0.059636
uct-3000-self-play,20,leader_recent_4_supply_source_usage_margin,42,50,0.238095,0.0,0.16,0.0,0.059636,higher_in_reversal,0.059636
uct-3000-self-play,20,leader_recent_4_important_site_usage,42,50,1.214286,1.0,1.72,1.5,-0.382708,lower_in_reversal,0.382708
uct-3000-self-play,20,opponent_recent_4_important_site_usage,42,50,1.738095,2.0,1.28,1.0,0.364442,higher_in_reversal,0.364442
uct-3000-self-play,20,leader_recent_4_important_site_usage_margin,42,50,-0.52381,-1.0,0.44,1.0,-0.501214,lower_in_reversal,0.501214
uct-3000-self-play,20,leader_recent_4_objective_share_margin,42,50,0.039683,0.0,0.026667,0.0,0.059636,higher_in_reversal,0.059636
uct-3000-self-play,20,leader_recent_4_all_supply_turn_margin,42,50,0.02381,0.0,-0.04,0.0,0.105544,higher_in_reversal,0.105544
uct-3000-self-play,20,leader_recent_4_mixed_turn_margin,42,50,-0.190476,0.0,0.06,0.0,-0.277554,lower_in_reversal,0.277554
uct-3000-self-play,20,leader_recent_4_all_objective_turn_margin,42,50,0.166667,0.0,-0.02,0.0,0.270644,higher_in_reversal,0.270644
uct-3000-self-play,20,leader_recent_4_objective_allocation_change_margin,42,50,0.063492,0.0,0.053333,0.0,0.022097,higher_in_reversal,0.022097
uct-3000-self-play,20,leader_recent_4_supply_allocation_change,42,50,0.095238,-0.0,0.06,-0.0,0.089362,higher_in_reversal,0.089362
uct-3000-self-play,20,opponent_recent_4_supply_allocation_change,42,50,0.15873,0.333333,0.113333,-0.0,0.112585,higher_in_reversal,0.112585
uct-3000-self-play,20,leader_recent_4_supply_allocation_change_margin,42,50,-0.063492,0.0,-0.053333,-0.0,-0.022097,lower_in_reversal,0.022097
uct-3000-self-play,20,leader_trend_2_secured_objective_margin,42,50,0.404762,0.0,0.16,0.0,0.319439,higher_in_reversal,0.319439
uct-3000-self-play,20,leader_trend_2_advantage_objective_margin,42,50,-0.285714,0.0,-0.04,0.0,-0.171618,lower_in_reversal,0.171618
uct-3000-self-play,20,leader_trend_2_objective_piece_margin,42,50,0.214286,0.0,0.16,0.0,0.05839,higher_in_reversal,0.05839
uct-3000-self-play,20,leader_trend_2_secured_supply_margin,42,50,-0.547619,0.0,-0.1,0.0,-0.718766,lower_in_reversal,0.718766
uct-3000-self-play,20,leader_trend_2_unsecured_control_margin,42,50,0.309524,0.0,-0.1,0.0,0.420221,higher_in_reversal,0.420221
uct-3000-self-play,20,leader_trend_2_support_edge_margin,42,50,-1.02381,-1.0,-0.5,-1.0,-0.247392,lower_in_reversal,0.247392
uct-3000-self-play,20,leader_trend_2_usable_support_edges,42,50,-0.47619,0.0,-1.1,-1.0,0.310623,higher_in_reversal,0.310623
uct-3000-self-play,20,opponent_trend_2_usable_support_edges,42,50,0.547619,0.5,-0.6,0.0,0.561166,higher_in_reversal,0.561166
uct-3000-self-play,20,leader_trend_2_important_control_margin,42,50,-0.142857,0.0,0.16,0.0,-0.508999,lower_in_reversal,0.508999
uct-3000-self-play,20,leader_trend_4_secured_objective_margin,42,50,0.380952,0.0,0.44,0.0,-0.055955,lower_in_reversal,0.055955
uct-3000-self-play,20,leader_trend_4_advantage_objective_margin,42,50,-0.428571,0.0,-0.18,0.0,-0.124691,lower_in_reversal,0.124691
uct-3000-self-play,20,leader_trend_4_objective_piece_margin,42,50,0.238095,0.0,0.16,0.0,0.059636,higher_in_reversal,0.059636
uct-3000-self-play,20,leader_trend_4_secured_supply_margin,42,50,-0.404762,0.0,-0.04,0.0,-0.432423,lower_in_reversal,0.432423
uct-3000-self-play,20,leader_trend_4_unsecured_control_margin,42,50,0.119048,0.0,-0.16,0.0,0.207272,higher_in_reversal,0.207272
uct-3000-self-play,20,leader_trend_4_support_edge_margin,42,50,-1.166667,-1.5,-1.16,-1.0,-0.001976,lower_in_reversal,0.001976
uct-3000-self-play,20,leader_trend_4_usable_support_edges,42,50,-1.52381,-2.0,-2.56,-3.0,0.389548,higher_in_reversal,0.389548
uct-3000-self-play,20,opponent_trend_4_usable_support_edges,42,50,-0.357143,-0.5,-1.4,-2.0,0.36427,higher_in_reversal,0.36427
uct-3000-self-play,20,leader_trend_4_important_control_margin,42,50,-0.166667,0.0,0.06,0.0,-0.255825,lower_in_reversal,0.255825
uct-3000-self-play,20,S23_leader_relative_state,42,50,0.0,0.0,0.2,0.0,-0.209529,lower_in_reversal,0.209529
uct-3000-self-play,20,S21_leader_relative_state,42,50,-0.404762,0.0,0.18,0.0,-0.480133,lower_in_reversal,0.480133
uct-3000-self-play,20,S12_leader_relative_state,42,50,-0.095238,0.0,0.2,0.0,-0.267517,lower_in_reversal,0.267517
uct-3000-self-play,20,S13_leader_relative_state,42,50,-0.357143,0.0,0.18,0.0,-0.506992,lower_in_reversal,0.506992
uct-3000-self-play,20,S22_leader_relative_state,42,50,0.02381,0.0,-0.1,0.0,0.104031,higher_in_reversal,0.104031
