"board","experiment_id","search_level","game_index","turn_number","placement_number","mover","target","region","target_state_changed","local_lead_changed","contributes_to_securing","global_comparison_changed","global_outcome_still_mutable","region_outcome_fixed_before","p1_remaining_before","p2_remaining_before"
"6x6","6x6-uct-0500","uct-0500","17","41","1","1","O20","ML","true","false","true","false","true","true","12","12"
"6x6","6x6-uct-0500","uct-0500","17","41","2","1","O20","ML","true","false","true","false","true","true","11","12"
"6x6","6x6-uct-0500","uct-0500","17","41","3","1","O12","LM","true","false","false","true","true","false","10","12"
"6x6","6x6-uct-0500","uct-0500","17","42","1","2","O10","LL","true","false","true","false","true","false","9","12"
"6x6","6x6-uct-0500","uct-0500","17","42","2","2","O10","LL","true","false","true","true","true","false","9","11"
"6x6","6x6-uct-0500","uct-0500","17","43","2","1","O23","MM","true","false","false","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","17","43","3","1","O02","LM","false","false","false","false","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","17","45","1","1","O02","LM","true","false","true","false","true","false","6","6"
"6x6","6x6-uct-0500","uct-0500","17","45","2","1","O51","HL","true","false","false","false","true","false","5","6"
"6x6","6x6-uct-0500","uct-0500","17","45","3","1","O45","HH","true","true","false","true","true","false","4","6"
"6x6","6x6-uct-0500","uct-0500","17","46","1","2","O42","HM","true","false","true","false","true","false","3","6"
"6x6","6x6-uct-0500","uct-0500","17","47","1","1","O45","HH","true","false","true","false","true","false","3","3"
"6x6","6x6-uct-0500","uct-0500","17","48","1","2","O44","HH","true","false","false","false","true","false","0","3"
"6x6","6x6-uct-0500","uct-0500","17","48","2","2","O51","HL","true","false","false","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","17","48","3","2","O25","MH","true","true","false","false","false","false","0","1"
"6x6","6x6-uct-0500","uct-0500","18","37","1","1","O32","MM","true","false","false","false","true","false","18","18"
"6x6","6x6-uct-0500","uct-0500","18","37","2","1","O03","LM","true","false","true","false","true","false","17","18"
"6x6","6x6-uct-0500","uct-0500","18","37","3","1","O24","MH","true","false","false","true","true","false","16","18"
"6x6","6x6-uct-0500","uct-0500","18","38","1","2","O45","HH","true","false","true","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","18","38","3","2","O35","MH","false","false","false","true","true","false","15","16"
"6x6","6x6-uct-0500","uct-0500","18","39","1","1","O33","MM","false","false","false","false","true","false","15","15"
"6x6","6x6-uct-0500","uct-0500","18","39","3","1","O10","LL","false","false","false","false","true","false","13","15"
"6x6","6x6-uct-0500","uct-0500","18","40","1","2","O44","HH","true","false","true","false","true","false","12","15"
"6x6","6x6-uct-0500","uct-0500","18","40","2","2","O44","HH","true","false","true","false","true","true","12","14"
"6x6","6x6-uct-0500","uct-0500","18","40","3","2","O30","ML","false","false","false","false","true","false","12","13"
"6x6","6x6-uct-0500","uct-0500","18","41","1","1","O25","MH","true","false","false","false","true","false","12","12"
"6x6","6x6-uct-0500","uct-0500","18","41","2","1","O32","MM","false","false","false","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","18","42","3","2","O35","MH","true","false","true","false","true","false","9","10"
"6x6","6x6-uct-0500","uct-0500","18","43","1","1","O10","LL","true","false","true","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","18","43","2","1","O32","MM","true","false","true","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","18","43","3","1","O33","MM","true","false","true","true","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","18","44","1","2","O30","ML","true","false","true","false","true","false","6","9"
"6x6","6x6-uct-0500","uct-0500","18","44","2","2","O43","HM","true","false","false","false","true","false","6","8"
"6x6","6x6-uct-0500","uct-0500","18","45","1","1","O42","HM","true","false","true","false","true","false","6","6"
"6x6","6x6-uct-0500","uct-0500","18","45","2","1","O42","HM","true","false","true","false","true","false","5","6"
"6x6","6x6-uct-0500","uct-0500","18","46","1","2","O43","HM","true","false","true","false","true","true","3","6"
"6x6","6x6-uct-0500","uct-0500","18","47","1","1","O00","LL","true","false","false","false","true","true","3","3"
"6x6","6x6-uct-0500","uct-0500","19","37","2","1","O12","LM","true","false","true","false","true","true","17","18"
"6x6","6x6-uct-0500","uct-0500","19","37","3","1","O53","HM","true","false","false","false","true","false","16","18"
"6x6","6x6-uct-0500","uct-0500","19","38","1","2","O32","MM","false","false","false","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","19","38","3","2","O41","HL","true","false","true","false","true","false","15","16"
"6x6","6x6-uct-0500","uct-0500","19","39","1","1","O13","LM","false","false","false","false","true","true","15","15"
"6x6","6x6-uct-0500","uct-0500","19","39","2","1","O50","HL","true","false","true","false","true","false","14","15"
"6x6","6x6-uct-0500","uct-0500","19","39","3","1","O10","LL","true","false","true","true","true","false","13","15"
"6x6","6x6-uct-0500","uct-0500","19","40","1","2","O32","MM","true","false","true","false","true","false","12","15"
"6x6","6x6-uct-0500","uct-0500","19","40","2","2","O05","LH","true","false","true","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","19","41","2","1","O20","ML","true","false","false","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","19","41","3","1","O13","LM","true","false","true","true","true","true","10","12"
"6x6","6x6-uct-0500","uct-0500","19","42","2","2","O52","HM","false","false","false","false","true","false","9","11"
"6x6","6x6-uct-0500","uct-0500","19","42","3","2","O04","LH","true","false","false","true","true","false","9","10"
"6x6","6x6-uct-0500","uct-0500","19","43","1","1","O01","LL","true","false","false","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","19","43","2","1","O45","HH","true","false","false","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","19","43","3","1","O25","MH","false","false","false","true","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","19","44","1","2","O52","HM","true","false","true","false","true","true","6","9"
"6x6","6x6-uct-0500","uct-0500","19","44","2","2","O31","ML","true","false","false","false","true","false","6","8"
"6x6","6x6-uct-0500","uct-0500","19","45","1","1","O25","MH","true","false","true","false","true","false","6","6"
"6x6","6x6-uct-0500","uct-0500","19","45","2","1","O40","HL","true","false","false","false","true","false","5","6"
"6x6","6x6-uct-0500","uct-0500","19","45","3","1","O30","ML","true","false","false","true","true","false","4","6"
"6x6","6x6-uct-0500","uct-0500","19","46","1","2","O01","LL","true","false","false","false","true","true","3","6"
"6x6","6x6-uct-0500","uct-0500","19","46","2","2","O54","HH","true","false","false","false","true","false","3","5"
"6x6","6x6-uct-0500","uct-0500","19","46","3","2","O22","MM","true","false","false","true","true","true","3","4"
"6x6","6x6-uct-0500","uct-0500","19","47","1","1","O01","LL","true","false","false","false","true","true","3","3"
"6x6","6x6-uct-0500","uct-0500","19","47","2","1","O04","LH","true","false","false","false","true","true","2","3"
"6x6","6x6-uct-0500","uct-0500","19","48","1","2","O35","MH","true","false","false","false","true","true","0","3"
"6x6","6x6-uct-0500","uct-0500","19","48","2","2","O45","HH","true","false","false","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","20","37","2","1","O33","MM","true","false","true","false","true","false","17","18"
"6x6","6x6-uct-0500","uct-0500","20","37","3","1","O53","HM","true","false","true","false","true","false","16","18"
"6x6","6x6-uct-0500","uct-0500","20","38","2","2","O54","HH","true","false","true","false","true","true","15","17"
"6x6","6x6-uct-0500","uct-0500","20","38","3","2","O02","LM","false","false","false","false","true","false","15","16"
"6x6","6x6-uct-0500","uct-0500","20","39","3","1","O31","ML","true","false","false","false","true","false","13","15"
"6x6","6x6-uct-0500","uct-0500","20","40","1","2","O24","MH","true","false","true","false","true","true","12","15"
"6x6","6x6-uct-0500","uct-0500","20","40","2","2","O02","LM","true","false","true","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","20","40","3","2","O22","MM","true","false","false","true","true","true","12","13"
"6x6","6x6-uct-0500","uct-0500","20","41","1","1","O25","MH","true","false","false","false","true","true","12","12"
"6x6","6x6-uct-0500","uct-0500","20","41","2","1","O22","MM","true","false","true","false","true","true","11","12"
"6x6","6x6-uct-0500","uct-0500","20","41","3","1","O22","MM","true","false","true","true","true","true","10","12"
"6x6","6x6-uct-0500","uct-0500","20","42","1","2","O43","HM","true","false","false","false","true","true","9","12"
"6x6","6x6-uct-0500","uct-0500","20","42","2","2","O43","HM","true","false","false","false","true","true","9","11"
"6x6","6x6-uct-0500","uct-0500","20","42","3","2","O03","LM","false","false","false","false","true","false","9","10"
"6x6","6x6-uct-0500","uct-0500","20","43","2","1","O31","ML","true","false","true","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","20","43","3","1","O31","ML","true","false","true","false","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","20","44","1","2","O03","LM","true","false","true","false","true","false","6","9"
"6x6","6x6-uct-0500","uct-0500","20","44","2","2","O43","HM","true","false","true","false","true","true","6","8"
"6x6","6x6-uct-0500","uct-0500","20","44","3","2","O13","LM","true","false","false","true","true","false","6","7"
"6x6","6x6-uct-0500","uct-0500","20","45","1","1","O42","HM","true","false","false","false","true","true","6","6"
"6x6","6x6-uct-0500","uct-0500","20","45","2","1","O12","LM","true","false","false","false","true","true","5","6"
"6x6","6x6-uct-0500","uct-0500","20","45","3","1","O00","LL","true","true","false","true","true","false","4","6"
"6x6","6x6-uct-0500","uct-0500","20","46","1","2","O42","HM","true","false","false","false","true","true","3","6"
"6x6","6x6-uct-0500","uct-0500","20","46","2","2","O01","LL","true","false","false","false","true","false","3","5"
"6x6","6x6-uct-0500","uct-0500","20","46","3","2","O13","LM","false","false","false","true","true","true","3","4"
"6x6","6x6-uct-0500","uct-0500","20","47","1","1","O01","LL","true","true","false","false","true","false","3","3"
"6x6","6x6-uct-0500","uct-0500","20","47","2","1","O21","ML","true","false","false","false","true","true","2","3"
"6x6","6x6-uct-0500","uct-0500","20","47","3","1","O14","LH","true","true","false","true","true","false","1","3"
"6x6","6x6-uct-0500","uct-0500","20","48","1","2","O13","LM","true","false","true","false","true","true","0","3"
"6x6","6x6-uct-0500","uct-0500","21","37","1","1","O01","LL","true","false","false","false","true","false","18","18"
"6x6","6x6-uct-0500","uct-0500","21","37","2","1","O44","HH","true","true","false","false","true","false","17","18"
"6x6","6x6-uct-0500","uct-0500","21","37","3","1","O40","HL","false","false","false","false","true","true","16","18"
"6x6","6x6-uct-0500","uct-0500","21","38","2","2","O12","LM","true","false","true","false","true","false","15","17"
"6x6","6x6-uct-0500","uct-0500","21","38","3","2","O33","MM","true","false","true","true","true","true","15","16"
"6x6","6x6-uct-0500","uct-0500","21","39","2","1","O45","HH","true","false","false","false","true","false","14","15"
"6x6","6x6-uct-0500","uct-0500","21","41","1","1","O40","HL","true","false","true","false","true","true","12","12"
"6x6","6x6-uct-0500","uct-0500","21","41","2","1","O00","LL","true","false","true","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","21","41","3","1","O00","LL","true","false","true","true","true","false","10","12"
"6x6","6x6-uct-0500","uct-0500","21","42","1","2","O25","MH","true","false","true","false","true","false","9","12"
"6x6","6x6-uct-0500","uct-0500","21","42","2","2","O25","MH","true","false","true","false","true","false","9","11"
"6x6","6x6-uct-0500","uct-0500","21","42","3","2","O25","MH","true","true","true","true","true","false","9","10"
"6x6","6x6-uct-0500","uct-0500","21","43","1","1","O05","LH","true","false","true","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","21","43","2","1","O05","LH","true","false","true","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","21","44","1","2","O15","LH","true","false","true","false","true","true","6","9"
"6x6","6x6-uct-0500","uct-0500","21","44","2","2","O15","LH","true","false","true","false","true","true","6","8"
"6x6","6x6-uct-0500","uct-0500","21","45","1","1","O01","LL","true","false","true","false","true","true","6","6"
"6x6","6x6-uct-0500","uct-0500","21","45","2","1","O01","LL","true","false","true","false","true","true","5","6"
"6x6","6x6-uct-0500","uct-0500","21","45","3","1","O51","HL","true","false","false","true","true","true","4","6"
"6x6","6x6-uct-0500","uct-0500","21","46","1","2","O34","MH","true","false","true","false","true","false","3","6"
"6x6","6x6-uct-0500","uct-0500","21","46","2","2","O34","MH","true","false","true","false","true","false","3","5"
"6x6","6x6-uct-0500","uct-0500","21","46","3","2","O21","ML","true","false","false","true","true","false","3","4"
"6x6","6x6-uct-0500","uct-0500","21","47","1","1","O51","HL","true","false","true","false","true","true","3","3"
"6x6","6x6-uct-0500","uct-0500","21","47","2","1","O51","HL","true","false","true","false","true","true","2","3"
"6x6","6x6-uct-0500","uct-0500","21","47","3","1","O45","HH","false","false","false","true","true","false","1","3"
"6x6","6x6-uct-0500","uct-0500","21","48","1","2","O21","ML","true","false","true","false","true","true","0","3"
"6x6","6x6-uct-0500","uct-0500","21","48","2","2","O21","ML","true","false","true","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","21","48","3","2","O53","HM","true","false","false","true","true","true","0","1"
"6x6","6x6-uct-0500","uct-0500","22","37","2","1","O14","LH","true","false","true","false","true","false","17","18"
"6x6","6x6-uct-0500","uct-0500","22","37","3","1","O42","HM","true","false","true","true","true","false","16","18"
"6x6","6x6-uct-0500","uct-0500","22","38","1","2","O05","LH","true","false","true","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","22","38","3","2","O10","LL","true","false","true","true","true","true","15","16"
"6x6","6x6-uct-0500","uct-0500","22","39","1","1","O22","MM","true","false","true","false","true","false","15","15"
"6x6","6x6-uct-0500","uct-0500","22","39","2","1","O20","ML","true","true","false","false","true","false","14","15"
"6x6","6x6-uct-0500","uct-0500","22","39","3","1","O32","MM","false","false","false","true","true","false","13","15"
"6x6","6x6-uct-0500","uct-0500","22","40","1","2","O20","ML","true","false","true","false","true","false","12","15"
"6x6","6x6-uct-0500","uct-0500","22","40","3","2","O20","ML","true","true","true","true","true","false","12","13"
"6x6","6x6-uct-0500","uct-0500","22","41","1","1","O32","MM","true","false","true","false","true","true","12","12"
"6x6","6x6-uct-0500","uct-0500","22","41","2","1","O55","HH","true","false","true","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","22","41","3","1","O55","HH","true","false","true","true","true","false","10","12"
"6x6","6x6-uct-0500","uct-0500","22","42","3","2","O43","HM","true","false","false","false","true","false","9","10"
"6x6","6x6-uct-0500","uct-0500","22","44","1","2","O41","HL","true","false","true","false","true","true","6","9"
"6x6","6x6-uct-0500","uct-0500","22","44","2","2","O41","HL","true","false","true","false","true","true","6","8"
"6x6","6x6-uct-0500","uct-0500","22","44","3","2","O52","HM","true","false","false","true","true","false","6","7"
"6x6","6x6-uct-0500","uct-0500","22","45","1","1","O54","HH","true","false","false","false","true","false","6","6"
"6x6","6x6-uct-0500","uct-0500","22","45","2","1","O01","LL","true","false","false","false","true","true","5","6"
"6x6","6x6-uct-0500","uct-0500","22","45","3","1","O53","HM","true","false","false","true","true","false","4","6"
"6x6","6x6-uct-0500","uct-0500","22","46","1","2","O44","HH","true","false","false","false","true","false","3","6"
"6x6","6x6-uct-0500","uct-0500","22","46","2","2","O02","LM","true","false","false","false","true","false","3","5"
"6x6","6x6-uct-0500","uct-0500","22","46","3","2","O52","HM","true","false","false","true","true","false","3","4"
"6x6","6x6-uct-0500","uct-0500","22","47","1","1","O12","LM","true","false","false","false","true","true","3","3"
"6x6","6x6-uct-0500","uct-0500","22","47","2","1","O43","HM","true","false","false","false","true","false","2","3"
"6x6","6x6-uct-0500","uct-0500","22","47","3","1","O01","LL","false","false","false","true","true","true","1","3"
"6x6","6x6-uct-0500","uct-0500","22","48","1","2","O52","HM","true","false","true","false","true","false","0","3"
"6x6","6x6-uct-0500","uct-0500","23","37","1","1","O21","ML","true","false","true","false","true","true","18","18"
"6x6","6x6-uct-0500","uct-0500","23","37","3","1","O25","MH","false","false","false","true","true","false","16","18"
"6x6","6x6-uct-0500","uct-0500","23","38","1","2","O42","HM","true","false","false","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","23","38","2","2","O45","HH","true","false","true","false","true","false","15","17"
"6x6","6x6-uct-0500","uct-0500","23","39","1","1","O35","MH","true","false","true","false","true","false","15","15"
"6x6","6x6-uct-0500","uct-0500","23","39","2","1","O35","MH","true","false","true","false","true","false","14","15"
"6x6","6x6-uct-0500","uct-0500","23","39","3","1","O12","LM","false","false","false","true","true","false","13","15"
"6x6","6x6-uct-0500","uct-0500","23","40","1","2","O04","LH","true","false","false","false","true","true","12","15"
"6x6","6x6-uct-0500","uct-0500","23","40","2","2","O42","HM","false","true","false","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","23","41","2","1","O25","MH","true","false","true","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","23","42","1","2","O04","LH","false","false","false","false","true","true","9","12"
"6x6","6x6-uct-0500","uct-0500","23","42","3","2","O20","ML","false","false","false","false","true","true","9","10"
"6x6","6x6-uct-0500","uct-0500","23","43","1","1","O12","LM","true","false","true","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","23","44","1","2","O04","LH","true","false","true","false","true","true","6","9"
"6x6","6x6-uct-0500","uct-0500","23","44","2","2","O20","ML","true","false","true","false","true","true","6","8"
"6x6","6x6-uct-0500","uct-0500","23","44","3","2","O23","MM","true","true","false","true","true","false","6","7"
"6x6","6x6-uct-0500","uct-0500","23","45","1","1","O01","LL","true","false","false","false","true","false","6","6"
"6x6","6x6-uct-0500","uct-0500","23","45","2","1","O51","HL","true","true","false","false","true","false","5","6"
"6x6","6x6-uct-0500","uct-0500","23","46","1","2","O54","HH","true","false","false","false","true","false","3","6"
"6x6","6x6-uct-0500","uct-0500","23","46","2","2","O23","MM","true","true","false","false","true","false","3","5"
"6x6","6x6-uct-0500","uct-0500","23","46","3","2","O11","LL","true","false","false","true","true","false","3","4"
"6x6","6x6-uct-0500","uct-0500","23","47","1","1","O40","HL","true","false","false","false","true","false","3","3"
"6x6","6x6-uct-0500","uct-0500","23","47","2","1","O54","HH","true","false","false","false","true","false","2","3"
"6x6","6x6-uct-0500","uct-0500","23","47","3","1","O23","MM","true","true","false","true","true","false","1","3"
"6x6","6x6-uct-0500","uct-0500","23","48","1","2","O23","MM","true","true","true","false","true","false","0","3"
"6x6","6x6-uct-0500","uct-0500","23","48","2","2","O55","HH","false","false","false","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","24","37","1","1","O04","LH","true","false","true","false","true","true","18","18"
"6x6","6x6-uct-0500","uct-0500","24","37","3","1","O00","LL","true","false","true","false","true","true","16","18"
"6x6","6x6-uct-0500","uct-0500","24","38","2","2","O31","ML","true","true","false","false","true","false","15","17"
"6x6","6x6-uct-0500","uct-0500","24","39","1","1","O43","HM","true","false","false","false","true","false","15","15"
"6x6","6x6-uct-0500","uct-0500","24","40","1","2","O50","HL","true","false","true","false","true","true","12","15"
"6x6","6x6-uct-0500","uct-0500","24","40","2","2","O55","HH","true","false","true","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","24","40","3","2","O50","HL","true","false","true","false","true","true","12","13"
"6x6","6x6-uct-0500","uct-0500","24","41","1","1","O43","HM","false","false","false","false","true","false","12","12"
"6x6","6x6-uct-0500","uct-0500","24","41","2","1","O51","HL","true","false","false","false","true","true","11","12"
"6x6","6x6-uct-0500","uct-0500","24","41","3","1","O51","HL","true","false","false","false","true","true","10","12"
"6x6","6x6-uct-0500","uct-0500","24","42","1","2","O44","HH","true","false","true","false","true","true","9","12"
"6x6","6x6-uct-0500","uct-0500","24","42","2","2","O44","HH","true","false","true","false","true","true","9","11"
"6x6","6x6-uct-0500","uct-0500","24","42","3","2","O32","MM","true","false","false","true","true","false","9","10"
"6x6","6x6-uct-0500","uct-0500","24","43","1","1","O43","HM","true","false","true","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","24","43","2","1","O51","HL","true","false","true","false","true","true","8","9"
"6x6","6x6-uct-0500","uct-0500","24","43","3","1","O30","ML","true","true","false","true","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","24","44","1","2","O12","LM","true","false","false","false","true","false","6","9"
"6x6","6x6-uct-0500","uct-0500","24","44","3","2","O12","LM","true","true","false","false","true","false","6","7"
"6x6","6x6-uct-0500","uct-0500","24","46","1","2","O12","LM","true","false","true","false","true","false","3","6"
"6x6","6x6-uct-0500","uct-0500","24","46","2","2","O21","ML","true","true","false","false","true","false","3","5"
"6x6","6x6-uct-0500","uct-0500","24","47","1","1","O52","HM","true","false","false","false","true","true","3","3"
"6x6","6x6-uct-0500","uct-0500","24","47","2","1","O03","LM","true","false","false","false","true","true","2","3"
"6x6","6x6-uct-0500","uct-0500","24","47","3","1","O15","LH","true","false","false","true","true","true","1","3"
"6x6","6x6-uct-0500","uct-0500","24","48","1","2","O30","ML","true","false","false","false","true","true","0","3"
"6x6","6x6-uct-0500","uct-0500","24","48","2","2","O30","ML","true","false","false","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","25","38","1","2","O50","HL","false","false","false","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","25","38","2","2","O24","MH","false","false","false","false","true","false","15","17"
"6x6","6x6-uct-0500","uct-0500","25","40","1","2","O24","MH","true","false","true","false","true","false","12","15"
"6x6","6x6-uct-0500","uct-0500","25","40","2","2","O50","HL","true","false","true","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","25","40","3","2","O10","LL","false","false","false","true","true","false","12","13"
"6x6","6x6-uct-0500","uct-0500","25","41","1","1","O42","HM","true","false","false","false","true","false","12","12"
"6x6","6x6-uct-0500","uct-0500","25","41","2","1","O03","LM","true","false","false","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","25","41","3","1","O03","LM","true","false","false","true","true","false","10","12"
"6x6","6x6-uct-0500","uct-0500","25","42","1","2","O10","LL","true","false","true","false","true","false","9","12"
"6x6","6x6-uct-0500","uct-0500","25","42","2","2","O54","HH","true","false","false","false","true","false","9","11"
"6x6","6x6-uct-0500","uct-0500","25","43","1","1","O42","HM","true","false","true","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","25","43","2","1","O42","HM","true","false","true","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","25","43","3","1","O03","LM","true","false","true","true","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","25","44","1","2","O54","HH","true","false","true","false","true","true","6","9"
"6x6","6x6-uct-0500","uct-0500","25","44","2","2","O54","HH","true","false","true","false","true","true","6","8"
"6x6","6x6-uct-0500","uct-0500","25","44","3","2","O34","MH","true","false","false","true","true","false","6","7"
"6x6","6x6-uct-0500","uct-0500","25","45","1","1","O44","HH","true","false","false","false","true","true","6","6"
"6x6","6x6-uct-0500","uct-0500","25","45","2","1","O00","LL","true","false","false","false","true","false","5","6"
"6x6","6x6-uct-0500","uct-0500","25","45","3","1","O23","MM","true","false","false","true","true","true","4","6"
"6x6","6x6-uct-0500","uct-0500","25","46","1","2","O44","HH","true","false","false","false","true","true","3","6"
"6x6","6x6-uct-0500","uct-0500","25","46","2","2","O23","MM","true","false","false","false","true","true","3","5"
"6x6","6x6-uct-0500","uct-0500","25","46","3","2","O40","HL","true","false","false","true","true","true","3","4"
"6x6","6x6-uct-0500","uct-0500","25","47","1","1","O13","LM","true","false","false","false","true","false","3","3"
"6x6","6x6-uct-0500","uct-0500","25","47","2","1","O11","LL","true","false","false","false","true","false","2","3"
"6x6","6x6-uct-0500","uct-0500","25","47","3","1","O31","ML","true","false","false","true","true","false","1","3"
"6x6","6x6-uct-0500","uct-0500","25","48","1","2","O14","LH","true","false","false","false","true","false","0","3"
"6x6","6x6-uct-0500","uct-0500","25","48","2","2","O51","HL","true","false","false","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","26","37","1","1","O41","HL","true","false","true","false","true","false","18","18"
"6x6","6x6-uct-0500","uct-0500","26","38","1","2","O20","ML","true","false","true","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","26","38","3","2","O35","MH","true","false","false","true","true","false","15","16"
"6x6","6x6-uct-0500","uct-0500","26","39","1","1","O31","ML","true","false","true","false","true","false","15","15"
"6x6","6x6-uct-0500","uct-0500","26","39","2","1","O31","ML","true","false","true","false","true","false","14","15"
"6x6","6x6-uct-0500","uct-0500","26","40","1","2","O24","MH","true","false","false","false","true","false","12","15"
"6x6","6x6-uct-0500","uct-0500","26","40","2","2","O35","MH","true","false","true","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","26","40","3","2","O35","MH","true","false","true","true","true","false","12","13"
"6x6","6x6-uct-0500","uct-0500","26","41","1","1","O25","MH","true","false","true","false","true","false","12","12"
"6x6","6x6-uct-0500","uct-0500","26","42","1","2","O24","MH","true","false","true","false","true","false","9","12"
"6x6","6x6-uct-0500","uct-0500","26","42","2","2","O24","MH","true","false","true","false","true","true","9","11"
"6x6","6x6-uct-0500","uct-0500","26","43","1","1","O12","LM","true","false","true","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","26","43","2","1","O12","LM","true","false","true","false","true","true","8","9"
"6x6","6x6-uct-0500","uct-0500","26","44","1","2","O55","HH","true","false","false","false","true","false","6","9"
"6x6","6x6-uct-0500","uct-0500","26","44","2","2","O05","LH","true","true","false","false","true","false","6","8"
"6x6","6x6-uct-0500","uct-0500","26","44","3","2","O55","HH","true","false","false","false","true","false","6","7"
"6x6","6x6-uct-0500","uct-0500","26","45","1","1","O02","LM","true","false","false","false","true","true","6","6"
"6x6","6x6-uct-0500","uct-0500","26","46","1","2","O55","HH","true","false","true","false","true","true","3","6"
"6x6","6x6-uct-0500","uct-0500","26","46","2","2","O50","HL","true","false","false","false","true","true","3","5"
"6x6","6x6-uct-0500","uct-0500","26","47","1","1","O50","HL","true","false","true","false","true","true","3","3"
"6x6","6x6-uct-0500","uct-0500","26","47","2","1","O50","HL","true","false","true","false","true","true","2","3"
"6x6","6x6-uct-0500","uct-0500","26","48","1","2","O11","LL","true","false","false","false","true","true","0","3"
"6x6","6x6-uct-0500","uct-0500","26","48","2","2","O00","LL","true","false","false","false","true","true","0","2"
"6x6","6x6-uct-0500","uct-0500","27","37","1","1","O44","HH","true","false","false","false","true","false","18","18"
"6x6","6x6-uct-0500","uct-0500","27","37","2","1","O42","HM","false","false","false","false","true","false","17","18"
"6x6","6x6-uct-0500","uct-0500","27","38","1","2","O44","HH","true","true","false","false","true","false","15","18"
"6x6","6x6-uct-0500","uct-0500","27","38","2","2","O40","HL","true","false","false","false","true","false","15","17"
"6x6","6x6-uct-0500","uct-0500","27","38","3","2","O02","LM","true","true","true","false","true","false","15","16"
"6x6","6x6-uct-0500","uct-0500","27","39","1","1","O35","MH","false","false","false","false","true","false","15","15"
"6x6","6x6-uct-0500","uct-0500","27","39","2","1","O42","HM","true","false","true","false","true","false","14","15"
"6x6","6x6-uct-0500","uct-0500","27","40","1","2","O40","HL","true","false","true","false","true","false","12","15"
"6x6","6x6-uct-0500","uct-0500","27","40","2","2","O01","LL","true","false","true","false","true","false","12","14"
"6x6","6x6-uct-0500","uct-0500","27","40","3","2","O12","LM","true","false","true","true","true","false","12","13"
"6x6","6x6-uct-0500","uct-0500","27","41","1","1","O34","MH","true","false","true","false","true","false","12","12"
"6x6","6x6-uct-0500","uct-0500","27","41","2","1","O35","MH","true","false","true","false","true","false","11","12"
"6x6","6x6-uct-0500","uct-0500","27","42","1","2","O44","HH","true","false","true","false","true","false","9","12"
"6x6","6x6-uct-0500","uct-0500","27","42","2","2","O30","ML","true","false","false","false","true","false","9","11"
"6x6","6x6-uct-0500","uct-0500","27","43","1","1","O51","HL","true","true","false","false","true","false","9","9"
"6x6","6x6-uct-0500","uct-0500","27","43","2","1","O13","LM","true","false","false","false","true","false","8","9"
"6x6","6x6-uct-0500","uct-0500","27","43","3","1","O55","HH","true","false","false","true","true","false","7","9"
"6x6","6x6-uct-0500","uct-0500","27","44","1","2","O41","HL","true","false","false","false","true","false","6","9"
