"board","experiment_id","search_level","game_index","censor_mode","cohort_regions","final_band_survival_rate","mechanically_closed_rate","resolved_or_settled_rate","end_censored_rate","selectively_abandoned_rate"
"6x6","6x6-seeded-random","seeded-random","36","turns4","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","36","0.1","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","36","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","37","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","37","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","37","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","38","turns4","8","1.000000","0.000000","0.375000","0.375000","0.250000"
"6x6","6x6-seeded-random","seeded-random","38","0.1","8","1.000000","0.000000","0.375000","0.375000","0.250000"
"6x6","6x6-seeded-random","seeded-random","38","0.2","8","1.000000","0.000000","0.375000","0.625000","0.000000"
"6x6","6x6-seeded-random","seeded-random","39","turns4","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","39","0.1","9","1.000000","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","39","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","40","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","40","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","40","0.2","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","41","turns4","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","41","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","41","0.2","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","42","turns4","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","42","0.1","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","42","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","43","turns4","8","1.000000","0.000000","0.375000","0.500000","0.125000"
"6x6","6x6-seeded-random","seeded-random","43","0.1","8","1.000000","0.000000","0.375000","0.500000","0.125000"
"6x6","6x6-seeded-random","seeded-random","43","0.2","8","1.000000","0.000000","0.375000","0.625000","0.000000"
"6x6","6x6-seeded-random","seeded-random","44","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","44","0.1","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","44","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","45","turns4","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-seeded-random","seeded-random","45","0.1","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","45","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","46","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","46","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","46","0.2","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","47","turns4","8","1.000000","0.000000","0.500000","0.250000","0.250000"
"6x6","6x6-seeded-random","seeded-random","47","0.1","8","1.000000","0.000000","0.500000","0.375000","0.125000"
"6x6","6x6-seeded-random","seeded-random","47","0.2","8","1.000000","0.000000","0.500000","0.500000","0.000000"
"6x6","6x6-seeded-random","seeded-random","48","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","48","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","48","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","49","turns4","9","0.888889","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-seeded-random","seeded-random","49","0.1","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","49","0.2","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","50","turns4","8","1.000000","0.000000","0.250000","0.625000","0.125000"
"6x6","6x6-seeded-random","seeded-random","50","0.1","8","1.000000","0.000000","0.250000","0.750000","0.000000"
"6x6","6x6-seeded-random","seeded-random","50","0.2","8","1.000000","0.000000","0.250000","0.750000","0.000000"
"6x6","6x6-seeded-random","seeded-random","51","turns4","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","51","0.1","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","51","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","52","turns4","8","1.000000","0.000000","0.375000","0.375000","0.250000"
"6x6","6x6-seeded-random","seeded-random","52","0.1","8","1.000000","0.000000","0.375000","0.500000","0.125000"
"6x6","6x6-seeded-random","seeded-random","52","0.2","8","1.000000","0.000000","0.375000","0.625000","0.000000"
"6x6","6x6-seeded-random","seeded-random","53","turns4","8","1.000000","0.000000","0.375000","0.375000","0.250000"
"6x6","6x6-seeded-random","seeded-random","53","0.1","8","1.000000","0.000000","0.375000","0.500000","0.125000"
"6x6","6x6-seeded-random","seeded-random","53","0.2","8","1.000000","0.000000","0.375000","0.625000","0.000000"
"6x6","6x6-seeded-random","seeded-random","54","turns4","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","54","0.1","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","54","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","55","turns4","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"6x6","6x6-seeded-random","seeded-random","55","0.1","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"6x6","6x6-seeded-random","seeded-random","55","0.2","8","1.000000","0.000000","0.625000","0.375000","0.000000"
"6x6","6x6-seeded-random","seeded-random","56","turns4","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-seeded-random","seeded-random","56","0.1","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-seeded-random","seeded-random","56","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-seeded-random","seeded-random","57","turns4","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","57","0.1","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","57","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","58","turns4","8","1.000000","0.000000","0.500000","0.125000","0.375000"
"6x6","6x6-seeded-random","seeded-random","58","0.1","8","1.000000","0.000000","0.500000","0.125000","0.375000"
"6x6","6x6-seeded-random","seeded-random","58","0.2","8","1.000000","0.000000","0.500000","0.500000","0.000000"
"6x6","6x6-seeded-random","seeded-random","59","turns4","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-seeded-random","seeded-random","59","0.1","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","59","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","60","turns4","8","1.000000","0.000000","0.250000","0.500000","0.250000"
"6x6","6x6-seeded-random","seeded-random","60","0.1","8","1.000000","0.000000","0.250000","0.625000","0.125000"
"6x6","6x6-seeded-random","seeded-random","60","0.2","8","1.000000","0.000000","0.250000","0.750000","0.000000"
"6x6","6x6-seeded-random","seeded-random","61","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","61","0.1","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","61","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","62","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","62","0.1","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","62","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","63","turns4","9","0.888889","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","63","0.1","9","0.888889","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","63","0.2","9","0.888889","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","64","turns4","6","1.000000","0.000000","0.500000","0.333333","0.166667"
"6x6","6x6-seeded-random","seeded-random","64","0.1","6","1.000000","0.000000","0.500000","0.333333","0.166667"
"6x6","6x6-seeded-random","seeded-random","64","0.2","6","1.000000","0.000000","0.500000","0.500000","0.000000"
"6x6","6x6-seeded-random","seeded-random","65","turns4","9","0.777778","0.000000","0.333333","0.222222","0.444444"
"6x6","6x6-seeded-random","seeded-random","65","0.1","9","0.777778","0.000000","0.333333","0.222222","0.444444"
"6x6","6x6-seeded-random","seeded-random","65","0.2","9","0.777778","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","66","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","66","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","66","0.2","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","67","turns4","8","1.000000","0.000000","0.500000","0.250000","0.250000"
"6x6","6x6-seeded-random","seeded-random","67","0.1","8","1.000000","0.000000","0.500000","0.375000","0.125000"
"6x6","6x6-seeded-random","seeded-random","67","0.2","8","1.000000","0.000000","0.500000","0.500000","0.000000"
"6x6","6x6-seeded-random","seeded-random","68","turns4","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","68","0.1","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","68","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","69","turns4","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","69","0.1","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","69","0.2","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","70","turns4","9","0.888889","0.000000","0.555556","0.111111","0.333333"
"6x6","6x6-seeded-random","seeded-random","70","0.1","9","0.888889","0.000000","0.555556","0.111111","0.333333"
"6x6","6x6-seeded-random","seeded-random","70","0.2","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","71","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","71","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","71","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","72","turns4","8","1.000000","0.000000","0.500000","0.375000","0.125000"
"6x6","6x6-seeded-random","seeded-random","72","0.1","8","1.000000","0.000000","0.500000","0.375000","0.125000"
"6x6","6x6-seeded-random","seeded-random","72","0.2","8","1.000000","0.000000","0.500000","0.500000","0.000000"
"6x6","6x6-seeded-random","seeded-random","73","turns4","9","0.777778","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","73","0.1","9","0.777778","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","73","0.2","9","0.777778","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","74","turns4","9","1.000000","0.000000","0.333333","0.222222","0.444444"
"6x6","6x6-seeded-random","seeded-random","74","0.1","9","1.000000","0.000000","0.333333","0.333333","0.333333"
"6x6","6x6-seeded-random","seeded-random","74","0.2","9","1.000000","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","75","turns4","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","75","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","75","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","76","turns4","9","1.000000","0.000000","0.555556","0.111111","0.333333"
"6x6","6x6-seeded-random","seeded-random","76","0.1","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","76","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","77","turns4","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","77","0.1","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","77","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","78","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","78","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","78","0.2","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","79","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","79","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","79","0.2","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","80","turns4","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","80","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","80","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","81","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","81","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","81","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","82","turns4","8","1.000000","0.000000","0.375000","0.250000","0.375000"
"6x6","6x6-seeded-random","seeded-random","82","0.1","8","1.000000","0.000000","0.375000","0.375000","0.250000"
"6x6","6x6-seeded-random","seeded-random","82","0.2","8","1.000000","0.000000","0.375000","0.625000","0.000000"
"6x6","6x6-seeded-random","seeded-random","83","turns4","8","1.000000","0.000000","0.375000","0.250000","0.375000"
"6x6","6x6-seeded-random","seeded-random","83","0.1","8","1.000000","0.000000","0.375000","0.250000","0.375000"
"6x6","6x6-seeded-random","seeded-random","83","0.2","8","1.000000","0.000000","0.375000","0.500000","0.125000"
"6x6","6x6-seeded-random","seeded-random","84","turns4","8","1.000000","0.000000","0.500000","0.250000","0.250000"
"6x6","6x6-seeded-random","seeded-random","84","0.1","8","1.000000","0.000000","0.500000","0.250000","0.250000"
"6x6","6x6-seeded-random","seeded-random","84","0.2","8","1.000000","0.000000","0.500000","0.500000","0.000000"
"6x6","6x6-seeded-random","seeded-random","85","turns4","9","1.000000","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","85","0.1","9","1.000000","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","85","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","86","turns4","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","86","0.1","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","86","0.2","9","0.888889","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","87","turns4","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-seeded-random","seeded-random","87","0.1","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-seeded-random","seeded-random","87","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-seeded-random","seeded-random","88","turns4","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","88","0.1","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","88","0.2","9","1.000000","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","89","turns4","9","0.888889","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","89","0.1","9","0.888889","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-seeded-random","seeded-random","89","0.2","9","0.888889","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","90","turns4","9","0.888889","0.000000","0.666667","0.000000","0.333333"
"6x6","6x6-seeded-random","seeded-random","90","0.1","9","0.888889","0.000000","0.666667","0.111111","0.222222"
"6x6","6x6-seeded-random","seeded-random","90","0.2","9","0.888889","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-seeded-random","seeded-random","91","turns4","8","1.000000","0.000000","0.250000","0.625000","0.125000"
"6x6","6x6-seeded-random","seeded-random","91","0.1","8","1.000000","0.000000","0.250000","0.625000","0.125000"
"6x6","6x6-seeded-random","seeded-random","91","0.2","8","1.000000","0.000000","0.250000","0.750000","0.000000"
"6x6","6x6-seeded-random","seeded-random","92","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","92","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","92","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","93","turns4","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-seeded-random","seeded-random","93","0.1","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-seeded-random","seeded-random","93","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-seeded-random","seeded-random","94","turns4","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","94","0.1","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","94","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","95","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-seeded-random","seeded-random","95","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","95","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","96","turns4","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-seeded-random","seeded-random","96","0.1","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","96","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-seeded-random","seeded-random","97","turns4","7","1.000000","0.000000","0.571429","0.142857","0.285714"
"6x6","6x6-seeded-random","seeded-random","97","0.1","7","1.000000","0.000000","0.571429","0.285714","0.142857"
"6x6","6x6-seeded-random","seeded-random","97","0.2","7","1.000000","0.000000","0.571429","0.428571","0.000000"
"6x6","6x6-seeded-random","seeded-random","98","turns4","9","1.000000","0.000000","0.333333","0.444444","0.222222"
"6x6","6x6-seeded-random","seeded-random","98","0.1","9","1.000000","0.000000","0.333333","0.555556","0.111111"
"6x6","6x6-seeded-random","seeded-random","98","0.2","9","1.000000","0.000000","0.333333","0.666667","0.000000"
"6x6","6x6-seeded-random","seeded-random","99","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","99","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-seeded-random","seeded-random","99","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-seeded-random","seeded-random","100","turns4","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-seeded-random","seeded-random","100","0.1","9","1.000000","0.000000","0.555556","0.333333","0.111111"
"6x6","6x6-seeded-random","seeded-random","100","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-uct-0100","uct-0100","1","turns4","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-uct-0100","uct-0100","1","0.1","9","1.000000","0.000000","0.444444","0.222222","0.333333"
"6x6","6x6-uct-0100","uct-0100","1","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-uct-0100","uct-0100","2","turns4","9","0.777778","0.000000","0.666667","0.000000","0.333333"
"6x6","6x6-uct-0100","uct-0100","2","0.1","9","0.777778","0.000000","0.666667","0.111111","0.222222"
"6x6","6x6-uct-0100","uct-0100","2","0.2","9","0.777778","0.000000","0.666667","0.111111","0.222222"
"6x6","6x6-uct-0100","uct-0100","3","turns4","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-uct-0100","uct-0100","3","0.1","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-uct-0100","uct-0100","3","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-uct-0100","uct-0100","4","turns4","9","1.000000","0.000000","0.222222","0.222222","0.555556"
"6x6","6x6-uct-0100","uct-0100","4","0.1","9","1.000000","0.000000","0.222222","0.333333","0.444444"
"6x6","6x6-uct-0100","uct-0100","4","0.2","9","1.000000","0.000000","0.222222","0.666667","0.111111"
"6x6","6x6-uct-0100","uct-0100","5","turns4","9","0.888889","0.000000","0.666667","0.111111","0.222222"
"6x6","6x6-uct-0100","uct-0100","5","0.1","9","0.888889","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-uct-0100","uct-0100","5","0.2","9","0.888889","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","6","turns4","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-uct-0100","uct-0100","6","0.1","9","1.000000","0.000000","0.555556","0.222222","0.222222"
"6x6","6x6-uct-0100","uct-0100","6","0.2","9","1.000000","0.000000","0.555556","0.444444","0.000000"
"6x6","6x6-uct-0100","uct-0100","7","turns4","9","0.888889","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-uct-0100","uct-0100","7","0.1","9","0.888889","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-uct-0100","uct-0100","7","0.2","9","0.888889","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-uct-0100","uct-0100","8","turns4","9","1.000000","0.000000","0.666667","0.111111","0.222222"
"6x6","6x6-uct-0100","uct-0100","8","0.1","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","8","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","9","turns4","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-uct-0100","uct-0100","9","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-uct-0100","uct-0100","9","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-uct-0100","uct-0100","10","turns4","9","1.000000","0.000000","0.777778","0.111111","0.111111"
"6x6","6x6-uct-0100","uct-0100","10","0.1","9","1.000000","0.000000","0.777778","0.111111","0.111111"
"6x6","6x6-uct-0100","uct-0100","10","0.2","9","1.000000","0.000000","0.777778","0.222222","0.000000"
"6x6","6x6-uct-0100","uct-0100","11","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-uct-0100","uct-0100","11","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-uct-0100","uct-0100","11","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-uct-0100","uct-0100","12","turns4","8","1.000000","0.000000","0.625000","0.125000","0.250000"
"6x6","6x6-uct-0100","uct-0100","12","0.1","8","1.000000","0.000000","0.625000","0.250000","0.125000"
"6x6","6x6-uct-0100","uct-0100","12","0.2","8","1.000000","0.000000","0.625000","0.375000","0.000000"
"6x6","6x6-uct-0100","uct-0100","13","turns4","9","1.000000","0.000000","0.444444","0.111111","0.444444"
"6x6","6x6-uct-0100","uct-0100","13","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-uct-0100","uct-0100","13","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-uct-0100","uct-0100","14","turns4","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-uct-0100","uct-0100","14","0.1","9","1.000000","0.000000","0.444444","0.444444","0.111111"
"6x6","6x6-uct-0100","uct-0100","14","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-uct-0100","uct-0100","15","turns4","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-uct-0100","uct-0100","15","0.1","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-uct-0100","uct-0100","15","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","16","turns4","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-uct-0100","uct-0100","16","0.1","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","16","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","17","turns4","9","1.000000","0.000000","0.444444","0.111111","0.444444"
"6x6","6x6-uct-0100","uct-0100","17","0.1","9","1.000000","0.000000","0.444444","0.333333","0.222222"
"6x6","6x6-uct-0100","uct-0100","17","0.2","9","1.000000","0.000000","0.444444","0.555556","0.000000"
"6x6","6x6-uct-0100","uct-0100","18","turns4","9","1.000000","0.000000","0.666667","0.111111","0.222222"
"6x6","6x6-uct-0100","uct-0100","18","0.1","9","1.000000","0.000000","0.666667","0.222222","0.111111"
"6x6","6x6-uct-0100","uct-0100","18","0.2","9","1.000000","0.000000","0.666667","0.333333","0.000000"
"6x6","6x6-uct-0100","uct-0100","19","turns4","9","1.000000","0.000000","0.777778","0.111111","0.111111"
"6x6","6x6-uct-0100","uct-0100","19","0.1","9","1.000000","0.000000","0.777778","0.111111","0.111111"
"6x6","6x6-uct-0100","uct-0100","19","0.2","9","1.000000","0.000000","0.777778","0.222222","0.000000"
"6x6","6x6-uct-0100","uct-0100","20","turns4","9","1.000000","0.000000","0.555556","0.333333","0.111111"
