"board","experiment_id","search_level","game_index","late_objective_placements","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"4x4","uct-1000-self-play","uct-1000","39","3","0.000000","0.000000","0.000000","0.000000","0.666667","0.333333"
"4x4","uct-1000-self-play","uct-1000","40","14","0.785714","0.214286","0.214286","0.214286","1.000000","0.071429"
"4x4","uct-1000-self-play","uct-1000","41","8","1.000000","0.375000","0.375000","0.125000","1.000000","0.125000"
"4x4","uct-1000-self-play","uct-1000","42","8","0.875000","0.125000","0.500000","0.000000","1.000000","0.250000"
"4x4","uct-1000-self-play","uct-1000","43","13","0.923077","0.076923","0.538462","0.000000","1.000000","0.692308"
"4x4","uct-1000-self-play","uct-1000","44","7","1.000000","0.142857","0.571429","0.000000","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","45","2","0.500000","0.000000","0.500000","0.000000","1.000000","1.000000"
"4x4","uct-1000-self-play","uct-1000","46","10","0.800000","0.300000","0.500000","0.200000","1.000000","0.200000"
"4x4","uct-1000-self-play","uct-1000","47","12","0.833333","0.166667","0.333333","0.583333","1.000000","0.416667"
"4x4","uct-1000-self-play","uct-1000","48","9","0.888889","0.111111","0.444444","0.000000","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","49","10","1.000000","0.200000","0.400000","0.300000","1.000000","0.600000"
"4x4","uct-1000-self-play","uct-1000","50","12","0.916667","0.166667","0.416667","0.250000","1.000000","0.583333"
"4x4","uct-1000-self-play","uct-1000","51","11","0.909091","0.272727","0.272727","0.000000","1.000000","0.181818"
"4x4","uct-1000-self-play","uct-1000","52","11","1.000000","0.181818","0.454545","0.363636","1.000000","0.272727"
"4x4","uct-1000-self-play","uct-1000","53","13","0.846154","0.076923","0.384615","0.538462","1.000000","0.307692"
"4x4","uct-1000-self-play","uct-1000","54","10","0.900000","0.000000","0.600000","0.200000","1.000000","0.400000"
"4x4","uct-1000-self-play","uct-1000","55","6","1.000000","0.166667","0.333333","0.166667","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","56","14","1.000000","0.285714","0.214286","0.142857","1.000000","0.071429"
"4x4","uct-1000-self-play","uct-1000","57","8","1.000000","0.125000","0.125000","0.125000","1.000000","0.500000"
"4x4","uct-1000-self-play","uct-1000","58","8","0.875000","0.125000","0.625000","0.125000","1.000000","0.500000"
"4x4","uct-1000-self-play","uct-1000","59","5","0.400000","0.000000","0.200000","0.000000","0.600000","0.000000"
"4x4","uct-1000-self-play","uct-1000","60","14","0.857143","0.071429","0.500000","0.285714","0.928571","0.214286"
"4x4","uct-1000-self-play","uct-1000","61","13","0.769231","0.307692","0.307692","0.230769","1.000000","0.307692"
"4x4","uct-1000-self-play","uct-1000","62","11","0.818182","0.181818","0.636364","0.181818","1.000000","0.181818"
"4x4","uct-1000-self-play","uct-1000","63","10","1.000000","0.200000","0.500000","0.000000","1.000000","0.200000"
"4x4","uct-1000-self-play","uct-1000","64","12","0.916667","0.250000","0.500000","0.250000","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","65","10","0.700000","0.000000","0.300000","0.100000","1.000000","0.400000"
"4x4","uct-1000-self-play","uct-1000","66","9","0.888889","0.000000","0.444444","0.111111","0.888889","0.666667"
"4x4","uct-1000-self-play","uct-1000","67","9","0.888889","0.222222","0.111111","0.111111","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","68","8","0.500000","0.250000","0.250000","0.375000","1.000000","0.375000"
"4x4","uct-1000-self-play","uct-1000","69","8","1.000000","0.125000","0.375000","0.125000","1.000000","0.500000"
"4x4","uct-1000-self-play","uct-1000","70","9","0.777778","0.000000","0.444444","0.222222","1.000000","0.222222"
"4x4","uct-1000-self-play","uct-1000","71","4","0.500000","0.250000","0.000000","0.000000","1.000000","0.250000"
"4x4","uct-1000-self-play","uct-1000","72","14","0.857143","0.142857","0.428571","0.357143","1.000000","0.357143"
"4x4","uct-1000-self-play","uct-1000","73","6","0.833333","0.000000","0.666667","0.000000","0.833333","0.000000"
"4x4","uct-1000-self-play","uct-1000","74","11","1.000000","0.363636","0.363636","0.181818","1.000000","0.272727"
"4x4","uct-1000-self-play","uct-1000","75","11","0.909091","0.454545","0.272727","0.272727","1.000000","0.272727"
"4x4","uct-1000-self-play","uct-1000","76","9","0.888889","0.222222","0.444444","0.111111","1.000000","0.111111"
"4x4","uct-1000-self-play","uct-1000","77","9","1.000000","0.222222","0.333333","0.000000","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","78","7","0.857143","0.428571","0.285714","0.142857","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","79","13","0.923077","0.076923","0.384615","0.384615","1.000000","0.461538"
"4x4","uct-1000-self-play","uct-1000","80","10","1.000000","0.000000","0.300000","0.200000","1.000000","0.800000"
"4x4","uct-1000-self-play","uct-1000","81","10","0.700000","0.300000","0.300000","0.100000","1.000000","0.200000"
"4x4","uct-1000-self-play","uct-1000","82","9","0.777778","0.222222","0.111111","0.111111","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","83","11","0.818182","0.272727","0.363636","0.090909","1.000000","0.272727"
"4x4","uct-1000-self-play","uct-1000","84","9","0.888889","0.111111","0.222222","0.444444","1.000000","0.222222"
"4x4","uct-1000-self-play","uct-1000","85","9","0.888889","0.222222","0.555556","0.000000","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","86","7","0.857143","0.428571","0.428571","0.000000","1.000000","0.428571"
"4x4","uct-1000-self-play","uct-1000","87","5","1.000000","0.000000","0.400000","0.000000","1.000000","0.400000"
"4x4","uct-1000-self-play","uct-1000","88","12","0.916667","0.166667","0.416667","0.083333","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","89","5","1.000000","0.400000","0.400000","0.200000","1.000000","0.200000"
"4x4","uct-1000-self-play","uct-1000","90","7","0.714286","0.000000","0.428571","0.142857","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","91","9","0.777778","0.222222","0.333333","0.222222","1.000000","0.333333"
"4x4","uct-1000-self-play","uct-1000","92","14","1.000000","0.428571","0.214286","0.071429","1.000000","0.000000"
"4x4","uct-1000-self-play","uct-1000","93","13","0.846154","0.230769","0.538462","0.230769","1.000000","0.384615"
"4x4","uct-1000-self-play","uct-1000","94","8","0.750000","0.250000","0.500000","0.000000","1.000000","0.125000"
"4x4","uct-1000-self-play","uct-1000","95","12","0.916667","0.083333","0.250000","0.166667","1.000000","0.166667"
"4x4","uct-1000-self-play","uct-1000","96","10","0.800000","0.200000","0.500000","0.000000","1.000000","0.100000"
"4x4","uct-1000-self-play","uct-1000","97","11","1.000000","0.090909","0.454545","0.090909","1.000000","0.090909"
"4x4","uct-1000-self-play","uct-1000","98","14","0.785714","0.357143","0.214286","0.285714","1.000000","0.142857"
"4x4","uct-1000-self-play","uct-1000","99","8","0.875000","0.000000","0.375000","0.125000","1.000000","0.500000"
"4x4","uct-1000-self-play","uct-1000","100","10","0.900000","0.000000","0.600000","0.200000","1.000000","0.200000"
"6x6","6x6-seeded-random","seeded-random","1","19","0.789474","0.315789","0.105263","0.421053","1.000000","0.052632"
"6x6","6x6-seeded-random","seeded-random","2","19","0.894737","0.157895","0.157895","0.000000","0.894737","0.105263"
"6x6","6x6-seeded-random","seeded-random","3","17","0.764706","0.058824","0.352941","0.117647","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","4","17","0.705882","0.176471","0.176471","0.058824","1.000000","0.176471"
"6x6","6x6-seeded-random","seeded-random","5","15","0.733333","0.200000","0.266667","0.000000","1.000000","0.200000"
"6x6","6x6-seeded-random","seeded-random","6","20","0.750000","0.000000","0.250000","0.000000","0.800000","0.450000"
"6x6","6x6-seeded-random","seeded-random","7","16","0.812500","0.125000","0.250000","0.000000","0.937500","0.125000"
"6x6","6x6-seeded-random","seeded-random","8","23","0.782609","0.260870","0.304348","0.000000","0.956522","0.043478"
"6x6","6x6-seeded-random","seeded-random","9","11","0.727273","0.181818","0.272727","0.000000","0.727273","0.090909"
"6x6","6x6-seeded-random","seeded-random","10","23","0.695652","0.086957","0.173913","0.043478","0.956522","0.043478"
"6x6","6x6-seeded-random","seeded-random","11","19","0.578947","0.052632","0.157895","0.000000","0.947368","0.105263"
"6x6","6x6-seeded-random","seeded-random","12","20","0.650000","0.000000","0.150000","0.050000","0.900000","0.200000"
"6x6","6x6-seeded-random","seeded-random","13","13","0.769231","0.307692","0.384615","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","14","15","0.600000","0.000000","0.133333","0.000000","0.800000","0.133333"
"6x6","6x6-seeded-random","seeded-random","15","20","0.750000","0.000000","0.200000","0.150000","0.950000","0.200000"
"6x6","6x6-seeded-random","seeded-random","16","15","0.666667","0.133333","0.133333","0.000000","0.933333","0.133333"
"6x6","6x6-seeded-random","seeded-random","17","15","0.866667","0.266667","0.266667","0.066667","0.933333","0.066667"
"6x6","6x6-seeded-random","seeded-random","18","17","0.647059","0.235294","0.117647","0.117647","0.882353","0.117647"
"6x6","6x6-seeded-random","seeded-random","19","22","0.454545","0.090909","0.318182","0.045455","0.954545","0.136364"
"6x6","6x6-seeded-random","seeded-random","20","19","0.789474","0.421053","0.157895","0.157895","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","21","19","0.789474","0.210526","0.210526","0.000000","0.947368","0.052632"
"6x6","6x6-seeded-random","seeded-random","22","21","0.571429","0.238095","0.142857","0.047619","0.904762","0.047619"
"6x6","6x6-seeded-random","seeded-random","23","18","0.722222","0.111111","0.222222","0.000000","0.777778","0.000000"
"6x6","6x6-seeded-random","seeded-random","24","20","0.500000","0.200000","0.050000","0.050000","1.000000","0.100000"
"6x6","6x6-seeded-random","seeded-random","25","14","0.857143","0.214286","0.214286","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","26","12","0.750000","0.000000","0.083333","0.166667","1.000000","0.166667"
"6x6","6x6-seeded-random","seeded-random","27","21","0.619048","0.190476","0.047619","0.000000","1.000000","0.047619"
"6x6","6x6-seeded-random","seeded-random","28","16","0.687500","0.312500","0.000000","0.000000","1.000000","0.062500"
"6x6","6x6-seeded-random","seeded-random","29","23","0.608696","0.000000","0.260870","0.043478","1.000000","0.086957"
"6x6","6x6-seeded-random","seeded-random","30","16","0.625000","0.000000","0.062500","0.062500","1.000000","0.062500"
"6x6","6x6-seeded-random","seeded-random","31","21","0.619048","0.095238","0.142857","0.095238","0.952381","0.047619"
"6x6","6x6-seeded-random","seeded-random","32","15","0.666667","0.200000","0.133333","0.000000","0.933333","0.066667"
"6x6","6x6-seeded-random","seeded-random","33","16","0.750000","0.062500","0.250000","0.000000","0.750000","0.062500"
"6x6","6x6-seeded-random","seeded-random","34","16","0.687500","0.000000","0.125000","0.000000","0.937500","0.062500"
"6x6","6x6-seeded-random","seeded-random","35","20","0.600000","0.300000","0.050000","0.000000","1.000000","0.050000"
"6x6","6x6-seeded-random","seeded-random","36","15","0.733333","0.066667","0.200000","0.200000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","37","18","0.611111","0.111111","0.111111","0.111111","1.000000","0.055556"
"6x6","6x6-seeded-random","seeded-random","38","19","0.894737","0.210526","0.368421","0.000000","0.842105","0.157895"
"6x6","6x6-seeded-random","seeded-random","39","16","0.812500","0.187500","0.187500","0.000000","0.937500","0.062500"
"6x6","6x6-seeded-random","seeded-random","40","16","0.687500","0.000000","0.312500","0.000000","0.812500","0.125000"
"6x6","6x6-seeded-random","seeded-random","41","14","0.857143","0.142857","0.285714","0.000000","0.928571","0.071429"
"6x6","6x6-seeded-random","seeded-random","42","15","0.600000","0.000000","0.333333","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","43","19","0.684211","0.052632","0.263158","0.000000","1.000000","0.157895"
"6x6","6x6-seeded-random","seeded-random","44","17","0.705882","0.352941","0.176471","0.176471","0.823529","0.058824"
"6x6","6x6-seeded-random","seeded-random","45","19","0.631579","0.105263","0.000000","0.000000","0.894737","0.105263"
"6x6","6x6-seeded-random","seeded-random","46","19","0.684211","0.052632","0.105263","0.052632","0.947368","0.052632"
"6x6","6x6-seeded-random","seeded-random","47","20","0.700000","0.200000","0.150000","0.000000","0.850000","0.050000"
"6x6","6x6-seeded-random","seeded-random","48","18","0.444444","0.222222","0.166667","0.000000","1.000000","0.111111"
"6x6","6x6-seeded-random","seeded-random","49","17","0.647059","0.058824","0.117647","0.000000","0.941176","0.058824"
"6x6","6x6-seeded-random","seeded-random","50","19","0.842105","0.368421","0.052632","0.000000","0.894737","0.052632"
"6x6","6x6-seeded-random","seeded-random","51","18","0.666667","0.444444","0.055556","0.055556","1.000000","0.111111"
"6x6","6x6-seeded-random","seeded-random","52","11","0.909091","0.181818","0.181818","0.000000","1.000000","0.090909"
"6x6","6x6-seeded-random","seeded-random","53","18","0.666667","0.111111","0.166667","0.055556","1.000000","0.055556"
"6x6","6x6-seeded-random","seeded-random","54","18","0.833333","0.000000","0.166667","0.000000","0.944444","0.000000"
"6x6","6x6-seeded-random","seeded-random","55","13","0.769231","0.076923","0.000000","0.000000","1.000000","0.153846"
"6x6","6x6-seeded-random","seeded-random","56","17","0.705882","0.176471","0.411765","0.000000","0.823529","0.294118"
"6x6","6x6-seeded-random","seeded-random","57","16","0.625000","0.125000","0.187500","0.000000","0.875000","0.062500"
"6x6","6x6-seeded-random","seeded-random","58","17","0.823529","0.117647","0.058824","0.000000","0.941176","0.058824"
"6x6","6x6-seeded-random","seeded-random","59","19","0.684211","0.210526","0.105263","0.052632","0.947368","0.052632"
"6x6","6x6-seeded-random","seeded-random","60","11","0.727273","0.090909","0.363636","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","61","16","0.437500","0.062500","0.187500","0.000000","0.687500","0.062500"
"6x6","6x6-seeded-random","seeded-random","62","14","0.642857","0.071429","0.142857","0.000000","0.857143","0.142857"
"6x6","6x6-seeded-random","seeded-random","63","21","0.666667","0.238095","0.238095","0.000000","0.857143","0.142857"
"6x6","6x6-seeded-random","seeded-random","64","15","0.733333","0.066667","0.466667","0.000000","0.800000","0.200000"
"6x6","6x6-seeded-random","seeded-random","65","17","0.882353","0.235294","0.176471","0.000000","0.823529","0.235294"
"6x6","6x6-seeded-random","seeded-random","66","20","0.750000","0.100000","0.150000","0.000000","1.000000","0.050000"
"6x6","6x6-seeded-random","seeded-random","67","14","0.714286","0.142857","0.142857","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","68","21","0.666667","0.095238","0.238095","0.000000","1.000000","0.095238"
"6x6","6x6-seeded-random","seeded-random","69","21","0.666667","0.047619","0.142857","0.000000","0.761905","0.095238"
"6x6","6x6-seeded-random","seeded-random","70","15","0.733333","0.133333","0.333333","0.066667","1.000000","0.066667"
"6x6","6x6-seeded-random","seeded-random","71","15","0.800000","0.333333","0.133333","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","72","17","0.588235","0.000000","0.176471","0.000000","1.000000","0.058824"
"6x6","6x6-seeded-random","seeded-random","73","19","0.526316","0.368421","0.000000","0.000000","0.894737","0.052632"
"6x6","6x6-seeded-random","seeded-random","74","17","0.705882","0.235294","0.117647","0.000000","0.941176","0.000000"
"6x6","6x6-seeded-random","seeded-random","75","18","0.777778","0.166667","0.222222","0.000000","0.888889","0.111111"
"6x6","6x6-seeded-random","seeded-random","76","21","0.523810","0.142857","0.142857","0.000000","1.000000","0.142857"
"6x6","6x6-seeded-random","seeded-random","77","17","0.764706","0.058824","0.176471","0.000000","0.882353","0.000000"
"6x6","6x6-seeded-random","seeded-random","78","18","0.777778","0.111111","0.388889","0.166667","0.888889","0.000000"
"6x6","6x6-seeded-random","seeded-random","79","10","0.800000","0.200000","0.100000","0.000000","1.000000","0.200000"
"6x6","6x6-seeded-random","seeded-random","80","14","0.714286","0.142857","0.071429","0.000000","1.000000","0.142857"
"6x6","6x6-seeded-random","seeded-random","81","19","0.578947","0.157895","0.052632","0.000000","0.947368","0.052632"
"6x6","6x6-seeded-random","seeded-random","82","15","0.733333","0.066667","0.266667","0.000000","0.866667","0.066667"
"6x6","6x6-seeded-random","seeded-random","83","17","0.705882","0.058824","0.235294","0.058824","0.823529","0.117647"
"6x6","6x6-seeded-random","seeded-random","84","21","0.809524","0.047619","0.142857","0.000000","1.000000","0.142857"
"6x6","6x6-seeded-random","seeded-random","85","17","0.764706","0.352941","0.117647","0.000000","1.000000","0.117647"
"6x6","6x6-seeded-random","seeded-random","86","20","0.600000","0.050000","0.100000","0.000000","0.900000","0.100000"
"6x6","6x6-seeded-random","seeded-random","87","19","0.736842","0.157895","0.263158","0.105263","1.000000","0.157895"
"6x6","6x6-seeded-random","seeded-random","88","17","0.647059","0.176471","0.176471","0.000000","1.000000","0.117647"
"6x6","6x6-seeded-random","seeded-random","89","15","0.800000","0.066667","0.333333","0.000000","0.866667","0.066667"
"6x6","6x6-seeded-random","seeded-random","90","15","0.800000","0.200000","0.066667","0.000000","1.000000","0.133333"
"6x6","6x6-seeded-random","seeded-random","91","13","0.538462","0.153846","0.230769","0.153846","0.923077","0.153846"
"6x6","6x6-seeded-random","seeded-random","92","12","0.916667","0.250000","0.083333","0.083333","0.833333","0.083333"
"6x6","6x6-seeded-random","seeded-random","93","15","0.600000","0.066667","0.000000","0.000000","1.000000","0.200000"
"6x6","6x6-seeded-random","seeded-random","94","15","0.800000","0.133333","0.200000","0.133333","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","95","12","0.833333","0.166667","0.333333","0.083333","1.000000","0.083333"
"6x6","6x6-seeded-random","seeded-random","96","14","0.785714","0.285714","0.071429","0.000000","1.000000","0.000000"
"6x6","6x6-seeded-random","seeded-random","97","16","0.812500","0.000000","0.187500","0.000000","1.000000","0.187500"
"6x6","6x6-seeded-random","seeded-random","98","19","0.736842","0.052632","0.210526","0.000000","0.842105","0.052632"
"6x6","6x6-seeded-random","seeded-random","99","20","0.700000","0.200000","0.150000","0.150000","1.000000","0.050000"
"6x6","6x6-seeded-random","seeded-random","100","16","0.687500","0.250000","0.062500","0.000000","1.000000","0.125000"
"6x6","6x6-uct-0100","uct-0100","1","21","0.761905","0.142857","0.238095","0.095238","1.000000","0.095238"
"6x6","6x6-uct-0100","uct-0100","2","28","0.892857","0.000000","0.464286","0.178571","1.000000","0.214286"
"6x6","6x6-uct-0100","uct-0100","3","14","0.785714","0.071429","0.071429","0.000000","0.642857","0.142857"
"6x6","6x6-uct-0100","uct-0100","4","20","0.800000","0.200000","0.550000","0.150000","1.000000","0.100000"
"6x6","6x6-uct-0100","uct-0100","5","22","0.681818","0.272727","0.181818","0.136364","1.000000","0.000000"
"6x6","6x6-uct-0100","uct-0100","6","26","0.884615","0.192308","0.307692","0.153846","1.000000","0.153846"
"6x6","6x6-uct-0100","uct-0100","7","23","0.826087","0.086957","0.434783","0.173913","1.000000","0.130435"
"6x6","6x6-uct-0100","uct-0100","8","22","0.681818","0.000000","0.318182","0.136364","0.818182","0.181818"
"6x6","6x6-uct-0100","uct-0100","9","24","0.833333","0.000000","0.625000","0.291667","1.000000","0.125000"
"6x6","6x6-uct-0100","uct-0100","10","26","0.769231","0.000000","0.461538","0.153846","1.000000","0.153846"
"6x6","6x6-uct-0100","uct-0100","11","25","0.880000","0.240000","0.480000","0.240000","1.000000","0.080000"
"6x6","6x6-uct-0100","uct-0100","12","25","0.680000","0.040000","0.360000","0.200000","1.000000","0.160000"
"6x6","6x6-uct-0100","uct-0100","13","17","0.647059","0.058824","0.294118","0.058824","1.000000","0.058824"
"6x6","6x6-uct-0100","uct-0100","14","16","0.937500","0.250000","0.375000","0.187500","1.000000","0.062500"
"6x6","6x6-uct-0100","uct-0100","15","21","0.809524","0.000000","0.380952","0.190476","1.000000","0.142857"
"6x6","6x6-uct-0100","uct-0100","16","19","0.842105","0.052632","0.263158","0.105263","0.894737","0.052632"
"6x6","6x6-uct-0100","uct-0100","17","16","1.000000","0.125000","0.500000","0.187500","0.937500","0.500000"
"6x6","6x6-uct-0100","uct-0100","18","18","0.611111","0.000000","0.333333","0.111111","1.000000","0.166667"
"6x6","6x6-uct-0100","uct-0100","19","17","0.764706","0.058824","0.352941","0.176471","1.000000","0.235294"
"6x6","6x6-uct-0100","uct-0100","20","23","0.826087","0.173913","0.434783","0.217391","1.000000","0.217391"
"6x6","6x6-uct-0100","uct-0100","21","19","0.894737","0.052632","0.421053","0.052632","1.000000","0.105263"
"6x6","6x6-uct-0100","uct-0100","22","19","0.631579","0.315789","0.157895","0.000000","0.894737","0.000000"
"6x6","6x6-uct-0100","uct-0100","23","25","0.720000","0.000000","0.360000","0.360000","1.000000","0.200000"
"6x6","6x6-uct-0100","uct-0100","24","21","0.857143","0.047619","0.619048","0.095238","1.000000","0.238095"
"6x6","6x6-uct-0100","uct-0100","25","24","0.833333","0.166667","0.375000","0.000000","1.000000","0.083333"
"6x6","6x6-uct-0100","uct-0100","26","19","0.789474","0.105263","0.315789","0.052632","1.000000","0.157895"
"6x6","6x6-uct-0100","uct-0100","27","19","0.842105","0.157895","0.473684","0.105263","1.000000","0.157895"
"6x6","6x6-uct-0100","uct-0100","28","23","0.782609","0.043478","0.521739","0.217391","1.000000","0.217391"
"6x6","6x6-uct-0100","uct-0100","29","21","0.857143","0.142857","0.571429","0.238095","1.000000","0.333333"
"6x6","6x6-uct-0100","uct-0100","30","14","0.857143","0.285714","0.357143","0.071429","1.000000","0.214286"
"6x6","6x6-uct-0100","uct-0100","31","23","0.826087","0.043478","0.565217","0.173913","1.000000","0.173913"
"6x6","6x6-uct-0100","uct-0100","32","20","0.900000","0.100000","0.350000","0.150000","1.000000","0.200000"
"6x6","6x6-uct-0100","uct-0100","33","23","0.913043","0.000000","0.434783","0.086957","1.000000","0.130435"
"6x6","6x6-uct-0100","uct-0100","34","19","0.789474","0.263158","0.578947","0.263158","1.000000","0.052632"
"6x6","6x6-uct-0100","uct-0100","35","21","0.761905","0.047619","0.428571","0.190476","0.904762","0.095238"
"6x6","6x6-uct-0100","uct-0100","36","20","0.900000","0.200000","0.600000","0.300000","1.000000","0.250000"
"6x6","6x6-uct-0100","uct-0100","37","23","0.739130","0.043478","0.391304","0.043478","1.000000","0.086957"
"6x6","6x6-uct-0100","uct-0100","38","21","0.761905","0.000000","0.428571","0.238095","1.000000","0.190476"
"6x6","6x6-uct-0100","uct-0100","39","19","0.842105","0.000000","0.631579","0.105263","1.000000","0.263158"
"6x6","6x6-uct-0100","uct-0100","40","23","0.695652","0.043478","0.434783","0.217391","1.000000","0.260870"
"6x6","6x6-uct-0100","uct-0100","41","19","0.736842","0.105263","0.421053","0.052632","1.000000","0.263158"
"6x6","6x6-uct-0100","uct-0100","42","24","0.750000","0.166667","0.458333","0.125000","1.000000","0.041667"
"6x6","6x6-uct-0100","uct-0100","43","20","0.700000","0.350000","0.400000","0.150000","1.000000","0.300000"
"6x6","6x6-uct-0100","uct-0100","44","24","0.791667","0.041667","0.291667","0.166667","1.000000","0.166667"
"6x6","6x6-uct-0100","uct-0100","45","20","0.700000","0.050000","0.450000","0.300000","0.950000","0.200000"
"6x6","6x6-uct-0100","uct-0100","46","23","0.782609","0.130435","0.347826","0.086957","1.000000","0.260870"
"6x6","6x6-uct-0100","uct-0100","47","23","0.956522","0.304348","0.478261","0.217391","1.000000","0.086957"
"6x6","6x6-uct-0100","uct-0100","48","20","0.850000","0.150000","0.500000","0.200000","1.000000","0.350000"
"6x6","6x6-uct-0100","uct-0100","49","20","0.850000","0.100000","0.400000","0.150000","1.000000","0.150000"
"6x6","6x6-uct-0100","uct-0100","50","23","0.913043","0.043478","0.521739","0.260870","1.000000","0.130435"
"6x6","6x6-uct-0500","uct-0500","1","22","0.863636","0.045455","0.363636","0.227273","0.954545","0.227273"
"6x6","6x6-uct-0500","uct-0500","2","19","0.842105","0.000000","0.526316","0.000000","1.000000","0.157895"
"6x6","6x6-uct-0500","uct-0500","3","27","0.925926","0.037037","0.740741","0.148148","1.000000","0.333333"
"6x6","6x6-uct-0500","uct-0500","4","33","0.878788","0.121212","0.424242","0.242424","1.000000","0.242424"
"6x6","6x6-uct-0500","uct-0500","5","23","0.608696","0.086957","0.521739","0.173913","1.000000","0.434783"
"6x6","6x6-uct-0500","uct-0500","6","27","0.814815","0.111111","0.518519","0.185185","1.000000","0.148148"
"6x6","6x6-uct-0500","uct-0500","7","27","0.925926","0.185185","0.481481","0.185185","1.000000","0.111111"
"6x6","6x6-uct-0500","uct-0500","8","33","0.969697","0.030303","0.454545","0.333333","1.000000","0.363636"
"6x6","6x6-uct-0500","uct-0500","9","14","0.785714","0.142857","0.500000","0.142857","1.000000","0.071429"
"6x6","6x6-uct-0500","uct-0500","10","20","0.950000","0.100000","0.550000","0.050000","0.950000","0.200000"
"6x6","6x6-uct-0500","uct-0500","11","31","0.935484","0.096774","0.419355","0.290323","1.000000","0.129032"
"6x6","6x6-uct-0500","uct-0500","12","20","0.850000","0.350000","0.450000","0.300000","1.000000","0.150000"
"6x6","6x6-uct-0500","uct-0500","13","23","0.913043","0.086957","0.695652","0.217391","1.000000","0.347826"
"6x6","6x6-uct-0500","uct-0500","14","27","0.925926","0.000000","0.555556","0.185185","1.000000","0.222222"
"6x6","6x6-uct-0500","uct-0500","15","29","0.931034","0.034483","0.413793","0.172414","1.000000","0.344828"
"6x6","6x6-uct-0500","uct-0500","16","24","0.833333","0.083333","0.583333","0.291667","1.000000","0.208333"
"6x6","6x6-uct-0500","uct-0500","17","25","0.920000","0.200000","0.560000","0.280000","0.960000","0.120000"
"6x6","6x6-uct-0500","uct-0500","18","22","0.772727","0.000000","0.545455","0.136364","1.000000","0.136364"
"6x6","6x6-uct-0500","uct-0500","19","28","0.857143","0.000000","0.321429","0.214286","1.000000","0.357143"
"6x6","6x6-uct-0500","uct-0500","20","29","0.896552","0.103448","0.413793","0.206897","1.000000","0.517241"
"6x6","6x6-uct-0500","uct-0500","21","28","0.928571","0.071429","0.714286","0.250000","1.000000","0.464286"
"6x6","6x6-uct-0500","uct-0500","22","26","0.923077","0.076923","0.500000","0.346154","1.000000","0.269231"
"6x6","6x6-uct-0500","uct-0500","23","26","0.769231","0.230769","0.346154","0.192308","1.000000","0.269231"
"6x6","6x6-uct-0500","uct-0500","24","25","0.960000","0.160000","0.400000","0.120000","1.000000","0.560000"
"6x6","6x6-uct-0500","uct-0500","25","27","0.888889","0.000000","0.296296","0.259259","1.000000","0.296296"
"6x6","6x6-uct-0500","uct-0500","26","23","1.000000","0.043478","0.608696","0.086957","1.000000","0.391304"
"6x6","6x6-uct-0500","uct-0500","27","32","0.937500","0.156250","0.343750","0.218750","1.000000","0.125000"
"6x6","6x6-uct-0500","uct-0500","28","26","0.961538","0.038462","0.538462","0.269231","1.000000","0.538462"
"6x6","6x6-uct-0500","uct-0500","29","26","0.846154","0.038462","0.500000","0.192308","1.000000","0.384615"
"6x6","6x6-uct-0500","uct-0500","30","26","0.923077","0.153846","0.653846","0.153846","1.000000","0.115385"
"6x6","6x6-uct-0500","uct-0500","31","16","0.937500","0.062500","0.562500","0.062500","1.000000","0.062500"
"6x6","6x6-uct-0500","uct-0500","32","25","0.880000","0.120000","0.480000","0.320000","1.000000","0.400000"
"6x6","6x6-uct-0500","uct-0500","33","22","0.863636","0.045455","0.681818","0.272727","1.000000","0.181818"
"6x6","6x6-uct-0500","uct-0500","34","30","0.866667","0.000000","0.466667","0.200000","1.000000","0.266667"
"6x6","6x6-uct-0500","uct-0500","35","23","0.913043","0.086957","0.652174","0.130435","1.000000","0.304348"
"6x6","6x6-uct-0500","uct-0500","36","23","0.956522","0.043478","0.652174","0.130435","1.000000","0.173913"
