"board","search_level","turn_number","metric","games","value","ci_low","ci_high","primary"
"6x6","uct-0100","45","decline_from_game_peak","50","1.560000","1.300000","1.820000","false"
"6x6","uct-0100","46","active_fronts","50","6.720000","6.480000","6.960000","false"
"6x6","uct-0100","46","dormant_fronts","50","2.200000","1.960000","2.440000","false"
"6x6","uct-0100","46","backlog","50","4.120000","3.880000","4.360000","false"
"6x6","uct-0100","46","decline_from_game_peak","50","1.500000","1.280000","1.740000","false"
"6x6","uct-0100","47","active_fronts","50","6.680000","6.380000","6.960000","false"
"6x6","uct-0100","47","dormant_fronts","50","2.260000","1.980000","2.560000","false"
"6x6","uct-0100","47","backlog","50","4.140000","3.820000","4.440000","false"
"6x6","uct-0100","47","decline_from_game_peak","50","1.540000","1.280000","1.780000","false"
"6x6","uct-0100","48","active_fronts","50","6.520000","6.200000","6.820000","false"
"6x6","uct-0100","48","dormant_fronts","50","2.200000","1.900000","2.520000","false"
"6x6","uct-0100","48","backlog","50","3.960000","3.620000","4.280000","false"
"6x6","uct-0100","48","decline_from_game_peak","50","1.700000","1.400000","2.020000","false"
"6x6","uct-0500","1","active_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0500","1","dormant_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0500","1","backlog","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0500","1","decline_from_game_peak","50","7.580000","7.360000","7.800000","false"
"6x6","uct-0500","2","active_fronts","50","0.980000","0.780000","1.200000","false"
"6x6","uct-0500","2","dormant_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0500","2","backlog","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0500","2","decline_from_game_peak","50","6.600000","6.280000","6.900000","false"
"6x6","uct-0500","3","active_fronts","50","1.540000","1.340000","1.760000","false"
"6x6","uct-0500","3","dormant_fronts","50","0.000000","0.000000","0.000000","false"
"6x6","uct-0500","3","backlog","50","0.620000","0.460000","0.800000","false"
"6x6","uct-0500","3","decline_from_game_peak","50","6.040000","5.740000","6.360000","false"
"6x6","uct-0500","4","active_fronts","50","2.380000","2.080000","2.660000","false"
"6x6","uct-0500","4","dormant_fronts","50","0.400000","0.260000","0.540000","false"
"6x6","uct-0500","4","backlog","50","1.000000","0.780000","1.200000","false"
"6x6","uct-0500","4","decline_from_game_peak","50","5.200000","4.860000","5.560000","false"
"6x6","uct-0500","5","active_fronts","50","2.760000","2.480000","3.040000","false"
"6x6","uct-0500","5","dormant_fronts","50","0.660000","0.480000","0.840000","false"
"6x6","uct-0500","5","backlog","50","1.520000","1.300000","1.740000","false"
"6x6","uct-0500","5","decline_from_game_peak","50","4.820000","4.460000","5.160000","false"
"6x6","uct-0500","6","active_fronts","50","3.060000","2.740000","3.360000","false"
"6x6","uct-0500","6","dormant_fronts","50","0.740000","0.560000","0.940000","false"
"6x6","uct-0500","6","backlog","50","1.640000","1.420000","1.860000","false"
"6x6","uct-0500","6","decline_from_game_peak","50","4.520000","4.140000","4.900000","false"
"6x6","uct-0500","7","active_fronts","50","3.460000","3.160000","3.780000","false"
"6x6","uct-0500","7","dormant_fronts","50","0.940000","0.740000","1.120000","false"
"6x6","uct-0500","7","backlog","50","1.900000","1.700000","2.120000","false"
"6x6","uct-0500","7","decline_from_game_peak","50","4.120000","3.720000","4.480000","false"
"6x6","uct-0500","8","active_fronts","50","3.720000","3.420000","4.040000","false"
"6x6","uct-0500","8","dormant_fronts","50","1.100000","0.900000","1.320000","false"
"6x6","uct-0500","8","backlog","50","2.020000","1.760000","2.320000","false"
"6x6","uct-0500","8","decline_from_game_peak","50","3.860000","3.500000","4.220000","false"
"6x6","uct-0500","9","active_fronts","50","4.140000","3.860000","4.440000","false"
"6x6","uct-0500","9","dormant_fronts","50","1.160000","0.960000","1.380000","false"
"6x6","uct-0500","9","backlog","50","2.160000","1.880000","2.420000","false"
"6x6","uct-0500","9","decline_from_game_peak","50","3.440000","3.080000","3.780000","false"
"6x6","uct-0500","10","active_fronts","50","4.260000","4.020000","4.520000","false"
"6x6","uct-0500","10","dormant_fronts","50","1.060000","0.820000","1.300000","false"
"6x6","uct-0500","10","backlog","50","2.460000","2.200000","2.720000","false"
"6x6","uct-0500","10","decline_from_game_peak","50","3.320000","3.020000","3.620000","false"
"6x6","uct-0500","11","active_fronts","50","4.620000","4.280000","4.960000","false"
"6x6","uct-0500","11","dormant_fronts","50","1.400000","1.140000","1.640000","false"
"6x6","uct-0500","11","backlog","50","2.660000","2.340000","2.960000","false"
"6x6","uct-0500","11","decline_from_game_peak","50","2.960000","2.560000","3.340000","false"
"6x6","uct-0500","12","active_fronts","50","4.580000","4.220000","4.960000","false"
"6x6","uct-0500","12","dormant_fronts","50","1.380000","1.120000","1.680000","false"
"6x6","uct-0500","12","backlog","50","2.660000","2.340000","3.000000","false"
"6x6","uct-0500","12","decline_from_game_peak","50","3.000000","2.620000","3.380000","false"
"6x6","uct-0500","13","active_fronts","50","4.780000","4.480000","5.100000","false"
"6x6","uct-0500","13","dormant_fronts","50","1.420000","1.160000","1.680000","false"
"6x6","uct-0500","13","backlog","50","2.720000","2.380000","3.060000","false"
"6x6","uct-0500","13","decline_from_game_peak","50","2.800000","2.480000","3.100000","false"
"6x6","uct-0500","14","active_fronts","50","4.880000","4.560000","5.240000","false"
"6x6","uct-0500","14","dormant_fronts","50","1.220000","0.960000","1.480000","false"
"6x6","uct-0500","14","backlog","50","2.620000","2.320000","2.940000","false"
"6x6","uct-0500","14","decline_from_game_peak","50","2.700000","2.380000","3.020000","false"
"6x6","uct-0500","15","active_fronts","50","4.980000","4.640000","5.340000","false"
"6x6","uct-0500","15","dormant_fronts","50","1.320000","1.080000","1.560000","false"
"6x6","uct-0500","15","backlog","50","2.700000","2.400000","3.040000","false"
"6x6","uct-0500","15","decline_from_game_peak","50","2.600000","2.280000","2.920000","false"
"6x6","uct-0500","16","active_fronts","50","5.140000","4.840000","5.440000","false"
"6x6","uct-0500","16","dormant_fronts","50","1.380000","1.120000","1.640000","false"
"6x6","uct-0500","16","backlog","50","2.780000","2.460000","3.100000","false"
"6x6","uct-0500","16","decline_from_game_peak","50","2.440000","2.100000","2.780000","false"
"6x6","uct-0500","17","active_fronts","50","5.320000","4.980000","5.660000","false"
"6x6","uct-0500","17","dormant_fronts","50","1.400000","1.140000","1.680000","false"
"6x6","uct-0500","17","backlog","50","3.140000","2.840000","3.440000","false"
"6x6","uct-0500","17","decline_from_game_peak","50","2.260000","1.920000","2.600000","false"
"6x6","uct-0500","18","active_fronts","50","5.460000","5.120000","5.800000","false"
"6x6","uct-0500","18","dormant_fronts","50","1.860000","1.620000","2.100000","false"
"6x6","uct-0500","18","backlog","50","3.340000","3.040000","3.640000","false"
"6x6","uct-0500","18","decline_from_game_peak","50","2.120000","1.800000","2.440000","false"
"6x6","uct-0500","19","active_fronts","50","5.520000","5.160000","5.860000","false"
"6x6","uct-0500","19","dormant_fronts","50","1.800000","1.540000","2.060000","false"
"6x6","uct-0500","19","backlog","50","3.340000","3.080000","3.640000","false"
"6x6","uct-0500","19","decline_from_game_peak","50","2.060000","1.720000","2.380000","false"
"6x6","uct-0500","20","active_fronts","50","5.500000","5.140000","5.860000","false"
"6x6","uct-0500","20","dormant_fronts","50","1.640000","1.400000","1.900000","false"
"6x6","uct-0500","20","backlog","50","3.060000","2.780000","3.360000","false"
"6x6","uct-0500","20","decline_from_game_peak","50","2.080000","1.780000","2.400000","false"
"6x6","uct-0500","21","active_fronts","50","5.640000","5.260000","6.020000","false"
"6x6","uct-0500","21","dormant_fronts","50","1.680000","1.420000","1.960000","false"
"6x6","uct-0500","21","backlog","50","3.360000","3.060000","3.660000","false"
"6x6","uct-0500","21","decline_from_game_peak","50","1.940000","1.620000","2.280000","false"
"6x6","uct-0500","22","active_fronts","50","5.540000","5.160000","5.900000","false"
"6x6","uct-0500","22","dormant_fronts","50","1.700000","1.480000","1.940000","false"
"6x6","uct-0500","22","backlog","50","3.320000","3.020000","3.620000","false"
"6x6","uct-0500","22","decline_from_game_peak","50","2.040000","1.700000","2.380000","false"
"6x6","uct-0500","23","active_fronts","50","5.540000","5.200000","5.880000","false"
"6x6","uct-0500","23","dormant_fronts","50","1.700000","1.460000","1.940000","false"
"6x6","uct-0500","23","backlog","50","3.260000","2.920000","3.580000","false"
"6x6","uct-0500","23","decline_from_game_peak","50","2.040000","1.740000","2.320000","false"
"6x6","uct-0500","24","active_fronts","50","5.520000","5.160000","5.900000","false"
"6x6","uct-0500","24","dormant_fronts","50","1.580000","1.300000","1.860000","false"
"6x6","uct-0500","24","backlog","50","3.160000","2.820000","3.520000","false"
"6x6","uct-0500","24","decline_from_game_peak","50","2.060000","1.760000","2.360000","false"
"6x6","uct-0500","25","active_fronts","50","5.800000","5.440000","6.140000","false"
"6x6","uct-0500","25","dormant_fronts","50","1.700000","1.440000","1.960000","false"
"6x6","uct-0500","25","backlog","50","3.380000","3.100000","3.640000","false"
"6x6","uct-0500","25","decline_from_game_peak","50","1.780000","1.500000","2.060000","false"
"6x6","uct-0500","26","active_fronts","50","5.780000","5.460000","6.100000","false"
"6x6","uct-0500","26","dormant_fronts","50","1.720000","1.480000","1.960000","false"
"6x6","uct-0500","26","backlog","50","3.380000","3.040000","3.700000","false"
"6x6","uct-0500","26","decline_from_game_peak","50","1.800000","1.520000","2.080000","false"
"6x6","uct-0500","27","active_fronts","50","6.060000","5.740000","6.380000","false"
"6x6","uct-0500","27","dormant_fronts","50","2.020000","1.740000","2.300000","false"
"6x6","uct-0500","27","backlog","50","3.680000","3.340000","3.980000","false"
"6x6","uct-0500","27","decline_from_game_peak","50","1.520000","1.220000","1.820000","false"
"6x6","uct-0500","28","active_fronts","50","5.820000","5.500000","6.140000","false"
"6x6","uct-0500","28","dormant_fronts","50","1.880000","1.580000","2.180000","false"
"6x6","uct-0500","28","backlog","50","3.560000","3.240000","3.900000","false"
"6x6","uct-0500","28","decline_from_game_peak","50","1.760000","1.460000","2.100000","false"
"6x6","uct-0500","29","active_fronts","50","5.860000","5.560000","6.160000","false"
"6x6","uct-0500","29","dormant_fronts","50","1.860000","1.620000","2.120000","false"
"6x6","uct-0500","29","backlog","50","3.500000","3.200000","3.800000","false"
"6x6","uct-0500","29","decline_from_game_peak","50","1.720000","1.440000","2.020000","false"
"6x6","uct-0500","30","active_fronts","50","6.000000","5.740000","6.280000","false"
"6x6","uct-0500","30","dormant_fronts","50","1.800000","1.540000","2.060000","false"
"6x6","uct-0500","30","backlog","50","3.620000","3.340000","3.920000","false"
"6x6","uct-0500","30","decline_from_game_peak","50","1.580000","1.280000","1.860000","false"
"6x6","uct-0500","31","active_fronts","50","5.740000","5.460000","6.040000","false"
"6x6","uct-0500","31","dormant_fronts","50","1.700000","1.440000","1.960000","false"
"6x6","uct-0500","31","backlog","50","3.360000","3.060000","3.660000","false"
"6x6","uct-0500","31","decline_from_game_peak","50","1.840000","1.540000","2.140000","false"
"6x6","uct-0500","32","active_fronts","50","5.880000","5.580000","6.180000","false"
"6x6","uct-0500","32","dormant_fronts","50","1.680000","1.400000","1.940000","false"
"6x6","uct-0500","32","backlog","50","3.300000","2.980000","3.600000","false"
"6x6","uct-0500","32","decline_from_game_peak","50","1.700000","1.380000","2.040000","false"
"6x6","uct-0500","33","active_fronts","50","5.800000","5.520000","6.060000","false"
"6x6","uct-0500","33","dormant_fronts","50","1.580000","1.300000","1.880000","false"
"6x6","uct-0500","33","backlog","50","3.520000","3.200000","3.840000","false"
"6x6","uct-0500","33","decline_from_game_peak","50","1.780000","1.540000","2.020000","false"
"6x6","uct-0500","34","active_fronts","50","6.080000","5.800000","6.360000","false"
"6x6","uct-0500","34","dormant_fronts","50","1.820000","1.540000","2.100000","false"
"6x6","uct-0500","34","backlog","50","3.500000","3.220000","3.780000","false"
"6x6","uct-0500","34","decline_from_game_peak","50","1.500000","1.220000","1.800000","false"
"6x6","uct-0500","35","active_fronts","50","6.180000","5.900000","6.480000","false"
"6x6","uct-0500","35","dormant_fronts","50","1.920000","1.680000","2.180000","false"
"6x6","uct-0500","35","backlog","50","3.720000","3.440000","4.020000","false"
"6x6","uct-0500","35","decline_from_game_peak","50","1.400000","1.140000","1.680000","false"
"6x6","uct-0500","36","active_fronts","50","6.080000","5.800000","6.360000","false"
"6x6","uct-0500","36","dormant_fronts","50","1.960000","1.700000","2.240000","false"
"6x6","uct-0500","36","backlog","50","3.580000","3.300000","3.860000","false"
"6x6","uct-0500","36","decline_from_game_peak","50","1.500000","1.240000","1.780000","false"
"6x6","uct-0500","37","active_fronts","50","6.100000","5.780000","6.420000","false"
"6x6","uct-0500","37","dormant_fronts","50","1.800000","1.540000","2.060000","false"
"6x6","uct-0500","37","backlog","50","3.560000","3.240000","3.860000","false"
"6x6","uct-0500","37","decline_from_game_peak","50","1.480000","1.180000","1.780000","false"
"6x6","uct-0500","38","active_fronts","50","5.980000","5.640000","6.320000","false"
"6x6","uct-0500","38","dormant_fronts","50","1.720000","1.480000","1.960000","false"
"6x6","uct-0500","38","backlog","50","3.560000","3.280000","3.840000","false"
"6x6","uct-0500","38","decline_from_game_peak","50","1.600000","1.300000","1.940000","false"
"6x6","uct-0500","39","active_fronts","50","5.880000","5.580000","6.180000","false"
"6x6","uct-0500","39","dormant_fronts","50","1.840000","1.580000","2.080000","false"
"6x6","uct-0500","39","backlog","50","3.600000","3.240000","3.940000","false"
"6x6","uct-0500","39","decline_from_game_peak","50","1.700000","1.380000","2.000000","false"
"6x6","uct-0500","40","active_fronts","50","5.780000","5.460000","6.100000","false"
"6x6","uct-0500","40","dormant_fronts","50","1.880000","1.600000","2.180000","false"
"6x6","uct-0500","40","backlog","50","3.580000","3.280000","3.880000","false"
"6x6","uct-0500","40","decline_from_game_peak","50","1.800000","1.480000","2.100000","false"
"6x6","uct-0500","41","active_fronts","50","5.680000","5.380000","6.000000","false"
"6x6","uct-0500","41","dormant_fronts","50","1.740000","1.480000","1.980000","false"
"6x6","uct-0500","41","backlog","50","3.420000","3.120000","3.720000","false"
"6x6","uct-0500","41","decline_from_game_peak","50","1.900000","1.620000","2.180000","false"
"6x6","uct-0500","42","active_fronts","50","5.960000","5.620000","6.280000","false"
"6x6","uct-0500","42","dormant_fronts","50","1.980000","1.740000","2.220000","false"
"6x6","uct-0500","42","backlog","50","3.720000","3.400000","4.040000","false"
"6x6","uct-0500","42","decline_from_game_peak","50","1.620000","1.360000","1.860000","false"
"6x6","uct-0500","43","active_fronts","50","5.940000","5.640000","6.260000","false"
"6x6","uct-0500","43","dormant_fronts","50","1.980000","1.680000","2.280000","false"
"6x6","uct-0500","43","backlog","50","3.640000","3.380000","3.880000","false"
"6x6","uct-0500","43","decline_from_game_peak","50","1.640000","1.400000","1.900000","false"
"6x6","uct-0500","44","active_fronts","50","5.920000","5.620000","6.240000","false"
"6x6","uct-0500","44","dormant_fronts","50","1.900000","1.660000","2.160000","false"
"6x6","uct-0500","44","backlog","50","3.620000","3.360000","3.900000","false"
"6x6","uct-0500","44","decline_from_game_peak","50","1.660000","1.420000","1.920000","false"
"6x6","uct-0500","45","active_fronts","50","5.860000","5.500000","6.180000","false"
"6x6","uct-0500","45","dormant_fronts","50","1.920000","1.640000","2.200000","false"
"6x6","uct-0500","45","backlog","50","3.420000","3.120000","3.720000","false"
"6x6","uct-0500","45","decline_from_game_peak","50","1.720000","1.400000","2.040000","false"
"6x6","uct-0500","46","active_fronts","50","5.700000","5.420000","5.980000","false"
"6x6","uct-0500","46","dormant_fronts","50","1.800000","1.480000","2.100000","false"
"6x6","uct-0500","46","backlog","50","3.340000","3.040000","3.620000","false"
"6x6","uct-0500","46","decline_from_game_peak","50","1.880000","1.620000","2.160000","false"
"6x6","uct-0500","47","active_fronts","50","5.700000","5.400000","6.020000","false"
"6x6","uct-0500","47","dormant_fronts","50","1.740000","1.480000","2.000000","false"
"6x6","uct-0500","47","backlog","50","3.280000","2.960000","3.620000","false"
"6x6","uct-0500","47","decline_from_game_peak","50","1.880000","1.540000","2.200000","false"
"6x6","uct-0500","48","active_fronts","50","5.740000","5.420000","6.060000","false"
"6x6","uct-0500","48","dormant_fronts","50","1.860000","1.560000","2.140000","false"
"6x6","uct-0500","48","backlog","50","3.360000","3.020000","3.700000","false"
"6x6","uct-0500","48","decline_from_game_peak","50","1.840000","1.480000","2.200000","false"
"6x6","uct-1000","1","active_fronts","50","0.000000","0.000000","0.000000","true"
"6x6","uct-1000","1","dormant_fronts","50","0.000000","0.000000","0.000000","true"
"6x6","uct-1000","1","backlog","50","0.000000","0.000000","0.000000","true"
"6x6","uct-1000","1","decline_from_game_peak","50","7.520000","7.340000","7.700000","true"
"6x6","uct-1000","2","active_fronts","50","0.740000","0.580000","0.920000","true"
"6x6","uct-1000","2","dormant_fronts","50","0.000000","0.000000","0.000000","true"
"6x6","uct-1000","2","backlog","50","0.000000","0.000000","0.000000","true"
"6x6","uct-1000","2","decline_from_game_peak","50","6.780000","6.500000","7.060000","true"
"6x6","uct-1000","3","active_fronts","50","1.160000","0.980000","1.360000","true"
"6x6","uct-1000","3","dormant_fronts","50","0.000000","0.000000","0.000000","true"
"6x6","uct-1000","3","backlog","50","0.480000","0.340000","0.620000","true"
"6x6","uct-1000","3","decline_from_game_peak","50","6.360000","6.060000","6.660000","true"
"6x6","uct-1000","4","active_fronts","50","2.040000","1.800000","2.280000","true"
"6x6","uct-1000","4","dormant_fronts","50","0.200000","0.100000","0.300000","true"
"6x6","uct-1000","4","backlog","50","0.600000","0.420000","0.800000","true"
"6x6","uct-1000","4","decline_from_game_peak","50","5.480000","5.120000","5.840000","true"
"6x6","uct-1000","5","active_fronts","50","2.440000","2.160000","2.720000","true"
"6x6","uct-1000","5","dormant_fronts","50","0.420000","0.260000","0.580000","true"
"6x6","uct-1000","5","backlog","50","1.320000","1.120000","1.520000","true"
"6x6","uct-1000","5","decline_from_game_peak","50","5.080000","4.720000","5.440000","true"
"6x6","uct-1000","6","active_fronts","50","3.040000","2.760000","3.320000","true"
"6x6","uct-1000","6","dormant_fronts","50","0.720000","0.560000","0.900000","true"
"6x6","uct-1000","6","backlog","50","1.400000","1.180000","1.620000","true"
"6x6","uct-1000","6","decline_from_game_peak","50","4.480000","4.140000","4.820000","true"
"6x6","uct-1000","7","active_fronts","50","3.360000","3.020000","3.700000","true"
"6x6","uct-1000","7","dormant_fronts","50","0.760000","0.580000","0.940000","true"
"6x6","uct-1000","7","backlog","50","1.920000","1.640000","2.180000","true"
"6x6","uct-1000","7","decline_from_game_peak","50","4.160000","3.800000","4.500000","true"
"6x6","uct-1000","8","active_fronts","50","3.440000","3.120000","3.760000","true"
"6x6","uct-1000","8","dormant_fronts","50","0.960000","0.740000","1.180000","true"
"6x6","uct-1000","8","backlog","50","1.860000","1.600000","2.120000","true"
"6x6","uct-1000","8","decline_from_game_peak","50","4.080000","3.740000","4.420000","true"
"6x6","uct-1000","9","active_fronts","50","3.760000","3.400000","4.120000","true"
"6x6","uct-1000","9","dormant_fronts","50","0.980000","0.760000","1.200000","true"
"6x6","uct-1000","9","backlog","50","2.040000","1.760000","2.360000","true"
"6x6","uct-1000","9","decline_from_game_peak","50","3.760000","3.380000","4.140000","true"
"6x6","uct-1000","10","active_fronts","50","4.120000","3.760000","4.480000","true"
"6x6","uct-1000","10","dormant_fronts","50","1.100000","0.860000","1.360000","true"
"6x6","uct-1000","10","backlog","50","2.200000","1.960000","2.480000","true"
"6x6","uct-1000","10","decline_from_game_peak","50","3.400000","3.040000","3.780000","true"
"6x6","uct-1000","11","active_fronts","50","4.320000","4.040000","4.600000","true"
"6x6","uct-1000","11","dormant_fronts","50","1.160000","0.940000","1.380000","true"
"6x6","uct-1000","11","backlog","50","2.440000","2.120000","2.780000","true"
"6x6","uct-1000","11","decline_from_game_peak","50","3.200000","2.880000","3.520000","true"
"6x6","uct-1000","12","active_fronts","50","4.500000","4.140000","4.840000","true"
"6x6","uct-1000","12","dormant_fronts","50","1.200000","0.920000","1.520000","true"
"6x6","uct-1000","12","backlog","50","2.480000","2.200000","2.760000","true"
"6x6","uct-1000","12","decline_from_game_peak","50","3.020000","2.640000","3.420000","true"
"6x6","uct-1000","13","active_fronts","50","4.720000","4.380000","5.100000","true"
"6x6","uct-1000","13","dormant_fronts","50","1.400000","1.140000","1.640000","true"
"6x6","uct-1000","13","backlog","50","2.900000","2.580000","3.240000","true"
"6x6","uct-1000","13","decline_from_game_peak","50","2.800000","2.420000","3.140000","true"
"6x6","uct-1000","14","active_fronts","50","4.820000","4.460000","5.160000","true"
"6x6","uct-1000","14","dormant_fronts","50","1.400000","1.160000","1.660000","true"
"6x6","uct-1000","14","backlog","50","2.740000","2.480000","2.980000","true"
"6x6","uct-1000","14","decline_from_game_peak","50","2.700000","2.360000","3.040000","true"
"6x6","uct-1000","15","active_fronts","50","4.900000","4.560000","5.240000","true"
"6x6","uct-1000","15","dormant_fronts","50","1.480000","1.260000","1.720000","true"
"6x6","uct-1000","15","backlog","50","2.900000","2.600000","3.180000","true"
"6x6","uct-1000","15","decline_from_game_peak","50","2.620000","2.300000","2.940000","true"
"6x6","uct-1000","16","active_fronts","50","5.040000","4.660000","5.400000","true"
"6x6","uct-1000","16","dormant_fronts","50","1.460000","1.160000","1.720000","true"
"6x6","uct-1000","16","backlog","50","2.880000","2.540000","3.200000","true"
"6x6","uct-1000","16","decline_from_game_peak","50","2.480000","2.160000","2.800000","true"
"6x6","uct-1000","17","active_fronts","50","5.020000","4.660000","5.400000","true"
"6x6","uct-1000","17","dormant_fronts","50","1.580000","1.300000","1.880000","true"
"6x6","uct-1000","17","backlog","50","2.920000","2.620000","3.220000","true"
"6x6","uct-1000","17","decline_from_game_peak","50","2.500000","2.180000","2.820000","true"
"6x6","uct-1000","18","active_fronts","50","5.040000","4.740000","5.340000","true"
"6x6","uct-1000","18","dormant_fronts","50","1.460000","1.180000","1.760000","true"
"6x6","uct-1000","18","backlog","50","2.880000","2.580000","3.220000","true"
"6x6","uct-1000","18","decline_from_game_peak","50","2.480000","2.180000","2.800000","true"
"6x6","uct-1000","19","active_fronts","50","5.180000","4.880000","5.500000","true"
"6x6","uct-1000","19","dormant_fronts","50","1.420000","1.160000","1.680000","true"
"6x6","uct-1000","19","backlog","50","3.040000","2.740000","3.320000","true"
"6x6","uct-1000","19","decline_from_game_peak","50","2.340000","2.020000","2.680000","true"
"6x6","uct-1000","20","active_fronts","50","5.320000","5.000000","5.620000","true"
"6x6","uct-1000","20","dormant_fronts","50","1.720000","1.440000","1.980000","true"
"6x6","uct-1000","20","backlog","50","3.060000","2.760000","3.400000","true"
"6x6","uct-1000","20","decline_from_game_peak","50","2.200000","1.880000","2.500000","true"
"6x6","uct-1000","21","active_fronts","50","5.320000","5.020000","5.640000","true"
"6x6","uct-1000","21","dormant_fronts","50","1.580000","1.280000","1.940000","true"
"6x6","uct-1000","21","backlog","50","3.060000","2.720000","3.400000","true"
"6x6","uct-1000","21","decline_from_game_peak","50","2.200000","1.900000","2.500000","true"
"6x6","uct-1000","22","active_fronts","50","5.500000","5.200000","5.800000","true"
"6x6","uct-1000","22","dormant_fronts","50","1.540000","1.260000","1.800000","true"
"6x6","uct-1000","22","backlog","50","3.100000","2.820000","3.380000","true"
"6x6","uct-1000","22","decline_from_game_peak","50","2.020000","1.760000","2.280000","true"
"6x6","uct-1000","23","active_fronts","50","5.540000","5.240000","5.820000","true"
"6x6","uct-1000","23","dormant_fronts","50","1.540000","1.300000","1.780000","true"
"6x6","uct-1000","23","backlog","50","3.380000","3.140000","3.640000","true"
"6x6","uct-1000","23","decline_from_game_peak","50","1.980000","1.680000","2.300000","true"
"6x6","uct-1000","24","active_fronts","50","5.520000","5.260000","5.780000","true"
"6x6","uct-1000","24","dormant_fronts","50","1.780000","1.540000","2.040000","true"
"6x6","uct-1000","24","backlog","50","3.260000","3.040000","3.520000","true"
"6x6","uct-1000","24","decline_from_game_peak","50","2.000000","1.740000","2.280000","true"
"6x6","uct-1000","25","active_fronts","50","5.800000","5.500000","6.100000","true"
"6x6","uct-1000","25","dormant_fronts","50","1.820000","1.540000","2.100000","true"
"6x6","uct-1000","25","backlog","50","3.380000","3.040000","3.740000","true"
"6x6","uct-1000","25","decline_from_game_peak","50","1.720000","1.440000","2.020000","true"
"6x6","uct-1000","26","active_fronts","50","5.600000","5.360000","5.840000","true"
"6x6","uct-1000","26","dormant_fronts","50","1.660000","1.440000","1.880000","true"
"6x6","uct-1000","26","backlog","50","3.220000","2.960000","3.480000","true"
"6x6","uct-1000","26","decline_from_game_peak","50","1.920000","1.680000","2.160000","true"
"6x6","uct-1000","27","active_fronts","50","5.700000","5.420000","5.980000","true"
"6x6","uct-1000","27","dormant_fronts","50","1.640000","1.340000","1.940000","true"
"6x6","uct-1000","27","backlog","50","3.280000","2.940000","3.580000","true"
"6x6","uct-1000","27","decline_from_game_peak","50","1.820000","1.560000","2.080000","true"
"6x6","uct-1000","28","active_fronts","50","5.820000","5.540000","6.080000","true"
"6x6","uct-1000","28","dormant_fronts","50","1.780000","1.560000","2.000000","true"
"6x6","uct-1000","28","backlog","50","3.400000","3.120000","3.660000","true"
"6x6","uct-1000","28","decline_from_game_peak","50","1.700000","1.400000","2.020000","true"
"6x6","uct-1000","29","active_fronts","50","5.780000","5.480000","6.080000","true"
"6x6","uct-1000","29","dormant_fronts","50","1.660000","1.420000","1.920000","true"
"6x6","uct-1000","29","backlog","50","3.440000","3.120000","3.740000","true"
"6x6","uct-1000","29","decline_from_game_peak","50","1.740000","1.420000","2.080000","true"
"6x6","uct-1000","30","active_fronts","50","5.800000","5.440000","6.160000","true"
"6x6","uct-1000","30","dormant_fronts","50","1.540000","1.240000","1.860000","true"
"6x6","uct-1000","30","backlog","50","3.440000","3.080000","3.780000","true"
"6x6","uct-1000","30","decline_from_game_peak","50","1.720000","1.400000","2.040000","true"
"6x6","uct-1000","31","active_fronts","50","5.820000","5.520000","6.140000","true"
"6x6","uct-1000","31","dormant_fronts","50","1.940000","1.640000","2.260000","true"
"6x6","uct-1000","31","backlog","50","3.580000","3.280000","3.880000","true"
"6x6","uct-1000","31","decline_from_game_peak","50","1.700000","1.420000","2.020000","true"
"6x6","uct-1000","32","active_fronts","50","5.760000","5.460000","6.040000","true"
"6x6","uct-1000","32","dormant_fronts","50","1.840000","1.560000","2.100000","true"
"6x6","uct-1000","32","backlog","50","3.360000","3.060000","3.660000","true"
"6x6","uct-1000","32","decline_from_game_peak","50","1.760000","1.440000","2.080000","true"
"6x6","uct-1000","33","active_fronts","50","5.380000","5.080000","5.680000","true"
"6x6","uct-1000","33","dormant_fronts","50","1.560000","1.320000","1.820000","true"
"6x6","uct-1000","33","backlog","50","3.280000","2.980000","3.600000","true"
"6x6","uct-1000","33","decline_from_game_peak","50","2.140000","1.800000","2.460000","true"
"6x6","uct-1000","34","active_fronts","50","5.440000","5.140000","5.700000","true"
"6x6","uct-1000","34","dormant_fronts","50","1.680000","1.400000","1.980000","true"
"6x6","uct-1000","34","backlog","50","3.160000","2.860000","3.480000","true"
"6x6","uct-1000","34","decline_from_game_peak","50","2.080000","1.760000","2.380000","true"
"6x6","uct-1000","35","active_fronts","50","5.540000","5.200000","5.860000","true"
"6x6","uct-1000","35","dormant_fronts","50","1.600000","1.340000","1.880000","true"
"6x6","uct-1000","35","backlog","50","3.300000","3.020000","3.580000","true"
"6x6","uct-1000","35","decline_from_game_peak","50","1.980000","1.660000","2.300000","true"
"6x6","uct-1000","36","active_fronts","50","5.380000","5.060000","5.680000","true"
"6x6","uct-1000","36","dormant_fronts","50","1.520000","1.280000","1.760000","true"
"6x6","uct-1000","36","backlog","50","3.140000","2.880000","3.400000","true"
"6x6","uct-1000","36","decline_from_game_peak","50","2.140000","1.840000","2.440000","true"
