"board","experiment_id","search_level","game_index","region","final_placement_turn","final_placement_band","receives_final_band_investment","remaining_turns","remaining_fraction","has_later_observation","all_later_opportunity_zero","unresolved_after_final_placement","local_outcome_fixed","censor_mode","classification"
"6x6","6x6-seeded-random","seeded-random","74","MM","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","74","MH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","74","MH","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","74","MH","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","74","HL","43","4","true","5","0.104167","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","74","HL","43","4","true","5","0.104167","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","74","HL","43","4","true","5","0.104167","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","74","HM","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","74","HM","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","74","HM","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","74","HH","38","4","true","10","0.208333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","74","HH","38","4","true","10","0.208333","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","74","HH","38","4","true","10","0.208333","true","false","true","false","0.2","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","75","LL","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","LL","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","LL","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","LM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","LM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","LM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","LH","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","75","LH","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","LH","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","ML","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","ML","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","ML","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","MM","42","4","true","6","0.125000","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","75","MM","42","4","true","6","0.125000","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","75","MM","42","4","true","6","0.125000","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","MH","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","MH","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","MH","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","75","HL","45","4","true","3","0.062500","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","HL","45","4","true","3","0.062500","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","HL","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","HM","43","4","true","5","0.104167","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","75","HM","43","4","true","5","0.104167","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","75","HM","43","4","true","5","0.104167","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","HH","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","HH","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","75","HH","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","LL","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","76","LL","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","LL","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","LM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","LM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","LM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","LH","40","4","true","8","0.166667","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","76","LH","40","4","true","8","0.166667","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","76","LH","40","4","true","8","0.166667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","ML","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","ML","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","ML","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","MM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","MM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","MM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","MH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","MH","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","MH","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","HL","47","4","true","1","0.020833","true","false","false","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","HL","47","4","true","1","0.020833","true","false","false","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","HL","47","4","true","1","0.020833","true","false","false","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","76","HM","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","76","HM","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","HM","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","HH","45","4","true","3","0.062500","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","HH","45","4","true","3","0.062500","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","76","HH","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","LL","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LL","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LL","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LM","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LM","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LM","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LH","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","LH","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","ML","47","4","true","1","0.020833","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","ML","47","4","true","1","0.020833","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","ML","47","4","true","1","0.020833","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","MM","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","MM","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","MM","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","MH","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","MH","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","MH","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","HL","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","HL","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","HL","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","77","HM","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","HM","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","HM","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","77","HH","43","4","true","5","0.104167","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","77","HH","43","4","true","5","0.104167","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","77","HH","43","4","true","5","0.104167","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","LL","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","LL","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","LL","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","LM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","LM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","LM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","LH","47","4","true","1","0.020833","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","LH","47","4","true","1","0.020833","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","LH","47","4","true","1","0.020833","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","ML","45","4","true","3","0.062500","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","ML","45","4","true","3","0.062500","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","ML","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","MM","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","MM","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","MM","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","MH","42","4","true","6","0.125000","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","78","MH","42","4","true","6","0.125000","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","78","MH","42","4","true","6","0.125000","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","78","HL","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","HL","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","HL","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","HM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","HM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","HM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","78","HH","38","4","true","10","0.208333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","78","HH","38","4","true","10","0.208333","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","78","HH","38","4","true","10","0.208333","true","false","true","false","0.2","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","79","LL","45","4","true","3","0.062500","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","LL","45","4","true","3","0.062500","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","LL","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","LM","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","LM","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","LM","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","LH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","LH","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","LH","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","ML","37","4","true","11","0.229167","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","79","ML","37","4","true","11","0.229167","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","79","ML","37","4","true","11","0.229167","true","false","true","false","0.2","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","79","MM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","MM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","MM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","MH","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","79","MH","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","MH","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","HL","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","HL","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","HL","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","HM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","HM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","HM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","79","HH","45","4","true","3","0.062500","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","HH","45","4","true","3","0.062500","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","79","HH","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","LL","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LL","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LL","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LM","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LM","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LM","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LH","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","LH","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","ML","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","80","ML","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","ML","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","MM","41","4","true","7","0.145833","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","80","MM","41","4","true","7","0.145833","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","80","MM","41","4","true","7","0.145833","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","MH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","MH","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","MH","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","80","HL","40","4","true","8","0.166667","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","80","HL","40","4","true","8","0.166667","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","80","HL","40","4","true","8","0.166667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","HM","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","HM","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","HM","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","HH","47","4","true","1","0.020833","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","HH","47","4","true","1","0.020833","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","80","HH","47","4","true","1","0.020833","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","LL","47","4","true","1","0.020833","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","LL","47","4","true","1","0.020833","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","LL","47","4","true","1","0.020833","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","LM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","LM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","LM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","LH","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","81","LH","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","LH","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","ML","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","ML","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","ML","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","MM","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","MM","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","MM","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","MH","47","4","true","1","0.020833","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","MH","47","4","true","1","0.020833","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","MH","47","4","true","1","0.020833","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","81","HL","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","HL","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","HL","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","HM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","HM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","HM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","81","HH","42","4","true","6","0.125000","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","81","HH","42","4","true","6","0.125000","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","81","HH","42","4","true","6","0.125000","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","LL","47","4","true","1","0.020833","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","LL","47","4","true","1","0.020833","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","LL","47","4","true","1","0.020833","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","LM","46","4","true","2","0.041667","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","LM","46","4","true","2","0.041667","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","LM","46","4","true","2","0.041667","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","ML","45","4","true","3","0.062500","true","false","true","false","turns4","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","ML","45","4","true","3","0.062500","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","ML","45","4","true","3","0.062500","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","MM","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","MM","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","MM","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","MH","45","4","true","3","0.062500","true","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","MH","45","4","true","3","0.062500","true","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","MH","45","4","true","3","0.062500","true","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","82","HL","42","4","true","6","0.125000","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","82","HL","42","4","true","6","0.125000","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","82","HL","42","4","true","6","0.125000","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","HM","42","4","true","6","0.125000","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","82","HM","42","4","true","6","0.125000","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","82","HM","42","4","true","6","0.125000","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","HH","44","4","true","4","0.083333","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","82","HH","44","4","true","4","0.083333","true","false","true","false","0.1","end_censored"
"6x6","6x6-seeded-random","seeded-random","82","HH","44","4","true","4","0.083333","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","83","LL","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","83","LL","48","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","83","LL","48","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"6x6","6x6-seeded-random","seeded-random","83","LM","43","4","true","5","0.104167","true","false","true","false","turns4","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","83","LM","43","4","true","5","0.104167","true","false","true","false","0.1","selectively_abandoned"
"6x6","6x6-seeded-random","seeded-random","83","LM","43","4","true","5","0.104167","true","false","true","false","0.2","end_censored"
"6x6","6x6-seeded-random","seeded-random","83","LH","48","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
