experiment_id,game_index,turn_number,placement_number,mover,target,target_type,supply_source
"uct-3000-self-play","77","4","3","2","S13","supply",""
"uct-3000-self-play","77","5","1","1","O21","objective","S31"
"uct-3000-self-play","77","5","2","1","S22","supply",""
"uct-3000-self-play","77","5","3","1","O21","objective","S32"
"uct-3000-self-play","77","6","1","2","O23","objective","S23"
"uct-3000-self-play","77","6","2","2","O10","objective","S20"
"uct-3000-self-play","77","6","3","2","S10","supply",""
"uct-3000-self-play","77","7","1","1","O31","objective","S31"
"uct-3000-self-play","77","7","2","1","O22","objective","S22"
"uct-3000-self-play","77","7","3","1","O31","objective","S32"
"uct-3000-self-play","77","8","1","2","O10","objective","S20"
"uct-3000-self-play","77","8","2","2","O13","objective","S13"
"uct-3000-self-play","77","8","3","2","O23","objective","S23"
"uct-3000-self-play","77","9","1","1","O22","objective","S22"
"uct-3000-self-play","77","9","2","1","O31","objective","S31"
"uct-3000-self-play","77","9","3","1","S23","supply",""
"uct-3000-self-play","77","10","1","2","O13","objective","S13"
"uct-3000-self-play","77","10","2","2","S23","supply",""
"uct-3000-self-play","77","10","3","2","O10","objective","S20"
"uct-3000-self-play","77","11","1","1","O22","objective","S22"
"uct-3000-self-play","77","11","2","1","O20","objective","S31"
"uct-3000-self-play","77","11","3","1","S23","supply",""
"uct-3000-self-play","77","12","1","2","O13","objective","S13"
"uct-3000-self-play","77","12","2","2","S33","supply",""
"uct-3000-self-play","77","12","3","2","S21","supply",""
"uct-3000-self-play","77","13","1","1","O32","objective","S32"
"uct-3000-self-play","77","13","2","1","S42","supply",""
"uct-3000-self-play","77","13","3","1","S33","supply",""
"uct-3000-self-play","77","14","1","2","O20","objective","S20"
"uct-3000-self-play","77","14","2","2","O20","objective","S21"
"uct-3000-self-play","77","14","3","2","O02","objective","S13"
"uct-3000-self-play","77","15","1","1","O32","objective","S42"
"uct-3000-self-play","77","15","2","1","O32","objective","S32"
"uct-3000-self-play","77","15","3","1","O20","objective","S31"
"uct-3000-self-play","77","16","1","2","O20","objective","S20"
"uct-3000-self-play","77","16","2","2","O02","objective","S13"
"uct-3000-self-play","77","16","3","2","S23","supply",""
"uct-3000-self-play","77","17","1","1","S13","supply",""
"uct-3000-self-play","77","17","2","1","O12","objective","S22"
"uct-3000-self-play","77","17","3","1","O30","objective","S31"
"uct-3000-self-play","77","18","1","2","O23","objective","S23"
"uct-3000-self-play","77","18","2","2","O11","objective","S21"
"uct-3000-self-play","77","18","3","2","O00","objective","S10"
"uct-3000-self-play","77","19","1","1","O11","objective","S22"
"uct-3000-self-play","77","19","2","1","O30","objective","S31"
"uct-3000-self-play","77","19","3","1","S02","supply",""
"uct-3000-self-play","77","20","1","2","O11","objective","S21"
"uct-3000-self-play","77","20","2","2","S03","supply",""
"uct-3000-self-play","77","20","3","2","S31","supply",""
"uct-3000-self-play","77","21","1","1","O11","objective","S22"
"uct-3000-self-play","77","21","2","1","O01","objective","S02"
"uct-3000-self-play","77","21","3","1","S21","supply",""
"uct-3000-self-play","77","22","1","2","O02","objective","S03"
"uct-3000-self-play","77","22","2","2","S22","supply",""
"uct-3000-self-play","77","22","3","2","S00","supply",""
"uct-3000-self-play","77","23","1","1","S11","supply",""
"uct-3000-self-play","77","23","2","1","S21","supply",""
"uct-3000-self-play","77","23","3","1","S43","supply",""
"uct-3000-self-play","77","24","1","2","O00","objective","S00"
"uct-3000-self-play","77","24","2","2","S32","supply",""
"uct-3000-self-play","77","24","3","2","S41","supply",""
"uct-3000-self-play","78","1","1","1","S11","supply",""
"uct-3000-self-play","78","1","2","1","S01","supply",""
"uct-3000-self-play","78","1","3","1","S32","supply",""
"uct-3000-self-play","78","2","1","2","S31","supply",""
"uct-3000-self-play","78","2","2","2","S22","supply",""
"uct-3000-self-play","78","2","3","2","S21","supply",""
"uct-3000-self-play","78","3","1","1","S13","supply",""
"uct-3000-self-play","78","3","2","1","O01","objective","S01"
"uct-3000-self-play","78","3","3","1","O01","objective","S11"
"uct-3000-self-play","78","4","1","2","S21","supply",""
"uct-3000-self-play","78","4","2","2","O20","objective","S21"
"uct-3000-self-play","78","4","3","2","O20","objective","S31"
"uct-3000-self-play","78","5","1","1","O01","objective","S01"
"uct-3000-self-play","78","5","2","1","S31","supply",""
"uct-3000-self-play","78","5","3","1","O00","objective","S11"
"uct-3000-self-play","78","6","1","2","O20","objective","S21"
"uct-3000-self-play","78","6","2","2","O21","objective","S22"
"uct-3000-self-play","78","6","3","2","S13","supply",""
"uct-3000-self-play","78","7","1","1","S22","supply",""
"uct-3000-self-play","78","7","2","1","O00","objective","S11"
"uct-3000-self-play","78","7","3","1","O00","objective","S01"
"uct-3000-self-play","78","8","1","2","O21","objective","S21"
"uct-3000-self-play","78","8","2","2","S22","supply",""
"uct-3000-self-play","78","8","3","2","S20","supply",""
"uct-3000-self-play","78","9","1","1","O32","objective","S32"
"uct-3000-self-play","78","9","2","1","S33","supply",""
"uct-3000-self-play","78","9","3","1","S22","supply",""
"uct-3000-self-play","78","10","1","2","S22","supply",""
"uct-3000-self-play","78","10","2","2","O21","objective","S21"
"uct-3000-self-play","78","10","3","2","S33","supply",""
"uct-3000-self-play","78","11","1","1","O32","objective","S32"
"uct-3000-self-play","78","11","2","1","S33","supply",""
"uct-3000-self-play","78","11","3","1","S13","supply",""
"uct-3000-self-play","78","12","1","2","O11","objective","S22"
"uct-3000-self-play","78","12","2","2","O10","objective","S20"
"uct-3000-self-play","78","12","3","2","O11","objective","S21"
"uct-3000-self-play","78","13","1","1","O32","objective","S32"
"uct-3000-self-play","78","13","2","1","O03","objective","S13"
"uct-3000-self-play","78","13","3","1","O33","objective","S33"
"uct-3000-self-play","78","14","1","2","O10","objective","S21"
"uct-3000-self-play","78","14","2","2","O11","objective","S22"
"uct-3000-self-play","78","14","3","2","O10","objective","S20"
"uct-3000-self-play","78","15","1","1","O03","objective","S13"
"uct-3000-self-play","78","15","2","1","O33","objective","S33"
"uct-3000-self-play","78","15","3","1","O22","objective","S32"
"uct-3000-self-play","78","16","1","2","S33","supply",""
"uct-3000-self-play","78","16","2","2","S13","supply",""
"uct-3000-self-play","78","16","3","2","S43","supply",""
"uct-3000-self-play","78","17","1","1","O22","objective","S32"
"uct-3000-self-play","78","17","2","1","S33","supply",""
"uct-3000-self-play","78","17","3","1","S14","supply",""
"uct-3000-self-play","78","18","1","2","S14","supply",""
"uct-3000-self-play","78","18","2","2","S03","supply",""
"uct-3000-self-play","78","18","3","2","O12","objective","S22"
"uct-3000-self-play","78","19","1","1","O33","objective","S33"
"uct-3000-self-play","78","19","2","1","O22","objective","S32"
"uct-3000-self-play","78","19","3","1","S12","supply",""
"uct-3000-self-play","78","20","1","2","O03","objective","S03"
"uct-3000-self-play","78","20","2","2","O12","objective","S22"
"uct-3000-self-play","78","20","3","2","S13","supply",""
"uct-3000-self-play","78","21","1","1","O23","objective","S33"
"uct-3000-self-play","78","21","2","1","O02","objective","S12"
"uct-3000-self-play","78","21","3","1","S41","supply",""
"uct-3000-self-play","78","22","1","2","O03","objective","S03"
"uct-3000-self-play","78","22","2","2","O12","objective","S22"
"uct-3000-self-play","78","22","3","2","O03","objective","S13"
"uct-3000-self-play","78","23","1","1","S12","supply",""
"uct-3000-self-play","78","23","2","1","S20","supply",""
"uct-3000-self-play","78","23","3","1","S34","supply",""
"uct-3000-self-play","78","24","1","2","S31","supply",""
"uct-3000-self-play","78","24","2","2","S21","supply",""
"uct-3000-self-play","78","24","3","2","S04","supply",""
"uct-3000-self-play","79","1","1","1","S23","supply",""
"uct-3000-self-play","79","1","2","1","S21","supply",""
"uct-3000-self-play","79","1","3","1","S22","supply",""
"uct-3000-self-play","79","2","1","2","S22","supply",""
"uct-3000-self-play","79","2","2","2","S21","supply",""
"uct-3000-self-play","79","2","3","2","S31","supply",""
"uct-3000-self-play","79","3","1","1","S22","supply",""
"uct-3000-self-play","79","3","2","1","O12","objective","S23"
"uct-3000-self-play","79","3","3","1","S33","supply",""
"uct-3000-self-play","79","4","1","2","O20","objective","S31"
"uct-3000-self-play","79","4","2","2","S12","supply",""
"uct-3000-self-play","79","4","3","2","S23","supply",""
"uct-3000-self-play","79","5","1","1","O22","objective","S22"
"uct-3000-self-play","79","5","2","1","O22","objective","S33"
"uct-3000-self-play","79","5","3","1","S32","supply",""
"uct-3000-self-play","79","6","1","2","O31","objective","S31"
"uct-3000-self-play","79","6","2","2","S22","supply",""
"uct-3000-self-play","79","6","3","2","S02","supply",""
"uct-3000-self-play","79","7","1","1","S22","supply",""
"uct-3000-self-play","79","7","2","1","O21","objective","S32"
"uct-3000-self-play","79","7","3","1","S21","supply",""
"uct-3000-self-play","79","8","1","2","O31","objective","S31"
"uct-3000-self-play","79","8","2","2","O02","objective","S12"
"uct-3000-self-play","79","8","3","2","O02","objective","S02"
"uct-3000-self-play","79","9","1","1","O21","objective","S21"
"uct-3000-self-play","79","9","2","1","O22","objective","S33"
"uct-3000-self-play","79","9","3","1","S31","supply",""
"uct-3000-self-play","79","10","1","2","S31","supply",""
"uct-3000-self-play","79","10","2","2","O01","objective","S12"
"uct-3000-self-play","79","10","3","2","O01","objective","S02"
"uct-3000-self-play","79","11","1","1","S31","supply",""
"uct-3000-self-play","79","11","2","1","O12","objective","S22"
"uct-3000-self-play","79","11","3","1","O21","objective","S32"
"uct-3000-self-play","79","12","1","2","O02","objective","S12"
"uct-3000-self-play","79","12","2","2","S31","supply",""
"uct-3000-self-play","79","12","3","2","O01","objective","S02"
"uct-3000-self-play","79","13","1","1","O12","objective","S22"
"uct-3000-self-play","79","13","2","1","O32","objective","S33"
"uct-3000-self-play","79","13","3","1","O32","objective","S32"
"uct-3000-self-play","79","14","1","2","O20","objective","S31"
"uct-3000-self-play","79","14","2","2","O11","objective","S12"
"uct-3000-self-play","79","14","3","2","S41","supply",""
"uct-3000-self-play","79","15","1","1","O32","objective","S33"
"uct-3000-self-play","79","15","2","1","O10","objective","S21"
"uct-3000-self-play","79","15","3","1","S14","supply",""
"uct-3000-self-play","79","16","1","2","O20","objective","S31"
"uct-3000-self-play","79","16","2","2","O31","objective","S41"
"uct-3000-self-play","79","16","3","2","O11","objective","S12"
"uct-3000-self-play","79","17","1","1","O10","objective","S21"
"uct-3000-self-play","79","17","2","1","O03","objective","S14"
"uct-3000-self-play","79","17","3","1","O23","objective","S33"
"uct-3000-self-play","79","18","1","2","O11","objective","S12"
"uct-3000-self-play","79","18","2","2","S21","supply",""
"uct-3000-self-play","79","18","3","2","S11","supply",""
"uct-3000-self-play","79","19","1","1","O03","objective","S14"
"uct-3000-self-play","79","19","2","1","S21","supply",""
"uct-3000-self-play","79","19","3","1","S20","supply",""
"uct-3000-self-play","79","20","1","2","S14","supply",""
"uct-3000-self-play","79","20","2","2","S20","supply",""
"uct-3000-self-play","79","20","3","2","O30","objective","S31"
"uct-3000-self-play","79","21","1","1","O10","objective","S21"
"uct-3000-self-play","79","21","2","1","O23","objective","S33"
"uct-3000-self-play","79","21","3","1","S41","supply",""
"uct-3000-self-play","79","22","1","2","O30","objective","S31"
"uct-3000-self-play","79","22","2","2","S41","supply",""
"uct-3000-self-play","79","22","3","2","S40","supply",""
"uct-3000-self-play","79","23","1","1","O23","objective","S33"
"uct-3000-self-play","79","23","2","1","S42","supply",""
"uct-3000-self-play","79","23","3","1","S04","supply",""
"uct-3000-self-play","79","24","1","2","S11","supply",""
"uct-3000-self-play","79","24","2","2","S11","supply",""
"uct-3000-self-play","79","24","3","2","S14","supply",""
"uct-3000-self-play","80","1","1","1","S31","supply",""
"uct-3000-self-play","80","1","2","1","S11","supply",""
"uct-3000-self-play","80","1","3","1","S22","supply",""
"uct-3000-self-play","80","2","1","2","S21","supply",""
"uct-3000-self-play","80","2","2","2","S22","supply",""
"uct-3000-self-play","80","2","3","2","S21","supply",""
"uct-3000-self-play","80","3","1","1","O31","objective","S31"
"uct-3000-self-play","80","3","2","1","S12","supply",""
"uct-3000-self-play","80","3","3","1","S32","supply",""
"uct-3000-self-play","80","4","1","2","S22","supply",""
"uct-3000-self-play","80","4","2","2","O11","objective","S21"
"uct-3000-self-play","80","4","3","2","S32","supply",""
"uct-3000-self-play","80","5","1","1","O31","objective","S31"
"uct-3000-self-play","80","5","2","1","O01","objective","S11"
"uct-3000-self-play","80","5","3","1","S22","supply",""
"uct-3000-self-play","80","6","1","2","S11","supply",""
"uct-3000-self-play","80","6","2","2","O11","objective","S21"
"uct-3000-self-play","80","6","3","2","S31","supply",""
"uct-3000-self-play","80","7","1","1","S31","supply",""
"uct-3000-self-play","80","7","2","1","O01","objective","S12"
"uct-3000-self-play","80","7","3","1","S41","supply",""
"uct-3000-self-play","80","8","1","2","S22","supply",""
"uct-3000-self-play","80","8","2","2","O11","objective","S21"
"uct-3000-self-play","80","8","3","2","S31","supply",""
"uct-3000-self-play","80","9","1","1","O31","objective","S41"
"uct-3000-self-play","80","9","2","1","O01","objective","S12"
"uct-3000-self-play","80","9","3","1","S23","supply",""
"uct-3000-self-play","80","10","1","2","O10","objective","S21"
"uct-3000-self-play","80","10","2","2","S32","supply",""
"uct-3000-self-play","80","10","3","2","O21","objective","S22"
"uct-3000-self-play","80","11","1","1","O02","objective","S12"
"uct-3000-self-play","80","11","2","1","O12","objective","S23"
"uct-3000-self-play","80","11","3","1","S33","supply",""
"uct-3000-self-play","80","12","1","2","O22","objective","S22"
"uct-3000-self-play","80","12","2","2","O22","objective","S32"
"uct-3000-self-play","80","12","3","2","O10","objective","S21"
"uct-3000-self-play","80","13","1","1","O12","objective","S23"
"uct-3000-self-play","80","13","2","1","O12","objective","S12"
"uct-3000-self-play","80","13","3","1","S30","supply",""
"uct-3000-self-play","80","14","1","2","O10","objective","S21"
"uct-3000-self-play","80","14","2","2","O22","objective","S32"
"uct-3000-self-play","80","14","3","2","O21","objective","S22"
"uct-3000-self-play","80","15","1","1","O02","objective","S12"
"uct-3000-self-play","80","15","2","1","O23","objective","S33"
"uct-3000-self-play","80","15","3","1","O23","objective","S23"
"uct-3000-self-play","80","16","1","2","O21","objective","S32"
"uct-3000-self-play","80","16","2","2","O20","objective","S21"
"uct-3000-self-play","80","16","3","2","S33","supply",""
"uct-3000-self-play","80","17","1","1","O02","objective","S12"
"uct-3000-self-play","80","17","2","1","O23","objective","S23"
"uct-3000-self-play","80","17","3","1","O30","objective","S30"
