"board","experiment_id","search_level","game_index","turn_number","progress","active_fronts","backlog_size","dormant_k2","dominant_focus"
"7x7","7x7-uct-1000","uct-1000","6","31","0.6458333333333334","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","6","32","0.6666666666666666","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","6","33","0.6875","9","7","4","LL"
"7x7","7x7-uct-1000","uct-1000","6","34","0.7083333333333334","8","6","5","LM"
"7x7","7x7-uct-1000","uct-1000","6","35","0.7291666666666666","7","5","3","LL"
"7x7","7x7-uct-1000","uct-1000","6","36","0.75","6","4","2","LH"
"7x7","7x7-uct-1000","uct-1000","6","37","0.7708333333333334","6","5","3","LL"
"7x7","7x7-uct-1000","uct-1000","6","38","0.7916666666666666","5","3","2","MH"
"7x7","7x7-uct-1000","uct-1000","6","39","0.8125","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","6","40","0.8333333333333334","6","4","1","LH"
"7x7","7x7-uct-1000","uct-1000","6","41","0.8541666666666666","6","4","3","MH"
"7x7","7x7-uct-1000","uct-1000","6","42","0.875","6","4","2","LH"
"7x7","7x7-uct-1000","uct-1000","6","43","0.8958333333333334","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","6","44","0.9166666666666666","7","5","2","MM"
"7x7","7x7-uct-1000","uct-1000","6","45","0.9375","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","6","46","0.9583333333333334","8","6","3","MM"
"7x7","7x7-uct-1000","uct-1000","6","47","0.9791666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","6","48","1","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","7","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","7","2","0.041666666666666664","1","0","0","HH"
"7x7","7x7-uct-1000","uct-1000","7","3","0.0625","1","0","0","ML"
"7x7","7x7-uct-1000","uct-1000","7","4","0.08333333333333333","2","1","0",""
"7x7","7x7-uct-1000","uct-1000","7","5","0.10416666666666667","3","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","6","0.125","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","7","0.14583333333333334","4","2","1","HH"
"7x7","7x7-uct-1000","uct-1000","7","8","0.16666666666666666","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","9","0.1875","4","2","2",""
"7x7","7x7-uct-1000","uct-1000","7","10","0.20833333333333334","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","11","0.22916666666666666","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","7","12","0.25","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","7","13","0.2708333333333333","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","7","14","0.2916666666666667","5","4","2","LM"
"7x7","7x7-uct-1000","uct-1000","7","15","0.3125","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","16","0.3333333333333333","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","17","0.3541666666666667","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","7","18","0.375","5","3","0",""
"7x7","7x7-uct-1000","uct-1000","7","19","0.3958333333333333","5","4","3","HM"
"7x7","7x7-uct-1000","uct-1000","7","20","0.4166666666666667","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","7","21","0.4375","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","7","22","0.4583333333333333","6","4","1",""
"7x7","7x7-uct-1000","uct-1000","7","23","0.4791666666666667","6","4","2","MH"
"7x7","7x7-uct-1000","uct-1000","7","24","0.5","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","25","0.5208333333333334","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","7","26","0.5416666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","7","27","0.5625","7","5","3","MM"
"7x7","7x7-uct-1000","uct-1000","7","28","0.5833333333333334","6","4","3","MM"
"7x7","7x7-uct-1000","uct-1000","7","29","0.6041666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","30","0.625","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","31","0.6458333333333334","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","7","32","0.6666666666666666","6","4","2","ML"
"7x7","7x7-uct-1000","uct-1000","7","33","0.6875","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","7","34","0.7083333333333334","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","7","35","0.7291666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","7","36","0.75","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","37","0.7708333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","38","0.7916666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","39","0.8125","6","4","1","HH"
"7x7","7x7-uct-1000","uct-1000","7","40","0.8333333333333334","7","5","4","MM"
"7x7","7x7-uct-1000","uct-1000","7","41","0.8541666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","7","42","0.875","6","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","7","43","0.8958333333333334","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","7","44","0.9166666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","7","45","0.9375","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","7","46","0.9583333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","47","0.9791666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","7","48","1","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","8","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","8","2","0.041666666666666664","0","0","0","LL"
"7x7","7x7-uct-1000","uct-1000","8","3","0.0625","0","0","0","HM"
"7x7","7x7-uct-1000","uct-1000","8","4","0.08333333333333333","0","0","0","LH"
"7x7","7x7-uct-1000","uct-1000","8","5","0.10416666666666667","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","8","6","0.125","1","0","0","LL"
"7x7","7x7-uct-1000","uct-1000","8","7","0.14583333333333334","2","1","0",""
"7x7","7x7-uct-1000","uct-1000","8","8","0.16666666666666666","3","0","0",""
"7x7","7x7-uct-1000","uct-1000","8","9","0.1875","4","2","0","HH"
"7x7","7x7-uct-1000","uct-1000","8","10","0.20833333333333334","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","8","11","0.22916666666666666","4","3","1","HH"
"7x7","7x7-uct-1000","uct-1000","8","12","0.25","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","8","13","0.2708333333333333","5","4","1","HH"
"7x7","7x7-uct-1000","uct-1000","8","14","0.2916666666666667","5","3","2","MH"
"7x7","7x7-uct-1000","uct-1000","8","15","0.3125","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","8","16","0.3333333333333333","5","3","1","LL"
"7x7","7x7-uct-1000","uct-1000","8","17","0.3541666666666667","5","4","2","HH"
"7x7","7x7-uct-1000","uct-1000","8","18","0.375","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","8","19","0.3958333333333333","5","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","8","20","0.4166666666666667","6","4","3","MH"
"7x7","7x7-uct-1000","uct-1000","8","21","0.4375","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","8","22","0.4583333333333333","4","2","0","MH"
"7x7","7x7-uct-1000","uct-1000","8","23","0.4791666666666667","4","3","2","MM"
"7x7","7x7-uct-1000","uct-1000","8","24","0.5","4","2","1","MH"
"7x7","7x7-uct-1000","uct-1000","8","25","0.5208333333333334","3","2","1","MM"
"7x7","7x7-uct-1000","uct-1000","8","26","0.5416666666666666","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","8","27","0.5625","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","8","28","0.5833333333333334","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","8","29","0.6041666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","8","30","0.625","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","8","31","0.6458333333333334","6","5","3","ML"
"7x7","7x7-uct-1000","uct-1000","8","32","0.6666666666666666","5","2","2",""
"7x7","7x7-uct-1000","uct-1000","8","33","0.6875","5","3","0",""
"7x7","7x7-uct-1000","uct-1000","8","34","0.7083333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","8","35","0.7291666666666666","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","8","36","0.75","6","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","8","37","0.7708333333333334","6","4","2","HH"
"7x7","7x7-uct-1000","uct-1000","8","38","0.7916666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","8","39","0.8125","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","8","40","0.8333333333333334","6","4","2","LL"
"7x7","7x7-uct-1000","uct-1000","8","41","0.8541666666666666","6","4","3",""
"7x7","7x7-uct-1000","uct-1000","8","42","0.875","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","8","43","0.8958333333333334","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","8","44","0.9166666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","8","45","0.9375","6","4","2","ML"
"7x7","7x7-uct-1000","uct-1000","8","46","0.9583333333333334","6","4","2","HL"
"7x7","7x7-uct-1000","uct-1000","8","47","0.9791666666666666","5","3","2","MM"
"7x7","7x7-uct-1000","uct-1000","8","48","1","5","3","2","MH"
"7x7","7x7-uct-1000","uct-1000","9","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","9","2","0.041666666666666664","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","9","3","0.0625","1","0","0",""
"7x7","7x7-uct-1000","uct-1000","9","4","0.08333333333333333","2","1","0",""
"7x7","7x7-uct-1000","uct-1000","9","5","0.10416666666666667","3","2","1","HL"
"7x7","7x7-uct-1000","uct-1000","9","6","0.125","3","2","1","MH"
"7x7","7x7-uct-1000","uct-1000","9","7","0.14583333333333334","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","9","8","0.16666666666666666","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","9","9","0.1875","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","9","10","0.20833333333333334","5","4","2",""
"7x7","7x7-uct-1000","uct-1000","9","11","0.22916666666666666","5","3","2",""
"7x7","7x7-uct-1000","uct-1000","9","12","0.25","6","4","2","HH"
"7x7","7x7-uct-1000","uct-1000","9","13","0.2708333333333333","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","9","14","0.2916666666666667","6","4","1",""
"7x7","7x7-uct-1000","uct-1000","9","15","0.3125","7","5","3","MM"
"7x7","7x7-uct-1000","uct-1000","9","16","0.3333333333333333","7","4","4",""
"7x7","7x7-uct-1000","uct-1000","9","17","0.3541666666666667","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","9","18","0.375","5","3","1","MM"
"7x7","7x7-uct-1000","uct-1000","9","19","0.3958333333333333","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","9","20","0.4166666666666667","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","9","21","0.4375","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","9","22","0.4583333333333333","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","9","23","0.4791666666666667","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","9","24","0.5","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","9","25","0.5208333333333334","7","5","3","HH"
"7x7","7x7-uct-1000","uct-1000","9","26","0.5416666666666666","8","6","4","HL"
"7x7","7x7-uct-1000","uct-1000","9","27","0.5625","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","9","28","0.5833333333333334","6","4","2","MH"
"7x7","7x7-uct-1000","uct-1000","9","29","0.6041666666666666","6","5","3","HM"
"7x7","7x7-uct-1000","uct-1000","9","30","0.625","6","4","3","HL"
"7x7","7x7-uct-1000","uct-1000","9","31","0.6458333333333334","6","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","9","32","0.6666666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","9","33","0.6875","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","9","34","0.7083333333333334","7","5","2","ML"
"7x7","7x7-uct-1000","uct-1000","9","35","0.7291666666666666","7","5","3","MM"
"7x7","7x7-uct-1000","uct-1000","9","36","0.75","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","9","37","0.7708333333333334","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","9","38","0.7916666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","9","39","0.8125","6","4","1","HH"
"7x7","7x7-uct-1000","uct-1000","9","40","0.8333333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","9","41","0.8541666666666666","6","4","2","MH"
"7x7","7x7-uct-1000","uct-1000","9","42","0.875","6","4","3","MH"
"7x7","7x7-uct-1000","uct-1000","9","43","0.8958333333333334","6","4","3","MH"
"7x7","7x7-uct-1000","uct-1000","9","44","0.9166666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","9","45","0.9375","5","2","0",""
