"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_regions","opportunity_regions"
"7x7","7x7-seeded-random","seeded-random","7","4","5.833333333333333","1.8333333333333333","3.4166666666666665","1","1","2.1666666666666665","0.9473062500987246","0.9965063876675173","-0.04920013756879271","0.1404320987654321","0.11284863127290597","0.027583467492526145","0.25","0.1411764705882353","0.10882352941176471","9","9"
"7x7","7x7-seeded-random","seeded-random","8","1","3.5","0.9166666666666666","1.8333333333333333","0.6666666666666666","0.5","4.5","0.9320996381939565","0.9949773219555661","-0.06287768376160963","0.13271604938271606","0.11358695652173917","0.019129092860976887","0.16666666666666666","0.13478260869565217","0.031884057971014484","8","9"
"7x7","7x7-seeded-random","seeded-random","8","2","6.416666666666667","1.6666666666666667","3.75","1","1","1.5833333333333333","0.9419089789184075","0.9983586192187285","-0.05644964030032096","0.1388888888888889","0.11192258050393968","0.02696630838494922","0.2222222222222222","0.1273209549071618","0.0949012673150604","9","9"
"7x7","7x7-seeded-random","seeded-random","8","3","7.083333333333333","2.75","4.5","1","1","0.9166666666666666","0.9473062500987246","0.9970876474025113","-0.04978139730378672","0.1404320987654321","0.11251664036125415","0.02791545840417796","0.25","0.12917398945518455","0.12082601054481545","9","9"
"7x7","7x7-seeded-random","seeded-random","8","4","6.166666666666667","1.9166666666666667","3.6666666666666665","1","0.9166666666666666","1.8333333333333333","0.9671512911701484","0.9975479174195433","-0.030396626249394876","0.12654320987654322","0.112325882734046","0.01421732714249721","0.16666666666666666","0.1326530612244898","0.03401360544217685","9","9"
"7x7","7x7-seeded-random","seeded-random","9","1","2.3333333333333335","0.5833333333333334","1.25","0.5833333333333334","0.4166666666666667","6.666666666666667","0.9714470902772955","0.9951463395050647","-0.023699249227769226","0.125","0.1134563150746944","0.011543684925305595","0.16666666666666666","0.13191489361702127","0.034751773049645385","9","9"
"7x7","7x7-seeded-random","seeded-random","9","2","5.5","1.8333333333333333","3.4166666666666665","1","1","3.5","0.9585596929558546","0.9965902604099326","-0.03803056745407796","0.13271604938271608","0.11281082546235484","0.019905223920361245","0.2222222222222222","0.13424657534246576","0.08797564687975645","9","9"
"7x7","7x7-seeded-random","seeded-random","9","3","6.583333333333333","2.4166666666666665","4.25","1","1","2.4166666666666665","0.9012154270320566","0.9966125957189443","-0.09539716868688775","0.16666666666666674","0.11275888127884968","0.053907785387817056","0.3055555555555556","0.12915129151291513","0.17640426404264045","9","9"
"7x7","7x7-seeded-random","seeded-random","9","4","6.833333333333333","2.0833333333333335","4.083333333333333","1","1","2.1666666666666665","0.974641417311272","0.9978890522519626","-0.023247634940690598","0.1234567901234568","0.112112987654321","0.0113438024691358","0.16666666666666666","0.12355555555555556","0.0431111111111111","9","9"
"7x7","7x7-seeded-random","seeded-random","10","1","3.5","0.8333333333333334","1.8333333333333333","0.8333333333333334","0.5833333333333334","4.5","0.9487503522314034","0.9909834803549187","-0.04223312812351532","0.13271604938271608","0.11536995345528195","0.017346095927434135","0.16666666666666666","0.13455328310010764","0.03211338356655902","9","9"
"7x7","7x7-seeded-random","seeded-random","10","2","6.25","1.9166666666666667","3.5833333333333335","1","0.9166666666666666","1.75","0.908467235299803","0.9959514067095198","-0.08748417140971676","0.15740740740740744","0.11307769078494471","0.044329716622462725","0.25","0.13157894736842105","0.11842105263157895","9","9"
"7x7","7x7-seeded-random","seeded-random","10","3","7","2.3333333333333335","4.416666666666667","1","1","1","0.9419089789184075","0.9966954511789087","-0.05478647226050115","0.1388888888888889","0.11273057570797913","0.026158313180909762","0.2222222222222222","0.1323918799646955","0.0898303422575267","9","9"
"7x7","7x7-seeded-random","seeded-random","10","4","6.333333333333333","1.9166666666666667","3.5","1","1","1.6666666666666667","0.9408935509240485","0.9976641464632708","-0.05677059553922237","0.13734567901234568","0.1122499422997522","0.025095736712593478","0.19444444444444445","0.128686327077748","0.06575811736669646","9","9"
