"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","region","turn_p1_placements","turn_p2_placements","cumulative_p1_placements","cumulative_p2_placements","p1_controlled_supply","p2_controlled_supply","p1_secured_supply","p2_secured_supply","p1_advantage_objective","p2_advantage_objective","p1_secured_objective","p2_secured_objective","p1_objective_pieces","p2_objective_pieces","p1_unsecured_presence","p2_unsecured_presence","local_lead","supply_points","objectives","total_points","regional_capacity_share"
"7x7-p96","7x7-p96-uct-0500","500","1","1","0.015625","1","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","1","0.015625","1","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","1","0.015625","1","HL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","1","0.015625","1","HM","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","1","0.015625","1","HH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","LL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","LM","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","LH","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","ML","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","MM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","HL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","HM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","2","0.031250","2","HH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","LL","1","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","LM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","LH","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","ML","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","MM","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","HL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","HM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","3","0.046875","1","HH","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","LL","0","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","LM","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","LH","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","ML","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","MM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","HL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","HM","0","2","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","4","0.062500","2","HH","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","LL","0","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","LM","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","LH","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","ML","1","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","MM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","HL","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","5","0.078125","1","HH","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","LL","0","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","LM","0","1","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","LH","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","ML","0","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","MM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","MH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","HL","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","6","0.093750","2","HH","0","2","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","LL","0","0","2","0","1","0","0","0","1","0","0","0","1","0","2","0","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","LH","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","ML","0","0","2","1","2","1","0","0","0","0","0","0","0","0","2","1","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","MM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","MH","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","HL","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","7","0.109375","1","HH","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","LL","0","1","2","1","1","1","0","0","1","0","0","0","1","0","2","1","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","LH","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","ML","0","2","2","3","1","1","0","0","0","1","0","0","0","1","2","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","MM","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","MH","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","HL","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","8","0.125000","2","HH","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","LL","0","0","2","1","1","1","0","0","1","0","0","0","1","0","2","1","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","LH","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","ML","1","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","MM","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","MH","1","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","HL","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","9","0.140625","1","HH","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","LL","0","1","2","2","1","2","0","0","1","0","0","0","1","0","2","2","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","LH","0","2","1","3","0","2","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","ML","0","0","3","3","1","1","0","0","1","1","0","0","1","1","3","3","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","MM","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","MH","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","HL","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","10","0.156250","2","HH","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","LL","1","0","3","2","2","2","0","0","1","0","0","0","1","0","3","2","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","LH","0","0","1","3","0","2","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","ML","1","0","4","3","1","1","0","0","1","1","0","0","2","1","4","3","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","MM","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","MH","1","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","HL","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","HM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","11","0.171875","1","HH","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","LL","0","0","3","2","2","2","0","0","1","0","0","0","1","0","3","2","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","LH","0","1","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","ML","0","0","4","3","1","1","0","0","1","1","0","0","2","1","4","3","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","MM","0","1","2","1","1","0","0","0","0","0","0","0","0","0","2","1","0","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","MH","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","HL","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","HM","0","1","1","3","1","2","0","0","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","12","0.187500","2","HH","0","0","1","3","1","3","0","0","0","0","0","0","0","0","1","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","LL","0","0","3","2","2","2","0","0","1","0","0","0","1","0","3","2","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","ML","0","0","4","3","1","1","0","0","1","1","0","0","2","1","4","3","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","MM","1","0","3","1","1","0","0","0","1","0","0","0","1","0","3","1","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","MH","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","HL","1","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","HM","0","0","1","3","1","2","0","0","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","13","0.203125","1","HH","1","0","2","3","2","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","LL","0","0","3","2","2","2","0","0","1","0","0","0","1","0","3","2","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","ML","0","1","4","4","1","1","0","0","1","2","0","0","2","2","4","4","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","MM","0","0","3","1","1","0","0","0","1","0","0","0","1","0","3","1","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","MH","0","0","3","0","2","0","0","0","1","0","0","0","1","0","3","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","HM","0","2","1","5","1","2","0","0","0","2","0","0","0","3","1","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","14","0.218750","2","HH","0","0","2","3","2","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","LL","1","0","4","2","2","1","0","0","1","0","0","0","1","0","4","2","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","ML","1","0","5","4","1","0","0","0","1","2","0","0","2","2","5","4","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","MM","0","0","3","1","1","0","0","0","1","0","0","0","1","0","3","1","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","MH","1","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","HM","0","0","1","5","1","2","0","0","0","2","0","0","0","3","1","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","15","0.234375","1","HH","0","0","2","3","2","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","LL","0","1","4","3","1","1","0","0","1","0","0","0","1","0","4","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","ML","0","1","5","5","1","0","0","0","1","2","0","0","2","3","5","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","MM","0","1","3","2","1","1","0","0","1","0","0","0","1","0","3","2","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","MH","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","HM","0","0","1","5","1","2","0","0","0","2","0","0","0","3","1","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","16","0.250000","2","HH","0","0","2","3","2","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","LL","1","0","5","3","1","1","0","0","2","0","0","0","2","0","5","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","LM","0","0","1","2","1","2","0","0","0","0","0","0","0","0","1","2","0","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","ML","0","0","5","5","1","0","0","0","1","2","0","0","2","3","5","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","MM","0","0","3","2","1","1","0","0","1","0","0","0","1","0","3","2","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","MH","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","HM","2","0","3","5","2","2","0","0","1","2","0","0","1","3","3","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","17","0.265625","1","HH","0","0","2","3","2","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","LL","0","0","5","3","1","1","0","0","2","0","0","0","2","0","5","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","LM","0","1","1","3","1","2","0","0","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","ML","0","0","5","5","1","0","0","0","1","2","0","0","2","3","5","5","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","MM","0","0","3","2","1","1","0","0","1","0","0","0","1","0","3","2","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","MH","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","HM","0","2","3","7","1","3","0","0","1","2","0","0","1","3","3","7","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","18","0.281250","2","HH","0","0","2","3","2","3","0","0","0","0","0","0","0","0","2","3","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","LL","0","0","5","3","1","1","0","0","2","0","0","0","2","0","5","3","1","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","LM","0","0","1","3","1","2","0","0","0","1","0","0","0","1","1","3","-1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","LH","0","0","1","4","0","2","0","0","0","0","0","0","0","0","1","4","0","9","4","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","ML","1","0","6","5","1","0","0","0","0","2","1","0","3","3","3","5","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","MM","0","0","3","2","1","1","0","0","1","0","0","0","1","0","3","2","1","4","9","13","0.115044"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","MH","0","0","4","0","2","0","0","0","2","0","0","0","2","0","4","0","1","6","6","12","0.106195"
"7x7-p96","7x7-p96-uct-0500","500","1","19","0.296875","1","HL","0","0","3","0","2","0","0","0","0","0","0","0","0","0","3","0","0","9","4","13","0.115044"
