"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","region","p1_placements_before","p2_placements_before","p1_placements_after","p2_placements_after","target_state_before","target_state_after_move","target_state_turn_end","target_p1_before","target_p2_before","target_p1_after_move","target_p2_after_move","target_p1_turn_end","target_p2_turn_end","objective_snapshot_before","objective_snapshot_after_move","objective_snapshot_turn_end"
"7x7-p96","7x7-p96-uct-0500","500","1","52","0.812500","3","2","O43","MM","78","77","78","78","2","4","4","0","2","0","3","0","3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:1:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|2:0:2|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|1:2:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:1:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|1:2:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:1:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|1:2:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","53","0.828125","1","1","O30","ML","78","78","79","78","0","0","1","1","1","2","1","2","1","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:1:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|1:2:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|1:2:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","53","0.828125","3","1","O64","HM","80","78","81","78","1","3","3","2","0","3","0","3","0","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|0:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|1:2:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","54","0.843750","3","2","O46","MH","81","80","81","81","2","4","4","0","2","0","3","0","3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","55","0.859375","1","1","O55","HH","81","81","82","81","1","1","3","2","0","3","0","3","0","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:2:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","55","0.859375","2","1","O30","ML","82","81","83","81","1","1","3","2","1","3","1","3","1","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:2:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:3:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","55","0.859375","3","1","O32","MM","83","81","84","81","1","1","1","1","0","2","0","2","0","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|1:3:1|1:1:0|1:1:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|1:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","56","0.875000","1","2","O53","HM","84","81","84","82","2","2","2","0","1","0","2","0","2","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:1|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","56","0.875000","2","2","O06","LH","84","82","84","83","2","2","4","0","1","0","2","0","3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","56","0.875000","3","2","O06","LH","84","83","84","84","2","4","4","0","2","0","3","0","3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","57","0.890625","1","1","O32","MM","84","84","85","84","1","1","3","2","0","3","0","3","0","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:2:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:3:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","57","0.890625","2","1","O40","ML","85","84","86","84","0","0","1","0","0","1","0","1","0","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:3:0|4:0:3|0:1:1|3:3:0|1:1:0|0:0:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:3:0|4:0:3|0:1:1|3:3:0|1:1:0|0:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","57","0.890625","3","1","O25","MH","86","84","87","84","1","1","1","1","0","2","0","2","0","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:1|1:1:0|1:3:0|4:0:3|0:1:1|3:3:0|1:1:0|0:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
"7x7-p96","7x7-p96-uct-0500","500","1","58","0.906250","1","2","O53","HM","87","84","87","85","2","2","4","0","2","0","3","0","3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:2|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|2:0:3|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3","2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|4:0:3|2:0:1|0:0:0|0:0:0|4:0:3|4:0:3|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|3:3:0|3:3:1|1:1:0|3:3:0|4:0:3|0:1:1|3:3:0|1:1:0|1:1:0|3:3:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|4:0:3|0:0:0|3:3:0|4:0:3|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|0:1:1|4:0:3"
