"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","p1_placements_so_far","p2_placements_so_far","objective_snapshot"
"7x7-p84","7x7-p84-uct-0500","500","1","53","0.946429","1","81","78","0:1:1|4:1:3|4:0:3|2:0:1|0:1:1|4:0:3|4:2:3|3:3:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|3:3:0|0:0:0|3:3:0|4:0:3|2:0:1|0:0:0|0:1:1|3:3:0|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|3:3:0|3:3:0|0:0:0|2:0:1|0:0:0|4:0:3|3:3:0|3:3:0|1:1:0|2:0:1|4:0:3|2:0:1|4:1:3|2:0:1|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0"
"7x7-p84","7x7-p84-uct-0500","500","1","54","0.964286","2","81","81","0:1:1|4:1:3|4:0:3|2:0:1|0:1:1|4:0:3|4:2:3|3:3:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|3:3:0|0:0:0|3:3:0|4:0:3|2:0:1|0:0:0|0:1:1|3:3:0|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|3:3:0|3:3:0|0:0:0|2:0:1|0:0:0|4:0:3|3:3:0|3:3:0|1:1:0|2:0:1|4:0:3|2:0:1|4:1:3|2:0:1|0:0:0|0:0:0|4:1:3|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0"
"7x7-p84","7x7-p84-uct-0500","500","1","55","0.982143","1","84","81","0:1:1|4:1:3|4:0:3|2:0:1|0:1:1|4:0:3|4:2:3|3:3:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|3:3:0|0:0:0|3:3:0|4:0:3|2:0:1|0:0:0|0:1:1|3:3:0|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|3:3:0|3:3:0|0:0:0|2:0:1|0:0:0|4:0:3|3:3:0|3:3:0|1:1:0|2:0:1|4:0:3|2:0:1|4:1:3|2:0:1|0:0:0|0:0:0|4:1:3|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0"
"7x7-p84","7x7-p84-uct-0500","500","1","56","1.000000","2","84","84","0:1:1|4:1:3|4:0:3|2:0:1|0:1:1|4:0:3|4:2:3|3:3:0|0:0:0|0:0:0|0:0:0|2:0:1|4:0:3|0:0:0|3:3:0|0:0:0|3:3:0|4:0:3|2:0:1|0:0:0|0:1:1|3:3:0|0:0:0|2:0:1|4:0:3|4:0:3|3:3:0|3:3:0|3:3:0|0:0:0|2:0:1|0:0:0|4:0:3|3:3:0|3:3:0|1:1:0|2:0:1|4:0:3|2:0:1|4:1:3|2:0:1|0:0:0|2:0:1|4:1:3|0:0:0|0:0:0|3:3:0|3:3:0|3:3:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","1","0.017857","1","3","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","2","0.035714","2","3","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","3","0.053571","1","6","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","4","0.071429","2","6","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","5","0.089286","1","9","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","6","0.107143","2","9","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","7","0.125000","1","12","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","8","0.142857","2","12","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","9","0.160714","1","15","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","10","0.178571","2","15","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","11","0.196429","1","18","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","12","0.214286","2","18","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","13","0.232143","1","21","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","14","0.250000","2","21","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","15","0.267857","1","24","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","16","0.285714","2","24","24","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","17","0.303571","1","27","24","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","18","0.321429","2","27","27","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","19","0.339286","1","30","27","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","20","0.357143","2","30","30","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|0:0:0|1:1:0|1:2:0|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","21","0.375000","1","33","30","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","22","0.392857","2","33","33","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|1:2:0|2:0:1|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|0:0:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","23","0.410714","1","36","33","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|2:0:1|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","24","0.428571","2","36","36","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","25","0.446429","1","39","36","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|2:0:2|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","26","0.464286","2","39","39","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","27","0.482143","1","42","39","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|1:2:0|4:0:3|0:0:0|2:0:2|2:0:1|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-1000","1000","1","28","0.500000","2","42","42","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|1:2:0|4:0:3|2:0:1|2:0:2|2:0:1|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","29","0.517857","1","45","42","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|2:0:1|2:0:2|2:0:1|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","30","0.535714","2","45","45","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|2:0:2|2:0:2|2:0:1|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","31","0.553571","1","48","45","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|2:0:2|2:0:2|2:0:1|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","32","0.571429","2","48","48","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|2:0:2|4:0:3|2:0:1|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:2|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","33","0.589286","1","51","48","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|2:0:2|4:0:3|2:0:1|0:0:0|3:3:0|1:2:0|3:3:0|0:0:0|4:0:3|0:0:0|0:0:0|2:0:2|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","34","0.607143","2","51","51","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|4:0:3|4:0:3|2:0:1|0:0:0|3:3:0|1:2:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|2:0:2|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","35","0.625000","1","54","51","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|4:0:3|4:0:3|2:0:1|0:0:0|3:3:0|1:2:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|2:0:2|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","36","0.642857","2","54","54","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|4:0:3|4:0:3|2:0:2|0:0:0|3:3:0|1:2:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7-p84","7x7-p84-uct-1000","1000","1","37","0.660714","1","57","54","0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|3:3:0|3:3:0|0:0:0|3:3:0|4:0:3|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|3:3:0|4:0:3|4:0:3|4:0:3|2:0:2|0:0:0|3:3:0|3:3:0|3:3:0|0:0:0|4:0:3|2:0:1|0:0:0|4:0:3|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
