"board","experiment_id","search_level","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","34","0.607143","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","35","0.625000","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","36","0.642857","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","37","0.660714","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","38","0.678571","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","39","0.696429","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","40","0.714286","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","41","0.732143","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","42","0.750000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","43","0.767857","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","44","0.785714","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","45","0.803571","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","46","0.821429","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","47","0.839286","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","48","0.857143","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","49","0.875000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","50","0.892857","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","51","0.910714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","52","0.928571","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","53","0.946429","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","54","0.964286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","55","0.982143","1","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","7","56","1.000000","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","1","0.017857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","2","0.035714","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","3","0.053571","1","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","4","0.071429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","5","0.089286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","6","0.107143","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","7","0.125000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","8","0.142857","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","9","0.160714","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","10","0.178571","2","3","1","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","11","0.196429","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","12","0.214286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","13","0.232143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","14","0.250000","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","15","0.267857","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","16","0.285714","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","17","0.303571","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","18","0.321429","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","19","0.339286","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","20","0.357143","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","21","0.375000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","22","0.392857","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","23","0.410714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","24","0.428571","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","25","0.446429","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","26","0.464286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","27","0.482143","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","28","0.500000","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","29","0.517857","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","30","0.535714","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","31","0.553571","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","32","0.571429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","33","0.589286","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","34","0.607143","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","35","0.625000","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","36","0.642857","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","37","0.660714","1","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","38","0.678571","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","39","0.696429","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","40","0.714286","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","41","0.732143","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","42","0.750000","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","43","0.767857","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","44","0.785714","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","45","0.803571","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","46","0.821429","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","47","0.839286","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","48","0.857143","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","49","0.875000","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","50","0.892857","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","51","0.910714","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","52","0.928571","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","53","0.946429","1","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","54","0.964286","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","55","0.982143","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","8","56","1.000000","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","1","0.017857","1","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","2","0.035714","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","3","0.053571","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","4","0.071429","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","5","0.089286","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","6","0.107143","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","7","0.125000","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","8","0.142857","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","9","0.160714","1","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","10","0.178571","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","11","0.196429","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","12","0.214286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","13","0.232143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","14","0.250000","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","15","0.267857","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","16","0.285714","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","17","0.303571","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","18","0.321429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","19","0.339286","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","20","0.357143","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","21","0.375000","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","22","0.392857","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","23","0.410714","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","24","0.428571","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","25","0.446429","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","26","0.464286","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","27","0.482143","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","28","0.500000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","29","0.517857","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","30","0.535714","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","31","0.553571","1","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","32","0.571429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","33","0.589286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","34","0.607143","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","35","0.625000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","36","0.642857","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","37","0.660714","1","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","38","0.678571","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","39","0.696429","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","40","0.714286","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","41","0.732143","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","42","0.750000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","43","0.767857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","44","0.785714","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","45","0.803571","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","46","0.821429","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","47","0.839286","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","48","0.857143","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","49","0.875000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","50","0.892857","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","51","0.910714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","52","0.928571","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","53","0.946429","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","54","0.964286","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","55","0.982143","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","9","56","1.000000","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","1","0.017857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","2","0.035714","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","3","0.053571","1","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","4","0.071429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","5","0.089286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","6","0.107143","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","7","0.125000","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","8","0.142857","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","9","0.160714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","10","0.178571","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","11","0.196429","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","12","0.214286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","13","0.232143","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","14","0.250000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","15","0.267857","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","16","0.285714","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","17","0.303571","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","18","0.321429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","19","0.339286","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","20","0.357143","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","21","0.375000","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","22","0.392857","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","23","0.410714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","24","0.428571","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","25","0.446429","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","26","0.464286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","27","0.482143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","28","0.500000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","29","0.517857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","30","0.535714","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","31","0.553571","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","32","0.571429","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","33","0.589286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","34","0.607143","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","35","0.625000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","36","0.642857","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","37","0.660714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","38","0.678571","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","39","0.696429","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","40","0.714286","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","41","0.732143","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","42","0.750000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","43","0.767857","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","44","0.785714","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","45","0.803571","1","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","46","0.821429","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","47","0.839286","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","48","0.857143","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","49","0.875000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","50","0.892857","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","51","0.910714","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","52","0.928571","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","53","0.946429","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","54","0.964286","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","55","0.982143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","10","56","1.000000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","1","0.017857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","2","0.035714","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","3","0.053571","1","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","4","0.071429","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","5","0.089286","1","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","6","0.107143","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","7","0.125000","1","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","8","0.142857","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","9","0.160714","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","10","0.178571","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","11","0.196429","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","12","0.214286","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","13","0.232143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","14","0.250000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","15","0.267857","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","16","0.285714","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","17","0.303571","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","18","0.321429","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","19","0.339286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","20","0.357143","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","21","0.375000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","22","0.392857","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","23","0.410714","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","24","0.428571","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","25","0.446429","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","26","0.464286","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","27","0.482143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","28","0.500000","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","29","0.517857","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","30","0.535714","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","31","0.553571","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","32","0.571429","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","33","0.589286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","34","0.607143","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","35","0.625000","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","36","0.642857","2","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","37","0.660714","1","1+1+1","3","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","38","0.678571","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","39","0.696429","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","40","0.714286","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","41","0.732143","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","42","0.750000","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","43","0.767857","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","44","0.785714","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","45","0.803571","1","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","46","0.821429","2","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","47","0.839286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","48","0.857143","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","49","0.875000","1","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","50","0.892857","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","51","0.910714","1","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","52","0.928571","2","2+1","2","0","3"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","53","0.946429","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","54","0.964286","2","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","55","0.982143","1","1+1+1","3","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","11","56","1.000000","2","3","1","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","1","0.017857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","2","0.035714","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","3","0.053571","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","4","0.071429","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","5","0.089286","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","6","0.107143","2","2+1","2","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","7","0.125000","1","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","8","0.142857","2","2+1","2","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","9","0.160714","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","10","0.178571","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","11","0.196429","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","12","0.214286","2","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","13","0.232143","1","1+1+1","3","2","1"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","14","0.250000","2","2+1","2","1","2"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","15","0.267857","1","1+1+1","3","3","0"
"7x7-p84","7x7-p84-uct-0500","uct-0500","12","16","0.285714","2","1+1+1","3","1","2"
