"board","experiment_id","search_level","game_index","supply_share","objective_share","secured_supply","secured_objectives","secured_supply_per_placement","secured_objectives_per_placement","secured_objectives_per_available_objective","secured_supply_events","secured_supply_later_use_rate","mean_regions_used"
"7x7-p84","7x7-p84-uct-0500","uct-0500","17","0.5238095238095238","0.47619047619047616","4","21","0.023809523809523808","0.125","0.42857142857142855","4","0.75","2.5357142857142856"
"7x7-p84","7x7-p84-uct-0500","uct-0500","18","0.4166666666666667","0.5833333333333334","2","26","0.011904761904761904","0.15476190476190477","0.5306122448979592","2","0.5","2.6785714285714284"
"7x7-p84","7x7-p84-uct-0500","uct-0500","19","0.47023809523809523","0.5297619047619048","0","22","0","0.13095238095238096","0.4489795918367347","0","","2.5535714285714284"
"7x7-p84","7x7-p84-uct-0500","uct-0500","20","0.5238095238095238","0.47619047619047616","3","24","0.017857142857142856","0.14285714285714285","0.4897959183673469","3","0.3333333333333333","2.625"
"7x7-p84","7x7-p84-uct-0500","uct-0500","21","0.5535714285714286","0.44642857142857145","3","18","0.017857142857142856","0.10714285714285714","0.3673469387755102","3","0.6666666666666666","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0500","uct-0500","22","0.4880952380952381","0.5119047619047619","2","24","0.011904761904761904","0.14285714285714285","0.4897959183673469","2","0.5","2.625"
"7x7-p84","7x7-p84-uct-0500","uct-0500","23","0.44642857142857145","0.5535714285714286","4","24","0.023809523809523808","0.14285714285714285","0.4897959183673469","4","0.25","2.5892857142857144"
"7x7-p84","7x7-p84-uct-0500","uct-0500","24","0.4107142857142857","0.5892857142857143","3","25","0.017857142857142856","0.1488095238095238","0.5102040816326531","3","0.3333333333333333","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0500","uct-0500","25","0.40476190476190477","0.5952380952380952","0","24","0","0.14285714285714285","0.4897959183673469","0","","2.767857142857143"
"7x7-p84","7x7-p84-uct-0500","uct-0500","26","0.42857142857142855","0.5714285714285714","3","26","0.017857142857142856","0.15476190476190477","0.5306122448979592","3","0","2.75"
"7x7-p84","7x7-p84-uct-0500","uct-0500","27","0.48214285714285715","0.5178571428571429","4","22","0.023809523809523808","0.13095238095238096","0.4489795918367347","4","0.75","2.5714285714285716"
"7x7-p84","7x7-p84-uct-0500","uct-0500","28","0.4642857142857143","0.5357142857142857","1","22","0.005952380952380952","0.13095238095238096","0.4489795918367347","1","0","2.607142857142857"
